date,mw,region
2020-08-27 0:00,3525,ОЭС ВОСТОКА
2020-08-27 1:00,3661,ОЭС ВОСТОКА
2020-08-27 2:00,3913,ОЭС ВОСТОКА
2020-08-27 3:00,4169,ОЭС ВОСТОКА
2020-08-27 4:00,4165,ОЭС ВОСТОКА
2020-08-27 5:00,4157,ОЭС ВОСТОКА
2020-08-27 6:00,4013,ОЭС ВОСТОКА
2020-08-27 7:00,4206,ОЭС ВОСТОКА
2020-08-27 8:00,4261,ОЭС ВОСТОКА
2020-08-27 9:00,4188,ОЭС ВОСТОКА
2020-08-27 10:00,3908,ОЭС ВОСТОКА
2020-08-27 11:00,4073,ОЭС ВОСТОКА
2020-08-27 12:00,4041,ОЭС ВОСТОКА
2020-08-27 13:00,4257,ОЭС ВОСТОКА
2020-08-27 14:00,4283,ОЭС ВОСТОКА
2020-08-27 15:00,4150,ОЭС ВОСТОКА
2020-08-27 16:00,3969,ОЭС ВОСТОКА
2020-08-27 17:00,3715,ОЭС ВОСТОКА
2020-08-27 18:00,3459,ОЭС ВОСТОКА
2020-08-27 19:00,3272,ОЭС ВОСТОКА
2020-08-27 20:00,3294,ОЭС ВОСТОКА
2020-08-27 21:00,3216,ОЭС ВОСТОКА
2020-08-27 22:00,3284,ОЭС ВОСТОКА
2020-08-27 23:00,3440,ОЭС ВОСТОКА
