date,mw,region
2011-10-20 0:00,3342,ОЭС ВОСТОКА
2011-10-20 1:00,3531,ОЭС ВОСТОКА
2011-10-20 2:00,3713,ОЭС ВОСТОКА
2011-10-20 3:00,3705,ОЭС ВОСТОКА
2011-10-20 4:00,3588,ОЭС ВОСТОКА
2011-10-20 5:00,3635,ОЭС ВОСТОКА
2011-10-20 6:00,3541,ОЭС ВОСТОКА
2011-10-20 7:00,3490,ОЭС ВОСТОКА
2011-10-20 8:00,3466,ОЭС ВОСТОКА
2011-10-20 9:00,3385,ОЭС ВОСТОКА
2011-10-20 10:00,3332,ОЭС ВОСТОКА
2011-10-20 11:00,3414,ОЭС ВОСТОКА
2011-10-20 12:00,3593,ОЭС ВОСТОКА
2011-10-20 13:00,3833,ОЭС ВОСТОКА
2011-10-20 14:00,3821,ОЭС ВОСТОКА
2011-10-20 15:00,3733,ОЭС ВОСТОКА
2011-10-20 16:00,3519,ОЭС ВОСТОКА
2011-10-20 17:00,3276,ОЭС ВОСТОКА
2011-10-20 18:00,3107,ОЭС ВОСТОКА
2011-10-20 19:00,3008,ОЭС ВОСТОКА
2011-10-20 20:00,2917,ОЭС ВОСТОКА
2011-10-20 21:00,2913,ОЭС ВОСТОКА
2011-10-20 22:00,2909,ОЭС ВОСТОКА
2011-10-20 23:00,2989,ОЭС ВОСТОКА
