date,mw,region
2015-03-01 0:00,4271,ОЭС ВОСТОКА
2015-03-01 1:00,4398,ОЭС ВОСТОКА
2015-03-01 2:00,4707,ОЭС ВОСТОКА
2015-03-01 3:00,4761,ОЭС ВОСТОКА
2015-03-01 4:00,4712,ОЭС ВОСТОКА
2015-03-01 5:00,4682,ОЭС ВОСТОКА
2015-03-01 6:00,4680,ОЭС ВОСТОКА
2015-03-01 7:00,4612,ОЭС ВОСТОКА
2015-03-01 8:00,4576,ОЭС ВОСТОКА
2015-03-01 9:00,4539,ОЭС ВОСТОКА
2015-03-01 10:00,4539,ОЭС ВОСТОКА
2015-03-01 11:00,4629,ОЭС ВОСТОКА
2015-03-01 12:00,4947,ОЭС ВОСТОКА
2015-03-01 13:00,5210,ОЭС ВОСТОКА
2015-03-01 14:00,5086,ОЭС ВОСТОКА
2015-03-01 15:00,4973,ОЭС ВОСТОКА
2015-03-01 16:00,4911,ОЭС ВОСТОКА
2015-03-01 17:00,4619,ОЭС ВОСТОКА
2015-03-01 18:00,4503,ОЭС ВОСТОКА
2015-03-01 19:00,4476,ОЭС ВОСТОКА
2015-03-01 20:00,4447,ОЭС ВОСТОКА
2015-03-01 21:00,4342,ОЭС ВОСТОКА
2015-03-01 22:00,4413,ОЭС ВОСТОКА
2015-03-01 23:00,4582,ОЭС ВОСТОКА
