date,mw,region
2017-04-20 0:00,3810,ОЭС ВОСТОКА
2017-04-20 1:00,4081,ОЭС ВОСТОКА
2017-04-20 2:00,4373,ОЭС ВОСТОКА
2017-04-20 3:00,4520,ОЭС ВОСТОКА
2017-04-20 4:00,4740,ОЭС ВОСТОКА
2017-04-20 5:00,4558,ОЭС ВОСТОКА
2017-04-20 6:00,4638,ОЭС ВОСТОКА
2017-04-20 7:00,4575,ОЭС ВОСТОКА
2017-04-20 8:00,4529,ОЭС ВОСТОКА
2017-04-20 9:00,4465,ОЭС ВОСТОКА
2017-04-20 10:00,4481,ОЭС ВОСТОКА
2017-04-20 11:00,4586,ОЭС ВОСТОКА
2017-04-20 12:00,4727,ОЭС ВОСТОКА
2017-04-20 13:00,4910,ОЭС ВОСТОКА
2017-04-20 14:00,4711,ОЭС ВОСТОКА
2017-04-20 15:00,4402,ОЭС ВОСТОКА
2017-04-20 16:00,4091,ОЭС ВОСТОКА
2017-04-20 17:00,3786,ОЭС ВОСТОКА
2017-04-20 18:00,3648,ОЭС ВОСТОКА
2017-04-20 19:00,3424,ОЭС ВОСТОКА
2017-04-20 20:00,3438,ОЭС ВОСТОКА
2017-04-20 21:00,3459,ОЭС ВОСТОКА
2017-04-20 22:00,3521,ОЭС ВОСТОКА
2017-04-20 23:00,3493,ОЭС ВОСТОКА
