date,mw,region
2003-07-26 0:00,1861,ОЭС ВОСТОКА
2003-07-26 1:00,1970,ОЭС ВОСТОКА
2003-07-26 2:00,2115,ОЭС ВОСТОКА
2003-07-26 3:00,2277,ОЭС ВОСТОКА
2003-07-26 4:00,2230,ОЭС ВОСТОКА
2003-07-26 5:00,2174,ОЭС ВОСТОКА
2003-07-26 6:00,2172,ОЭС ВОСТОКА
2003-07-26 7:00,2160,ОЭС ВОСТОКА
2003-07-26 8:00,2183,ОЭС ВОСТОКА
2003-07-26 9:00,2121,ОЭС ВОСТОКА
2003-07-26 10:00,2192,ОЭС ВОСТОКА
2003-07-26 11:00,2167,ОЭС ВОСТОКА
2003-07-26 12:00,2163,ОЭС ВОСТОКА
2003-07-26 13:00,2246,ОЭС ВОСТОКА
2003-07-26 14:00,2276,ОЭС ВОСТОКА
2003-07-26 15:00,2423,ОЭС ВОСТОКА
2003-07-26 16:00,2400,ОЭС ВОСТОКА
2003-07-26 17:00,2175,ОЭС ВОСТОКА
2003-07-26 18:00,2053,ОЭС ВОСТОКА
2003-07-26 19:00,1881,ОЭС ВОСТОКА
2003-07-26 20:00,1833,ОЭС ВОСТОКА
2003-07-26 21:00,1791,ОЭС ВОСТОКА
2003-07-26 22:00,1804,ОЭС ВОСТОКА
2003-07-26 23:00,1874,ОЭС ВОСТОКА
