date,mw,region
2022-03-21 0:00,6064,ОЭС ВОСТОКА
2022-03-21 1:00,6348,ОЭС ВОСТОКА
2022-03-21 2:00,6508,ОЭС ВОСТОКА
2022-03-21 3:00,6446,ОЭС ВОСТОКА
2022-03-21 4:00,6563,ОЭС ВОСТОКА
2022-03-21 5:00,6244,ОЭС ВОСТОКА
2022-03-21 6:00,5840,ОЭС ВОСТОКА
2022-03-21 7:00,5811,ОЭС ВОСТОКА
2022-03-21 8:00,5750,ОЭС ВОСТОКА
2022-03-21 9:00,5738,ОЭС ВОСТОКА
2022-03-21 10:00,5632,ОЭС ВОСТОКА
2022-03-21 11:00,5871,ОЭС ВОСТОКА
2022-03-21 12:00,6181,ОЭС ВОСТОКА
2022-03-21 13:00,6533,ОЭС ВОСТОКА
2022-03-21 14:00,6701,ОЭС ВОСТОКА
2022-03-21 15:00,6656,ОЭС ВОСТОКА
2022-03-21 16:00,6521,ОЭС ВОСТОКА
2022-03-21 17:00,6388,ОЭС ВОСТОКА
2022-03-21 18:00,6075,ОЭС ВОСТОКА
2022-03-21 19:00,5825,ОЭС ВОСТОКА
2022-03-21 20:00,5570,ОЭС ВОСТОКА
2022-03-21 21:00,5502,ОЭС ВОСТОКА
2022-03-21 22:00,5487,ОЭС ВОСТОКА
2022-03-21 23:00,5676,ОЭС ВОСТОКА
