date,mw,region
2016-01-07 0:00,4482,ОЭС ВОСТОКА
2016-01-07 1:00,4700,ОЭС ВОСТОКА
2016-01-07 2:00,4756,ОЭС ВОСТОКА
2016-01-07 3:00,5007,ОЭС ВОСТОКА
2016-01-07 4:00,5023,ОЭС ВОСТОКА
2016-01-07 5:00,5123,ОЭС ВОСТОКА
2016-01-07 6:00,4927,ОЭС ВОСТОКА
2016-01-07 7:00,4924,ОЭС ВОСТОКА
2016-01-07 8:00,4759,ОЭС ВОСТОКА
2016-01-07 9:00,4728,ОЭС ВОСТОКА
2016-01-07 10:00,4735,ОЭС ВОСТОКА
2016-01-07 11:00,5066,ОЭС ВОСТОКА
2016-01-07 12:00,5151,ОЭС ВОСТОКА
2016-01-07 13:00,5166,ОЭС ВОСТОКА
2016-01-07 14:00,5081,ОЭС ВОСТОКА
2016-01-07 15:00,5038,ОЭС ВОСТОКА
2016-01-07 16:00,4813,ОЭС ВОСТОКА
2016-01-07 17:00,4672,ОЭС ВОСТОКА
2016-01-07 18:00,4526,ОЭС ВОСТОКА
2016-01-07 19:00,4334,ОЭС ВОСТОКА
2016-01-07 20:00,4346,ОЭС ВОСТОКА
2016-01-07 21:00,4292,ОЭС ВОСТОКА
2016-01-07 22:00,4281,ОЭС ВОСТОКА
2016-01-07 23:00,4357,ОЭС ВОСТОКА
