date,mw,region
2003-04-05 0:00,2811,ОЭС ВОСТОКА
2003-04-05 1:00,2910,ОЭС ВОСТОКА
2003-04-05 2:00,2990,ОЭС ВОСТОКА
2003-04-05 3:00,3087,ОЭС ВОСТОКА
2003-04-05 4:00,3092,ОЭС ВОСТОКА
2003-04-05 5:00,3058,ОЭС ВОСТОКА
2003-04-05 6:00,3030,ОЭС ВОСТОКА
2003-04-05 7:00,2986,ОЭС ВОСТОКА
2003-04-05 8:00,2907,ОЭС ВОСТОКА
2003-04-05 9:00,2940,ОЭС ВОСТОКА
2003-04-05 10:00,2882,ОЭС ВОСТОКА
2003-04-05 11:00,2977,ОЭС ВОСТОКА
2003-04-05 12:00,2992,ОЭС ВОСТОКА
2003-04-05 13:00,3069,ОЭС ВОСТОКА
2003-04-05 14:00,3278,ОЭС ВОСТОКА
2003-04-05 15:00,3395,ОЭС ВОСТОКА
2003-04-05 16:00,3187,ОЭС ВОСТОКА
2003-04-05 17:00,3026,ОЭС ВОСТОКА
2003-04-05 18:00,2789,ОЭС ВОСТОКА
2003-04-05 19:00,2680,ОЭС ВОСТОКА
2003-04-05 20:00,2698,ОЭС ВОСТОКА
2003-04-05 21:00,2631,ОЭС ВОСТОКА
2003-04-05 22:00,2640,ОЭС ВОСТОКА
2003-04-05 23:00,2659,ОЭС ВОСТОКА
