datetime,data,type,unit,network,region
2004-09-01 00:00:00,5768.0,coal_brown,MW,nem,VIC1
2004-09-01 00:05:00,5767.0,coal_brown,MW,nem,VIC1
2004-09-01 00:10:00,5809.0,coal_brown,MW,nem,VIC1
2004-09-01 00:15:00,5787.0,coal_brown,MW,nem,VIC1
2004-09-01 00:20:00,5774.0,coal_brown,MW,nem,VIC1
2004-09-01 00:25:00,5770.0,coal_brown,MW,nem,VIC1
2004-09-01 00:30:00,5749.0,coal_brown,MW,nem,VIC1
2004-09-01 00:35:00,5765.0,coal_brown,MW,nem,VIC1
2004-09-01 00:40:00,5778.0,coal_brown,MW,nem,VIC1
2004-09-01 00:45:00,5779.0,coal_brown,MW,nem,VIC1
2004-09-01 00:50:00,5773.0,coal_brown,MW,nem,VIC1
2004-09-01 00:55:00,5784.0,coal_brown,MW,nem,VIC1
2004-09-01 01:00:00,5785.0,coal_brown,MW,nem,VIC1
2004-09-01 01:05:00,5776.0,coal_brown,MW,nem,VIC1
2004-09-01 01:10:00,5781.0,coal_brown,MW,nem,VIC1
2004-09-01 01:15:00,5766.0,coal_brown,MW,nem,VIC1
2004-09-01 01:20:00,5749.0,coal_brown,MW,nem,VIC1
2004-09-01 01:25:00,5768.0,coal_brown,MW,nem,VIC1
2004-09-01 01:30:00,5766.0,coal_brown,MW,nem,VIC1
2004-09-01 01:35:00,5766.0,coal_brown,MW,nem,VIC1
2004-09-01 01:40:00,5762.0,coal_brown,MW,nem,VIC1
2004-09-01 01:45:00,5758.0,coal_brown,MW,nem,VIC1
2004-09-01 01:50:00,5789.0,coal_brown,MW,nem,VIC1
2004-09-01 01:55:00,5753.0,coal_brown,MW,nem,VIC1
2004-09-01 02:00:00,5759.0,coal_brown,MW,nem,VIC1
2004-09-01 02:05:00,5751.0,coal_brown,MW,nem,VIC1
2004-09-01 02:10:00,5751.0,coal_brown,MW,nem,VIC1
2004-09-01 02:15:00,5783.0,coal_brown,MW,nem,VIC1
2004-09-01 02:20:00,5770.0,coal_brown,MW,nem,VIC1
2004-09-01 02:25:00,5779.0,coal_brown,MW,nem,VIC1
2004-09-01 02:30:00,5768.0,coal_brown,MW,nem,VIC1
2004-09-01 02:35:00,5764.0,coal_brown,MW,nem,VIC1
2004-09-01 02:40:00,5770.0,coal_brown,MW,nem,VIC1
2004-09-01 02:45:00,5762.0,coal_brown,MW,nem,VIC1
2004-09-01 02:50:00,5748.0,coal_brown,MW,nem,VIC1
2004-09-01 02:55:00,5765.0,coal_brown,MW,nem,VIC1
2004-09-01 03:00:00,5752.0,coal_brown,MW,nem,VIC1
2004-09-01 03:05:00,5761.0,coal_brown,MW,nem,VIC1
2004-09-01 03:10:00,5758.0,coal_brown,MW,nem,VIC1
2004-09-01 03:15:00,5752.0,coal_brown,MW,nem,VIC1
2004-09-01 03:20:00,5735.0,coal_brown,MW,nem,VIC1
2004-09-01 03:25:00,5739.0,coal_brown,MW,nem,VIC1
2004-09-01 03:30:00,5728.0,coal_brown,MW,nem,VIC1
2004-09-01 03:35:00,5707.0,coal_brown,MW,nem,VIC1
