datetime,data,type,unit,network,region
2019-08-01 00:00:00,463.8,hydro,MW,nem,VIC1
2019-08-01 00:05:00,351.5,hydro,MW,nem,VIC1
2019-08-01 00:10:00,432.3,hydro,MW,nem,VIC1
2019-08-01 00:15:00,406.7,hydro,MW,nem,VIC1
2019-08-01 00:20:00,403.9,hydro,MW,nem,VIC1
2019-08-01 00:25:00,318.3,hydro,MW,nem,VIC1
2019-08-01 00:30:00,281.0,hydro,MW,nem,VIC1
2019-08-01 00:35:00,276.2,hydro,MW,nem,VIC1
2019-08-01 00:40:00,276.8,hydro,MW,nem,VIC1
2019-08-01 00:45:00,272.7,hydro,MW,nem,VIC1
2019-08-01 00:50:00,271.8,hydro,MW,nem,VIC1
2019-08-01 00:55:00,270.2,hydro,MW,nem,VIC1
2019-08-01 01:00:00,273.2,hydro,MW,nem,VIC1
2019-08-01 01:05:00,275.4,hydro,MW,nem,VIC1
2019-08-01 01:10:00,277.7,hydro,MW,nem,VIC1
2019-08-01 01:15:00,275.4,hydro,MW,nem,VIC1
2019-08-01 01:20:00,269.2,hydro,MW,nem,VIC1
2019-08-01 01:25:00,269.9,hydro,MW,nem,VIC1
2019-08-01 01:30:00,267.3,hydro,MW,nem,VIC1
2019-08-01 01:35:00,265.6,hydro,MW,nem,VIC1
2019-08-01 01:40:00,274.4,hydro,MW,nem,VIC1
2019-08-01 01:45:00,267.7,hydro,MW,nem,VIC1
2019-08-01 01:50:00,268.9,hydro,MW,nem,VIC1
2019-08-01 01:55:00,189.0,hydro,MW,nem,VIC1
2019-08-01 02:00:00,219.7,hydro,MW,nem,VIC1
2019-08-01 02:05:00,218.9,hydro,MW,nem,VIC1
2019-08-01 02:10:00,80.61,hydro,MW,nem,VIC1
2019-08-01 02:15:00,83.22,hydro,MW,nem,VIC1
2019-08-01 02:20:00,82.82,hydro,MW,nem,VIC1
2019-08-01 02:25:00,82.2,hydro,MW,nem,VIC1
2019-08-01 02:30:00,81.9,hydro,MW,nem,VIC1
2019-08-01 02:35:00,82.8,hydro,MW,nem,VIC1
2019-08-01 02:40:00,24.82,hydro,MW,nem,VIC1
2019-08-01 02:45:00,23.82,hydro,MW,nem,VIC1
2019-08-01 02:50:00,22.91,hydro,MW,nem,VIC1
2019-08-01 02:55:00,23.01,hydro,MW,nem,VIC1
2019-08-01 03:00:00,23.82,hydro,MW,nem,VIC1
2019-08-01 03:05:00,22.01,hydro,MW,nem,VIC1
2019-08-01 03:10:00,22.82,hydro,MW,nem,VIC1
2019-08-01 03:15:00,23.31,hydro,MW,nem,VIC1
2019-08-01 03:20:00,23.02,hydro,MW,nem,VIC1
2019-08-01 03:25:00,22.71,hydro,MW,nem,VIC1
2019-08-01 03:30:00,21.41,hydro,MW,nem,VIC1
2019-08-01 03:35:00,22.82,hydro,MW,nem,VIC1
2019-08-01 03:40:00,23.31,hydro,MW,nem,VIC1
2019-08-01 03:45:00,22.81,hydro,MW,nem,VIC1
2019-08-01 03:50:00,22.82,hydro,MW,nem,VIC1
2019-08-01 03:55:00,22.41,hydro,MW,nem,VIC1
2019-08-01 04:00:00,22.6,hydro,MW,nem,VIC1
2019-08-01 04:05:00,22.72,hydro,MW,nem,VIC1
2019-08-01 04:10:00,22.91,hydro,MW,nem,VIC1
2019-08-01 04:15:00,22.81,hydro,MW,nem,VIC1
2019-08-01 04:20:00,23.4,hydro,MW,nem,VIC1
2019-08-01 04:25:00,22.71,hydro,MW,nem,VIC1
2019-08-01 04:30:00,22.91,hydro,MW,nem,VIC1
2019-08-01 04:35:00,22.62,hydro,MW,nem,VIC1
2019-08-01 04:40:00,22.81,hydro,MW,nem,VIC1
2019-08-01 04:45:00,22.92,hydro,MW,nem,VIC1
2019-08-01 04:50:00,22.7,hydro,MW,nem,VIC1
2019-08-01 04:55:00,23.01,hydro,MW,nem,VIC1
