datetime,Coal,region,Wind,Hydro,Solar,Other,Nuclear,Natural gas
2020-08-04 01:00:00,12120,TEX,3498,80,1632,94,4991,37265
2020-08-04 02:00:00,12072,TEX,5123,80,265,94,4989,34811
2020-08-04 03:00:00,10713,TEX,7426,4,144,88,4989,31902
2020-08-04 04:00:00,9291,TEX,8597,0,13,89,4987,28686
2020-08-04 05:00:00,7256,TEX,9310,0,0,89,4985,25974
2020-08-04 06:00:00,6153,TEX,9349,2,0,93,4985,24144
2020-08-04 07:00:00,5811,TEX,8715,25,0,92,4986,22483
2020-08-04 08:00:00,5710,TEX,7814,3,0,89,4987,21595
2020-08-04 09:00:00,5519,TEX,8008,0,0,91,4988,20772
2020-08-04 10:00:00,5479,TEX,7817,0,0,90,4990,20851
2020-08-04 11:00:00,5478,TEX,8226,0,0,90,4991,21235
2020-08-04 12:00:00,5755,TEX,8261,0,0,91,4994,22195
2020-08-04 13:00:00,5931,TEX,7473,0,193,91,4995,23244
2020-08-04 14:00:00,6266,TEX,5708,24,1630,90,4994,25136
2020-08-04 15:00:00,6803,TEX,5196,24,2714,92,4994,27363
2020-08-04 16:00:00,8607,TEX,5412,130,2845,95,4994,29015
2020-08-04 17:00:00,10449,TEX,5189,158,3095,105,4995,31206
2020-08-04 18:00:00,11763,TEX,5392,162,3439,124,4994,33277
2020-08-04 19:00:00,11916,TEX,6054,155,3468,123,4993,35383
2020-08-04 20:00:00,12070,TEX,6035,122,3408,124,4991,38167
2020-08-04 21:00:00,11964,TEX,5999,88,3407,110,4990,40148
2020-08-04 22:00:00,11920,TEX,6108,80,3389,105,4988,41005
2020-08-04 23:00:00,11963,TEX,6559,80,3225,103,4984,40353
2020-08-05 00:00:00,11881,TEX,7420,79,2774,96,4981,38390
2020-08-05 01:00:00,11995,TEX,8887,3,1414,92,4977,35504
2020-08-05 02:00:00,11757,TEX,10178,0,80,90,4974,33134
2020-08-05 03:00:00,10096,TEX,12877,0,3,90,4971,30052
2020-08-05 04:00:00,7808,TEX,15086,0,0,97,4972,26337
2020-08-05 05:00:00,6707,TEX,15888,0,0,90,4973,22603
2020-08-05 06:00:00,6268,TEX,16341,3,0,108,4971,19150
2020-08-05 07:00:00,5720,TEX,16024,3,0,109,4972,17398
2020-08-05 08:00:00,5468,TEX,16045,3,0,107,4973,15687
2020-08-05 09:00:00,5178,TEX,16058,2,0,104,4975,14267
2020-08-05 10:00:00,5012,TEX,15649,2,0,101,4976,14291
2020-08-05 11:00:00,5278,TEX,14756,2,0,116,4979,15946
2020-08-05 12:00:00,6021,TEX,12717,2,0,107,4981,18423
2020-08-05 13:00:00,6174,TEX,12052,2,213,105,4983,19790
2020-08-05 14:00:00,7069,TEX,10292,2,1644,103,4985,21648
2020-08-05 15:00:00,8342,TEX,9437,2,2294,103,4986,24039
2020-08-05 16:00:00,10935,TEX,7764,81,2477,105,4987,26316
2020-08-05 17:00:00,11882,TEX,6336,121,2577,106,4991,30150
2020-08-05 18:00:00,12109,TEX,5010,213,2699,106,4989,34336
2020-08-05 19:00:00,12124,TEX,5727,167,3045,108,4982,35867
2020-08-05 20:00:00,12089,TEX,6920,148,3106,103,4978,37177
2020-08-05 21:00:00,12090,TEX,7530,115,3015,113,4975,37842
2020-08-05 22:00:00,12110,TEX,7413,117,2751,115,4975,38718
2020-08-05 23:00:00,12152,TEX,7168,110,2546,122,4973,38836
2020-08-06 00:00:00,12273,TEX,7437,110,2396,115,4972,37841
2020-08-06 01:00:00,12338,TEX,8593,84,1230,120,4972,35551
2020-08-06 02:00:00,12306,TEX,9524,81,51,116,4973,33509
2020-08-06 03:00:00,11856,TEX,11818,6,0,116,4975,29506
2020-08-06 04:00:00,10084,TEX,14450,3,0,114,4976,25073
2020-08-06 05:00:00,7506,TEX,15446,3,1,108,4977,22676
2020-08-06 06:00:00,6732,TEX,15699,3,0,114,4979,19377
2020-08-06 07:00:00,6240,TEX,15623,3,0,117,4980,17399
2020-08-06 08:00:00,5934,TEX,15080,2,0,111,4981,16310
2020-08-06 09:00:00,5667,TEX,14915,2,0,105,4982,15574
2020-08-06 10:00:00,5490,TEX,15051,2,0,107,4983,15260
2020-08-06 11:00:00,5699,TEX,14328,2,0,108,4984,16589
2020-08-06 12:00:00,6346,TEX,14000,2,0,106,4985,17670
2020-08-06 13:00:00,6461,TEX,13799,3,213,107,4985,18776
2020-08-06 14:00:00,6685,TEX,13165,2,1478,106,4987,20378
2020-08-06 15:00:00,7301,TEX,14266,2,2304,106,4987,21617
2020-08-06 16:00:00,8433,TEX,13032,81,2657,109,4985,25233
2020-08-06 17:00:00,10882,TEX,11249,121,2798,110,4985,28506
2020-08-06 18:00:00,12112,TEX,10114,186,3056,110,4983,32099
2020-08-06 19:00:00,12234,TEX,10380,150,3256,112,4980,34734
2020-08-06 20:00:00,12279,TEX,11653,187,3181,109,4977,36160
2020-08-06 21:00:00,12280,TEX,12356,189,3077,121,4976,36786
2020-08-06 22:00:00,12250,TEX,13010,159,2764,130,4975,36676
2020-08-06 23:00:00,12317,TEX,14015,151,2179,126,4976,35784
2020-08-07 00:00:00,12566,TEX,15223,150,1575,127,4977,33708
2020-08-07 01:00:00,12598,TEX,15617,84,687,118,4978,31637
2020-08-07 02:00:00,12677,TEX,14991,82,33,124,4980,30590
2020-08-07 03:00:00,12543,TEX,15694,7,0,122,4981,27568
2020-08-07 04:00:00,11644,TEX,15982,3,0,122,4983,24290
2020-08-07 05:00:00,9320,TEX,16439,3,0,113,4986,22061
2020-08-07 06:00:00,7424,TEX,17138,3,0,118,4987,19976
2020-08-07 07:00:00,6569,TEX,17723,3,0,114,4988,17580
2020-08-07 08:00:00,6093,TEX,18015,3,0,112,4989,15890
2020-08-07 09:00:00,5939,TEX,17465,3,0,109,4990,15396
2020-08-07 10:00:00,5855,TEX,17301,2,0,107,4991,15040
2020-08-07 11:00:00,6084,TEX,16678,2,0,105,4991,15852
2020-08-07 12:00:00,6673,TEX,16006,2,0,99,4992,16834
2020-08-07 13:00:00,6753,TEX,15349,2,191,102,4993,18167
2020-08-07 14:00:00,7192,TEX,15377,2,1535,96,4994,19211
2020-08-07 15:00:00,7683,TEX,17020,36,1705,96,4993,20899
2020-08-07 16:00:00,8813,TEX,16680,79,2147,96,4992,23838
2020-08-07 17:00:00,10705,TEX,15510,119,2528,97,4991,26582
2020-08-07 18:00:00,11692,TEX,14319,185,2662,103,4989,30056
2020-08-07 19:00:00,11946,TEX,13243,148,2742,99,4986,33555
2020-08-07 20:00:00,12184,TEX,12481,149,2683,102,4983,36234
2020-08-07 21:00:00,11945,TEX,12647,152,2865,119,4981,37008
2020-08-07 22:00:00,12011,TEX,12908,120,2750,123,4980,36723
2020-08-07 23:00:00,12196,TEX,13930,112,2533,125,4980,35563
2020-08-08 00:00:00,12069,TEX,14654,112,2073,127,4981,33935
2020-08-08 01:00:00,12217,TEX,14762,82,713,115,4965,32389
2020-08-08 02:00:00,12826,TEX,13824,79,34,107,4954,30761
2020-08-08 03:00:00,12720,TEX,14142,6,0,105,4952,28338
2020-08-08 04:00:00,12160,TEX,15262,2,0,103,4914,24431
2020-08-08 05:00:00,10387,TEX,15886,2,0,102,4906,21948
2020-08-08 06:00:00,9085,TEX,15631,2,0,101,4906,20087
2020-08-08 07:00:00,9117,TEX,13556,2,0,104,4907,19118
2020-08-08 08:00:00,9314,TEX,11769,2,0,103,4908,18454
2020-08-08 09:00:00,7962,TEX,12316,2,0,99,4909,17470
2020-08-08 10:00:00,6636,TEX,13681,2,0,101,4907,16476
2020-08-08 11:00:00,6313,TEX,14290,2,0,100,4882,15890
2020-08-08 12:00:00,6223,TEX,14380,2,0,101,4882,15949
2020-08-08 13:00:00,6230,TEX,14199,1,229,100,4882,16180
2020-08-08 14:00:00,6658,TEX,13556,2,1875,103,4883,18019
2020-08-08 15:00:00,7229,TEX,14834,2,2476,102,4890,19963
2020-08-08 16:00:00,8018,TEX,14346,79,2513,102,4901,23862
2020-08-08 17:00:00,9494,TEX,13206,119,2517,101,4925,27321
2020-08-08 18:00:00,11666,TEX,11992,213,2814,101,4937,29282
2020-08-08 19:00:00,12684,TEX,11522,204,2857,101,4963,31217
2020-08-08 20:00:00,12794,TEX,11463,187,2953,100,4989,32597
2020-08-08 21:00:00,12836,TEX,11440,186,3020,104,4986,33759
2020-08-08 22:00:00,12894,TEX,11120,153,3152,106,4986,34851
2020-08-08 23:00:00,12785,TEX,11695,152,3116,105,4985,34809
2020-08-09 00:00:00,12597,TEX,12641,107,2845,102,4985,33142
2020-08-09 01:00:00,12772,TEX,13933,82,1451,101,4987,30670
2020-08-09 02:00:00,12896,TEX,14557,5,77,97,4987,28805
2020-08-09 03:00:00,11733,TEX,15112,2,0,97,4988,27350
2020-08-09 04:00:00,10781,TEX,15964,2,0,99,4989,24049
2020-08-09 05:00:00,9085,TEX,16813,2,0,97,4989,21444
2020-08-09 06:00:00,7983,TEX,16836,2,0,107,4990,19297
2020-08-09 07:00:00,7544,TEX,15776,2,0,108,4991,18116
2020-08-09 08:00:00,6608,TEX,15604,2,0,100,4993,17200
2020-08-09 09:00:00,6027,TEX,15360,2,0,97,4994,16426
2020-08-09 10:00:00,5978,TEX,14381,2,0,98,4995,16334
2020-08-09 11:00:00,6089,TEX,13607,2,0,97,4997,16496
2020-08-09 12:00:00,6090,TEX,13103,1,0,98,4998,16649
2020-08-09 13:00:00,6083,TEX,12520,1,258,97,4999,17012
2020-08-09 14:00:00,6518,TEX,12225,2,1934,100,5000,18281
2020-08-09 15:00:00,6261,TEX,15151,36,2818,102,5000,19308
2020-08-09 16:00:00,7824,TEX,15293,88,2903,102,4999,22031
2020-08-09 17:00:00,9012,TEX,14493,120,3013,100,4998,25568
2020-08-09 18:00:00,10280,TEX,14358,185,3100,100,4995,27965
2020-08-09 19:00:00,11986,TEX,14458,113,3160,99,4995,29048
2020-08-09 20:00:00,12639,TEX,14498,149,3143,100,4993,30313
2020-08-09 21:00:00,12788,TEX,14504,150,3145,101,4992,31251
2020-08-09 22:00:00,12801,TEX,15014,149,3072,99,4991,31561
2020-08-09 23:00:00,12742,TEX,15708,115,2939,98,4990,31006
2020-08-10 00:00:00,12400,TEX,16315,106,2557,101,4989,30011
2020-08-10 01:00:00,12179,TEX,16718,81,1344,100,4991,28881
2020-08-10 02:00:00,12847,TEX,15517,81,69,101,4991,28559
2020-08-10 03:00:00,12311,TEX,15595,5,0,99,4993,27062
2020-08-10 04:00:00,11218,TEX,16168,2,0,100,4993,24073
2020-08-10 05:00:00,9453,TEX,16028,2,0,100,4995,22113
2020-08-10 06:00:00,7827,TEX,15864,1,0,109,4995,20487
2020-08-10 07:00:00,7195,TEX,15511,1,0,110,4997,18903
2020-08-10 08:00:00,6764,TEX,15196,1,0,102,4997,17466
2020-08-10 09:00:00,6437,TEX,15093,1,0,97,4998,16762
2020-08-10 10:00:00,6222,TEX,15441,1,0,98,4999,16461
2020-08-10 11:00:00,6510,TEX,15522,1,0,99,5000,17171
2020-08-10 12:00:00,6755,TEX,15674,1,0,99,5000,17906
2020-08-10 13:00:00,7285,TEX,15027,2,216,102,5001,18930
2020-08-10 14:00:00,7888,TEX,14574,4,1781,114,5001,20202
2020-08-10 15:00:00,8854,TEX,15851,38,2239,115,5001,21598
2020-08-10 16:00:00,10141,TEX,15762,93,2516,112,5001,24209
2020-08-10 17:00:00,11471,TEX,14714,193,2790,111,5001,27682
2020-08-10 18:00:00,12608,TEX,13848,216,2887,108,5000,30875
2020-08-10 19:00:00,13074,TEX,13225,172,3016,112,5000,33809
2020-08-10 20:00:00,13096,TEX,12710,190,3016,108,4997,36582
2020-08-10 21:00:00,13069,TEX,12657,192,3039,113,4995,37350
2020-08-10 22:00:00,12814,TEX,12553,197,3084,132,4993,37765
2020-08-10 23:00:00,12837,TEX,12979,162,2990,130,4993,37156
2020-08-11 00:00:00,12969,TEX,14280,115,2369,134,4993,35231
2020-08-11 01:00:00,13199,TEX,15323,87,922,141,4994,32768
2020-08-11 02:00:00,13392,TEX,14671,86,32,130,4995,31808
2020-08-11 03:00:00,13140,TEX,14921,9,0,115,4996,29538
2020-08-11 04:00:00,12517,TEX,15730,4,0,117,4997,25397
2020-08-11 05:00:00,11137,TEX,15705,3,0,109,4995,22705
2020-08-11 06:00:00,8682,TEX,16378,3,0,106,4997,20950
2020-08-11 07:00:00,7801,TEX,15922,3,0,108,4998,19892
2020-08-11 08:00:00,7785,TEX,14609,2,0,106,4997,19320
2020-08-11 09:00:00,7872,TEX,13344,2,0,99,5000,19080
2020-08-11 10:00:00,7297,TEX,13737,2,0,98,5002,18793
2020-08-11 11:00:00,7127,TEX,14620,2,0,101,5002,18852
2020-08-11 12:00:00,7823,TEX,14117,2,0,103,5003,20053
2020-08-11 13:00:00,7578,TEX,13822,2,231,103,5004,21157
2020-08-11 14:00:00,8981,TEX,12540,2,1789,101,5004,22079
2020-08-11 15:00:00,8968,TEX,14011,2,2674,101,5004,23693
2020-08-11 16:00:00,10719,TEX,13365,80,2510,106,5002,26863
2020-08-11 17:00:00,12657,TEX,11450,120,2694,105,5001,30891
2020-08-11 18:00:00,13287,TEX,10690,187,2881,103,4999,34329
2020-08-11 19:00:00,13248,TEX,10684,151,3267,102,4997,37084
2020-08-11 20:00:00,12927,TEX,10887,150,3384,106,4995,39198
2020-08-11 21:00:00,12766,TEX,10411,155,3393,122,4993,40302
2020-08-11 22:00:00,12811,TEX,9869,122,3445,131,4991,40948
2020-08-11 23:00:00,12797,TEX,9837,122,3412,128,4990,41090
2020-08-12 00:00:00,12838,TEX,10311,114,3090,144,4990,39817
2020-08-12 01:00:00,13088,TEX,10956,89,1443,136,4990,37928
2020-08-12 02:00:00,13180,TEX,11705,82,72,116,4991,35736
2020-08-12 03:00:00,12878,TEX,13767,81,0,103,4993,31523
2020-08-12 04:00:00,12174,TEX,15799,5,0,105,4993,26286
2020-08-12 05:00:00,9655,TEX,16652,1,0,99,4995,23753
2020-08-12 06:00:00,7782,TEX,16447,1,0,99,4996,22545
2020-08-12 07:00:00,6946,TEX,15941,2,0,98,4996,21205
2020-08-12 08:00:00,5994,TEX,15869,3,0,99,4996,20290
2020-08-12 09:00:00,5635,TEX,15936,1,0,96,4998,19422
2020-08-12 10:00:00,5480,TEX,16055,1,0,95,4998,19031
2020-08-12 11:00:00,5640,TEX,16050,1,0,97,4999,19478
2020-08-12 12:00:00,5816,TEX,15760,1,0,97,5000,20658
2020-08-12 13:00:00,6159,TEX,14678,1,235,96,5000,21906
2020-08-12 14:00:00,7516,TEX,12997,24,1881,95,5002,23276
2020-08-12 15:00:00,8004,TEX,14287,62,2694,98,5001,24861
2020-08-12 16:00:00,10501,TEX,12112,109,2912,104,5000,28661
2020-08-12 17:00:00,11510,TEX,8921,221,3244,98,4999,34293
2020-08-12 18:00:00,11635,TEX,7611,230,3563,99,4999,38674
2020-08-12 19:00:00,11571,TEX,7344,182,3674,133,4996,42245
2020-08-12 20:00:00,11512,TEX,7297,129,3669,144,4994,44631
2020-08-12 21:00:00,11359,TEX,7512,168,3623,156,4992,45261
2020-08-12 22:00:00,11393,TEX,7882,168,3553,154,4989,44963
2020-08-12 23:00:00,11387,TEX,8619,133,3420,159,4987,44047
2020-08-13 00:00:00,11427,TEX,9702,88,2848,158,4987,42645
2020-08-13 01:00:00,11539,TEX,10824,86,1245,134,4986,40490
2020-08-13 02:00:00,11777,TEX,12080,82,54,109,4988,37794
2020-08-13 03:00:00,11762,TEX,14738,5,0,99,4989,32890
2020-08-13 04:00:00,10738,TEX,17174,1,0,99,4991,27378
2020-08-13 05:00:00,8312,TEX,18153,1,0,95,4991,24584
2020-08-13 06:00:00,6387,TEX,18729,1,0,93,4993,22329
2020-08-13 07:00:00,5610,TEX,18418,23,0,94,4994,20479
2020-08-13 08:00:00,5873,TEX,17559,17,0,94,4995,18752
2020-08-13 09:00:00,5728,TEX,17157,1,0,94,4996,18000
2020-08-13 10:00:00,5622,TEX,16809,1,0,93,4995,17934
2020-08-13 11:00:00,5881,TEX,16680,1,0,97,4995,18569
2020-08-13 12:00:00,5827,TEX,16078,1,0,95,4996,19920
2020-08-13 13:00:00,5270,TEX,15169,1,211,100,4996,21951
2020-08-13 14:00:00,5835,TEX,12485,59,1977,95,4996,24918
2020-08-13 15:00:00,6664,TEX,12669,60,3178,100,4995,26970
2020-08-13 16:00:00,8701,TEX,12562,116,3392,104,4996,29436
2020-08-13 17:00:00,10458,TEX,11150,222,3362,122,4994,33454
2020-08-13 18:00:00,11132,TEX,9116,232,3535,126,4994,38460
2020-08-13 19:00:00,11637,TEX,8371,151,3653,133,4991,41415
2020-08-13 20:00:00,11860,TEX,7948,128,3678,163,4989,43901
2020-08-13 21:00:00,11769,TEX,7767,130,3657,167,4987,44742
2020-08-13 22:00:00,11889,TEX,8056,131,3619,171,4983,44753
2020-08-13 23:00:00,11891,TEX,8437,130,3479,159,4979,44255
2020-08-14 00:00:00,12038,TEX,8897,95,2977,163,4976,43178
2020-08-14 01:00:00,12225,TEX,9227,85,1248,136,4978,41820
2020-08-14 02:00:00,12240,TEX,10236,83,53,113,4981,39382
2020-08-14 03:00:00,11911,TEX,13184,81,0,105,4983,34051
2020-08-14 04:00:00,10471,TEX,15620,7,0,107,4984,29178
2020-08-14 05:00:00,8752,TEX,16329,4,0,106,4986,26062
2020-08-14 06:00:00,7457,TEX,16218,4,0,107,4986,24041
2020-08-14 07:00:00,6226,TEX,16045,28,0,107,4987,22506
2020-08-14 08:00:00,5607,TEX,15884,5,0,106,4992,21093
2020-08-14 09:00:00,5293,TEX,15566,4,0,107,4991,20192
2020-08-14 10:00:00,5317,TEX,15091,4,0,107,4988,19895
2020-08-14 11:00:00,5595,TEX,14306,4,0,107,4989,20779
2020-08-14 12:00:00,5771,TEX,13377,4,0,107,4990,22404
2020-08-14 13:00:00,5916,TEX,13059,4,195,106,4992,22984
2020-08-14 14:00:00,6800,TEX,10620,28,1728,105,4993,25689
2020-08-14 15:00:00,8809,TEX,9849,4,3075,108,4992,27216
2020-08-14 16:00:00,11357,TEX,8989,87,3182,108,4994,29798
2020-08-14 17:00:00,13001,TEX,6286,198,3269,111,4994,35129
2020-08-14 18:00:00,13322,TEX,4392,216,3288,109,4993,40134
2020-08-14 19:00:00,13470,TEX,3300,210,3363,129,4990,44264
2020-08-14 20:00:00,13478,TEX,3016,143,3340,153,4987,46869
2020-08-14 21:00:00,13376,TEX,3282,180,3329,164,4984,47595
2020-08-14 22:00:00,13338,TEX,4719,180,2839,162,4981,47040
2020-08-14 23:00:00,13380,TEX,6676,184,2766,154,4980,44948
2020-08-15 00:00:00,13434,TEX,7387,193,2194,149,4979,43546
2020-08-15 01:00:00,13402,TEX,8276,163,834,125,4980,41425
2020-08-15 02:00:00,13308,TEX,10130,162,18,106,4981,37881
2020-08-15 03:00:00,12676,TEX,13352,128,0,99,4982,32470
2020-08-15 04:00:00,12078,TEX,13114,7,0,97,4984,30324
2020-08-15 05:00:00,11431,TEX,11871,3,0,98,4986,28430
2020-08-15 06:00:00,11305,TEX,9878,2,0,94,4987,26923
2020-08-15 07:00:00,10787,TEX,8570,25,0,94,4989,25689
2020-08-15 08:00:00,10007,TEX,7854,6,0,96,4991,24682
2020-08-15 09:00:00,9499,TEX,7004,2,0,94,4992,24375
2020-08-15 10:00:00,9184,TEX,6540,2,0,93,4992,24043
2020-08-15 11:00:00,9163,TEX,5858,2,0,94,4993,24225
2020-08-15 12:00:00,9708,TEX,4455,3,0,95,4993,24766
2020-08-15 13:00:00,9973,TEX,3716,3,54,97,4994,25177
2020-08-15 14:00:00,11103,TEX,2859,62,493,96,4995,27080
2020-08-15 15:00:00,12700,TEX,2826,38,1102,95,4996,29112
2020-08-15 16:00:00,13647,TEX,2187,93,1477,97,4996,32987
2020-08-15 17:00:00,13509,TEX,1377,197,1820,96,4995,38046
2020-08-15 18:00:00,13492,TEX,1340,216,2183,102,4993,41344
2020-08-15 19:00:00,13546,TEX,1716,177,2238,121,4990,44182
2020-08-15 20:00:00,13497,TEX,2219,175,2369,137,4987,46027
2020-08-15 21:00:00,13461,TEX,2780,178,2626,143,4983,46882
2020-08-15 22:00:00,13419,TEX,4600,176,2700,133,4981,46256
2020-08-15 23:00:00,13514,TEX,7168,175,2731,134,4980,44051
2020-08-16 00:00:00,13518,TEX,8365,113,2060,128,4979,42554
2020-08-16 01:00:00,13513,TEX,8276,125,754,134,4980,41209
2020-08-16 02:00:00,13471,TEX,7977,91,27,113,4981,39653
2020-08-16 03:00:00,13262,TEX,8778,82,0,93,4981,36200
2020-08-16 04:00:00,12977,TEX,11288,7,0,96,4982,30474
2020-08-16 05:00:00,11430,TEX,11724,3,1,93,4984,27929
2020-08-16 06:00:00,10080,TEX,11251,2,0,95,4985,26810
2020-08-16 07:00:00,10007,TEX,8407,26,0,95,4986,26739
2020-08-16 08:00:00,9534,TEX,6830,4,0,94,4987,26403
2020-08-16 09:00:00,8847,TEX,6343,3,0,95,4989,25631
2020-08-16 10:00:00,8468,TEX,4897,3,0,95,4990,25977
2020-08-16 11:00:00,8489,TEX,4084,3,0,95,4991,25843
2020-08-16 12:00:00,8350,TEX,3688,3,0,96,4992,25572
2020-08-16 13:00:00,8392,TEX,3410,3,93,96,4992,25438
2020-08-16 14:00:00,9430,TEX,2678,26,1103,95,4993,26533
2020-08-16 15:00:00,11430,TEX,1502,37,2103,95,4992,28897
2020-08-16 16:00:00,13166,TEX,1027,93,2788,94,4991,31847
2020-08-16 17:00:00,13658,TEX,992,196,2994,94,4989,36174
2020-08-16 18:00:00,13517,TEX,1042,213,3153,95,4986,40286
2020-08-16 19:00:00,13516,TEX,1171,182,3127,114,4983,43783
2020-08-16 20:00:00,13523,TEX,1682,176,3070,142,4977,45844
2020-08-16 21:00:00,13506,TEX,3521,176,2862,145,4973,46053
2020-08-16 22:00:00,13498,TEX,5324,176,2320,144,4970,45833
2020-08-16 23:00:00,13460,TEX,7103,213,2077,133,4960,44553
2020-08-17 00:00:00,13486,TEX,8315,176,1310,124,4923,41797
2020-08-17 01:00:00,13478,TEX,9807,126,395,124,4898,36687
2020-08-17 02:00:00,13054,TEX,12006,119,13,111,4893,32287
2020-08-17 03:00:00,11962,TEX,12652,119,0,94,4919,29619
2020-08-17 04:00:00,9856,TEX,12986,6,0,93,4954,27557
2020-08-17 05:00:00,7932,TEX,12764,2,0,93,4966,25389
2020-08-17 06:00:00,7021,TEX,12111,3,0,94,4968,24035
2020-08-17 07:00:00,6731,TEX,10902,26,0,95,4972,22938
2020-08-17 08:00:00,6490,TEX,9815,3,0,92,4975,22313
