ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2600.46,12.03.2021,2021-03-12
5,BATI ANADOLU YTM,5856.6,12.03.2021,2021-03-12
11,DOĞU AKDENİZ YTM,3251.71,12.03.2021,2021-03-12
9,DOĞU ANADOLU YTM,1309.26,12.03.2021,2021-03-12
10,GÜNEY DOĞU ANADOLU YTM,5841.38,12.03.2021,2021-03-12
4,KUZEY BATI ANADOLU YTM,9420.9,12.03.2021,2021-03-12
6,ORTA ANADOLU YTM,4819.47,12.03.2021,2021-03-12
8,ORTA KARADENİZ YTM,2212.85,12.03.2021,2021-03-12
3,TRAKYA YTM,6792.78,12.03.2021,2021-03-12
