ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2841.41,29.05.2021,2021-05-29
5,BATI ANADOLU YTM,5139.87,29.05.2021,2021-05-29
11,DOĞU AKDENİZ YTM,3236.69,29.05.2021,2021-05-29
9,DOĞU ANADOLU YTM,1157.85,29.05.2021,2021-05-29
10,GÜNEY DOĞU ANADOLU YTM,5182.8,29.05.2021,2021-05-29
4,KUZEY BATI ANADOLU YTM,7828.56,29.05.2021,2021-05-29
6,ORTA ANADOLU YTM,4903.66,29.05.2021,2021-05-29
8,ORTA KARADENİZ YTM,1898.92,29.05.2021,2021-05-29
3,TRAKYA YTM,4860.41,29.05.2021,2021-05-29
