ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2445.05,06.02.2021,2021-02-06
5,BATI ANADOLU YTM,5051.58,06.02.2021,2021-02-06
11,DOĞU AKDENİZ YTM,3413.12,06.02.2021,2021-02-06
9,DOĞU ANADOLU YTM,1287.21,06.02.2021,2021-02-06
10,GÜNEY DOĞU ANADOLU YTM,5196.98,06.02.2021,2021-02-06
4,KUZEY BATI ANADOLU YTM,7708.91,06.02.2021,2021-02-06
6,ORTA ANADOLU YTM,3805.7,06.02.2021,2021-02-06
8,ORTA KARADENİZ YTM,1978.54,06.02.2021,2021-02-06
3,TRAKYA YTM,4979.4,06.02.2021,2021-02-06
