ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,3712.8,30.08.2021,2021-08-30
5,BATI ANADOLU YTM,6621.01,30.08.2021,2021-08-30
11,DOĞU AKDENİZ YTM,4057.6,30.08.2021,2021-08-30
9,DOĞU ANADOLU YTM,1153.17,30.08.2021,2021-08-30
10,GÜNEY DOĞU ANADOLU YTM,7125.49,30.08.2021,2021-08-30
4,KUZEY BATI ANADOLU YTM,8368.08,30.08.2021,2021-08-30
6,ORTA ANADOLU YTM,5238.18,30.08.2021,2021-08-30
8,ORTA KARADENİZ YTM,2160.62,30.08.2021,2021-08-30
3,TRAKYA YTM,6082.79,30.08.2021,2021-08-30
