ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2430.05,28.11.2021,2021-11-28
5,BATI ANADOLU YTM,5414.18,28.11.2021,2021-11-28
11,DOĞU AKDENİZ YTM,3398.9,28.11.2021,2021-11-28
9,DOĞU ANADOLU YTM,1314.23,28.11.2021,2021-11-28
10,GÜNEY DOĞU ANADOLU YTM,5396.71,28.11.2021,2021-11-28
4,KUZEY BATI ANADOLU YTM,7122.74,28.11.2021,2021-11-28
6,ORTA ANADOLU YTM,4048.69,28.11.2021,2021-11-28
8,ORTA KARADENİZ YTM,2040.92,28.11.2021,2021-11-28
3,TRAKYA YTM,4625.15,28.11.2021,2021-11-28
