ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2903.54,15.02.2021,2021-02-15
5,BATI ANADOLU YTM,6575.4,15.02.2021,2021-02-15
11,DOĞU AKDENİZ YTM,3285.85,15.02.2021,2021-02-15
9,DOĞU ANADOLU YTM,1289.62,15.02.2021,2021-02-15
10,GÜNEY DOĞU ANADOLU YTM,5104.36,15.02.2021,2021-02-15
4,KUZEY BATI ANADOLU YTM,9787.29,15.02.2021,2021-02-15
6,ORTA ANADOLU YTM,5174.97,15.02.2021,2021-02-15
8,ORTA KARADENİZ YTM,2201.8,15.02.2021,2021-02-15
3,TRAKYA YTM,7142.56,15.02.2021,2021-02-15
