ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2830.06,02.06.2021,2021-06-02
5,BATI ANADOLU YTM,5440.6,02.06.2021,2021-06-02
11,DOĞU AKDENİZ YTM,3412.62,02.06.2021,2021-06-02
9,DOĞU ANADOLU YTM,1168.88,02.06.2021,2021-06-02
10,GÜNEY DOĞU ANADOLU YTM,5148.39,02.06.2021,2021-06-02
4,KUZEY BATI ANADOLU YTM,8649.09,02.06.2021,2021-06-02
6,ORTA ANADOLU YTM,5108.89,02.06.2021,2021-06-02
8,ORTA KARADENİZ YTM,2016.65,02.06.2021,2021-06-02
3,TRAKYA YTM,5801.78,02.06.2021,2021-06-02
