ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,2850.6,01.04.2021,2021-04-01
5,BATI ANADOLU YTM,5985.92,01.04.2021,2021-04-01
11,DOĞU AKDENİZ YTM,3337.72,01.04.2021,2021-04-01
9,DOĞU ANADOLU YTM,1255.26,01.04.2021,2021-04-01
10,GÜNEY DOĞU ANADOLU YTM,5688.18,01.04.2021,2021-04-01
4,KUZEY BATI ANADOLU YTM,9604.27,01.04.2021,2021-04-01
6,ORTA ANADOLU YTM,4771.66,01.04.2021,2021-04-01
8,ORTA KARADENİZ YTM,2186.95,01.04.2021,2021-04-01
3,TRAKYA YTM,6772.93,01.04.2021,2021-04-01
