ID,BÖLGE ADI,BÖLGE PUANTI (MW),PUANT GÜNÜ,date
7,BATI AKDENİZ YTM,3025.77,25.01.2021,2021-01-25
5,BATI ANADOLU YTM,6004.05,25.01.2021,2021-01-25
11,DOĞU AKDENİZ YTM,3676.45,25.01.2021,2021-01-25
9,DOĞU ANADOLU YTM,1374.02,25.01.2021,2021-01-25
10,GÜNEY DOĞU ANADOLU YTM,5748.49,25.01.2021,2021-01-25
4,KUZEY BATI ANADOLU YTM,9109.81,25.01.2021,2021-01-25
6,ORTA ANADOLU YTM,5415.71,25.01.2021,2021-01-25
8,ORTA KARADENİZ YTM,2165.33,25.01.2021,2021-01-25
3,TRAKYA YTM,6692.22,25.01.2021,2021-01-25
