datetime,Wind,region,Nuclear,Other,Solar,Petroleum,Natural gas,Coal,Hydro
2022-06-02 22:00:00,2220,NW,1135,854,4384,59,5658,7369,20290
2022-06-02 23:00:00,2122,NW,1136,845,4261,58,6320,7634,20425
2022-06-03 00:00:00,2438,NW,1137,806,3761,60,7219,7944,20517
2022-06-03 01:00:00,3091,NW,1138,823,3060,61,7721,8104,20502
2022-06-03 02:00:00,4240,NW,1134,814,1428,59,8356,8061,19877
2022-06-03 03:00:00,4443,NW,1137,904,242,59,8091,8044,19914
2022-06-03 04:00:00,4140,NW,1138,909,23,58,7910,7885,20318
2022-06-03 05:00:00,4027,NW,1139,926,24,59,7588,7599,20214
2022-06-03 06:00:00,3632,NW,1139,910,22,61,7332,7522,19227
2022-06-03 07:00:00,3288,NW,1139,866,-3,60,6475,7407,19036
2022-06-03 08:00:00,3279,NW,1142,846,-1,60,6259,7236,18922
2022-06-03 09:00:00,3122,NW,1143,931,-3,61,6085,6692,18963
2022-06-03 10:00:00,2959,NW,1145,942,-1,58,5810,6798,18563
2022-06-03 11:00:00,2766,NW,1146,918,-3,59,5766,6945,18534
2022-06-03 12:00:00,2724,NW,1146,878,2,58,5820,7128,18641
2022-06-03 13:00:00,2583,NW,1147,903,251,59,5845,7393,19293
2022-06-03 14:00:00,2772,NW,1147,908,1613,58,4971,7167,19431
2022-06-03 15:00:00,3074,NW,1146,889,3335,57,4194,6694,19674
2022-06-03 16:00:00,3343,NW,1144,895,4129,57,3914,6758,20033
2022-06-03 17:00:00,3513,NW,1144,886,4390,57,3750,6249,20044
2022-06-03 18:00:00,3279,NW,1142,917,4493,59,4023,5978,20566
2022-06-03 19:00:00,3705,NW,1142,973,4527,57,4269,6122,20635
2022-06-03 20:00:00,4134,NW,1140,952,4555,55,4240,6288,20504
2022-06-03 21:00:00,4661,NW,1140,943,4178,55,4488,7097,20458
2022-06-03 22:00:00,5564,NW,1140,919,3753,55,4790,7200,19862
2022-06-03 23:00:00,5258,NW,1140,881,3365,56,5628,7488,20026
2022-06-04 00:00:00,5678,NW,1137,870,3452,57,5709,7371,19578
2022-06-04 01:00:00,5748,NW,1139,776,3051,57,6366,6952,19157
2022-06-04 02:00:00,5822,NW,1140,783,1572,57,7241,7496,18936
2022-06-04 03:00:00,5355,NW,1142,865,186,59,7808,7535,19389
2022-06-04 04:00:00,5216,NW,1143,856,23,57,7422,7282,19211
2022-06-04 05:00:00,4671,NW,1147,831,18,58,6587,6976,19469
2022-06-04 06:00:00,4831,NW,1146,816,22,57,6482,7113,19336
2022-06-04 07:00:00,4815,NW,1146,788,-2,57,5887,6725,18969
2022-06-04 08:00:00,4634,NW,1144,860,-3,57,5573,6297,18692
2022-06-04 09:00:00,4020,NW,1145,845,-2,55,5388,6335,18404
2022-06-04 10:00:00,3256,NW,1146,858,-2,57,5209,6144,18310
2022-06-04 11:00:00,3037,NW,1149,807,-1,57,5056,6067,18619
2022-06-04 12:00:00,2726,NW,1150,779,-1,56,5074,6219,19222
2022-06-04 13:00:00,1823,NW,1149,782,262,55,5018,6804,19717
2022-06-04 14:00:00,1253,NW,1148,775,1551,57,4323,6715,19847
2022-06-04 15:00:00,1433,NW,1149,832,2674,58,4092,5811,19491
2022-06-04 16:00:00,1551,NW,1148,892,3392,60,3600,5553,19374
2022-06-04 17:00:00,1685,NW,1148,898,4077,59,3518,5483,19781
2022-06-04 18:00:00,1640,NW,1146,873,4253,58,3813,5467,20177
2022-06-04 19:00:00,1584,NW,1146,844,4263,57,4445,5494,20557
2022-06-04 20:00:00,1512,NW,1146,837,4081,56,4494,5524,20628
2022-06-04 21:00:00,1653,NW,1146,828,3700,57,4763,5722,20750
2022-06-04 22:00:00,1967,NW,1146,825,3238,56,5181,5947,20511
2022-06-04 23:00:00,2658,NW,1144,786,2991,56,5463,5910,20981
2022-06-05 00:00:00,2561,NW,1142,796,2351,56,5673,6680,21601
2022-06-05 01:00:00,2792,NW,1142,817,1959,58,5888,7158,21623
2022-06-05 02:00:00,2698,NW,1142,818,1103,57,6353,7458,21478
2022-06-05 03:00:00,2311,NW,1141,893,188,57,6982,7932,21475
2022-06-05 04:00:00,2139,NW,1142,892,26,56,7828,7914,21426
2022-06-05 05:00:00,1810,NW,1143,875,15,55,7826,7781,20924
2022-06-05 06:00:00,2065,NW,1144,865,-3,56,7439,7645,20244
2022-06-05 07:00:00,2559,NW,1144,824,-3,57,6096,7534,19694
2022-06-05 08:00:00,2669,NW,1145,818,-1,54,5670,6798,19788
2022-06-05 09:00:00,3123,NW,1144,815,-1,56,5521,5626,19323
2022-06-05 10:00:00,2954,NW,1144,823,-2,54,5411,5255,19297
2022-06-05 11:00:00,2947,NW,1144,830,-2,53,5155,5331,18919
2022-06-05 12:00:00,3027,NW,1145,829,-3,54,4948,5159,19243
2022-06-05 13:00:00,2860,NW,1145,834,208,56,4815,5377,19525
2022-06-05 14:00:00,3203,NW,1146,839,1446,55,4314,5091,19130
2022-06-05 15:00:00,3884,NW,1145,835,3160,55,3767,4275,19330
2022-06-05 16:00:00,4640,NW,1142,869,3915,56,3549,3686,19308
2022-06-05 17:00:00,4768,NW,1139,926,4422,58,3146,3503,19506
2022-06-05 18:00:00,4785,NW,1140,887,4427,58,3199,3463,19795
2022-06-05 19:00:00,4724,NW,1140,896,4347,57,3331,3604,20089
2022-06-05 20:00:00,4672,NW,1139,832,4272,57,3708,3883,19886
2022-06-05 21:00:00,5107,NW,1138,806,4113,56,4240,3986,19663
2022-06-05 22:00:00,4673,NW,1140,806,3846,57,5306,4175,19980
2022-06-05 23:00:00,5010,NW,1139,851,3913,56,5863,4630,20410
2022-06-06 00:00:00,5693,NW,1137,896,3857,59,5885,5739,19791
2022-06-06 01:00:00,6188,NW,1138,857,3388,57,6886,5976,19812
2022-06-06 02:00:00,6201,NW,1139,836,1892,56,7902,6322,20092
2022-06-06 03:00:00,6110,NW,1137,867,324,54,8260,6356,20494
2022-06-06 04:00:00,6328,NW,1141,876,30,53,7818,6465,20021
2022-06-06 05:00:00,5662,NW,1143,881,23,54,7318,6467,19969
2022-06-06 06:00:00,5494,NW,1144,824,6,56,7023,6333,19473
2022-06-06 07:00:00,3872,NW,1147,817,-1,58,6528,6323,18697
2022-06-06 08:00:00,4784,NW,1149,825,-3,57,6019,5840,17706
2022-06-06 09:00:00,4593,NW,1149,828,-2,58,5630,5467,17483
2022-06-06 10:00:00,4585,NW,1152,900,-3,56,5253,5404,17569
2022-06-06 11:00:00,4991,NW,1153,935,0,57,5174,4962,17680
2022-06-06 12:00:00,5396,NW,1152,922,0,56,5157,5185,17923
2022-06-06 13:00:00,5148,NW,1152,944,336,56,5262,5669,19099
2022-06-06 14:00:00,5052,NW,1152,951,2233,56,4406,5860,20377
2022-06-06 15:00:00,5244,NW,1151,928,4156,55,4008,5221,20717
2022-06-06 16:00:00,5569,NW,1151,890,4807,56,4133,4392,20853
2022-06-06 17:00:00,6276,NW,1150,881,4950,56,3993,4560,20599
2022-06-06 18:00:00,6439,NW,1147,934,4989,57,4215,4723,20465
2022-06-06 19:00:00,6215,NW,1147,864,4967,55,4567,5199,21061
2022-06-06 20:00:00,6165,NW,1147,849,4888,56,5020,6142,20946
2022-06-06 21:00:00,6419,NW,1148,823,4709,54,5696,6406,20908
2022-06-06 22:00:00,7159,NW,1147,880,4420,53,5905,6424,20919
2022-06-06 23:00:00,7961,NW,1147,866,4101,54,6186,6364,20035
2022-06-07 00:00:00,8721,NW,1146,810,3885,57,6362,6437,19490
2022-06-07 01:00:00,9403,NW,1145,794,3636,57,6525,6278,19589
2022-06-07 02:00:00,9680,NW,1144,802,2258,57,7238,6037,19693
2022-06-07 03:00:00,7975,NW,1145,933,471,56,7891,6589,20312
2022-06-07 04:00:00,6887,NW,1146,936,34,57,7898,6836,20130
2022-06-07 05:00:00,6098,NW,1149,918,23,58,7652,6860,19966
2022-06-07 06:00:00,6207,NW,1148,890,24,58,7172,6218,20111
2022-06-07 07:00:00,5223,NW,1151,906,-2,58,6623,5987,19695
2022-06-07 08:00:00,4366,NW,1153,846,-2,58,5937,5929,18913
2022-06-07 09:00:00,3496,NW,1155,863,-2,58,5647,5615,18941
2022-06-07 10:00:00,3503,NW,1155,881,-1,59,5319,5300,18992
2022-06-07 11:00:00,3581,NW,1155,879,-3,58,5024,4986,19283
2022-06-07 12:00:00,3519,NW,1155,884,3,59,4974,5076,20073
2022-06-07 13:00:00,3000,NW,1154,898,326,58,5140,5705,21253
2022-06-07 14:00:00,1975,NW,1155,887,2307,58,4424,7133,21917
2022-06-07 15:00:00,1563,NW,1153,891,4186,54,4084,7531,22099
2022-06-07 16:00:00,1771,NW,1152,916,4955,55,3968,7444,22084
2022-06-07 17:00:00,2150,NW,1151,927,5124,41,3933,7696,21995
2022-06-07 18:00:00,2355,NW,1149,903,5145,48,4212,7722,21699
2022-06-07 19:00:00,3195,NW,1146,972,4914,49,4905,7438,21746
2022-06-07 20:00:00,4068,NW,1146,965,4850,51,5207,7138,21396
2022-06-07 21:00:00,4936,NW,1144,953,4737,51,5314,7346,21200
2022-06-07 22:00:00,5319,NW,1144,857,4548,53,5436,7230,21450
2022-06-07 23:00:00,4799,NW,1143,840,4435,53,6747,7163,22040
2022-06-08 00:00:00,4208,NW,1142,825,4161,53,7192,7287,22608
2022-06-08 01:00:00,4516,NW,1144,821,3325,54,7230,7496,23018
2022-06-08 02:00:00,4151,NW,1144,857,1658,53,8077,7666,23077
2022-06-08 03:00:00,3634,NW,1145,864,241,53,8145,7778,23483
2022-06-08 04:00:00,2738,NW,1145,859,26,54,8158,7813,23438
2022-06-08 05:00:00,3277,NW,1146,888,-1,56,7545,7565,22929
2022-06-08 06:00:00,3483,NW,1145,848,2,55,6952,6981,22077
2022-06-08 07:00:00,3356,NW,1145,842,-5,53,6529,6668,21456
2022-06-08 08:00:00,3723,NW,1145,834,0,54,5902,6411,20317
2022-06-08 09:00:00,3412,NW,1146,933,-1,54,5916,6416,20022
2022-06-08 10:00:00,3643,NW,1146,918,0,54,5552,6199,19171
2022-06-08 11:00:00,3927,NW,1146,917,-3,54,5634,5912,18986
2022-06-08 12:00:00,3884,NW,1146,932,-1,54,5633,5994,19274
2022-06-08 13:00:00,4073,NW,1146,927,254,54,5712,6376,19722
2022-06-08 14:00:00,3571,NW,1148,925,1807,55,5075,5882,20899
2022-06-08 15:00:00,2716,NW,1147,901,3554,55,4784,5660,21607
2022-06-08 16:00:00,2194,NW,1147,876,4133,55,4928,5611,21996
2022-06-08 17:00:00,1974,NW,1145,902,4375,57,5061,5680,22504
2022-06-08 18:00:00,2164,NW,1144,860,4573,58,5285,6175,21997
2022-06-08 19:00:00,1984,NW,1141,841,4636,56,5342,6577,22136
2022-06-08 20:00:00,2263,NW,1141,823,4617,57,5499,7282,22361
2022-06-08 21:00:00,2539,NW,1139,810,4592,56,6120,7473,22327
2022-06-08 22:00:00,2985,NW,1139,811,4424,55,6763,7540,22203
2022-06-08 23:00:00,3246,NW,1141,717,4003,54,7308,7353,22149
2022-06-09 00:00:00,3767,NW,1140,708,3828,54,7486,7293,22336
2022-06-09 01:00:00,4263,NW,1141,713,2843,56,8029,7128,22330
2022-06-09 02:00:00,4594,NW,1141,780,1349,53,8469,7099,22436
2022-06-09 03:00:00,4936,NW,1149,772,319,54,7882,7187,22631
2022-06-09 04:00:00,5541,NW,1155,793,40,54,7602,7239,22217
2022-06-09 05:00:00,6044,NW,1156,783,21,55,7129,6514,22015
2022-06-09 06:00:00,6129,NW,1146,762,-2,54,6516,6007,21188
2022-06-09 07:00:00,5768,NW,1146,778,-1,55,6445,5411,20482
2022-06-09 08:00:00,5387,NW,1148,795,-2,55,6137,5530,19502
2022-06-09 09:00:00,5328,NW,1149,805,-2,58,5774,5726,18884
2022-06-09 10:00:00,4811,NW,1149,812,-2,57,5496,5817,18820
2022-06-09 11:00:00,4209,NW,1151,816,-1,56,5132,5936,19285
2022-06-09 12:00:00,4046,NW,1149,822,-2,56,5057,6064,19832
2022-06-09 13:00:00,3602,NW,1149,822,217,56,5296,6236,20595
2022-06-09 14:00:00,3156,NW,1146,809,1756,56,5117,6484,20878
2022-06-09 15:00:00,2784,NW,1147,801,3549,57,4625,6803,21580
2022-06-09 16:00:00,2544,NW,1146,802,4096,55,4827,6990,22236
2022-06-09 17:00:00,2349,NW,1146,803,4287,56,5774,7183,22271
2022-06-09 18:00:00,2251,NW,1144,791,4429,53,6682,7299,22379
2022-06-09 19:00:00,2534,NW,1145,788,4453,53,6959,7426,22626
2022-06-09 20:00:00,2693,NW,1144,784,4394,52,7513,7490,22276
2022-06-09 21:00:00,3121,NW,1142,769,4397,51,8314,7557,22552
2022-06-09 22:00:00,3728,NW,1140,756,4338,52,8890,7558,22334
2022-06-09 23:00:00,3989,NW,1137,737,3959,52,9101,7608,22255
2022-06-10 00:00:00,3874,NW,1140,720,3489,52,9388,7371,22776
2022-06-10 01:00:00,3905,NW,1139,711,2640,53,9465,7751,23104
2022-06-10 02:00:00,3804,NW,1135,686,1260,51,9650,7797,23085
2022-06-10 03:00:00,3496,NW,1136,759,287,53,10060,7817,23005
2022-06-10 04:00:00,3452,NW,1136,772,30,54,9834,7694,22345
2022-06-10 05:00:00,3640,NW,1137,776,25,56,8879,7647,21506
2022-06-10 06:00:00,3783,NW,1135,768,22,54,8595,7012,21348
2022-06-10 07:00:00,3636,NW,1130,712,0,56,7589,6641,20229
2022-06-10 08:00:00,4718,NW,1130,712,-2,54,6444,6565,19654
2022-06-10 09:00:00,4462,NW,1134,721,-3,53,6162,6314,19458
2022-06-10 10:00:00,4124,NW,1136,742,-2,55,5971,6218,19428
2022-06-10 11:00:00,4421,NW,1139,753,-1,54,5822,6364,19316
2022-06-10 12:00:00,4462,NW,1136,767,1,54,5915,5975,19533
2022-06-10 13:00:00,4243,NW,1137,811,296,54,6263,5936,20180
2022-06-10 14:00:00,3683,NW,1137,800,2026,54,5802,6075,21263
2022-06-10 15:00:00,3412,NW,1135,796,3683,52,5444,6044,22184
2022-06-10 16:00:00,3424,NW,1135,785,4242,54,5603,6258,22666
2022-06-10 17:00:00,3456,NW,1134,788,4435,53,6027,6637,22869
2022-06-10 18:00:00,3334,NW,1135,799,4524,53,6656,7206,23192
2022-06-10 19:00:00,3382,NW,1133,801,4608,53,7400,7285,23142
2022-06-10 20:00:00,3556,NW,1134,783,4630,51,8181,7212,22987
2022-06-10 21:00:00,3581,NW,1134,785,4561,49,9192,7166,22962
2022-06-10 22:00:00,3936,NW,1134,796,4517,51,9528,7109,22678
2022-06-10 23:00:00,3821,NW,1136,771,4375,51,10280,7240,22442
2022-06-11 00:00:00,3932,NW,1136,748,4022,49,10698,7499,22263
2022-06-11 01:00:00,4148,NW,1137,743,3688,55,10626,7682,22311
2022-06-11 02:00:00,3957,NW,1138,691,2195,54,10621,7813,22866
2022-06-11 03:00:00,4555,NW,1140,725,397,54,10433,7636,22771
2022-06-11 04:00:00,5178,NW,1140,770,29,54,9236,7453,22533
2022-06-11 05:00:00,5330,NW,1140,781,24,56,8628,7366,22306
2022-06-11 06:00:00,5310,NW,1140,774,25,56,7953,6556,21961
2022-06-11 07:00:00,5323,NW,1138,770,21,56,6955,5952,21301
2022-06-11 08:00:00,5951,NW,1018,740,0,55,6424,5980,20909
2022-06-11 09:00:00,6048,NW,948,753,-2,54,6196,5867,20338
2022-06-11 10:00:00,5984,NW,756,750,-2,54,5971,5394,20321
2022-06-11 11:00:00,6016,NW,715,754,-3,53,5322,5382,20342
2022-06-11 12:00:00,5847,NW,694,778,-1,52,5171,5474,20343
2022-06-11 13:00:00,5535,NW,691,774,305,53,5053,5354,20351
2022-06-11 14:00:00,4548,NW,689,770,1988,51,4779,5640,20859
2022-06-11 15:00:00,3939,NW,666,787,3647,52,4157,5635,21613
2022-06-11 16:00:00,3972,NW,543,769,4251,53,4491,6181,22543
2022-06-11 17:00:00,4303,NW,496,772,4414,52,5292,6859,22632
2022-06-11 18:00:00,4060,NW,393,753,4490,52,6043,7272,22698
2022-06-11 19:00:00,4278,NW,257,739,4615,52,6828,7379,22543
2022-06-11 20:00:00,4511,NW,252,705,4582,51,7984,7260,22430
2022-06-11 21:00:00,4530,NW,321,684,4548,50,8745,7112,22415
2022-06-11 22:00:00,4979,NW,358,716,4453,49,9560,7076,21957
2022-06-11 23:00:00,5735,NW,368,702,4201,52,10010,6840,21654
2022-06-12 00:00:00,5799,NW,378,697,3961,52,10383,6846,21768
2022-06-12 01:00:00,6616,NW,388,688,3329,51,10167,6866,21846
2022-06-12 02:00:00,7023,NW,395,676,1879,51,10418,7060,21423
2022-06-12 03:00:00,6998,NW,387,740,446,52,10166,7059,21109
2022-06-12 04:00:00,7580,NW,364,758,32,47,9366,6791,21186
2022-06-12 05:00:00,6847,NW,370,696,18,45,8594,6568,21312
2022-06-12 06:00:00,5900,NW,375,774,19,55,7886,6466,21468
2022-06-12 07:00:00,4525,NW,380,759,14,54,7693,6582,21074
2022-06-12 08:00:00,4208,NW,384,723,0,51,7498,6735,20570
2022-06-12 09:00:00,4023,NW,388,734,-3,46,6869,6756,20234
2022-06-12 10:00:00,4129,NW,283,733,-1,43,6303,6329,20353
2022-06-12 11:00:00,4064,NW,349,734,-3,44,6138,6162,20616
2022-06-12 12:00:00,3726,NW,391,733,0,47,5948,6256,20186
2022-06-12 13:00:00,3178,NW,400,736,248,44,5694,6377,20492
2022-06-12 14:00:00,2381,NW,404,734,1701,43,4991,6481,20499
2022-06-12 15:00:00,1878,NW,406,726,3149,47,5040,5486,20982
2022-06-12 16:00:00,1684,NW,407,721,3651,45,5031,4908,22118
2022-06-12 17:00:00,1934,NW,408,701,3979,47,5756,5377,22593
2022-06-12 18:00:00,2232,NW,399,704,4103,47,6508,5934,22780
2022-06-12 19:00:00,2635,NW,395,716,4140,45,6063,6794,22940
2022-06-12 20:00:00,3846,NW,396,719,4031,44,5680,7136,22805
2022-06-12 21:00:00,5264,NW,395,715,3980,45,5823,7093,22148
2022-06-12 22:00:00,6438,NW,396,707,4078,45,6285,6925,21101
2022-06-12 23:00:00,6901,NW,380,717,4054,46,6534,7074,20395
2022-06-13 00:00:00,8003,NW,356,710,3759,44,6553,7037,19976
2022-06-13 01:00:00,8413,NW,356,710,3293,44,7159,7340,19791
2022-06-13 02:00:00,8480,NW,365,755,1907,45,8232,7191,19841
2022-06-13 03:00:00,8761,NW,390,768,355,46,8039,7189,20078
2022-06-13 04:00:00,8699,NW,396,750,30,46,7784,7342,20029
2022-06-13 05:00:00,9351,NW,368,774,4,48,7415,7029,19724
2022-06-13 06:00:00,8960,NW,368,730,-3,47,7162,6516,19743
2022-06-13 07:00:00,8861,NW,370,744,-2,48,6605,5962,19075
2022-06-13 08:00:00,8444,NW,369,765,-2,45,6397,5927,18373
2022-06-13 09:00:00,8157,NW,370,775,-1,43,6060,5700,18348
2022-06-13 10:00:00,7965,NW,372,774,-2,42,6067,5679,18221
2022-06-13 11:00:00,8170,NW,374,801,0,42,5907,5267,17698
2022-06-13 12:00:00,8892,NW,375,810,0,44,5659,5286,18075
2022-06-13 13:00:00,9236,NW,377,821,252,43,5273,5774,18680
2022-06-13 14:00:00,9228,NW,379,820,1916,41,4730,5853,20476
2022-06-13 15:00:00,8840,NW,380,841,3623,43,4169,5428,21163
2022-06-13 16:00:00,9363,NW,380,858,3996,47,4028,5114,21299
2022-06-13 17:00:00,9726,NW,381,865,4108,50,3921,5007,21290
2022-06-13 18:00:00,9742,NW,382,869,4115,49,4233,4871,21304
2022-06-13 19:00:00,9803,NW,382,860,4192,45,4646,4897,20710
2022-06-13 20:00:00,9827,NW,382,846,4030,47,5093,4844,20740
2022-06-13 21:00:00,9800,NW,381,828,3932,47,5863,4875,20678
2022-06-13 22:00:00,9856,NW,384,832,3992,45,6240,4930,20918
2022-06-13 23:00:00,10002,NW,386,830,4026,43,6549,4961,21176
2022-06-14 00:00:00,9911,NW,388,827,3910,44,6968,5346,21243
2022-06-14 01:00:00,9758,NW,388,828,3647,46,7321,5489,21351
2022-06-14 02:00:00,9559,NW,389,863,2198,46,7970,5526,21344
2022-06-14 03:00:00,10473,NW,390,891,497,44,7524,5590,21471
2022-06-14 04:00:00,10477,NW,391,898,41,49,7121,5770,21864
2022-06-14 05:00:00,10508,NW,392,893,26,53,6803,5212,21596
2022-06-14 06:00:00,8433,NW,393,839,-1,52,6696,5045,20566
2022-06-14 07:00:00,7123,NW,395,838,-1,52,6188,4813,20676
2022-06-14 08:00:00,7521,NW,397,839,-3,54,5751,4277,20519
2022-06-14 09:00:00,7017,NW,395,847,-1,54,5476,4078,20320
2022-06-14 10:00:00,6986,NW,399,857,-1,53,5296,4017,20220
2022-06-14 11:00:00,7117,NW,399,877,-3,54,4965,3868,20310
2022-06-14 12:00:00,7318,NW,400,882,-1,54,4940,3936,20365
2022-06-14 13:00:00,7475,NW,399,894,302,55,5040,3945,21264
2022-06-14 14:00:00,8150,NW,399,886,2194,53,3987,4183,21220
2022-06-14 15:00:00,8445,NW,397,888,4046,51,3619,4477,21520
2022-06-14 16:00:00,8775,NW,395,897,4468,51,3446,4314,21640
2022-06-14 17:00:00,8838,NW,395,897,4500,52,3388,4188,21747
2022-06-14 18:00:00,8834,NW,394,876,4592,53,3470,4236,21300
2022-06-14 19:00:00,9090,NW,394,859,4615,54,3770,4244,20941
2022-06-14 20:00:00,8546,NW,393,846,4606,54,3920,4283,21583
2022-06-14 21:00:00,8388,NW,394,838,4555,52,4066,4071,21762
2022-06-14 22:00:00,8433,NW,392,823,4533,53,4275,4044,21895
2022-06-14 23:00:00,8684,NW,392,794,4515,54,4603,4280,21694
2022-06-15 00:00:00,9816,NW,391,794,4449,53,4839,4502,21769
2022-06-15 01:00:00,10513,NW,391,785,4095,54,5103,4513,21907
2022-06-15 02:00:00,9561,NW,391,814,2557,53,5906,4950,21926
2022-06-15 03:00:00,9014,NW,392,823,597,52,6682,5081,21679
2022-06-15 04:00:00,9122,NW,391,839,35,54,6641,5224,21707
2022-06-15 05:00:00,9261,NW,393,833,-3,56,6462,4851,21427
2022-06-15 06:00:00,7497,NW,393,798,-1,55,6370,4338,21614
2022-06-15 07:00:00,6184,NW,395,797,-3,55,5815,4203,21601
2022-06-15 08:00:00,6116,NW,397,813,-2,54,5547,5867,22208
2022-06-15 09:00:00,5826,NW,397,812,-1,55,5624,5739,21483
2022-06-15 10:00:00,5480,NW,397,828,-2,55,5613,5978,21484
2022-06-15 11:00:00,5317,NW,397,842,-2,55,5557,6144,21564
2022-06-15 12:00:00,5440,NW,398,844,-2,55,5493,6165,22098
2022-06-15 13:00:00,5302,NW,398,852,342,54,5340,6821,22982
2022-06-15 14:00:00,4192,NW,397,849,2424,54,4127,8030,23401
2022-06-15 15:00:00,3915,NW,396,851,4128,55,3872,8165,24302
2022-06-15 16:00:00,4362,NW,396,858,4652,54,3607,8223,24270
2022-06-15 17:00:00,4733,NW,394,890,4840,53,3594,8573,23541
2022-06-15 18:00:00,4788,NW,393,834,4966,52,3607,8217,23352
2022-06-15 19:00:00,4823,NW,393,824,5028,51,3695,8405,23418
2022-06-15 20:00:00,4895,NW,392,798,5009,52,3849,8936,23627
2022-06-15 21:00:00,5072,NW,390,778,4934,51,4285,8916,23705
2022-06-15 22:00:00,5147,NW,390,771,4876,51,4938,8942,23904
2022-06-15 23:00:00,4749,NW,391,755,4819,53,6365,9111,24036
2022-06-16 00:00:00,5194,NW,390,745,4657,53,7155,9081,23856
2022-06-16 01:00:00,6109,NW,389,728,4229,54,7154,8915,23620
2022-06-16 02:00:00,5642,NW,390,726,2532,54,7535,8984,23980
2022-06-16 03:00:00,5827,NW,390,739,509,54,8044,9048,24148
2022-06-16 04:00:00,5292,NW,390,728,32,55,8003,9632,24279
2022-06-16 05:00:00,4750,NW,391,757,22,56,7220,10128,24310
2022-06-16 06:00:00,4646,NW,391,739,-1,55,6892,9694,23684
