datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2022-02-01 00:00:00,7282,CAR,876,36,1303,0,11091,7022
2022-02-01 01:00:00,7692,CAR,843,37,1306,0,11098,7602
2022-02-01 02:00:00,7618,CAR,860,-5,1346,0,11096,7680
2022-02-01 03:00:00,7598,CAR,726,-1,1351,-1,11091,7611
2022-02-01 04:00:00,7558,CAR,269,-3,1348,-1,11044,7543
2022-02-01 05:00:00,7383,CAR,184,-2,1352,-1,10856,7366
2022-02-01 06:00:00,7333,CAR,122,-2,1347,-1,10853,7657
2022-02-01 07:00:00,7256,CAR,140,-3,1318,-2,10870,7729
2022-02-01 08:00:00,7359,CAR,98,-5,1353,-2,10961,7997
2022-02-01 09:00:00,7584,CAR,202,-1,1346,-3,10994,8356
2022-02-01 10:00:00,7508,CAR,589,-6,1346,-2,11005,9149
2022-02-01 11:00:00,8035,CAR,1470,-1,1349,-1,11018,9659
2022-02-01 12:00:00,8246,CAR,2559,-1,1354,-2,11032,10673
2022-02-01 13:00:00,8317,CAR,2890,175,1310,24,11041,11488
2022-02-01 14:00:00,8044,CAR,2282,1449,1295,32,11047,10142
2022-02-01 15:00:00,7447,CAR,1016,2948,1322,4,11066,8339
2022-02-01 16:00:00,6609,CAR,303,3566,1255,1,11077,7052
2022-02-01 17:00:00,5594,CAR,-777,3762,1184,1,11090,6787
2022-02-01 18:00:00,4822,CAR,-1455,3962,1088,0,11095,6778
2022-02-01 19:00:00,4458,CAR,-1606,3873,962,0,11105,6457
2022-02-01 20:00:00,4352,CAR,-1855,3600,937,-1,11121,6396
2022-02-01 21:00:00,4377,CAR,-1866,2979,997,0,11127,6626
2022-02-01 22:00:00,5123,CAR,-1727,1547,1174,0,11130,7362
2022-02-01 23:00:00,6383,CAR,-227,210,1256,0,11131,7326
2022-02-02 00:00:00,7008,CAR,1296,38,1234,-1,11129,7436
2022-02-02 01:00:00,7267,CAR,1735,38,1250,-1,11124,7575
2022-02-02 02:00:00,7311,CAR,1694,-3,1296,0,11135,7613
2022-02-02 03:00:00,7463,CAR,1133,-2,1299,0,11131,7597
2022-02-02 04:00:00,7440,CAR,410,-2,1295,0,11132,7562
2022-02-02 05:00:00,7455,CAR,-52,-3,1290,0,11131,7392
2022-02-02 06:00:00,7464,CAR,-252,-3,1288,0,11132,7343
2022-02-02 07:00:00,7506,CAR,-529,-2,1297,-1,11141,7389
2022-02-02 08:00:00,7551,CAR,-40,-3,1282,-1,11133,7450
2022-02-02 09:00:00,7574,CAR,237,-2,1283,-1,11137,7868
2022-02-02 10:00:00,7609,CAR,423,0,1319,-1,11132,8616
2022-02-02 11:00:00,7721,CAR,1077,-1,1346,0,11157,9714
2022-02-02 12:00:00,7860,CAR,2524,-4,1375,0,11137,10636
2022-02-02 13:00:00,7834,CAR,2429,174,1337,0,11136,11439
2022-02-02 14:00:00,7506,CAR,1673,1198,1342,0,11155,10441
2022-02-02 15:00:00,6828,CAR,505,2395,1344,0,11107,8844
2022-02-02 16:00:00,5631,CAR,205,3039,1344,0,10783,8192
2022-02-02 17:00:00,4826,CAR,-180,3271,1331,0,10426,7581
2022-02-02 18:00:00,4642,CAR,-452,3321,1193,-1,10150,7198
2022-02-02 19:00:00,4569,CAR,-769,2979,1099,-1,10127,7084
2022-02-02 20:00:00,4454,CAR,-1170,2545,1178,-1,10136,7348
2022-02-02 21:00:00,4741,CAR,-1053,1709,1205,-2,10126,7495
2022-02-02 22:00:00,5339,CAR,-456,606,1247,-1,10129,7712
2022-02-02 23:00:00,5878,CAR,403,98,1255,-2,10125,7835
2022-02-03 00:00:00,6291,CAR,1207,37,1258,-1,10131,8064
2022-02-03 01:00:00,6400,CAR,972,36,1253,-1,10130,8056
2022-02-03 02:00:00,6314,CAR,669,1,1287,0,10128,7977
2022-02-03 03:00:00,5871,CAR,180,-1,1274,0,10130,7879
2022-02-03 04:00:00,4970,CAR,139,-3,1234,0,10127,7656
2022-02-03 05:00:00,4109,CAR,135,-1,1204,0,10131,7439
2022-02-03 06:00:00,3769,CAR,-289,-1,1210,0,10132,7319
2022-02-03 07:00:00,3696,CAR,-652,-4,1245,-1,10131,7319
2022-02-03 08:00:00,3894,CAR,-909,1,1245,-1,10143,7159
2022-02-03 09:00:00,4031,CAR,-977,-1,1244,-2,10129,7173
2022-02-03 10:00:00,4378,CAR,-969,-5,1282,-2,10127,7285
2022-02-03 11:00:00,4882,CAR,-280,0,1304,-1,10125,7365
2022-02-03 12:00:00,5311,CAR,743,1,1368,-1,10119,7675
2022-02-03 13:00:00,5524,CAR,1189,107,1388,0,10120,7863
2022-02-03 14:00:00,5452,CAR,980,558,1356,0,10124,7656
2022-02-03 15:00:00,5289,CAR,795,1177,1241,0,10132,7089
2022-02-03 16:00:00,4934,CAR,314,1575,1240,0,10114,7059
