unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2016,1,386477.891,15864.014,954.607,20457.647,71398.503,22662.95,5755.706,5905.729,403296.512,126180.535,529477.047,0.729923786,0.029961665,0.001802924,0.038637458,0.134847211,0.042802516,0.010870549,0.01115389,0.761688376,0.238311624
Gwh,2016,2,361543.8335,14840.52923,893.0194516,19137.79881,66792.14797,21200.82419,5384.370129,5524.714226,377277.3822,118039.8553,495317.2375,0.729923786,0.029961665,0.001802924,0.038637458,0.134847211,0.042802516,0.010870549,0.01115389,0.761688376,0.238311624
Gwh,2016,3,386477.891,15864.014,954.607,20457.647,71398.503,22662.95,5755.706,5905.729,403296.512,126180.535,529477.047,0.729923786,0.029961665,0.001802924,0.038637458,0.134847211,0.042802516,0.010870549,0.01115389,0.761688376,0.238311624
Gwh,2016,4,374010.8623,15352.27161,923.8132258,19797.7229,69095.32548,21931.8871,5570.038065,5715.221613,390286.9471,122110.1952,512397.1423,0.729923786,0.029961665,0.001802924,0.038637458,0.134847211,0.042802516,0.010870549,0.01115389,0.761688376,0.238311624
Gwh,2016,5,386477.891,15864.014,954.607,20457.647,71398.503,22662.95,5755.706,5905.729,403296.512,126180.535,529477.047,0.729923786,0.029961665,0.001802924,0.038637458,0.134847211,0.042802516,0.010870549,0.01115389,0.761688376,0.238311624
Gwh,2016,6,374010.8623,15352.27161,923.8132258,19797.7229,69095.32548,21931.8871,5570.038065,5715.221613,390286.9471,122110.1952,512397.1423,0.729923786,0.029961665,0.001802924,0.038637458,0.134847211,0.042802516,0.010870549,0.01115389,0.761688376,0.238311624
Gwh,2016,7,386477.891,15864.014,954.607,20457.647,71398.503,22662.95,5755.706,5905.729,403296.512,126180.535,529477.047,0.729923786,0.029961665,0.001802924,0.038637458,0.134847211,0.042802516,0.010870549,0.01115389,0.761688376,0.238311624
Gwh,2016,8,386477.891,15864.014,954.607,20457.647,71398.503,22662.95,5755.706,5905.729,403296.512,126180.535,529477.047,0.729923786,0.029961665,0.001802924,0.038637458,0.134847211,0.042802516,0.010870549,0.01115389,0.761688376,0.238311624
Gwh,2016,9,374010.8623,15352.27161,923.8132258,19797.7229,69095.32548,21931.8871,5570.038065,5715.221613,390286.9471,122110.1952,512397.1423,0.729923786,0.029961665,0.001802924,0.038637458,0.134847211,0.042802516,0.010870549,0.01115389,0.761688376,0.238311624
Gwh,2016,10,386477.891,15864.014,954.607,20457.647,71398.503,22662.95,5755.706,5905.729,403296.512,126180.535,529477.047,0.729923786,0.029961665,0.001802924,0.038637458,0.134847211,0.042802516,0.010870549,0.01115389,0.761688376,0.238311624
Gwh,2016,11,374010.8623,15352.27161,923.8132258,19797.7229,69095.32548,21931.8871,5570.038065,5715.221613,390286.9471,122110.1952,512397.1423,0.729923786,0.029961665,0.001802924,0.038637458,0.134847211,0.042802516,0.010870549,0.01115389,0.761688376,0.238311624
Gwh,2016,12,386477.891,15864.014,954.607,20457.647,71398.503,22662.95,5755.706,5905.729,403296.512,126180.535,529477.047,0.729923786,0.029961665,0.001802924,0.038637458,0.134847211,0.042802516,0.010870549,0.01115389,0.761688376,0.238311624
