"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Portugal (PT)","01.01.2021 18:00 - 01.01.2021 19:00 (UTC)","378","n/e","n/e","1096","0","n/e","n/e","n/e","n/e","1047","1","1650","506","n/e","n/e","32","n/e","0","n/e","0","2297"
"Portugal (PT)","01.01.2021 19:00 - 01.01.2021 20:00 (UTC)","378","n/e","n/e","859","0","n/e","n/e","n/e","n/e","1096","1","1768","387","n/e","n/e","33","n/e","0","n/e","0","2317"
"Portugal (PT)","01.01.2021 20:00 - 01.01.2021 21:00 (UTC)","381","n/e","n/e","826","0","n/e","n/e","n/e","n/e","1027","1","1900","437","n/e","n/e","31","n/e","0","n/e","0","2247"
"Portugal (PT)","01.01.2021 21:00 - 01.01.2021 22:00 (UTC)","381","n/e","n/e","1026","0","n/e","n/e","n/e","n/e","1021","1","1849","276","n/e","n/e","31","n/e","0","n/e","0","2066"
"Portugal (PT)","01.01.2021 22:00 - 01.01.2021 23:00 (UTC)","381","n/e","n/e","792","0","n/e","n/e","n/e","n/e","708","2","1483","242","n/e","n/e","33","n/e","0","n/e","0","1940"
"Portugal (PT)","01.01.2021 23:00 - 02.01.2021 00:00 (UTC)","381","n/e","n/e","762","0","n/e","n/e","n/e","n/e","204","13","743","195","n/e","n/e","34","n/e","0","n/e","0","1825"
"Portugal (PT)","02.01.2021 00:00 - 02.01.2021 01:00 (UTC)","383","n/e","n/e","649","0","n/e","n/e","n/e","n/e","0","562","497","184","n/e","n/e","35","n/e","0","n/e","0","1878"
"Portugal (PT)","02.01.2021 01:00 - 02.01.2021 02:00 (UTC)","391","n/e","n/e","582","0","n/e","n/e","n/e","n/e","0","715","441","173","n/e","n/e","36","n/e","0","n/e","0","1815"
"Portugal (PT)","02.01.2021 02:00 - 02.01.2021 03:00 (UTC)","392","n/e","n/e","426","0","n/e","n/e","n/e","n/e","0","1141","396","171","n/e","n/e","34","n/e","0","n/e","0","1795"
"Portugal (PT)","02.01.2021 03:00 - 02.01.2021 04:00 (UTC)","392","n/e","n/e","427","0","n/e","n/e","n/e","n/e","0","1157","422","187","n/e","n/e","33","n/e","0","n/e","0","1681"
"Portugal (PT)","02.01.2021 04:00 - 02.01.2021 05:00 (UTC)","391","n/e","n/e","427","0","n/e","n/e","n/e","n/e","0","680","307","210","n/e","n/e","33","n/e","0","n/e","0","1746"
"Portugal (PT)","02.01.2021 05:00 - 02.01.2021 06:00 (UTC)","391","n/e","n/e","489","0","n/e","n/e","n/e","n/e","0","562","387","244","n/e","n/e","32","n/e","0","n/e","0","1705"
"Portugal (PT)","02.01.2021 06:00 - 02.01.2021 07:00 (UTC)","396","n/e","n/e","709","0","n/e","n/e","n/e","n/e","0","609","358","263","n/e","n/e","32","n/e","0","n/e","0","1627"
"Portugal (PT)","02.01.2021 07:00 - 02.01.2021 08:00 (UTC)","392","n/e","n/e","991","0","n/e","n/e","n/e","n/e","0","98","637","288","n/e","n/e","30","n/e","1","n/e","0","1511"
"Portugal (PT)","02.01.2021 08:00 - 02.01.2021 09:00 (UTC)","392","n/e","n/e","1040","0","n/e","n/e","n/e","n/e","0","180","992","312","n/e","n/e","31","n/e","83","n/e","0","1371"
"Portugal (PT)","02.01.2021 09:00 - 02.01.2021 10:00 (UTC)","392","n/e","n/e","1094","0","n/e","n/e","n/e","n/e","0","97","1042","303","n/e","n/e","31","n/e","288","n/e","0","1194"
"Portugal (PT)","02.01.2021 10:00 - 02.01.2021 11:00 (UTC)","389","n/e","n/e","1150","0","n/e","n/e","n/e","n/e","0","53","1021","309","n/e","n/e","32","n/e","457","n/e","0","914"
"Portugal (PT)","02.01.2021 11:00 - 02.01.2021 12:00 (UTC)","384","n/e","n/e","1146","0","n/e","n/e","n/e","n/e","0","4","912","169","n/e","n/e","31","n/e","528","n/e","0","744"
"Portugal (PT)","02.01.2021 12:00 - 02.01.2021 13:00 (UTC)","384","n/e","n/e","1165","0","n/e","n/e","n/e","n/e","0","3","1055","280","n/e","n/e","31","n/e","515","n/e","0","600"
"Portugal (PT)","02.01.2021 13:00 - 02.01.2021 14:00 (UTC)","389","n/e","n/e","1125","0","n/e","n/e","n/e","n/e","184","3","1055","294","n/e","n/e","31","n/e","505","n/e","0","557"
"Portugal (PT)","02.01.2021 14:00 - 02.01.2021 15:00 (UTC)","390","n/e","n/e","1116","0","n/e","n/e","n/e","n/e","8","4","957","286","n/e","n/e","31","n/e","446","n/e","0","630"
"Portugal (PT)","02.01.2021 15:00 - 02.01.2021 16:00 (UTC)","385","n/e","n/e","1116","0","n/e","n/e","n/e","n/e","0","3","1069","303","n/e","n/e","31","n/e","332","n/e","0","678"
"Portugal (PT)","02.01.2021 16:00 - 02.01.2021 17:00 (UTC)","379","n/e","n/e","1117","0","n/e","n/e","n/e","n/e","49","3","1090","380","n/e","n/e","31","n/e","138","n/e","0","698"
"Portugal (PT)","02.01.2021 17:00 - 02.01.2021 18:00 (UTC)","388","n/e","n/e","1121","0","n/e","n/e","n/e","n/e","1067","2","1432","497","n/e","n/e","31","n/e","4","n/e","0","731"
"Portugal (PT)","02.01.2021 18:00 - 02.01.2021 19:00 (UTC)","387","n/e","n/e","1159","0","n/e","n/e","n/e","n/e","1401","1","1677","538","n/e","n/e","31","n/e","0","n/e","0","999"
"Portugal (PT)","02.01.2021 19:00 - 02.01.2021 20:00 (UTC)","393","n/e","n/e","1182","0","n/e","n/e","n/e","n/e","1171","1","1609","532","n/e","n/e","30","n/e","0","n/e","0","1150"
"Portugal (PT)","02.01.2021 20:00 - 02.01.2021 21:00 (UTC)","399","n/e","n/e","1185","0","n/e","n/e","n/e","n/e","718","1","1559","407","n/e","n/e","30","n/e","0","n/e","0","1213"
"Portugal (PT)","02.01.2021 21:00 - 02.01.2021 22:00 (UTC)","397","n/e","n/e","1132","0","n/e","n/e","n/e","n/e","148","3","1445","360","n/e","n/e","30","n/e","0","n/e","0","1367"
"Portugal (PT)","02.01.2021 22:00 - 02.01.2021 23:00 (UTC)","395","n/e","n/e","1071","0","n/e","n/e","n/e","n/e","22","4","1374","359","n/e","n/e","32","n/e","0","n/e","0","1438"
"Portugal (PT)","02.01.2021 23:00 - 03.01.2021 00:00 (UTC)","388","n/e","n/e","721","0","n/e","n/e","n/e","n/e","0","238","997","366","n/e","n/e","32","n/e","0","n/e","0","1463"
"Portugal (PT)","03.01.2021 00:00 - 03.01.2021 01:00 (UTC)","384","n/e","n/e","434","0","n/e","n/e","n/e","n/e","0","492","669","337","n/e","n/e","32","n/e","0","n/e","0","1426"
"Portugal (PT)","03.01.2021 01:00 - 03.01.2021 02:00 (UTC)","389","n/e","n/e","435","0","n/e","n/e","n/e","n/e","0","704","424","280","n/e","n/e","34","n/e","0","n/e","0","1463"
"Portugal (PT)","03.01.2021 02:00 - 03.01.2021 03:00 (UTC)","384","n/e","n/e","433","0","n/e","n/e","n/e","n/e","0","837","428","321","n/e","n/e","32","n/e","0","n/e","0","1339"
"Portugal (PT)","03.01.2021 03:00 - 03.01.2021 04:00 (UTC)","382","n/e","n/e","433","0","n/e","n/e","n/e","n/e","0","745","336","295","n/e","n/e","33","n/e","0","n/e","0","1201"
"Portugal (PT)","03.01.2021 04:00 - 03.01.2021 05:00 (UTC)","380","n/e","n/e","433","0","n/e","n/e","n/e","n/e","0","787","326","288","n/e","n/e","30","n/e","0","n/e","0","1211"
"Portugal (PT)","03.01.2021 05:00 - 03.01.2021 06:00 (UTC)","382","n/e","n/e","433","0","n/e","n/e","n/e","n/e","0","774","354","318","n/e","n/e","31","n/e","0","n/e","0","1119"
"Portugal (PT)","03.01.2021 06:00 - 03.01.2021 07:00 (UTC)","384","n/e","n/e","493","0","n/e","n/e","n/e","n/e","0","671","392","298","n/e","n/e","30","n/e","0","n/e","0","1124"
"Portugal (PT)","03.01.2021 07:00 - 03.01.2021 08:00 (UTC)","367","n/e","n/e","734","0","n/e","n/e","n/e","n/e","0","742","411","286","n/e","n/e","30","n/e","0","n/e","0","1160"
"Portugal (PT)","03.01.2021 08:00 - 03.01.2021 09:00 (UTC)","362","n/e","n/e","997","0","n/e","n/e","n/e","n/e","4","101","755","316","n/e","n/e","31","n/e","70","n/e","0","1154"
"Portugal (PT)","03.01.2021 09:00 - 03.01.2021 10:00 (UTC)","360","n/e","n/e","1042","0","n/e","n/e","n/e","n/e","360","12","1063","388","n/e","n/e","29","n/e","266","n/e","0","1030"
"Portugal (PT)","03.01.2021 10:00 - 03.01.2021 11:00 (UTC)","361","n/e","n/e","1037","0","n/e","n/e","n/e","n/e","545","11","1173","382","n/e","n/e","31","n/e","424","n/e","0","912"
"Portugal (PT)","03.01.2021 11:00 - 03.01.2021 12:00 (UTC)","366","n/e","n/e","1066","0","n/e","n/e","n/e","n/e","32","11","1164","382","n/e","n/e","32","n/e","506","n/e","0","975"
"Portugal (PT)","03.01.2021 12:00 - 03.01.2021 13:00 (UTC)","369","n/e","n/e","1057","0","n/e","n/e","n/e","n/e","84","10","1246","330","n/e","n/e","34","n/e","548","n/e","0","1038"
"Portugal (PT)","03.01.2021 13:00 - 03.01.2021 14:00 (UTC)","360","n/e","n/e","1049","0","n/e","n/e","n/e","n/e","65","4","1111","278","n/e","n/e","32","n/e","515","n/e","0","1189"
"Portugal (PT)","03.01.2021 14:00 - 03.01.2021 15:00 (UTC)","371","n/e","n/e","1059","0","n/e","n/e","n/e","n/e","7","4","1130","283","n/e","n/e","33","n/e","432","n/e","0","1222"
"Portugal (PT)","03.01.2021 15:00 - 03.01.2021 16:00 (UTC)","380","n/e","n/e","1085","0","n/e","n/e","n/e","n/e","32","3","1213","315","n/e","n/e","32","n/e","305","n/e","0","1245"
"Portugal (PT)","03.01.2021 16:00 - 03.01.2021 17:00 (UTC)","382","n/e","n/e","1086","0","n/e","n/e","n/e","n/e","719","2","1264","447","n/e","n/e","32","n/e","119","n/e","0","1232"
"Portugal (PT)","03.01.2021 17:00 - 03.01.2021 18:00 (UTC)","374","n/e","n/e","1085","0","n/e","n/e","n/e","n/e","1290","3","1464","596","n/e","n/e","30","n/e","3","n/e","0","1197"
"Portugal (PT)","03.01.2021 18:00 - 03.01.2021 19:00 (UTC)","368","n/e","n/e","1087","0","n/e","n/e","n/e","n/e","1364","6","1698","703","n/e","n/e","30","n/e","0","n/e","0","1275"
"Portugal (PT)","03.01.2021 19:00 - 03.01.2021 20:00 (UTC)","370","n/e","n/e","1090","0","n/e","n/e","n/e","n/e","1030","6","1806","534","n/e","n/e","30","n/e","0","n/e","0","1194"
"Portugal (PT)","03.01.2021 20:00 - 03.01.2021 21:00 (UTC)","369","n/e","n/e","1092","0","n/e","n/e","n/e","n/e","1161","9","1714","478","n/e","n/e","31","n/e","0","n/e","0","1097"
"Portugal (PT)","03.01.2021 21:00 - 03.01.2021 22:00 (UTC)","357","n/e","n/e","1092","0","n/e","n/e","n/e","n/e","836","12","1567","439","n/e","n/e","31","n/e","0","n/e","0","1013"
"Portugal (PT)","03.01.2021 22:00 - 03.01.2021 23:00 (UTC)","354","n/e","n/e","1098","0","n/e","n/e","n/e","n/e","457","13","1613","439","n/e","n/e","32","n/e","0","n/e","0","834"
"Portugal (PT)","03.01.2021 23:00 - 04.01.2021 00:00 (UTC)","355","n/e","n/e","1103","0","n/e","n/e","n/e","n/e","152","5","1279","374","n/e","n/e","32","n/e","0","n/e","0","674"
"Portugal (PT)","04.01.2021 00:00 - 04.01.2021 01:00 (UTC)","359","n/e","n/e","1094","0","n/e","n/e","n/e","n/e","0","3","825","264","n/e","n/e","33","n/e","0","n/e","0","536"
"Portugal (PT)","04.01.2021 01:00 - 04.01.2021 02:00 (UTC)","362","n/e","n/e","896","0","n/e","n/e","n/e","n/e","0","14","592","259","n/e","n/e","34","n/e","0","n/e","0","512"
"Portugal (PT)","04.01.2021 02:00 - 04.01.2021 03:00 (UTC)","361","n/e","n/e","965","31","n/e","n/e","n/e","n/e","0","114","639","293","n/e","n/e","33","n/e","0","n/e","0","499"
"Portugal (PT)","04.01.2021 03:00 - 04.01.2021 04:00 (UTC)","356","n/e","n/e","1034","82","n/e","n/e","n/e","n/e","0","11","762","363","n/e","n/e","32","n/e","0","n/e","0","486"
"Portugal (PT)","04.01.2021 04:00 - 04.01.2021 05:00 (UTC)","350","n/e","n/e","1057","156","n/e","n/e","n/e","n/e","0","21","715","400","n/e","n/e","31","n/e","0","n/e","0","453"
"Portugal (PT)","04.01.2021 05:00 - 04.01.2021 06:00 (UTC)","353","n/e","n/e","1396","235","n/e","n/e","n/e","n/e","18","24","869","420","n/e","n/e","31","n/e","0","n/e","0","480"
"Portugal (PT)","04.01.2021 06:00 - 04.01.2021 07:00 (UTC)","353","n/e","n/e","1797","354","n/e","n/e","n/e","n/e","603","7","1218","785","n/e","n/e","31","n/e","0","n/e","0","478"
"Portugal (PT)","04.01.2021 07:00 - 04.01.2021 08:00 (UTC)","352","n/e","n/e","2464","434","n/e","n/e","n/e","n/e","1576","1","1621","959","n/e","n/e","31","n/e","0","n/e","0","453"
"Portugal (PT)","04.01.2021 08:00 - 04.01.2021 09:00 (UTC)","358","n/e","n/e","2952","530","n/e","n/e","n/e","n/e","2150","0","1995","1021","n/e","n/e","33","n/e","58","n/e","0","368"
"Portugal (PT)","04.01.2021 09:00 - 04.01.2021 10:00 (UTC)","356","n/e","n/e","3115","572","n/e","n/e","n/e","n/e","2091","0","2015","1099","n/e","n/e","35","n/e","189","n/e","0","221"
"Portugal (PT)","04.01.2021 10:00 - 04.01.2021 11:00 (UTC)","363","n/e","n/e","3381","573","n/e","n/e","n/e","n/e","1683","1","1784","1082","n/e","n/e","36","n/e","279","n/e","0","194"
"Portugal (PT)","04.01.2021 11:00 - 04.01.2021 12:00 (UTC)","368","n/e","n/e","3639","575","n/e","n/e","n/e","n/e","1642","1","1789","780","n/e","n/e","36","n/e","292","n/e","0","201"
"Portugal (PT)","04.01.2021 12:00 - 04.01.2021 13:00 (UTC)","369","n/e","n/e","3834","574","n/e","n/e","n/e","n/e","1564","1","1752","777","n/e","n/e","35","n/e","297","n/e","0","247"
"Portugal (PT)","04.01.2021 13:00 - 04.01.2021 14:00 (UTC)","360","n/e","n/e","4010","575","n/e","n/e","n/e","n/e","514","3","1574","741","n/e","n/e","34","n/e","272","n/e","0","331"
"Portugal (PT)","04.01.2021 14:00 - 04.01.2021 15:00 (UTC)","368","n/e","n/e","4040","574","n/e","n/e","n/e","n/e","655","2","1563","748","n/e","n/e","37","n/e","265","n/e","0","380"
"Portugal (PT)","04.01.2021 15:00 - 04.01.2021 16:00 (UTC)","368","n/e","n/e","4063","574","n/e","n/e","n/e","n/e","854","2","1594","743","n/e","n/e","36","n/e","196","n/e","0","380"
"Portugal (PT)","04.01.2021 16:00 - 04.01.2021 17:00 (UTC)","375","n/e","n/e","4072","574","n/e","n/e","n/e","n/e","1831","1","1840","1107","n/e","n/e","37","n/e","70","n/e","0","348"
"Portugal (PT)","04.01.2021 17:00 - 04.01.2021 18:00 (UTC)","372","n/e","n/e","4157","574","n/e","n/e","n/e","n/e","2199","0","2112","1158","n/e","n/e","36","n/e","2","n/e","0","293"
"Portugal (PT)","04.01.2021 18:00 - 04.01.2021 19:00 (UTC)","368","n/e","n/e","3931","574","n/e","n/e","n/e","n/e","2296","0","2144","1187","n/e","n/e","39","n/e","0","n/e","0","306"
"Portugal (PT)","04.01.2021 19:00 - 04.01.2021 20:00 (UTC)","365","n/e","n/e","4335","575","n/e","n/e","n/e","n/e","1980","1","2036","1194","n/e","n/e","37","n/e","0","n/e","0","328"
"Portugal (PT)","04.01.2021 20:00 - 04.01.2021 21:00 (UTC)","366","n/e","n/e","4151","575","n/e","n/e","n/e","n/e","1973","0","1997","982","n/e","n/e","37","n/e","0","n/e","0","350"
"Portugal (PT)","04.01.2021 21:00 - 04.01.2021 22:00 (UTC)","366","n/e","n/e","3552","453","n/e","n/e","n/e","n/e","1327","1","1675","579","n/e","n/e","37","n/e","0","n/e","0","350"
"Portugal (PT)","04.01.2021 22:00 - 04.01.2021 23:00 (UTC)","366","n/e","n/e","3387","323","n/e","n/e","n/e","n/e","844","2","1307","497","n/e","n/e","38","n/e","0","n/e","0","406"
"Portugal (PT)","04.01.2021 23:00 - 05.01.2021 00:00 (UTC)","361","n/e","n/e","3011","427","n/e","n/e","n/e","n/e","90","11","1249","392","n/e","n/e","37","n/e","0","n/e","0","397"
"Portugal (PT)","05.01.2021 00:00 - 05.01.2021 01:00 (UTC)","362","n/e","n/e","2448","220","n/e","n/e","n/e","n/e","23","223","1082","108","n/e","n/e","38","n/e","0","n/e","0","376"
"Portugal (PT)","05.01.2021 01:00 - 05.01.2021 02:00 (UTC)","364","n/e","n/e","2463","202","n/e","n/e","n/e","n/e","3","158","1059","135","n/e","n/e","38","n/e","0","n/e","0","329"
"Portugal (PT)","05.01.2021 02:00 - 05.01.2021 03:00 (UTC)","361","n/e","n/e","2409","201","n/e","n/e","n/e","n/e","0","235","1059","134","n/e","n/e","37","n/e","0","n/e","0","284"
"Portugal (PT)","05.01.2021 03:00 - 05.01.2021 04:00 (UTC)","362","n/e","n/e","2399","202","n/e","n/e","n/e","n/e","0","333","1056","131","n/e","n/e","37","n/e","0","n/e","0","280"
"Portugal (PT)","05.01.2021 04:00 - 05.01.2021 05:00 (UTC)","357","n/e","n/e","2370","201","n/e","n/e","n/e","n/e","0","351","1013","131","n/e","n/e","35","n/e","0","n/e","0","251"
"Portugal (PT)","05.01.2021 05:00 - 05.01.2021 06:00 (UTC)","345","n/e","n/e","2511","215","n/e","n/e","n/e","n/e","0","238","1097","140","n/e","n/e","35","n/e","0","n/e","0","290"
"Portugal (PT)","05.01.2021 06:00 - 05.01.2021 07:00 (UTC)","345","n/e","n/e","3133","408","n/e","n/e","n/e","n/e","385","5","1546","612","n/e","n/e","34","n/e","0","n/e","0","393"
"Portugal (PT)","05.01.2021 07:00 - 05.01.2021 08:00 (UTC)","345","n/e","n/e","3884","568","n/e","n/e","n/e","n/e","1099","2","1814","774","n/e","n/e","33","n/e","0","n/e","0","428"
"Portugal (PT)","05.01.2021 08:00 - 05.01.2021 09:00 (UTC)","347","n/e","n/e","4005","580","n/e","n/e","n/e","n/e","1540","1","2158","1145","n/e","n/e","34","n/e","52","n/e","0","469"
"Portugal (PT)","05.01.2021 09:00 - 05.01.2021 10:00 (UTC)","342","n/e","n/e","3888","580","n/e","n/e","n/e","n/e","1875","0","2145","1222","n/e","n/e","32","n/e","180","n/e","0","433"
"Portugal (PT)","05.01.2021 10:00 - 05.01.2021 11:00 (UTC)","344","n/e","n/e","3861","579","n/e","n/e","n/e","n/e","1380","1","2131","1117","n/e","n/e","35","n/e","279","n/e","0","311"
"Portugal (PT)","05.01.2021 11:00 - 05.01.2021 12:00 (UTC)","350","n/e","n/e","4246","576","n/e","n/e","n/e","n/e","797","2","1844","912","n/e","n/e","37","n/e","360","n/e","0","174"
"Portugal (PT)","05.01.2021 12:00 - 05.01.2021 13:00 (UTC)","353","n/e","n/e","4252","576","n/e","n/e","n/e","n/e","791","2","1880","920","n/e","n/e","36","n/e","399","n/e","0","104"
"Portugal (PT)","05.01.2021 13:00 - 05.01.2021 14:00 (UTC)","369","n/e","n/e","4237","577","n/e","n/e","n/e","n/e","786","2","1825","571","n/e","n/e","37","n/e","393","n/e","0","95"
"Portugal (PT)","05.01.2021 14:00 - 05.01.2021 15:00 (UTC)","368","n/e","n/e","4030","576","n/e","n/e","n/e","n/e","75","3","1755","555","n/e","n/e","37","n/e","360","n/e","0","105"
"Portugal (PT)","05.01.2021 15:00 - 05.01.2021 16:00 (UTC)","370","n/e","n/e","4226","576","n/e","n/e","n/e","n/e","798","2","1845","550","n/e","n/e","36","n/e","312","n/e","0","138"
"Portugal (PT)","05.01.2021 16:00 - 05.01.2021 17:00 (UTC)","371","n/e","n/e","4227","576","n/e","n/e","n/e","n/e","1291","1","1921","610","n/e","n/e","38","n/e","141","n/e","0","164"
"Portugal (PT)","05.01.2021 17:00 - 05.01.2021 18:00 (UTC)","375","n/e","n/e","4277","576","n/e","n/e","n/e","n/e","2073","0","2148","1198","n/e","n/e","38","n/e","5","n/e","0","186"
"Portugal (PT)","05.01.2021 18:00 - 05.01.2021 19:00 (UTC)","373","n/e","n/e","4303","577","n/e","n/e","n/e","n/e","2079","0","2228","1244","n/e","n/e","38","n/e","0","n/e","0","195"
"Portugal (PT)","05.01.2021 19:00 - 05.01.2021 20:00 (UTC)","371","n/e","n/e","4325","577","n/e","n/e","n/e","n/e","1932","1","2093","1220","n/e","n/e","38","n/e","0","n/e","0","206"
"Portugal (PT)","05.01.2021 20:00 - 05.01.2021 21:00 (UTC)","369","n/e","n/e","4362","578","n/e","n/e","n/e","n/e","2007","1","2207","1284","n/e","n/e","38","n/e","0","n/e","0","211"
"Portugal (PT)","05.01.2021 21:00 - 05.01.2021 22:00 (UTC)","365","n/e","n/e","4373","578","n/e","n/e","n/e","n/e","1433","1","1963","1295","n/e","n/e","38","n/e","0","n/e","0","232"
"Portugal (PT)","05.01.2021 22:00 - 05.01.2021 23:00 (UTC)","363","n/e","n/e","4315","577","n/e","n/e","n/e","n/e","1068","3","1679","780","n/e","n/e","37","n/e","0","n/e","0","238"
"Portugal (PT)","05.01.2021 23:00 - 06.01.2021 00:00 (UTC)","368","n/e","n/e","3917","577","n/e","n/e","n/e","n/e","622","3","1566","639","n/e","n/e","37","n/e","0","n/e","0","252"
"Portugal (PT)","06.01.2021 00:00 - 06.01.2021 01:00 (UTC)","370","n/e","n/e","3626","572","n/e","n/e","n/e","n/e","204","687","1154","153","n/e","n/e","37","n/e","0","n/e","0","285"
"Portugal (PT)","06.01.2021 01:00 - 06.01.2021 02:00 (UTC)","364","n/e","n/e","2597","571","n/e","n/e","n/e","n/e","200","1014","1130","353","n/e","n/e","37","n/e","0","n/e","0","363"
"Portugal (PT)","06.01.2021 02:00 - 06.01.2021 03:00 (UTC)","354","n/e","n/e","2384","571","n/e","n/e","n/e","n/e","93","973","1064","446","n/e","n/e","38","n/e","0","n/e","0","404"
