date,country,data,fossil,nuclear,renewables,year,month_date
2019-03-16,India,bp,3443.9905515275386,123.7339452054794,825.9064904422194,2019,03-16
2019-03-16,India,iea,3411.3576193548383,102.06896774193548,635.0917225806452,2019,03-16
2019-03-16,India,pm,2947.0,91.0,629.0,2019,03-16
2019-03-16,Italy,bp,478.90602739726023,0.0,326.17123287671217,2019,03-16
2019-03-16,Italy,iea,439.65400322580643,0.0,212.55943870967744,2019,03-16
2019-03-16,Italy,pm,289.93899999999996,0.0,244.961,2019,03-16
2019-03-16,Japan,bp,1984.5230356703196,179.825046849315,658.3527520201746,2019,03-16
2019-03-16,Japan,iea,1974.82995483871,212.96671612903228,465.1908870967742,2019,03-16
2019-03-16,Japan,pm,1774.0405999999998,219.67,390.63919999999996,2019,03-16
2019-03-16,Russia,bp,1939.8011820021002,572.5634794520549,551.0414481348857,2019,03-16
2019-03-16,Russia,pm,1843.4528718750007,573.275,595.3383495116834,2019,03-16
2019-03-16,Spain,bp,300.23444863013685,159.6635325753424,272.9809380821915,2019,03-16
2019-03-16,Spain,iea,215.5568,170.15195806451612,289.70357419354843,2019,03-16
2019-03-16,Spain,pm,161.412,170.085,238.2315,2019,03-16
2019-03-16,United Kingdom,bp,383.4024657534246,153.92858373516611,352.42493516894314,2019,03-16
2019-03-16,United Kingdom,iea,342.6374870967741,131.3134129032258,374.8186483870968,2019,03-16
2019-03-16,United Kingdom,pm,231.16,122.603,265.50149999999996,2019,03-16
2019-03-16,United States,bp,7605.546687288261,2334.273286229272,2145.548114152194,2019,03-16
2019-03-16,United States,iea,6304.560190322581,2099.789522580645,2194.9792096774195,2019,03-16
2019-03-16,United States,pm,5542.735,2164.228,1748.3200000000002,2019,03-16
2019-03-17,Brazil,bp,259.6203521801658,44.188559732102,1412.159271239606,2019,03-17
2019-03-17,Brazil,iea,192.58350322580648,38.63795161290322,1407.4699,2019,03-17
2019-03-17,Brazil,pm,136.197839,41.467732,1248.240182,2019,03-17
2019-03-17,China,bp,13953.282232876714,955.3424657534247,5648.712287671229,2019,03-17
2019-03-17,China,iea,12568.042322580644,869.007741935484,5015.685251612904,2019,03-17
2019-03-17,China,pm,11919.208838888875,868.634184761142,5118.718904209214,2019,03-17
2019-03-17,EU27&UK,bp,2513.314606689449,2251.2359016025052,3128.5867139176908,2019,03-17
2019-03-17,EU27&UK,iea,2986.196216129032,2280.3136354838707,3385.595812903226,2019,03-17
2019-03-17,EU27&UK,pm,1779.388369,1990.49413,3358.875806,2019,03-17
2019-03-17,France,bp,0.0,1093.1824301369863,309.95717858898024,2019,03-17
2019-03-17,France,iea,125.62026451612903,1145.0876,393.2143129032258,2019,03-17
2019-03-17,France,pm,66.34671399999999,874.925,431.402085,2019,03-17
2019-03-17,Germany,bp,729.3779586644134,205.6746191780822,734.5524829623806,2019,03-17
2019-03-17,Germany,iea,639.2466225806452,216.47927741935484,840.8977161290322,2019,03-17
2019-03-17,Germany,pm,245.55200000000002,192.8015,1002.8083700000001,2019,03-17
2019-03-17,India,bp,3443.9905515275386,123.7339452054794,825.9064904422194,2019,03-17
2019-03-17,India,iea,3411.3576193548383,102.06896774193548,635.0917225806452,2019,03-17
2019-03-17,India,pm,2885.0,91.0,568.0,2019,03-17
2019-03-17,Italy,bp,478.90602739726023,0.0,326.17123287671217,2019,03-17
2019-03-17,Italy,iea,439.65400322580643,0.0,212.55943870967744,2019,03-17
2019-03-17,Italy,pm,308.355,0.0,204.06975,2019,03-17
2019-03-17,Japan,bp,1984.5230356703196,179.825046849315,658.3527520201746,2019,03-17
2019-03-17,Japan,iea,1974.82995483871,212.96671612903228,465.1908870967742,2019,03-17
2019-03-17,Japan,pm,1704.945,219.634,315.9786,2019,03-17
2019-03-17,Russia,bp,1939.8011820021002,572.5634794520549,551.0414481348857,2019,03-17
2019-03-17,Russia,pm,1793.3833221679702,572.478904296875,589.8951894410258,2019,03-17
2019-03-17,Spain,bp,300.23444863013685,159.6635325753424,272.9809380821915,2019,03-17
2019-03-17,Spain,iea,215.5568,170.15195806451612,289.70357419354843,2019,03-17
2019-03-17,Spain,pm,122.21600000000001,170.108,312.94896800000004,2019,03-17
2019-03-17,United Kingdom,bp,383.4024657534246,153.92858373516611,352.42493516894314,2019,03-17
2019-03-17,United Kingdom,iea,342.6374870967741,131.3134129032258,374.8186483870968,2019,03-17
2019-03-17,United Kingdom,pm,181.39350000000002,123.9465,284.78499999999997,2019,03-17
2019-03-17,United States,bp,7605.546687288261,2334.273286229272,2145.548114152194,2019,03-17
2019-03-17,United States,iea,6304.560190322581,2099.789522580645,2194.9792096774195,2019,03-17
2019-03-17,United States,pm,5564.032,2177.909,1586.5800000000002,2019,03-17
2019-03-18,Brazil,bp,259.6203521801658,44.188559732102,1412.159271239606,2019,03-18
2019-03-18,Brazil,iea,192.58350322580648,38.63795161290322,1407.4699,2019,03-18
2019-03-18,Brazil,pm,180.74696,44.839649,1505.651353,2019,03-18
2019-03-18,China,bp,13953.282232876714,955.3424657534247,5648.712287671229,2019,03-18
2019-03-18,China,iea,12568.042322580644,869.007741935484,5015.685251612904,2019,03-18
2019-03-18,China,pm,12345.910825961273,899.730873953069,5301.966597677319,2019,03-18
2019-03-18,EU27&UK,bp,2513.314606689449,2251.2359016025052,3128.5867139176908,2019,03-18
2019-03-18,EU27&UK,iea,2986.196216129032,2280.3136354838707,3385.595812903226,2019,03-18
2019-03-18,EU27&UK,pm,2773.803318,2234.019103,3211.830716,2019,03-18
2019-03-18,France,bp,0.0,1093.1824301369863,309.95717858898024,2019,03-18
2019-03-18,France,iea,125.62026451612903,1145.0876,393.2143129032258,2019,03-18
2019-03-18,France,pm,135.142286,1096.191,335.944286,2019,03-18
2019-03-18,Germany,bp,729.3779586644134,205.6746191780822,734.5524829623806,2019,03-18
2019-03-18,Germany,iea,639.2466225806452,216.47927741935484,840.8977161290322,2019,03-18
2019-03-18,Germany,pm,464.04449999999997,213.209,959.149867,2019,03-18
2019-03-18,India,bp,3443.9905515275386,123.7339452054794,825.9064904422194,2019,03-18
2019-03-18,India,iea,3411.3576193548383,102.06896774193548,635.0917225806452,2019,03-18
2019-03-18,India,pm,3008.0,86.0,559.0,2019,03-18
2019-03-18,Italy,bp,478.90602739726023,0.0,326.17123287671217,2019,03-18
2019-03-18,Italy,iea,439.65400322580643,0.0,212.55943870967744,2019,03-18
2019-03-18,Italy,pm,383.90200000000004,0.0,249.49425000000002,2019,03-18
2019-03-18,Japan,bp,1984.5230356703196,179.825046849315,658.3527520201746,2019,03-18
2019-03-18,Japan,iea,1974.82995483871,212.96671612903228,465.1908870967742,2019,03-18
2019-03-18,Japan,pm,1865.394,219.505,437.34950000000003,2019,03-18
2019-03-18,Russia,bp,1939.8011820021002,572.5634794520549,551.0414481348857,2019,03-18
2019-03-18,Russia,pm,1810.044856933595,564.045,628.7118314875968,2019,03-18
2019-03-18,Spain,bp,300.23444863013685,159.6635325753424,272.9809380821915,2019,03-18
2019-03-18,Spain,iea,215.5568,170.15195806451612,289.70357419354843,2019,03-18
2019-03-18,Spain,pm,169.174,170.242,285.309032,2019,03-18
2019-03-18,United Kingdom,bp,383.4024657534246,153.92858373516611,352.42493516894314,2019,03-18
2019-03-18,United Kingdom,iea,342.6374870967741,131.3134129032258,374.8186483870968,2019,03-18
2019-03-18,United Kingdom,pm,457.2255,133.8835,138.307,2019,03-18
2019-03-18,United States,bp,7605.546687288261,2334.273286229272,2145.548114152194,2019,03-18
2019-03-18,United States,iea,6304.560190322581,2099.789522580645,2194.9792096774195,2019,03-18
2019-03-18,United States,pm,6121.570000000001,2164.388,1655.6220000000003,2019,03-18
2019-03-19,Brazil,bp,259.6203521801658,44.188559732102,1412.159271239606,2019,03-19
2019-03-19,Brazil,iea,192.58350322580648,38.63795161290322,1407.4699,2019,03-19
2019-03-19,Brazil,pm,179.38669000000002,44.841699,1556.80177,2019,03-19
2019-03-19,China,bp,13953.282232876714,955.3424657534247,5648.712287671229,2019,03-19
2019-03-19,China,iea,12568.042322580644,869.007741935484,5015.685251612904,2019,03-19
2019-03-19,China,pm,11958.445803217408,871.493650433963,5135.569266826964,2019,03-19
2019-03-19,EU27&UK,bp,2513.314606689449,2251.2359016025052,3128.5867139176908,2019,03-19
2019-03-19,EU27&UK,iea,2986.196216129032,2280.3136354838707,3385.595812903226,2019,03-19
2019-03-19,EU27&UK,pm,3381.8250439999997,2308.9330720000003,2467.542203,2019,03-19
2019-03-19,France,bp,0.0,1093.1824301369863,309.95717858898024,2019,03-19
2019-03-19,France,iea,125.62026451612903,1145.0876,393.2143129032258,2019,03-19
2019-03-19,France,pm,191.729,1151.891,269.985572,2019,03-19
2019-03-19,Germany,bp,729.3779586644134,205.6746191780822,734.5524829623806,2019,03-19
2019-03-19,Germany,iea,639.2466225806452,216.47927741935484,840.8977161290322,2019,03-19
2019-03-19,Germany,pm,771.1545,226.33125,450.848375,2019,03-19
2019-03-19,India,bp,3443.9905515275386,123.7339452054794,825.9064904422194,2019,03-19
2019-03-19,India,iea,3411.3576193548383,102.06896774193548,635.0917225806452,2019,03-19
2019-03-19,India,pm,3057.0,85.0,600.0,2019,03-19
2019-03-19,Italy,bp,478.90602739726023,0.0,326.17123287671217,2019,03-19
2019-03-19,Italy,iea,439.65400322580643,0.0,212.55943870967744,2019,03-19
2019-03-19,Italy,pm,477.248,0.0,236.829,2019,03-19
2019-03-19,Japan,bp,1984.5230356703196,179.825046849315,658.3527520201746,2019,03-19
2019-03-19,Japan,iea,1974.82995483871,212.96671612903228,465.1908870967742,2019,03-19
2019-03-19,Japan,pm,1915.5406999999998,219.683,361.15369999999996,2019,03-19
2019-03-19,Russia,bp,1939.8011820021002,572.5634794520549,551.0414481348857,2019,03-19
2019-03-19,Russia,pm,1805.7216295898447,573.964888671875,627.802471454621,2019,03-19
2019-03-19,Spain,bp,300.23444863013685,159.6635325753424,272.9809380821915,2019,03-19
2019-03-19,Spain,iea,215.5568,170.15195806451612,289.70357419354843,2019,03-19
2019-03-19,Spain,pm,150.984,170.354,301.6705,2019,03-19
2019-03-19,United Kingdom,bp,383.4024657534246,153.92858373516611,352.42493516894314,2019,03-19
2019-03-19,United Kingdom,iea,342.6374870967741,131.3134129032258,374.8186483870968,2019,03-19
2019-03-19,United Kingdom,pm,431.0075,139.541,171.341,2019,03-19
2019-03-19,United States,bp,7605.546687288261,2334.273286229272,2145.548114152194,2019,03-19
2019-03-19,United States,iea,6304.560190322581,2099.789522580645,2194.9792096774195,2019,03-19
2019-03-19,United States,pm,5984.197000000001,2185.22,1954.378,2019,03-19
2019-03-20,Brazil,bp,259.6203521801658,44.188559732102,1412.159271239606,2019,03-20
2019-03-20,Brazil,iea,192.58350322580648,38.63795161290322,1407.4699,2019,03-20
2019-03-20,Brazil,pm,182.911095,44.849077,1522.0672370000002,2019,03-20
2019-03-20,China,bp,13953.282232876714,955.3424657534247,5648.712287671229,2019,03-20
2019-03-20,China,iea,12568.042322580644,869.007741935484,5015.685251612904,2019,03-20
2019-03-20,China,pm,12097.73702658352,881.644753572477,5195.388054120012,2019,03-20
2019-03-20,EU27&UK,bp,2513.314606689449,2251.2359016025052,3128.5867139176908,2019,03-20
2019-03-20,EU27&UK,iea,2986.196216129032,2280.3136354838707,3385.595812903226,2019,03-20
2019-03-20,EU27&UK,pm,3225.0170510000003,2319.137044,2652.8464460000005,2019,03-20
2019-03-20,France,bp,0.0,1093.1824301369863,309.95717858898024,2019,03-20
2019-03-20,France,iea,125.62026451612903,1145.0876,393.2143129032258,2019,03-20
2019-03-20,France,pm,196.29838999999998,1163.296,260.453428,2019,03-20
2019-03-20,Germany,bp,729.3779586644134,205.6746191780822,734.5524829623806,2019,03-20
2019-03-20,Germany,iea,639.2466225806452,216.47927741935484,840.8977161290322,2019,03-20
2019-03-20,Germany,pm,737.05525,224.9755,487.829504,2019,03-20
2019-03-20,India,bp,3443.9905515275386,123.7339452054794,825.9064904422194,2019,03-20
2019-03-20,India,iea,3411.3576193548383,102.06896774193548,635.0917225806452,2019,03-20
2019-03-20,India,pm,3057.0,85.0,596.0,2019,03-20
2019-03-20,Italy,bp,478.90602739726023,0.0,326.17123287671217,2019,03-20
2019-03-20,Italy,iea,439.65400322580643,0.0,212.55943870967744,2019,03-20
2019-03-20,Italy,pm,435.31,0.0,288.97299999999996,2019,03-20
2019-03-20,Japan,bp,1984.5230356703196,179.825046849315,658.3527520201746,2019,03-20
2019-03-20,Japan,iea,1974.82995483871,212.96671612903228,465.1908870967742,2019,03-20
2019-03-20,Japan,pm,1742.9411999999998,219.494,432.5125,2019,03-20
2019-03-20,Russia,bp,1939.8011820021002,572.5634794520549,551.0414481348857,2019,03-20
2019-03-20,Russia,pm,1812.1180895507814,574.96601953125,621.2536816950745,2019,03-20
2019-03-20,Spain,bp,300.23444863013685,159.6635325753424,272.9809380821915,2019,03-20
2019-03-20,Spain,iea,215.5568,170.15195806451612,289.70357419354843,2019,03-20
2019-03-20,Spain,pm,181.35999999999999,170.396,305.22349999999994,2019,03-20
2019-03-20,United Kingdom,bp,383.4024657534246,153.92858373516611,352.42493516894314,2019,03-20
2019-03-20,United Kingdom,iea,342.6374870967741,131.3134129032258,374.8186483870968,2019,03-20
2019-03-20,United Kingdom,pm,375.081,140.429,186.96699999999998,2019,03-20
2019-03-20,United States,bp,7605.546687288261,2334.273286229272,2145.548114152194,2019,03-20
2019-03-20,United States,iea,6304.560190322581,2099.789522580645,2194.9792096774195,2019,03-20
2019-03-20,United States,pm,5955.278,2192.675,1899.731,2019,03-20
2019-03-21,Brazil,bp,259.6203521801658,44.188559732102,1412.159271239606,2019,03-21
2019-03-21,Brazil,iea,192.58350322580648,38.63795161290322,1407.4699,2019,03-21
2019-03-21,Brazil,pm,179.039324,47.472416,1432.160866,2019,03-21
2019-03-21,China,bp,13953.282232876714,955.3424657534247,5648.712287671229,2019,03-21
2019-03-21,China,iea,12568.042322580644,869.007741935484,5015.685251612904,2019,03-21
2019-03-21,China,pm,12092.832406042453,881.287320363375,5193.281758792789,2019,03-21
2019-03-21,EU27&UK,bp,2513.314606689449,2251.2359016025052,3128.5867139176908,2019,03-21
2019-03-21,EU27&UK,iea,2986.196216129032,2280.3136354838707,3385.595812903226,2019,03-21
2019-03-21,EU27&UK,pm,3177.59169,2295.350517,2595.633566,2019,03-21
2019-03-21,France,bp,0.0,1093.1824301369863,309.95717858898024,2019,03-21
2019-03-21,France,iea,125.62026451612903,1145.0876,393.2143129032258,2019,03-21
2019-03-21,France,pm,175.03866000000002,1140.096,271.189143,2019,03-21
2019-03-21,Germany,bp,729.3779586644134,205.6746191780822,734.5524829623806,2019,03-21
2019-03-21,Germany,iea,639.2466225806452,216.47927741935484,840.8977161290322,2019,03-21
2019-03-21,Germany,pm,741.82875,224.89075,460.595376,2019,03-21
2019-03-21,India,bp,3443.9905515275386,123.7339452054794,825.9064904422194,2019,03-21
2019-03-21,India,iea,3411.3576193548383,102.06896774193548,635.0917225806452,2019,03-21
2019-03-21,India,pm,2693.0,85.0,580.0,2019,03-21
2019-03-21,Italy,bp,478.90602739726023,0.0,326.17123287671217,2019,03-21
2019-03-21,Italy,iea,439.65400322580643,0.0,212.55943870967744,2019,03-21
2019-03-21,Italy,pm,382.066,0.0,308.602667,2019,03-21
2019-03-21,Japan,bp,1984.5230356703196,179.825046849315,658.3527520201746,2019,03-21
2019-03-21,Japan,iea,1974.82995483871,212.96671612903228,465.1908870967742,2019,03-21
2019-03-21,Japan,pm,1703.7879999999998,219.57,332.09929999999997,2019,03-21
2019-03-21,Russia,bp,1939.8011820021002,572.5634794520549,551.0414481348857,2019,03-21
2019-03-21,Russia,pm,1819.1878857421887,573.606,626.5196524167435,2019,03-21
2019-03-21,Spain,bp,300.23444863013685,159.6635325753424,272.9809380821915,2019,03-21
2019-03-21,Spain,iea,215.5568,170.15195806451612,289.70357419354843,2019,03-21
2019-03-21,Spain,pm,209.369,170.354,259.7985,2019,03-21
2019-03-21,United Kingdom,bp,383.4024657534246,153.92858373516611,352.42493516894314,2019,03-21
2019-03-21,United Kingdom,iea,342.6374870967741,131.3134129032258,374.8186483870968,2019,03-21
2019-03-21,United Kingdom,pm,409.341,140.8885,163.353,2019,03-21
2019-03-21,United States,bp,7605.546687288261,2334.273286229272,2145.548114152194,2019,03-21
2019-03-21,United States,iea,6304.560190322581,2099.789522580645,2194.9792096774195,2019,03-21
2019-03-21,United States,pm,6008.517999999999,2203.942,1691.6930000000002,2019,03-21
2019-03-22,Brazil,bp,259.6203521801658,44.188559732102,1412.159271239606,2019,03-22
2019-03-22,Brazil,iea,192.58350322580648,38.63795161290322,1407.4699,2019,03-22
2019-03-22,Brazil,pm,186.103212,47.860438,1385.192481,2019,03-22
2019-03-22,China,bp,13953.282232876714,955.3424657534247,5648.712287671229,2019,03-22
2019-03-22,China,iea,12568.042322580644,869.007741935484,5015.685251612904,2019,03-22
2019-03-22,China,pm,12617.626803936088,919.532673737353,5418.655358805297,2019,03-22
2019-03-22,EU27&UK,bp,2513.314606689449,2251.2359016025052,3128.5867139176908,2019,03-22
2019-03-22,EU27&UK,iea,2986.196216129032,2280.3136354838707,3385.595812903226,2019,03-22
2019-03-22,EU27&UK,pm,3127.159097,2293.644989,2391.258346,2019,03-22
2019-03-22,France,bp,0.0,1093.1824301369863,309.95717858898024,2019,03-22
2019-03-22,France,iea,125.62026451612903,1145.0876,393.2143129032258,2019,03-22
2019-03-22,France,pm,182.5122,1138.703,240.692023,2019,03-22
2019-03-22,Germany,bp,729.3779586644134,205.6746191780822,734.5524829623806,2019,03-22
2019-03-22,Germany,iea,639.2466225806452,216.47927741935484,840.8977161290322,2019,03-22
2019-03-22,Germany,pm,756.78675,225.15425,348.87462700000003,2019,03-22
2019-03-22,India,bp,3443.9905515275386,123.7339452054794,825.9064904422194,2019,03-22
2019-03-22,India,iea,3411.3576193548383,102.06896774193548,635.0917225806452,2019,03-22
2019-03-22,India,pm,2831.0,86.0,582.0,2019,03-22
2019-03-22,Italy,bp,478.90602739726023,0.0,326.17123287671217,2019,03-22
2019-03-22,Italy,iea,439.65400322580643,0.0,212.55943870967744,2019,03-22
2019-03-22,Italy,pm,376.38399999999996,0.0,277.051833,2019,03-22
2019-03-22,Japan,bp,1984.5230356703196,179.825046849315,658.3527520201746,2019,03-22
2019-03-22,Japan,iea,1974.82995483871,212.96671612903228,465.1908870967742,2019,03-22
2019-03-22,Japan,pm,1680.9914999999999,219.561,445.43670000000003,2019,03-22
2019-03-22,Russia,bp,1939.8011820021002,572.5634794520549,551.0414481348857,2019,03-22
2019-03-22,Russia,pm,1813.607297753907,576.2738828125,627.3373153807823,2019,03-22
2019-03-22,Spain,bp,300.23444863013685,159.6635325753424,272.9809380821915,2019,03-22
2019-03-22,Spain,iea,215.5568,170.15195806451612,289.70357419354843,2019,03-22
2019-03-22,Spain,pm,217.449,170.356,243.77599999999998,2019,03-22
2019-03-22,United Kingdom,bp,383.4024657534246,153.92858373516611,352.42493516894314,2019,03-22
2019-03-22,United Kingdom,iea,342.6374870967741,131.3134129032258,374.8186483870968,2019,03-22
2019-03-22,United Kingdom,pm,313.47299999999996,141.1075,234.0555,2019,03-22
2019-03-22,United States,bp,7605.546687288261,2334.273286229272,2145.548114152194,2019,03-22
2019-03-22,United States,iea,6304.560190322581,2099.789522580645,2194.9792096774195,2019,03-22
2019-03-22,United States,pm,5545.610000000001,2222.747,2132.163,2019,03-22
2019-03-23,Brazil,bp,259.6203521801658,44.188559732102,1412.159271239606,2019,03-23
2019-03-23,Brazil,iea,192.58350322580648,38.63795161290322,1407.4699,2019,03-23
2019-03-23,Brazil,pm,185.179139,47.763828,1263.573799,2019,03-23
2019-03-23,China,bp,13953.282232876714,955.3424657534247,5648.712287671229,2019,03-23
2019-03-23,China,iea,12568.042322580644,869.007741935484,5015.685251612904,2019,03-23
2019-03-23,China,pm,12237.028249949733,891.795856710991,5255.206841413052,2019,03-23
2019-03-23,EU27&UK,bp,2513.314606689449,2251.2359016025052,3128.5867139176908,2019,03-23
2019-03-23,EU27&UK,iea,2986.196216129032,2280.3136354838707,3385.595812903226,2019,03-23
2019-03-23,EU27&UK,pm,2503.3157650000003,2265.655212,2289.001383,2019,03-23
2019-03-23,France,bp,0.0,1093.1824301369863,309.95717858898024,2019,03-23
2019-03-23,France,iea,125.62026451612903,1145.0876,393.2143129032258,2019,03-23
2019-03-23,France,pm,91.02975,1113.267,217.53112000000002,2019,03-23
2019-03-23,Germany,bp,729.3779586644134,205.6746191780822,734.5524829623806,2019,03-23
2019-03-23,Germany,iea,639.2466225806452,216.47927741935484,840.8977161290322,2019,03-23
2019-03-23,Germany,pm,584.61375,224.82375,428.247124,2019,03-23
2019-03-23,India,bp,3443.9905515275386,123.7339452054794,825.9064904422194,2019,03-23
2019-03-23,India,iea,3411.3576193548383,102.06896774193548,635.0917225806452,2019,03-23
2019-03-23,India,pm,2958.0,86.0,578.0,2019,03-23
2019-03-23,Italy,bp,478.90602739726023,0.0,326.17123287671217,2019,03-23
2019-03-23,Italy,iea,439.65400322580643,0.0,212.55943870967744,2019,03-23
2019-03-23,Italy,pm,270.099,0.0,227.8635,2019,03-23
2019-03-23,Japan,bp,1984.5230356703196,179.825046849315,658.3527520201746,2019,03-23
2019-03-23,Japan,iea,1974.82995483871,212.96671612903228,465.1908870967742,2019,03-23
2019-03-23,Japan,pm,1762.6341,219.564,392.357,2019,03-23
2019-03-23,Russia,bp,1939.8011820021002,572.5634794520549,551.0414481348857,2019,03-23
2019-03-23,Russia,pm,1777.6334100585955,585.805765625,590.1321991717225,2019,03-23
2019-03-23,Spain,bp,300.23444863013685,159.6635325753424,272.9809380821915,2019,03-23
2019-03-23,Spain,iea,215.5568,170.15195806451612,289.70357419354843,2019,03-23
2019-03-23,Spain,pm,186.128,170.306,223.28300000000002,2019,03-23
2019-03-23,United Kingdom,bp,383.4024657534246,153.92858373516611,352.42493516894314,2019,03-23
2019-03-23,United Kingdom,iea,342.6374870967741,131.3134129032258,374.8186483870968,2019,03-23
2019-03-23,United Kingdom,pm,328.56050000000005,139.4505,165.296,2019,03-23
2019-03-23,United States,bp,7605.546687288261,2334.273286229272,2145.548114152194,2019,03-23
2019-03-23,United States,iea,6304.560190322581,2099.789522580645,2194.9792096774195,2019,03-23
2019-03-23,United States,pm,5031.045,2180.858,2117.184,2019,03-23
2019-03-24,Brazil,bp,259.6203521801658,44.188559732102,1412.159271239606,2019,03-24
2019-03-24,Brazil,iea,192.58350322580648,38.63795161290322,1407.4699,2019,03-24
2019-03-24,Brazil,pm,165.413609,47.599268,1172.361975,2019,03-24
2019-03-24,China,bp,13953.282232876714,955.3424657534247,5648.712287671229,2019,03-24
2019-03-24,China,iea,12568.042322580644,869.007741935484,5015.685251612904,2019,03-24
2019-03-24,China,pm,11800.517021795202,859.98430110086,5067.746557290499,2019,03-24
2019-03-24,EU27&UK,bp,2513.314606689449,2251.2359016025052,3128.5867139176908,2019,03-24
2019-03-24,EU27&UK,iea,2986.196216129032,2280.3136354838707,3385.595812903226,2019,03-24
2019-03-24,EU27&UK,pm,2107.734382,2283.855685,2267.187758,2019,03-24
2019-03-24,France,bp,0.0,1093.1824301369863,309.95717858898024,2019,03-24
2019-03-24,France,iea,125.62026451612903,1145.0876,393.2143129032258,2019,03-24
2019-03-24,France,pm,71.223,1122.46,239.00251400000002,2019,03-24
2019-03-24,Germany,bp,729.3779586644134,205.6746191780822,734.5524829623806,2019,03-24
2019-03-24,Germany,iea,639.2466225806452,216.47927741935484,840.8977161290322,2019,03-24
2019-03-24,Germany,pm,499.82925,224.095,414.603498,2019,03-24
2019-03-24,India,bp,3443.9905515275386,123.7339452054794,825.9064904422194,2019,03-24
2019-03-24,India,iea,3411.3576193548383,102.06896774193548,635.0917225806452,2019,03-24
2019-03-24,India,pm,2950.0,89.0,566.0,2019,03-24
2019-03-24,Italy,bp,478.90602739726023,0.0,326.17123287671217,2019,03-24
2019-03-24,Italy,iea,439.65400322580643,0.0,212.55943870967744,2019,03-24
2019-03-24,Italy,pm,275.007,0.0,186.409,2019,03-24
2019-03-24,Japan,bp,1984.5230356703196,179.825046849315,658.3527520201746,2019,03-24
2019-03-24,Japan,iea,1974.82995483871,212.96671612903228,465.1908870967742,2019,03-24
2019-03-24,Japan,pm,1615.7312,219.589,385.6532,2019,03-24
2019-03-24,Russia,bp,1939.8011820021002,572.5634794520549,551.0414481348857,2019,03-24
2019-03-24,Russia,pm,1757.7283333007827,591.602404296875,587.0040776401169,2019,03-24
2019-03-24,Spain,bp,300.23444863013685,159.6635325753424,272.9809380821915,2019,03-24
2019-03-24,Spain,iea,215.5568,170.15195806451612,289.70357419354843,2019,03-24
2019-03-24,Spain,pm,151.52399999999997,170.342,238.5305,2019,03-24
2019-03-24,United Kingdom,bp,383.4024657534246,153.92858373516611,352.42493516894314,2019,03-24
2019-03-24,United Kingdom,iea,342.6374870967741,131.3134129032258,374.8186483870968,2019,03-24
2019-03-24,United Kingdom,pm,199.353,138.401,224.36149999999998,2019,03-24
2019-03-24,United States,bp,7605.546687288261,2334.273286229272,2145.548114152194,2019,03-24
2019-03-24,United States,iea,6304.560190322581,2099.789522580645,2194.9792096774195,2019,03-24
2019-03-24,United States,pm,4959.083,2172.09,1837.874,2019,03-24
2019-03-25,Brazil,bp,259.6203521801658,44.188559732102,1412.159271239606,2019,03-25
2019-03-25,Brazil,iea,192.58350322580648,38.63795161290322,1407.4699,2019,03-25
2019-03-25,Brazil,pm,168.595654,47.497512,1431.4615059999999,2019,03-25
2019-03-25,China,bp,13953.282232876714,955.3424657534247,5648.712287671229,2019,03-25
2019-03-25,China,iea,12568.042322580644,869.007741935484,5015.685251612904,2019,03-25
2019-03-25,China,pm,12292.940924117815,895.870595294761,5279.218608143358,2019,03-25
2019-03-25,EU27&UK,bp,2513.314606689449,2251.2359016025052,3128.5867139176908,2019,03-25
2019-03-25,EU27&UK,iea,2986.196216129032,2280.3136354838707,3385.595812903226,2019,03-25
2019-03-25,EU27&UK,pm,2466.8479999999995,2335.321404,3103.075692,2019,03-25
2019-03-25,France,bp,0.0,1093.1824301369863,309.95717858898024,2019,03-25
2019-03-25,France,iea,125.62026451612903,1145.0876,393.2143129032258,2019,03-25
2019-03-25,France,pm,86.48899999999999,1167.06,324.958414,2019,03-25
2019-03-25,Germany,bp,729.3779586644134,205.6746191780822,734.5524829623806,2019,03-25
2019-03-25,Germany,iea,639.2466225806452,216.47927741935484,840.8977161290322,2019,03-25
2019-03-25,Germany,pm,511.66225000000003,223.1025,842.919874,2019,03-25
2019-03-25,India,bp,3443.9905515275386,123.7339452054794,825.9064904422194,2019,03-25
2019-03-25,India,iea,3411.3576193548383,102.06896774193548,635.0917225806452,2019,03-25
2019-03-25,India,pm,3052.0,91.0,585.0,2019,03-25
2019-03-25,Italy,bp,478.90602739726023,0.0,326.17123287671217,2019,03-25
2019-03-25,Italy,iea,439.65400322580643,0.0,212.55943870967744,2019,03-25
2019-03-25,Italy,pm,344.57099999999997,0.0,250.264,2019,03-25
2019-03-25,Japan,bp,1984.5230356703196,179.825046849315,658.3527520201746,2019,03-25
2019-03-25,Japan,iea,1974.82995483871,212.96671612903228,465.1908870967742,2019,03-25
2019-03-25,Japan,pm,1863.6291999999999,219.478,410.13630000000006,2019,03-25
2019-03-25,Russia,bp,1939.8011820021002,572.5634794520549,551.0414481348857,2019,03-25
2019-03-25,Russia,pm,1763.7037171875013,597.402326171875,622.0946128752236,2019,03-25
2019-03-25,Spain,bp,300.23444863013685,159.6635325753424,272.9809380821915,2019,03-25
2019-03-25,Spain,iea,215.5568,170.15195806451612,289.70357419354843,2019,03-25
2019-03-25,Spain,pm,146.862,170.319,347.73925,2019,03-25
