country/region,energy_source,iea,year,month,pm,date,region
Finland,nuclear,1807.2566,2018,10,1960.366146,2018-10-01,Europe
Finland,oil,23.7226,2018,10,0.744,2018-10-01,Europe
Finland,other,1088.0128,2018,10,654.237,2018-10-01,Europe
Finland,solar,7.0787,2018,10,0.0,2018-10-01,Europe
Finland,wind,606.6382,2018,10,552.033,2018-10-01,Europe
Finland,coal,957.4956,2018,11,984.514,2018-11-01,Europe
Finland,gas,358.4641,2018,11,461.263,2018-11-01,Europe
Finland,hydro,972.3957,2018,11,931.658,2018-11-01,Europe
Finland,nuclear,1993.1802,2018,11,2000.243,2018-11-01,Europe
Finland,oil,24.9712,2018,11,0.72,2018-11-01,Europe
Finland,other,1180.6516,2018,11,719.6495,2018-11-01,Europe
Finland,solar,2.0225,2018,11,0.0,2018-11-01,Europe
Finland,wind,686.423,2018,11,645.5145,2018-11-01,Europe
Finland,coal,1123.7863,2018,12,1195.388,2018-12-01,Europe
Finland,gas,559.045,2018,12,644.278,2018-12-01,Europe
Finland,hydro,978.0601,2018,12,934.137,2018-12-01,Europe
Finland,nuclear,2072.1477,2018,12,2074.701,2018-12-01,Europe
Finland,oil,24.9712,2018,12,0.744,2018-12-01,Europe
Finland,other,1355.0884,2018,12,804.444,2018-12-01,Europe
Finland,solar,0.0,2018,12,0.0,2018-12-01,Europe
Finland,wind,461.165,2018,12,442.3335,2018-12-01,Europe
Finland,coal,1184.9988,2019,1,1406.045,2019-01-01,Europe
Finland,gas,711.8992,2019,1,718.1899999999999,2019-01-01,Europe
Finland,hydro,962.6576,2019,1,946.0350000000001,2019-01-01,Europe
Finland,nuclear,2070.0886,2019,1,2074.5,2019-01-01,Europe
Finland,oil,34.1729,2019,1,0.744,2019-01-01,Europe
Finland,other,1431.9313,2019,1,856.912345,2019-01-01,Europe
Finland,solar,0.8226,2019,1,0.0,2019-01-01,Europe
Finland,wind,469.0823,2019,1,447.8205,2019-01-01,Europe
Finland,coal,893.8112,2019,2,1038.695,2019-02-01,Europe
Finland,gas,563.1581,2019,2,571.2669999999999,2019-02-01,Europe
Finland,hydro,817.1627,2019,2,790.241,2019-02-01,Europe
Finland,nuclear,1878.1731,2019,2,1881.338,2019-02-01,Europe
Finland,oil,27.6012,2019,2,0.672,2019-02-01,Europe
Finland,other,1200.6355,2019,2,685.491155,2019-02-01,Europe
Finland,solar,1.6453,2019,2,0.0,2019-02-01,Europe
Finland,wind,658.2986,2019,2,634.055,2019-02-01,Europe
Finland,coal,896.7037,2019,3,945.005,2019-03-01,Europe
Finland,gas,444.3523,2019,3,523.473,2019-03-01,Europe
Finland,hydro,971.6264,2019,3,928.527,2019-03-01,Europe
Finland,nuclear,2071.0882,2019,3,2075.6595,2019-03-01,Europe
Finland,oil,27.6012,2019,3,0.744,2019-03-01,Europe
Finland,other,1280.5376,2019,3,735.795,2019-03-01,Europe
Finland,solar,6.581,2019,3,0.0,2019-03-01,Europe
Finland,wind,710.508,2019,3,674.303,2019-03-01,Europe
Finland,coal,608.4087,2019,4,653.245,2019-04-01,Europe
Finland,gas,230.1277,2019,4,315.686,2019-04-01,Europe
Finland,hydro,1103.1697,2019,4,990.134,2019-04-01,Europe
Finland,nuclear,1982.1274,2019,4,1983.068,2019-04-01,Europe
Finland,oil,22.3438,2019,4,0.72,2019-04-01,Europe
Finland,other,1092.347,2019,4,589.385,2019-04-01,Europe
Finland,solar,16.4525,2019,4,0.0,2019-04-01,Europe
Finland,wind,489.1054,2019,4,461.24,2019-04-01,Europe
Finland,coal,484.9914,2019,5,482.11899999999997,2019-05-01,Europe
Finland,gas,130.967,2019,5,240.738,2019-05-01,Europe
Finland,hydro,1562.5746,2019,5,1420.777,2019-05-01,Europe
Finland,nuclear,1504.3377,2019,5,1926.8415,2019-05-01,Europe
Finland,oil,19.7151,2019,5,0.744,2019-05-01,Europe
Finland,other,949.3641,2019,5,562.684,2019-05-01,Europe
Finland,solar,19.743,2019,5,0.0,2019-05-01,Europe
Finland,wind,470.9755,2019,5,448.348,2019-05-01,Europe
Finland,coal,260.3333,2019,6,258.514,2019-06-01,Europe
Finland,gas,67.3545,2019,6,160.763,2019-06-01,Europe
Finland,hydro,1259.6264,2019,6,1167.97,2019-06-01,Europe
Finland,nuclear,1771.2202,2019,6,1916.6209999999999,2019-06-01,Europe
Finland,oil,18.4008,2019,6,0.72,2019-06-01,Europe
Finland,other,793.7651,2019,6,532.9825,2019-06-01,Europe
Finland,solar,26.324,2019,6,0.0,2019-06-01,Europe
Finland,wind,438.8466,2019,6,415.084,2019-06-01,Europe
Finland,coal,261.2975,2019,7,291.036,2019-07-01,Europe
Finland,gas,110.3865,2019,7,164.72299999999998,2019-07-01,Europe
Finland,hydro,974.616,2019,7,923.721,2019-07-01,Europe
Finland,nuclear,2046.0992,2019,7,2041.794,2019-07-01,Europe
Finland,oil,21.0295,2019,7,0.744,2019-07-01,Europe
Finland,other,869.4619,2019,7,568.41,2019-07-01,Europe
Finland,solar,31.2598,2019,7,0.0,2019-07-01,Europe
Finland,wind,307.032,2019,7,287.205,2019-07-01,Europe
Finland,coal,241.0494,2019,8,257.824,2019-08-01,Europe
Finland,gas,102.9026,2019,8,186.39000000000001,2019-08-01,Europe
Finland,hydro,666.6852,2019,8,632.02,2019-08-01,Europe
Finland,nuclear,1860.181,2019,8,1971.0101,2019-08-01,Europe
Finland,oil,22.3438,2019,8,0.744,2019-08-01,Europe
Finland,other,851.5891,2019,8,551.5135,2019-08-01,Europe
Finland,solar,23.8561,2019,8,0.0,2019-08-01,Europe
Finland,wind,452.0138,2019,8,430.274,2019-08-01,Europe
Finland,coal,457.9938,2019,9,535.79,2019-09-01,Europe
Finland,gas,218.902,2019,9,322.932,2019-09-01,Europe
Finland,hydro,817.1627,2019,9,803.581,2019-09-01,Europe
Finland,nuclear,1566.3104,2019,9,1839.7944,2019-09-01,Europe
Finland,oil,19.7151,2019,9,0.72,2019-09-01,Europe
Finland,other,792.7138,2019,9,423.7155,2019-09-01,Europe
Finland,solar,13.162,2019,9,0.0,2019-09-01,Europe
Finland,wind,431.761,2019,9,411.704,2019-09-01,Europe
Finland,coal,700.9716,2019,10,816.182,2019-10-01,Europe
Finland,gas,319.9337,2019,10,414.567,2019-10-01,Europe
Finland,hydro,825.135,2019,10,770.123,2019-10-01,Europe
Finland,nuclear,2071.0882,2019,10,2067.719,2019-10-01,Europe
Finland,oil,26.2869,2019,10,0.744,2019-10-01,Europe
Finland,other,1054.4986,2019,10,527.1715,2019-10-01,Europe
Finland,solar,4.9358,2019,10,0.0,2019-10-01,Europe
Finland,wind,477.9463,2019,10,445.584,2019-10-01,Europe
Finland,coal,794.4988,2019,11,872.25,2019-11-01,Europe
Finland,gas,350.8045,2019,11,433.353,2019-11-01,Europe
Finland,hydro,1054.3392,2019,11,960.78,2019-11-01,Europe
Finland,nuclear,2012.2026,2019,11,2009.756,2019-11-01,Europe
Finland,oil,24.9725,2019,11,0.72,2019-11-01,Europe
Finland,other,1100.7577,2019,11,567.846,2019-11-01,Europe
Finland,solar,1.6453,2019,11,0.0,2019-11-01,Europe
Finland,wind,409.6724,2019,11,385.51,2019-11-01,Europe
Finland,coal,742.4321,2019,12,829.772,2019-12-01,Europe
Finland,gas,388.2236,2019,12,438.868,2019-12-01,Europe
Finland,hydro,1230.7268,2019,12,1109.16,2019-12-01,Europe
Finland,nuclear,2082.0833,2019,12,2080.774,2019-12-01,Europe
Finland,oil,24.9725,2019,12,0.744,2019-12-01,Europe
Finland,other,1141.7602,2019,12,541.946,2019-12-01,Europe
Finland,solar,0.8226,2019,12,0.0,2019-12-01,Europe
Finland,wind,709.504,2019,12,632.529,2019-12-01,Europe
Finland,coal,672.6435,2020,1,729.803,2020-01-01,Europe
Finland,gas,418.4733,2020,1,500.302,2020-01-01,Europe
Finland,hydro,1293.6386,2020,1,1154.047,2020-01-01,Europe
Finland,nuclear,2082.3102,2020,1,2081.885,2020-01-01,Europe
Finland,oil,17.4695,2020,1,0.744,2020-01-01,Europe
Finland,other,1118.48,2020,1,509.568,2020-01-01,Europe
Finland,solar,1.0698,2020,1,0.0,2020-01-01,Europe
Finland,wind,1009.8246,2020,1,889.557,2020-01-01,Europe
Finland,coal,683.0355,2020,2,756.477,2020-02-01,Europe
Finland,gas,335.3454,2020,2,417.797,2020-02-01,Europe
Finland,hydro,1413.0265,2020,2,1291.782,2020-02-01,Europe
Finland,nuclear,1946.8675,2020,2,1947.093,2020-02-01,Europe
Finland,oil,15.4143,2020,2,0.6960000000000001,2020-02-01,Europe
Finland,other,876.7984,2020,2,448.055,2020-02-01,Europe
Finland,solar,4.2253,2020,2,0.0,2020-02-01,Europe
Finland,wind,802.9045,2020,2,738.596,2020-02-01,Europe
Finland,coal,627.2968,2020,3,669.207,2020-03-01,Europe
Finland,gas,326.8437,2020,3,417.915,2020-03-01,Europe
Finland,hydro,1560.8368,2020,3,1445.589,2020-03-01,Europe
Finland,nuclear,2029.9825,2020,3,2053.8917969999998,2020-03-01,Europe
Finland,oil,17.4695,2020,3,0.744,2020-03-01,Europe
Finland,other,1135.3415,2020,3,678.09,2020-03-01,Europe
Finland,solar,11.568,2020,3,0.0,2020-03-01,Europe
Finland,wind,878.0374,2020,3,795.8795,2020-03-01,Europe
Finland,coal,515.8193,2020,4,573.774,2020-04-01,Europe
Finland,gas,209.7089,2020,4,289.679,2020-04-01,Europe
Finland,hydro,1327.1526,2020,4,1218.964,2020-04-01,Europe
Finland,nuclear,1925.6205,2020,4,1939.915203,2020-04-01,Europe
Finland,oil,13.359,2020,4,0.72,2020-04-01,Europe
Finland,other,1012.8145,2020,4,592.373,2020-04-01,Europe
Finland,solar,20.3445,2020,4,0.0,2020-04-01,Europe
Finland,wind,628.8185,2020,4,587.812,2020-04-01,Europe
Finland,coal,298.5328,2020,5,323.193,2020-05-01,Europe
Finland,gas,280.5566,2020,5,295.24,2020-05-01,Europe
Finland,hydro,1569.9671,2020,5,1433.433,2020-05-01,Europe
Finland,nuclear,1614.2021,2020,5,1938.967059,2020-05-01,Europe
Finland,oil,12.3314,2020,5,0.744,2020-05-01,Europe
Finland,other,892.5358,2020,5,598.869,2020-05-01,Europe
Finland,solar,35.1224,2020,5,0.0,2020-05-01,Europe
Finland,wind,384.8285,2020,5,345.743,2020-05-01,Europe
Finland,coal,174.774,2020,6,253.439,2020-06-01,Europe
Finland,gas,242.7712,2020,6,236.219,2020-06-01,Europe
Finland,hydro,1135.3019,2020,6,1042.1,2020-06-01,Europe
Finland,nuclear,1795.0626,2020,6,1912.9624410000001,2020-06-01,Europe
Finland,oil,9.2486,2020,6,0.72,2020-06-01,Europe
Finland,other,703.6869,2020,6,549.8,2020-06-01,Europe
Finland,solar,47.0276,2020,6,0.0,2020-06-01,Europe
Finland,wind,376.7703,2020,6,341.98199999999997,2020-06-01,Europe
Finland,coal,124.7036,2020,7,102.697,2020-07-01,Europe
Finland,gas,152.0862,2020,7,172.318,2020-07-01,Europe
Finland,hydro,1136.2829,2020,7,1049.228,2020-07-01,Europe
Finland,nuclear,2028.012,2020,7,2023.698,2020-07-01,Europe
Finland,oil,13.359,2020,7,0.744,2020-07-01,Europe
Finland,other,667.7157,2020,7,589.063,2020-07-01,Europe
Finland,solar,37.6901,2020,7,0.0,2020-07-01,Europe
Finland,wind,406.5121,2020,7,362.128,2020-07-01,Europe
Finland,coal,156.8242,2020,8,208.055,2020-08-01,Europe
Finland,gas,228.6016,2020,8,248.88400000000001,2020-08-01,Europe
Finland,hydro,1049.8674,2020,8,972.785,2020-08-01,Europe
Finland,nuclear,1657.6432,2020,8,1910.353729,2020-08-01,Europe
Finland,oil,15.4143,2020,8,0.744,2020-08-01,Europe
Finland,other,798.1113,2020,8,557.298,2020-08-01,Europe
Finland,solar,34.3084,2020,8,0.0,2020-08-01,Europe
Finland,wind,390.1327,2020,8,344.491,2020-08-01,Europe
Finland,coal,199.3368,2020,9,321.393,2020-09-01,Europe
Finland,gas,386.3557,2020,9,357.023,2020-09-01,Europe
Finland,hydro,955.7822,2020,9,889.246,2020-09-01,Europe
Finland,nuclear,1620.4886,2020,9,1827.254947,2020-09-01,Europe
Finland,oil,12.3314,2020,9,0.72,2020-09-01,Europe
Finland,other,745.2786,2020,9,509.685,2020-09-01,Europe
Finland,solar,17.8092,2020,9,0.0,2020-09-01,Europe
Finland,wind,693.8316,2020,9,636.8615,2020-09-01,Europe
Finland,coal,396.7841,2020,10,538.264,2020-10-01,Europe
Finland,gas,417.5286,2020,10,427.269,2020-10-01,Europe
Finland,hydro,1236.8557,2020,10,1147.269,2020-10-01,Europe
Finland,nuclear,1791.1237,2020,10,1921.050324,2020-10-01,Europe
Finland,oil,17.4695,2020,10,0.744,2020-10-01,Europe
Finland,other,821.7174,2020,10,584.665,2020-10-01,Europe
Finland,solar,7.0042,2020,10,0.0,2020-10-01,Europe
Finland,wind,653.6695,2020,10,596.429,2020-10-01,Europe
Finland,coal,451.5781,2020,11,557.085,2020-11-01,Europe
Finland,gas,298.5046,2020,11,315.466,2020-11-01,Europe
Finland,hydro,1545.9754,2020,11,1431.068,2020-11-01,Europe
Finland,nuclear,1999.8026,2020,11,1997.181,2020-11-01,Europe
Finland,oil,21.58,2020,11,0.72,2020-11-01,Europe
Finland,other,959.9818,2020,11,618.569,2020-11-01,Europe
Finland,solar,2.1229,2020,11,0.0,2020-11-01,Europe
Finland,wind,956.3001,2020,11,835.36,2020-11-01,Europe
Finland,coal,598.0103,2020,12,748.125,2020-12-01,Europe
Finland,gas,477.9852,2020,12,474.794,2020-12-01,Europe
Finland,hydro,1444.6493,2020,12,1333.95,2020-12-01,Europe
Finland,nuclear,1862.8846,2020,12,2035.179,2020-12-01,Europe
Finland,oil,24.6629,2020,12,0.744,2020-12-01,Europe
Finland,other,1210.6562,2020,12,711.266,2020-12-01,Europe
Finland,solar,0.7076,2020,12,0.0,2020-12-01,Europe
Finland,wind,756.5202,2020,12,667.117,2020-12-01,Europe
Finland,coal,705.7089,2021,1,1016.845,2021-01-01,Europe
Finland,gas,751.9294,2021,1,630.076,2021-01-01,Europe
Finland,hydro,1437.9555,2021,1,1325.342,2021-01-01,Europe
Finland,nuclear,2080.4396,2021,1,2079.413,2021-01-01,Europe
Finland,oil,27.7457,2021,1,0.744,2021-01-01,Europe
Finland,other,1352.2929,2021,1,761.716,2021-01-01,Europe
Finland,solar,0.9912,2021,1,0.0,2021-01-01,Europe
Finland,wind,522.9882,2021,1,466.581,2021-01-01,Europe
Finland,coal,715.1561,2021,2,1039.626,2021-02-01,Europe
Finland,gas,671.6354,2021,2,599.187,2021-02-01,Europe
Finland,hydro,1330.6907,2021,2,1242.902,2021-02-01,Europe
Finland,nuclear,1878.8192,2021,2,1878.839,2021-02-01,Europe
Finland,oil,26.7181,2021,2,0.672,2021-02-01,Europe
Finland,other,1284.8468,2021,2,726.056,2021-02-01,Europe
Finland,solar,4.6384,2021,2,0.0,2021-02-01,Europe
Finland,wind,618.7363,2021,2,565.482073,2021-02-01,Europe
Finland,coal,593.2867,2021,3,752.891,2021-03-01,Europe
Finland,gas,528.0509,2021,3,561.356,2021-03-01,Europe
Finland,hydro,1358.5789,2021,3,1268.767,2021-03-01,Europe
Finland,nuclear,2080.3681,2021,3,2079.554,2021-03-01,Europe
Finland,oil,23.6352,2021,3,0.744,2021-03-01,Europe
Finland,other,1199.4152,2021,3,680.484,2021-03-01,Europe
Finland,solar,12.7048,2021,3,0.0,2021-03-01,Europe
Finland,wind,979.0896,2021,3,834.972127,2021-03-01,Europe
Finland,coal,385.4474,2021,4,547.579,2021-04-01,Europe
Finland,gas,347.6256,2021,4,368.46,2021-04-01,Europe
Finland,hydro,1404.6324,2021,4,1276.759,2021-04-01,Europe
Finland,nuclear,1858.8968,2021,4,1952.112963,2021-04-01,Europe
Finland,oil,17.4695,2021,4,0.72,2021-04-01,Europe
Finland,other,1033.0483,2021,4,586.889,2021-04-01,Europe
Finland,solar,25.9078,2021,4,0.0,2021-04-01,Europe
Finland,wind,660.8848,2021,4,600.5208,2021-04-01,Europe
Finland,coal,294.7539,2021,5,359.526,2021-05-01,Europe
Finland,gas,130.3596,2021,5,241.97,2021-05-01,Europe
Finland,hydro,1617.2047,2021,5,1465.29,2021-05-01,Europe
Finland,nuclear,1498.344,2021,5,1914.809637,2021-05-01,Europe
Finland,oil,18.4971,2021,5,0.744,2021-05-01,Europe
Finland,other,955.4854,2021,5,573.045,2021-05-01,Europe
Finland,solar,53.072,2021,5,0.0,2021-05-01,Europe
Finland,wind,531.2343,2021,5,499.8365,2021-05-01,Europe
Finland,coal,137.9297,2021,6,140.72,2021-06-01,Europe
Finland,gas,75.5708,2021,6,196.42,2021-06-01,Europe
Finland,hydro,1319.2458,2021,6,1247.057,2021-06-01,Europe
Finland,nuclear,1563.7086,2021,6,1868.8834,2021-06-01,Europe
Finland,oil,16.4419,2021,6,0.72,2021-06-01,Europe
Finland,other,694.6941,2021,6,465.624,2021-06-01,Europe
Finland,solar,53.393,2021,6,0.0,2021-06-01,Europe
Finland,wind,416.8949,2021,6,385.303,2021-06-01,Europe
Finland,coal,136.0403,2021,7,111.652,2021-07-01,Europe
Finland,gas,73.6815,2021,7,193.906,2021-07-01,Europe
Finland,hydro,1003.2287,2021,7,938.249,2021-07-01,Europe
Finland,nuclear,2023.348,2021,7,2018.6680000000001,2021-07-01,Europe
Finland,oil,22.6076,2021,7,0.744,2021-07-01,Europe
Finland,other,698.0664,2021,7,512.232,2021-07-01,Europe
Finland,solar,52.8901,2021,7,0.0,2021-07-01,Europe
Finland,wind,443.7323,2021,7,430.57,2021-07-01,Europe
Finland,coal,195.5579,2021,8,213.804,2021-08-01,Europe
Finland,gas,77.4601,2021,8,209.109,2021-08-01,Europe
Finland,hydro,995.2029,2021,8,913.029,2021-08-01,Europe
Finland,nuclear,1917.5171,2021,8,1974.711004,2021-08-01,Europe
Finland,oil,21.58,2021,8,0.744,2021-08-01,Europe
Finland,other,782.3739,2021,8,508.135,2021-08-01,Europe
Finland,solar,35.0421,2021,8,0.0,2021-08-01,Europe
Finland,wind,576.5502,2021,8,562.0765,2021-08-01,Europe
Finland,coal,444.965,2021,9,489.029,2021-09-01,Europe
Finland,gas,109.5776,2021,9,223.079,2021-09-01,Europe
Finland,hydro,1066.4321,2021,9,1007.3969999999999,2021-09-01,Europe
Finland,nuclear,1566.0623,2021,9,1811.635996,2021-09-01,Europe
Finland,oil,29.8009,2021,9,0.72,2021-09-01,Europe
Finland,other,927.3829,2021,9,572.167,2021-09-01,Europe
Finland,solar,19.8136,2021,9,0.0,2021-09-01,Europe
Finland,wind,616.75,2021,9,565.518,2021-09-01,Europe
Finland,coal,452.5228,2021,10,470.823,2021-10-01,Europe
Finland,gas,85.9618,2021,10,210.99699999999999,2021-10-01,Europe
Finland,hydro,1306.2038,2021,10,1216.173,2021-10-01,Europe
Finland,nuclear,2071.7595,2021,10,2069.039,2021-10-01,Europe
Finland,oil,20.5524,2021,10,0.744,2021-10-01,Europe
Finland,other,1054.4062,2021,10,655.102,2021-10-01,Europe
Finland,solar,7.0763,2021,10,0.0,2021-10-01,Europe
Finland,wind,1061.4003,2021,10,924.5595000000001,2021-10-01,Europe
Finland,coal,581.0053,2021,11,694.049,2021-11-01,Europe
Finland,gas,112.4116,2021,11,246.397,2021-11-01,Europe
Finland,hydro,1467.7236,2021,11,1374.217,2021-11-01,Europe
Finland,nuclear,2011.7954,2021,11,2009.6645,2021-11-01,Europe
Finland,oil,18.4971,2021,11,0.72,2021-11-01,Europe
Finland,other,1280.3504,2021,11,693.794,2021-11-01,Europe
Finland,solar,2.1229,2021,11,0.0,2021-11-01,Europe
Finland,wind,812.3692,2021,11,739.3820000000001,2021-11-01,Europe
Finland,coal,753.8898,2021,12,1224.717,2021-12-01,Europe
Finland,gas,405.2484,2021,12,489.825,2021-12-01,Europe
Finland,hydro,1240.9939,2021,12,1174.109,2021-12-01,Europe
Finland,nuclear,2078.7553,2021,12,2078.221,2021-12-01,Europe
Finland,oil,27.7457,2021,12,0.744,2021-12-01,Europe
Finland,other,1783.9475,2021,12,777.57,2021-12-01,Europe
Finland,solar,0.7076,2021,12,0.0,2021-12-01,Europe
Finland,wind,945.3751,2021,12,855.9975000000001,2021-12-01,Europe
France,coal,799.931,2018,1,312.2475,2018-01-01,Europe
France,gas,2874.3638,2018,1,2917.684,2018-01-01,Europe
France,hydro,7472.7322,2018,1,8329.0085,2018-01-01,Europe
France,nuclear,40788.3543,2018,1,40607.278,2018-01-01,Europe
France,oil,409.7968,2018,1,157.949,2018-01-01,Europe
France,other,832.0424,2018,1,405.101,2018-01-01,Europe
France,solar,365.9835,2018,1,304.627,2018-01-01,Europe
France,wind,4137.0886,2018,1,3475.131636,2018-01-01,Europe
France,coal,1488.9671,2018,2,976.555,2018-02-01,Europe
France,gas,4137.5843,2018,2,4628.623,2018-02-01,Europe
France,hydro,7345.7105,2018,2,7639.220533000001,2018-02-01,Europe
France,nuclear,36406.6682,2018,2,36300.033,2018-02-01,Europe
France,oil,576.572,2018,2,164.87441,2018-02-01,Europe
France,other,750.1958999999999,2018,2,504.473,2018-02-01,Europe
France,solar,555.1972,2018,2,488.424,2018-02-01,Europe
France,wind,2851.5319,2018,2,2550.155125,2018-02-01,Europe
France,coal,1420.0877,2018,3,840.9915,2018-03-01,Europe
France,gas,3357.2553,2018,3,3741.358,2018-03-01,Europe
France,hydro,7292.6748,2018,3,7885.40824,2018-03-01,Europe
France,nuclear,35675.3075,2018,3,35617.409,2018-03-01,Europe
France,oil,556.8424,2018,3,152.32359,2018-03-01,Europe
France,other,822.1414,2018,3,510.2645,2018-03-01,Europe
France,solar,841.0998,2018,3,700.1145,2018-03-01,Europe
France,wind,3186.8204,2018,3,2866.605375,2018-03-01,Europe
France,coal,543.7948,2018,4,261.0915,2018-04-01,Europe
France,gas,811.7469,2018,4,839.171,2018-04-01,Europe
France,hydro,7120.0593,2018,4,7686.219929,2018-04-01,Europe
France,nuclear,30590.4653,2018,4,30491.277,2018-04-01,Europe
France,oil,422.9189,2018,4,126.1275,2018-04-01,Europe
France,other,958.0091,2018,4,551.848,2018-04-01,Europe
France,solar,1060.0285,2018,4,924.856,2018-04-01,Europe
France,wind,2226.896,2018,4,2065.51,2018-04-01,Europe
France,coal,466.0537,2018,5,158.8765,2018-05-01,Europe
France,gas,635.8529,2018,5,612.3969999999999,2018-05-01,Europe
France,hydro,7824.7401,2018,5,8372.106071,2018-05-01,Europe
France,nuclear,30578.6858,2018,5,30453.459,2018-05-01,Europe
France,oil,423.334,2018,5,129.0745,2018-05-01,Europe
France,other,936.0664,2018,5,451.464,2018-05-01,Europe
France,solar,1196.8504,2018,5,1057.67,2018-05-01,Europe
France,wind,1637.9284,2018,5,1580.132,2018-05-01,Europe
France,coal,590.2757,2018,6,274.0095,2018-06-01,Europe
France,gas,795.8559,2018,6,731.958,2018-06-01,Europe
France,hydro,7710.7028,2018,6,8101.721111,2018-06-01,Europe
France,nuclear,28620.3341,2018,6,28504.825,2018-06-01,Europe
France,oil,424.5642,2018,6,126.286,2018-06-01,Europe
France,other,564.7630999999999,2018,6,376.576,2018-06-01,Europe
France,solar,1319.3255,2018,6,1139.554,2018-06-01,Europe
France,wind,1386.5507,2018,6,1361.479,2018-06-01,Europe
France,coal,852.5386,2018,7,585.586,2018-07-01,Europe
France,gas,1845.1454,2018,7,1919.05,2018-07-01,Europe
France,hydro,5402.6846,2018,7,5942.566389,2018-07-01,Europe
France,nuclear,29952.684,2018,7,29866.826,2018-07-01,Europe
France,oil,430.1423,2018,7,117.376,2018-07-01,Europe
France,other,588.7928999999999,2018,7,481.765,2018-07-01,Europe
France,solar,1427.5979,2018,7,1332.078,2018-07-01,Europe
France,wind,1104.2409,2018,7,1149.832,2018-07-01,Europe
France,coal,766.299,2018,8,506.708,2018-08-01,Europe
France,gas,1812.9929,2018,8,1798.224,2018-08-01,Europe
France,hydro,4014.7431,2018,8,4677.587553,2018-08-01,Europe
France,nuclear,27289.6652,2018,8,27202.693,2018-08-01,Europe
France,oil,413.5016,2018,8,128.2235,2018-08-01,Europe
France,other,567.4817,2018,8,442.92,2018-08-01,Europe
France,solar,1319.1664,2018,8,1230.208,2018-08-01,Europe
France,wind,1409.3209,2018,8,1418.589,2018-08-01,Europe
France,coal,603.1815,2018,9,347.2645,2018-09-01,Europe
France,gas,1647.7014,2018,9,1626.512,2018-09-01,Europe
France,hydro,3120.1291,2018,9,4007.837447,2018-09-01,Europe
France,nuclear,30095.5341,2018,9,29990.717,2018-09-01,Europe
France,oil,417.76,2018,9,118.712,2018-09-01,Europe
France,other,659.1072999999999,2018,9,487.042,2018-09-01,Europe
France,solar,1127.6807,2018,9,1075.427,2018-09-01,Europe
France,wind,1621.7736,2018,9,1592.3605,2018-09-01,Europe
France,coal,1043.8287,2018,10,795.388,2018-10-01,Europe
France,gas,2561.7215,2018,10,2715.9705,2018-10-01,Europe
France,hydro,3023.4403,2018,10,4070.529789,2018-10-01,Europe
France,nuclear,31607.9153,2018,10,31478.363,2018-10-01,Europe
France,oil,420.9391,2018,10,140.5,2018-10-01,Europe
France,other,461.5682,2018,10,449.2905,2018-10-01,Europe
France,solar,770.9307,2018,10,724.874,2018-10-01,Europe
France,wind,2508.1194,2018,10,2371.78,2018-10-01,Europe
France,coal,859.2742,2018,11,525.7995,2018-11-01,Europe
France,gas,4499.4765,2018,11,4572.101,2018-11-01,Europe
France,hydro,4040.9557,2018,11,4999.465474,2018-11-01,Europe
France,nuclear,32648.1122,2018,11,32544.298,2018-11-01,Europe
France,oil,455.8853,2018,11,162.246,2018-11-01,Europe
France,other,609.8034,2018,11,425.753,2018-11-01,Europe
France,solar,459.3242,2018,11,417.798,2018-11-01,Europe
France,wind,2801.9392,2018,11,2655.824,2018-11-01,Europe
France,coal,511.5294,2018,12,256.716,2018-12-01,Europe
France,gas,3899.1116,2018,12,3836.132,2018-12-01,Europe
France,hydro,5240.4065,2018,12,6127.595824,2018-12-01,Europe
France,nuclear,38880.6011,2018,12,38754.911,2018-12-01,Europe
France,oil,441.9944,2018,12,151.3425,2018-12-01,Europe
France,other,742.4211,2018,12,428.67,2018-12-01,Europe
France,solar,447.9742,2018,12,328.992,2018-12-01,Europe
France,wind,3726.385,2018,12,3166.711,2018-12-01,Europe
France,coal,1062.3464,2019,1,431.94350000000003,2019-01-01,Europe
France,gas,5246.197,2019,1,5455.911,2019-01-01,Europe
France,hydro,5059.0096,2019,1,5820.521049,2019-01-01,Europe
France,nuclear,40157.9937,2019,1,40011.070999999996,2019-01-01,Europe
France,oil,483.4636,2019,1,163.0605,2019-01-01,Europe
France,other,784.5019000000001,2019,1,451.694,2019-01-01,Europe
France,solar,469.2268,2019,1,411.067,2019-01-01,Europe
France,wind,3014.5911,2019,1,2722.707,2019-01-01,Europe
France,coal,693.3069,2019,2,238.91899999999998,2019-02-01,Europe
France,gas,4149.3481,2019,2,4303.168,2019-02-01,Europe
France,hydro,5130.1038,2019,2,5573.866489,2019-02-01,Europe
France,nuclear,36089.959,2019,2,35945.212,2019-02-01,Europe
France,oil,464.5239,2019,2,169.969,2019-02-01,Europe
France,other,792.7588000000001,2019,2,394.684,2019-02-01,Europe
France,solar,819.4116,2019,2,731.057,2019-02-01,Europe
France,wind,2664.72,2019,2,2336.8645,2019-02-01,Europe
France,coal,221.1522,2019,3,13.5435,2019-03-01,Europe
France,gas,3211.6645,2019,3,3098.8705,2019-03-01,Europe
France,hydro,5241.9124,2019,3,6054.142375,2019-03-01,Europe
France,nuclear,35497.7156,2019,3,35409.572,2019-03-01,Europe
France,oil,461.4115,2019,3,140.1415,2019-03-01,Europe
France,other,1249.838,2019,3,416.7955,2019-03-01,Europe
