date,Austria,Belgium,Brazil,Bulgaria,China,Croatia,Cyprus,Czech republic,Denmark,EU27&UK,Estonia,Finland,France,Germany,Greece,Hungary,India,Ireland,Italy,Japan,Latvia,Lithuania,Luxembourg,Netherlands,Poland,Portugal,Romania,Russia,Slovakia,Slovenia,Spain,Sweden,United Kingdom,United States
2015-01-01,26.00657558233852,36.09504042945049,,66.08092407906156,,0.0,0.0,115.7865118693213,37.77343843485321,1313.9613144247849,34.94939615316472,48.85400346398029,70.08365942364682,481.5240254002133,66.77657412214572,31.639798319540333,2764.0619279178272,18.83611646186008,0.0,,0.0,0.0,0.0,99.57653161240745,0.0,40.700079886972986,0.0,14156.159257860003,13.33696782778871,8.957051572371956,150.52213642563743,0.0,,
2015-01-02,63.15295770231111,38.328532808382455,,81.668925079001,,0.0,0.0,117.74054443555339,40.45404129300778,1847.4693525823097,44.30638504152899,56.084875913998026,95.09651767804299,465.55908854352396,85.23227596308534,33.9322624738389,2764.0619279178272,24.681091396510435,0.0,,0.0,0.0,0.0,115.59291726456846,337.6446792041049,50.40253247898416,0.0,14160.6796362238,13.312254942144754,8.493180426512,205.8621977437962,0.0,,
2015-01-03,46.183731756257004,40.63121447437497,,77.9717079261996,,0.0,0.0,115.58944217940825,45.9026258021995,1860.6578336842595,42.43777888886597,58.291037607498694,83.65917235149536,486.48354800405946,83.85961657387473,32.88660859185814,2764.0619279178272,35.82477484317332,0.0,,0.0,0.0,0.0,122.82243062256407,338.7711459378255,45.909026316644784,0.0,13950.076790658008,13.871584338423228,7.2977191126612295,204.28040992568648,0.0,,
2015-01-04,31.96584170163584,37.579889174232974,,91.89366547821787,,0.0,0.0,117.61261976712139,51.35305426889309,1780.2032786889179,41.91857027107417,63.71613384614825,78.37951369373066,451.18893717291274,79.00331814594384,33.52508996353275,2764.0619279178272,32.71545943435662,0.0,,0.0,0.28012271483606727,0.0,112.89743161811035,319.40930993541446,43.03494273206853,0.0,14071.97341868441,13.230389022809215,5.7703834639205445,193.08187230511209,0.0,,
2015-01-05,53.738998450325326,59.10708634269977,,99.87187091321037,,0.0,0.0,177.42107000698616,62.50262852885554,2488.2779123813893,60.74939268978035,79.50711966620854,134.94560255666698,776.7158600948945,86.27673728061936,35.68617820657057,2764.0619279178272,29.47442984950022,0.0,,1.982746357701378,1.6705500084769103,0.0,147.91997983415266,426.639674748225,50.38374091322685,23.86061019138579,13874.048890768483,13.772302174413147,6.029540601402425,225.69980693005678,0.0,,
2015-01-06,53.76115871927218,59.79120513610741,,96.28944021843503,,0.0,0.0,192.14522007425697,58.75685354771098,2595.707772188404,69.25759303901177,78.552130630149,153.42553526374905,915.4237578183382,84.94157617164572,38.21702306952186,2764.0619279178272,32.320953290449985,0.0,,3.763033931430525,1.7011088500953904,0.0,146.26001488213637,403.3942537241097,49.8018719592774,25.713175741338016,14322.843570753772,15.21938158083283,6.3886168934748175,201.4687161082755,0.0,,
2015-01-07,66.9226272026925,66.31365590507338,,97.10059785515254,,0.0,0.0,187.13972490009667,58.32287272624229,2748.196996527775,68.0622730242613,78.14668895757177,155.8875072579495,938.037078627903,99.11485510913472,36.85888610015185,2764.0619279178272,27.483270428475958,0.0,,3.810274314357379,2.330111673409105,0.0,128.92252654613708,474.5295605964801,53.38081205575954,26.152858773223155,14424.521523237903,16.17280135969878,11.669482772327324,242.2579825329789,0.0,,
2015-01-08,44.730156615024235,56.44912934876716,,100.18999338259688,,0.0,0.0,176.77269191003074,54.63576348545124,2594.784196984602,64.61549062206619,68.94619585168951,132.0382565850572,837.376240701466,104.75425211248498,42.18065852090803,2764.0619279178272,30.976394941119477,0.0,,2.418707605854914,2.668805501347259,0.0,122.85232378854619,467.7166908007944,54.639177376971965,25.954454956598898,15003.448096155387,15.505290289768844,17.031732305873774,237.54565237585706,0.0,,
2015-01-09,50.81038040731754,42.80329164344421,,100.40754105066533,,0.0,0.0,140.87636337469917,56.40594719180191,2213.0268920563385,55.65575333600411,67.19890262558361,75.6138078129689,617.1245462225924,97.17764731648614,39.38985364764098,2764.0619279178272,26.292798052907518,0.0,,0.0,4.906010930771794,0.0,123.90794256564662,432.29970933820033,53.182571836770414,25.468617572591608,15003.240565198674,15.163568258270054,16.086957745913224,219.08439825566182,0.0,,
2015-01-10,30.730060453646388,32.742080934033304,,92.16696656875612,,0.0,0.0,101.21112087328805,48.62577914186774,1742.183830806596,42.527245425325525,65.88071199698612,49.59495661593226,366.76460450023967,88.93064213870866,28.17806050528466,2764.0619279178272,23.622836519040604,0.0,,0.0,11.91437582426602,0.0,100.48111073412245,386.5803134050691,43.62949059302895,25.472419564965573,14600.19700981619,13.993330587253899,6.781561648334235,201.81524227087039,0.0,,
2015-01-11,27.572914637124164,31.149949923921,,79.34149299197729,,0.0,0.0,95.71691423676168,37.1648704774725,1549.4283939695747,42.41514318246097,70.32093395925764,49.31441500642581,306.5919355238601,73.0303003261249,28.87695477083652,2764.0619279178272,22.91704014496893,0.0,,0.0,12.961436529661228,0.0,94.37147522437104,328.8096140966725,37.373508358661354,25.334210308520593,14278.664295081753,13.87641686785215,6.357911752955049,187.49712040397083,0.0,,
2015-01-12,46.881780228082924,31.06754470562417,,90.13142004642725,,0.0,0.0,135.1119035173944,41.60745995358708,2146.6663365702575,65.72008282399722,95.41287163025927,89.9885483916935,590.152146709322,83.65393186391242,35.82273770290647,2764.0619279178272,29.896393079517644,0.0,,5.623630156135324,14.181664004227821,0.0,125.55930988481478,415.8867801801503,46.18540273003282,29.841571272610263,14332.824996237507,14.977444105017424,12.859257949044803,208.6303726793786,0.0,,
2015-01-13,55.25870814419636,44.32856558965532,,97.71825831976898,,0.0,0.0,144.21560465972672,56.536232861345546,2347.407290302565,72.81260976990121,93.78460777786114,101.81940311745545,693.507128900985,91.49935567611494,34.99019492182194,2764.0619279178272,34.15286624028049,0.0,,6.719944471344952,15.167603186941864,0.0,125.46814665645923,427.64317744261837,47.327595135813446,31.704067876186226,14350.15446918892,17.7622250735546,20.00339907278872,215.33709046778944,0.0,,
2015-01-14,36.87191749394813,48.28012902930419,,95.1579737036067,,0.0,0.0,161.08798258505178,56.361668968595325,2487.3120893858245,69.03066419634537,88.20475630047262,99.08969590519443,820.4085539835291,94.33984362563659,29.732440618391593,2764.0619279178272,31.85595891705033,0.0,,3.7643836566570066,15.897799498663062,0.0,132.51540743643628,454.0637411904548,47.71382661062867,31.75414449534391,14175.525477266481,18.227678997164265,16.654447303395237,217.2323208528648,0.0,,
2015-01-15,27.288293682837992,43.58847344042343,,92.9114387393823,,0.0,0.0,162.20852741195017,54.642883640679045,2341.741931814059,72.10784217404647,79.6273512706966,94.79148309603161,746.7973784094243,91.32392988209227,30.5894432986172,2764.0619279178272,29.35470283789828,0.0,,3.5470778951934796,15.367554075587814,0.0,120.28329999409897,462.7163589129701,41.33410083577418,31.069865011875162,13980.192906250724,18.275788980736376,17.974885989961848,186.70040572336754,0.0,,
2015-01-16,42.78247672711708,46.40113457059253,,97.51273589968422,,0.0,0.0,173.69036440609776,55.56812418198325,2530.7788552967713,66.5053366686293,70.20268901981785,127.87723923813229,870.6369661711204,92.31637352020856,30.20415224304207,2764.0619279178272,38.74333119165901,0.0,,1.29978539310172,16.378950810626158,0.0,128.84812146788005,456.1168773794408,47.2734775863825,33.1461018604259,13826.516285977705,18.520621189526537,17.55270011149974,189.86667862697772,0.0,,
2015-01-17,41.41719640746943,38.85406042695469,,91.40828274142194,,0.0,0.0,161.8121235964575,56.02288439009063,2401.6012330697195,48.931603172270556,56.40742334795155,100.6716002942416,876.0139025463372,89.51849478789043,25.32282524735055,2764.0619279178272,39.15643711050162,0.0,,0.0,16.21363883909078,0.0,114.94172892028283,420.8297466156137,45.81107258019723,26.99406191471548,13694.61381315118,17.940598040990544,17.179062079734276,194.32253390359134,0.0,,
2015-01-18,38.69321459801777,37.69727773991996,,92.55724052604472,,0.0,0.0,160.26779441857678,61.26558097216217,2303.5901907376006,40.985225764776146,58.92382026798211,92.22694173292325,837.55506555619,86.88725700303185,29.027930182644198,2764.0619279178272,29.241900843589775,0.0,,0.0,15.804797817065438,0.0,114.3664786371251,392.2191690627546,43.866923106347535,26.204527113007977,13645.024057087345,18.98318038016145,17.031117941631784,185.24236889802478,0.0,,
2015-01-19,63.00476090372902,66.03145690279273,,97.4460504335929,,0.0,0.0,190.4131101767152,70.21116115415838,2825.8002950633554,59.16726444098735,92.93317259163545,154.7281554019875,1002.0803348783858,80.05118223583484,37.79237992943258,2764.0619279178272,39.387317302770775,0.0,,1.6345172492691413,16.613314245886688,0.0,163.4104300554268,484.85092389981423,48.48766112856438,33.58650438181196,14070.640259598536,19.44882569107523,16.935956842021778,197.7440777287097,0.0,,
2015-01-20,69.64176145331206,74.26731428615689,,99.06617929830362,,0.0,0.0,191.89524710741506,68.57148005352805,2975.9794814166603,62.02207098793569,101.56036361805045,164.94003536784467,1049.1246771672083,81.90849944083458,34.652676316739715,2764.0619279178272,38.164811660073084,0.0,,3.605790942545426,16.162571332014107,0.0,168.98894856599594,493.89114413479774,54.35366437471572,44.01444045276085,14132.170124217668,20.475004846419107,15.187123276675095,234.13243515625095,0.0,,
2015-01-21,68.0392970050926,79.43085636094496,,98.99293460603936,,0.0,0.0,188.5122759019179,67.18448704826027,2977.7358405916393,68.54448420216383,106.83215411606491,171.9332174673549,1045.0962843551501,85.32706554205029,34.294878825646734,2764.0619279178272,37.03338995410701,0.0,,3.3587912260993047,16.040335965540187,0.0,171.89573342976905,509.7467728321851,48.81370559420406,46.803406598795874,14645.591056750583,20.986303397775718,17.465342744920935,211.76676553494516,0.0,,
2015-01-22,68.08188627197484,80.88460879693618,,98.35996928035279,,0.0,0.0,185.65213418772097,63.54221894906343,2960.5441190488204,66.88575443578186,106.52363345820983,171.07879245852035,1049.9066043719022,82.03697782182013,33.974679338210436,2764.0619279178272,40.432451094842534,0.0,,5.1755213809434535,16.040335965540187,0.0,162.93029858895608,515.5864496504829,45.83724037550179,42.44421457446132,14822.050633354596,21.687291600013815,17.777008417723337,207.67555703677044,0.0,,
2015-01-23,64.96075089249126,77.06442726193036,,93.69417306268384,,0.0,0.0,186.62466146632892,65.483620803493,2931.0935229669535,67.90015696947368,107.03944864751179,175.75114325154354,1054.6579025860497,75.81723867082509,33.457882779414085,2764.0619279178272,30.28465108752043,0.0,,3.159706755193278,16.05052224607968,0.0,170.8970658898054,515.9123948210002,48.00807661098702,30.191068543959773,15180.58819670239,20.455893819319797,10.57859409541063,205.58461045459046,0.0,,
2015-01-24,46.77236390015783,56.50121566599252,,89.7258412280685,,0.0,0.0,165.61900672677737,60.3361179231331,2522.3421849193546,54.53415912874212,79.17017104226989,140.70097272533405,927.5694941443982,80.80943108324466,26.10213109101369,2764.0619279178272,33.8907453684921,0.0,,0.0,15.709281848006652,0.0,111.17503301431262,451.72877091840263,40.79658645686224,25.4613094479222,14861.060311831481,20.639189507451725,10.545483784241377,185.75495626436484,0.0,,
2015-01-25,43.66334741775456,48.45971021257369,,88.93545447423189,,0.0,0.0,158.65727036427361,61.39237241971699,2290.769295816486,51.8302516854877,74.88581275846383,120.27921560092193,870.7946541513758,70.27024523873129,25.385404318296644,2764.0619279178272,25.7383859123506,0.0,,0.0,15.918100599066268,0.0,100.38281513365479,402.65930269630684,39.45818418517429,26.108175477343107,14831.178472794045,20.92272855448183,6.827835040177565,144.7623752152158,0.0,,
2015-01-26,69.6580354008199,66.39917075424933,,92.16368695566966,,0.0,0.0,184.08895597492543,67.50512252928688,2752.379703145013,59.88277811142811,85.24411379097774,158.485816985481,975.5336588200719,85.57652535934639,35.66457094851462,2764.0619279178272,32.43654380467113,0.0,,3.9884380442529417,15.89772803798728,0.0,137.62000029071083,484.75009254601895,50.64833479889005,29.5420140673069,15228.386954760867,22.369372028469567,9.785502145322962,199.88536646265095,0.0,,
2015-01-27,71.72828927633935,67.1314888262834,,94.51298312993643,,0.0,0.0,178.54898222316598,61.61989973046201,2753.0207740290125,64.51980178889798,86.31421855586453,167.68439909797013,925.2916021020948,93.9540966748544,38.357139515134286,2764.0619279178272,36.924550897848626,0.0,,2.9491496198621583,15.887541757447787,0.0,150.3302136920308,486.9560115889334,51.38232903747019,31.669004904401707,15204.552452418426,21.34855999514183,15.809931759095234,198.82594231115488,0.0,,
2015-01-28,65.09475126877928,69.2219381847756,,92.95516691386842,,0.0,0.0,161.70111840860469,58.98161492220321,2634.785168404113,62.71150146325449,81.15644387341025,165.0799379231329,864.4141747139233,93.25080734591195,34.402111116824784,2764.0619279178272,26.340949196544287,0.0,,4.58299200651806,15.91300745879652,0.0,135.20783943026808,481.18660394333205,47.94683122626881,30.636732332321316,15070.806872865662,21.94794914651304,15.315525403250527,207.24159787215604,0.0,,
2015-01-29,67.23598725576913,68.71895539007703,,95.13283000327718,,0.0,0.0,159.6665708023685,60.94643686536855,2530.611005324906,62.98094372775732,82.17849351292337,163.6251174168289,807.8197074186756,95.21301399205183,39.102157161814155,2764.0619279178272,28.340555171660785,0.0,,1.614271370871918,15.618095048177148,0.0,150.53471914790794,456.27811778050227,45.32464102084391,30.912842543960128,14966.597220836396,22.310257274910793,17.26443910200114,164.6323515173213,0.0,,
2015-01-30,75.14651076139171,52.24335358474978,,86.55773498654914,,0.0,0.0,175.36998564169187,69.61631157428756,2597.300613199296,67.56726409556073,82.64615275999527,151.98680830507672,997.6049014817621,78.64139060166069,35.74001976127306,2764.0619279178272,31.86177893993854,0.0,,1.5710801636245089,15.699742004501395,0.0,157.21958647114394,477.28918949961604,37.483946606612044,25.0563956262541,14827.196688574053,21.64964810963553,11.154449463847367,92.57999057518681,0.0,,
2015-01-31,44.78555728739137,37.70660663255734,,83.6082696174604,,0.0,0.0,160.55730730256863,69.42427449520407,2254.3330900276887,58.575456755921884,75.77285443928861,109.8593870382191,913.8848452343108,69.93074074416327,30.32576721938846,2764.0619279178272,25.212130880538147,0.0,,1.5886265915687692,15.5603270841176,0.0,135.54727816157109,421.69332809906507,13.538815539867517,23.60809935529207,14516.122140947196,21.658798815113567,8.601975183662292,68.30978334135715,0.0,,
2015-02-01,42.25859411904534,33.51326939205646,,68.9888476823885,,0.0,0.0,152.49744721561166,64.65103658540522,2077.3437334274995,58.735487500461204,73.15830091824633,99.74336590751065,840.1634083747404,52.767929716543264,31.348656943367512,2848.121515818494,34.17353137125135,0.0,,0.024969916689908434,15.169577444822426,0.0,119.32481014977932,367.5034392353273,16.94423604610678,23.584879690331086,14206.471278015691,21.182292274691214,6.464628128946275,80.17219152137113,0.0,,
2015-02-02,55.18253221969155,68.28827151331812,,74.16079751973427,,0.0,0.0,170.2532381053631,68.47312661442113,2673.631649296444,71.51040078790693,86.53662272375804,164.52575419741225,992.224681328124,57.969751885761355,38.868191556355285,2848.121515818494,45.10164834392054,0.0,,1.577153927143676,15.689093423537418,0.0,155.94729380184393,458.418185772357,41.7913514694515,29.794750883061372,14496.196816234587,21.965712280676293,13.128336415455802,164.85814997744563,0.0,,
2015-02-03,68.22696678273628,76.29012917302809,,77.88534478158951,,0.0,0.0,194.34252798071145,65.25559509737748,2865.740149121549,71.1549226586434,100.00712408221784,182.88496375592652,1054.7484925497074,58.507132337791134,34.3723111888205,2848.121515818494,45.02884020470766,0.0,,1.9017628441124856,15.973655006008581,0.0,162.42313059928273,497.1312122079023,42.13718107788851,33.87681839543319,14363.373175543134,22.130592443172066,15.52851372152601,179.89072820230956,0.0,,
2015-02-04,72.98172948864583,77.68868566091486,,82.91189843876894,,0.0,0.0,204.0893288523538,64.39225800688212,2925.268980233721,70.36045308807526,107.61407345368409,178.08198066123433,1073.5176491375503,57.25392245948732,34.48275216449392,2848.121515818494,44.53388370552466,0.0,,3.3695890279111573,15.525458662270871,0.0,167.87856412974733,517.0100105191447,42.42195969711516,27.81407009465987,14560.726102694354,22.80640493741803,15.404189927791009,182.5607805954436,0.0,,
