date,mw,region
2004-10-24 0:00,11438,ОЭС СР. ВОЛГИ
2004-10-24 1:00,10889,ОЭС СР. ВОЛГИ
2004-10-24 2:00,10503,ОЭС СР. ВОЛГИ
2004-10-24 3:00,10497,ОЭС СР. ВОЛГИ
2004-10-24 4:00,10454,ОЭС СР. ВОЛГИ
2004-10-24 5:00,10386,ОЭС СР. ВОЛГИ
2004-10-24 6:00,10549,ОЭС СР. ВОЛГИ
2004-10-24 7:00,10573,ОЭС СР. ВОЛГИ
2004-10-24 8:00,10520,ОЭС СР. ВОЛГИ
2004-10-24 9:00,11104,ОЭС СР. ВОЛГИ
2004-10-24 10:00,11964,ОЭС СР. ВОЛГИ
2004-10-24 11:00,12249,ОЭС СР. ВОЛГИ
2004-10-24 12:00,11898,ОЭС СР. ВОЛГИ
2004-10-24 13:00,12174,ОЭС СР. ВОЛГИ
2004-10-24 14:00,11972,ОЭС СР. ВОЛГИ
2004-10-24 15:00,12374,ОЭС СР. ВОЛГИ
2004-10-24 16:00,12199,ОЭС СР. ВОЛГИ
2004-10-24 17:00,12709,ОЭС СР. ВОЛГИ
2004-10-24 18:00,12855,ОЭС СР. ВОЛГИ
2004-10-24 19:00,12823,ОЭС СР. ВОЛГИ
2004-10-24 20:00,12587,ОЭС СР. ВОЛГИ
2004-10-24 21:00,12442,ОЭС СР. ВОЛГИ
2004-10-24 22:00,13050,ОЭС СР. ВОЛГИ
2004-10-24 23:00,11923,ОЭС СР. ВОЛГИ
