date,mw,region
2004-05-29 0:00,11021,ОЭС СР. ВОЛГИ
2004-05-29 1:00,10830,ОЭС СР. ВОЛГИ
2004-05-29 2:00,10405,ОЭС СР. ВОЛГИ
2004-05-29 3:00,10341,ОЭС СР. ВОЛГИ
2004-05-29 4:00,10007,ОЭС СР. ВОЛГИ
2004-05-29 5:00,10041,ОЭС СР. ВОЛГИ
2004-05-29 6:00,9860,ОЭС СР. ВОЛГИ
2004-05-29 7:00,10412,ОЭС СР. ВОЛГИ
2004-05-29 8:00,9928,ОЭС СР. ВОЛГИ
2004-05-29 9:00,10971,ОЭС СР. ВОЛГИ
2004-05-29 10:00,11273,ОЭС СР. ВОЛГИ
2004-05-29 11:00,11029,ОЭС СР. ВОЛГИ
2004-05-29 12:00,10619,ОЭС СР. ВОЛГИ
2004-05-29 13:00,10704,ОЭС СР. ВОЛГИ
2004-05-29 14:00,10588,ОЭС СР. ВОЛГИ
2004-05-29 15:00,10245,ОЭС СР. ВОЛГИ
2004-05-29 16:00,10312,ОЭС СР. ВОЛГИ
2004-05-29 17:00,10447,ОЭС СР. ВОЛГИ
2004-05-29 18:00,10653,ОЭС СР. ВОЛГИ
2004-05-29 19:00,10606,ОЭС СР. ВОЛГИ
2004-05-29 20:00,10357,ОЭС СР. ВОЛГИ
2004-05-29 21:00,10214,ОЭС СР. ВОЛГИ
2004-05-29 22:00,10922,ОЭС СР. ВОЛГИ
2004-05-29 23:00,10496,ОЭС СР. ВОЛГИ
