datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2022-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,2022,1,01-01,Saturday,0,2022-01-01
2022-01-01 01:00:00,533.0,0.0,0.0,3874.0,847.0,121.0,0.0,0.0,0.0,,389.909,1082.0,1347.0,0.0,6091.0,50.0,98.0,75.0,268.0,0.0,6398.0,2022,1,01-01,Saturday,1,2022-01-01
2022-01-01 02:00:00,524.0,0.0,0.0,3557.0,842.0,112.0,0.0,0.0,0.0,,388.545,1046.0,746.0,0.0,6092.0,50.0,96.0,75.0,265.0,0.0,6456.0,2022,1,01-01,Saturday,2,2022-01-01
2022-01-01 03:00:00,532.0,0.0,0.0,3590.0,855.0,105.0,0.0,0.0,0.0,,387.182,1045.0,733.0,0.0,6091.0,50.0,96.0,75.0,266.0,0.0,6144.0,2022,1,01-01,Saturday,3,2022-01-01
2022-01-01 04:00:00,528.0,0.0,0.0,3444.0,868.0,105.0,0.0,0.0,0.0,,385.818,1049.0,755.0,0.0,6091.0,51.0,98.0,75.0,260.0,0.0,5943.0,2022,1,01-01,Saturday,4,2022-01-01
2022-01-01 05:00:00,533.0,0.0,0.0,3446.0,850.0,105.0,0.0,0.0,0.0,,384.455,1031.0,719.0,0.0,6092.0,51.0,96.0,75.0,266.0,0.0,5836.0,2022,1,01-01,Saturday,5,2022-01-01
2022-01-01 06:00:00,534.0,0.0,0.0,3651.0,856.0,106.0,0.0,0.0,0.0,,383.091,1016.0,611.0,0.0,6092.0,51.0,93.0,75.0,268.0,0.0,5685.0,2022,1,01-01,Saturday,6,2022-01-01
2022-01-01 07:00:00,539.0,0.0,0.0,3847.0,856.0,108.0,0.0,0.0,0.0,,381.727,1018.0,779.0,0.0,6092.0,49.0,91.0,75.0,267.0,0.0,5583.0,2022,1,01-01,Saturday,7,2022-01-01
2022-01-01 08:00:00,527.0,0.0,0.0,3737.0,841.0,109.0,0.0,0.0,0.0,,380.364,1029.0,768.0,0.0,6094.0,50.0,95.0,144.0,268.0,0.0,5546.0,2022,1,01-01,Saturday,8,2022-01-01
2022-01-01 09:00:00,525.0,0.0,0.0,3591.0,829.0,110.0,0.0,0.0,0.0,,379.0,1037.0,729.0,0.0,6094.0,51.0,94.0,2024.0,269.0,0.0,5625.0,2022,1,01-01,Saturday,9,2022-01-01
2022-01-01 10:00:00,508.0,0.0,0.0,3304.0,792.0,107.0,0.0,0.0,0.0,,377.636,1049.0,747.0,0.0,6092.0,51.0,92.0,1980.875,269.0,0.0,5201.0,2022,1,01-01,Saturday,10,2022-01-01
2022-01-01 11:00:00,501.0,0.0,0.0,3263.0,776.0,114.0,0.0,0.0,0.0,,376.273,1059.0,740.0,0.0,6091.0,52.0,91.0,1937.75,272.0,0.0,4909.0,2022,1,01-01,Saturday,11,2022-01-01
2022-01-01 12:00:00,511.0,0.0,0.0,3300.0,688.0,122.0,0.0,0.0,0.0,,374.909,1053.0,705.0,0.0,6090.0,53.0,95.0,1894.625,267.0,0.0,4490.0,2022,1,01-01,Saturday,12,2022-01-01
2022-01-01 13:00:00,521.0,0.0,0.0,3524.0,702.0,124.0,0.0,0.0,0.0,,373.545,1049.0,747.0,0.0,6089.0,53.0,95.0,1851.5,272.0,0.0,4262.0,2022,1,01-01,Saturday,13,2022-01-01
