datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2022-01-01 00:00:00,,,,351.0,201.5,0.0,,48.0,,18.0,0.0,154.5,,,,0.0,,,,,2580.0,2022,1,01-01,Saturday,0,2022-01-01
2022-01-01 01:00:00,,,,357.5,204.5,0.0,,50.0,,8.0,0.0,156.0,,,,0.0,,,,,2530.5,2022,1,01-01,Saturday,1,2022-01-01
2022-01-01 02:00:00,,,,361.0,206.5,0.0,,50.0,,0.0,0.0,157.0,,,,0.0,,,,,2521.0,2022,1,01-01,Saturday,2,2022-01-01
2022-01-01 03:00:00,,,,357.0,204.5,0.0,,50.0,,0.0,0.0,156.5,,,,0.0,,,,,2320.5,2022,1,01-01,Saturday,3,2022-01-01
2022-01-01 04:00:00,,,,363.0,209.5,0.0,,50.0,,0.0,0.0,157.0,,,,0.0,,,,,2032.0,2022,1,01-01,Saturday,4,2022-01-01
2022-01-01 05:00:00,,,,352.0,203.0,0.0,,50.0,,0.0,0.0,155.0,,,,0.0,,,,,1886.0,2022,1,01-01,Saturday,5,2022-01-01
2022-01-01 06:00:00,,,,354.5,205.5,0.0,,50.0,,0.0,0.0,154.5,,,,0.0,,,,,1682.5,2022,1,01-01,Saturday,6,2022-01-01
2022-01-01 07:00:00,,,,356.5,205.0,0.0,,50.0,,0.0,0.0,155.0,,,,0.0,,,,,1577.5,2022,1,01-01,Saturday,7,2022-01-01
2022-01-01 08:00:00,,,,354.5,209.5,0.0,,50.0,,17.0,0.0,156.5,,,,0.0,,,,,1492.0,2022,1,01-01,Saturday,8,2022-01-01
2022-01-01 09:00:00,,,,363.0,211.5,0.0,,50.0,,23.0,0.0,155.0,,,,0.0,,,,,1683.0,2022,1,01-01,Saturday,9,2022-01-01
2022-01-01 10:00:00,,,,368.0,212.0,0.0,,50.0,,25.0,0.0,156.0,,,,0.0,,,,,1809.5,2022,1,01-01,Saturday,10,2022-01-01
2022-01-01 11:00:00,,,,370.0,213.0,0.0,,50.0,,25.0,0.0,156.5,,,,0.0,,,,,1973.5,2022,1,01-01,Saturday,11,2022-01-01
2022-01-01 12:00:00,,,,377.0,215.5,0.0,,50.0,,27.0,0.0,157.0,,,,0.0,,,,,2096.0,2022,1,01-01,Saturday,12,2022-01-01
2022-01-01 13:00:00,,,,363.0,212.0,0.0,,48.0,,24.0,0.0,156.0,,,,0.0,,,,,2345.0,2022,1,01-01,Saturday,13,2022-01-01
2022-01-01 14:00:00,,,,358.5,209.0,0.0,,46.0,,21.5,0.0,155.5,,,,0.0,,,,,2526.0,2022,1,01-01,Saturday,14,2022-01-01
2022-01-01 15:00:00,,,,356.0,209.0,0.0,,46.0,,21.5,0.0,156.0,,,,0.0,,,,,2491.0,2022,1,01-01,Saturday,15,2022-01-01
2022-01-01 16:00:00,,,,386.5,211.5,0.0,,57.0,,44.0,0.0,156.5,,,,0.0,,,,,2543.0,2022,1,01-01,Saturday,16,2022-01-01
2022-01-01 17:00:00,,,,478.5,246.5,0.0,,86.0,,99.9,0.0,155.5,,,,0.0,,,,,2578.0,2022,1,01-01,Saturday,17,2022-01-01
2022-01-01 18:00:00,,,,588.5,286.5,0.0,,100.5,,103.5,0.0,156.5,,,,0.0,,,,,2375.0,2022,1,01-01,Saturday,18,2022-01-01
