date,mw,region
2018-06-05 0:00,18192,ОЭС ЦЕНТРА
2018-06-05 1:00,17721,ОЭС ЦЕНТРА
2018-06-05 2:00,17158,ОЭС ЦЕНТРА
2018-06-05 3:00,17205,ОЭС ЦЕНТРА
2018-06-05 4:00,17250,ОЭС ЦЕНТРА
2018-06-05 5:00,17342,ОЭС ЦЕНТРА
2018-06-05 6:00,17490,ОЭС ЦЕНТРА
2018-06-05 7:00,19334,ОЭС ЦЕНТРА
2018-06-05 8:00,21170,ОЭС ЦЕНТРА
2018-06-05 9:00,24187,ОЭС ЦЕНТРА
2018-06-05 10:00,24452,ОЭС ЦЕНТРА
2018-06-05 11:00,24518,ОЭС ЦЕНТРА
2018-06-05 12:00,24233,ОЭС ЦЕНТРА
2018-06-05 13:00,23807,ОЭС ЦЕНТРА
2018-06-05 14:00,23854,ОЭС ЦЕНТРА
2018-06-05 15:00,23910,ОЭС ЦЕНТРА
2018-06-05 16:00,23777,ОЭС ЦЕНТРА
2018-06-05 17:00,23774,ОЭС ЦЕНТРА
2018-06-05 18:00,23441,ОЭС ЦЕНТРА
2018-06-05 19:00,23349,ОЭС ЦЕНТРА
2018-06-05 20:00,22639,ОЭС ЦЕНТРА
2018-06-05 21:00,23875,ОЭС ЦЕНТРА
2018-06-05 22:00,23722,ОЭС ЦЕНТРА
2018-06-05 23:00,20773,ОЭС ЦЕНТРА
