date,mw,region
2017-11-12 0:00,24787,ОЭС ЦЕНТРА
2017-11-12 1:00,22788,ОЭС ЦЕНТРА
2017-11-12 2:00,22825,ОЭС ЦЕНТРА
2017-11-12 3:00,23218,ОЭС ЦЕНТРА
2017-11-12 4:00,23427,ОЭС ЦЕНТРА
2017-11-12 5:00,23714,ОЭС ЦЕНТРА
2017-11-12 6:00,24005,ОЭС ЦЕНТРА
2017-11-12 7:00,24510,ОЭС ЦЕНТРА
2017-11-12 8:00,25831,ОЭС ЦЕНТРА
2017-11-12 9:00,26535,ОЭС ЦЕНТРА
2017-11-12 10:00,27221,ОЭС ЦЕНТРА
2017-11-12 11:00,27277,ОЭС ЦЕНТРА
2017-11-12 12:00,27484,ОЭС ЦЕНТРА
2017-11-12 13:00,27474,ОЭС ЦЕНТРА
2017-11-12 14:00,27527,ОЭС ЦЕНТРА
2017-11-12 15:00,27615,ОЭС ЦЕНТРА
2017-11-12 16:00,28016,ОЭС ЦЕНТРА
2017-11-12 17:00,29742,ОЭС ЦЕНТРА
2017-11-12 18:00,30118,ОЭС ЦЕНТРА
2017-11-12 19:00,30105,ОЭС ЦЕНТРА
2017-11-12 20:00,29430,ОЭС ЦЕНТРА
2017-11-12 21:00,29317,ОЭС ЦЕНТРА
2017-11-12 22:00,27977,ОЭС ЦЕНТРА
2017-11-12 23:00,26018,ОЭС ЦЕНТРА
