date,mw,region
2007-08-02 0:00,21347,ОЭС ЦЕНТРА
2007-08-02 1:00,19899,ОЭС ЦЕНТРА
2007-08-02 2:00,19203,ОЭС ЦЕНТРА
2007-08-02 3:00,19242,ОЭС ЦЕНТРА
2007-08-02 4:00,19199,ОЭС ЦЕНТРА
2007-08-02 5:00,19184,ОЭС ЦЕНТРА
2007-08-02 6:00,19809,ОЭС ЦЕНТРА
2007-08-02 7:00,21514,ОЭС ЦЕНТРА
2007-08-02 8:00,23862,ОЭС ЦЕНТРА
2007-08-02 9:00,25725,ОЭС ЦЕНТРА
2007-08-02 10:00,26596,ОЭС ЦЕНТРА
2007-08-02 11:00,26788,ОЭС ЦЕНТРА
2007-08-02 12:00,26839,ОЭС ЦЕНТРА
2007-08-02 13:00,26797,ОЭС ЦЕНТРА
2007-08-02 14:00,26702,ОЭС ЦЕНТРА
2007-08-02 15:00,26711,ОЭС ЦЕНТРА
2007-08-02 16:00,25869,ОЭС ЦЕНТРА
2007-08-02 17:00,25438,ОЭС ЦЕНТРА
2007-08-02 18:00,25111,ОЭС ЦЕНТРА
2007-08-02 19:00,25029,ОЭС ЦЕНТРА
2007-08-02 20:00,25005,ОЭС ЦЕНТРА
2007-08-02 21:00,25429,ОЭС ЦЕНТРА
2007-08-02 22:00,25506,ОЭС ЦЕНТРА
2007-08-02 23:00,24739,ОЭС ЦЕНТРА
