date,mw,region
2016-06-04 0:00,20191,ОЭС ЦЕНТРА
2016-06-04 1:00,18995,ОЭС ЦЕНТРА
2016-06-04 2:00,18366,ОЭС ЦЕНТРА
2016-06-04 3:00,17665,ОЭС ЦЕНТРА
2016-06-04 4:00,17550,ОЭС ЦЕНТРА
2016-06-04 5:00,17500,ОЭС ЦЕНТРА
2016-06-04 6:00,17500,ОЭС ЦЕНТРА
2016-06-04 7:00,18698,ОЭС ЦЕНТРА
2016-06-04 8:00,19616,ОЭС ЦЕНТРА
2016-06-04 9:00,21176,ОЭС ЦЕНТРА
2016-06-04 10:00,22315,ОЭС ЦЕНТРА
2016-06-04 11:00,22351,ОЭС ЦЕНТРА
2016-06-04 12:00,22309,ОЭС ЦЕНТРА
2016-06-04 13:00,22297,ОЭС ЦЕНТРА
2016-06-04 14:00,21869,ОЭС ЦЕНТРА
2016-06-04 15:00,21912,ОЭС ЦЕНТРА
2016-06-04 16:00,21897,ОЭС ЦЕНТРА
2016-06-04 17:00,21629,ОЭС ЦЕНТРА
2016-06-04 18:00,21630,ОЭС ЦЕНТРА
2016-06-04 19:00,21723,ОЭС ЦЕНТРА
2016-06-04 20:00,22412,ОЭС ЦЕНТРА
2016-06-04 21:00,23085,ОЭС ЦЕНТРА
2016-06-04 22:00,23488,ОЭС ЦЕНТРА
2016-06-04 23:00,21871,ОЭС ЦЕНТРА
