date,mw,region
2012-06-30 0:00,21410,ОЭС ЦЕНТРА
2012-06-30 1:00,20371,ОЭС ЦЕНТРА
2012-06-30 2:00,19354,ОЭС ЦЕНТРА
2012-06-30 3:00,19148,ОЭС ЦЕНТРА
2012-06-30 4:00,18995,ОЭС ЦЕНТРА
2012-06-30 5:00,19000,ОЭС ЦЕНТРА
2012-06-30 6:00,18992,ОЭС ЦЕНТРА
2012-06-30 7:00,20016,ОЭС ЦЕНТРА
2012-06-30 8:00,19800,ОЭС ЦЕНТРА
2012-06-30 9:00,21002,ОЭС ЦЕНТРА
2012-06-30 10:00,22706,ОЭС ЦЕНТРА
2012-06-30 11:00,22492,ОЭС ЦЕНТРА
2012-06-30 12:00,22622,ОЭС ЦЕНТРА
2012-06-30 13:00,22677,ОЭС ЦЕНТРА
2012-06-30 14:00,22026,ОЭС ЦЕНТРА
2012-06-30 15:00,21783,ОЭС ЦЕНТРА
2012-06-30 16:00,21769,ОЭС ЦЕНТРА
2012-06-30 17:00,21259,ОЭС ЦЕНТРА
2012-06-30 18:00,21232,ОЭС ЦЕНТРА
2012-06-30 19:00,20371,ОЭС ЦЕНТРА
2012-06-30 20:00,21250,ОЭС ЦЕНТРА
2012-06-30 21:00,21415,ОЭС ЦЕНТРА
2012-06-30 22:00,21329,ОЭС ЦЕНТРА
2012-06-30 23:00,20770,ОЭС ЦЕНТРА
