date,mw,region
2007-04-04 0:00,23995,ОЭС ЦЕНТРА
2007-04-04 1:00,23596,ОЭС ЦЕНТРА
2007-04-04 2:00,23546,ОЭС ЦЕНТРА
2007-04-04 3:00,23530,ОЭС ЦЕНТРА
2007-04-04 4:00,23417,ОЭС ЦЕНТРА
2007-04-04 5:00,23510,ОЭС ЦЕНТРА
2007-04-04 6:00,24158,ОЭС ЦЕНТРА
2007-04-04 7:00,25137,ОЭС ЦЕНТРА
2007-04-04 8:00,26998,ОЭС ЦЕНТРА
2007-04-04 9:00,29189,ОЭС ЦЕНТРА
2007-04-04 10:00,29821,ОЭС ЦЕНТРА
2007-04-04 11:00,29338,ОЭС ЦЕНТРА
2007-04-04 12:00,28787,ОЭС ЦЕНТРА
2007-04-04 13:00,28432,ОЭС ЦЕНТРА
2007-04-04 14:00,28234,ОЭС ЦЕНТРА
2007-04-04 15:00,27786,ОЭС ЦЕНТРА
2007-04-04 16:00,27650,ОЭС ЦЕНТРА
2007-04-04 17:00,27630,ОЭС ЦЕНТРА
2007-04-04 18:00,27764,ОЭС ЦЕНТРА
2007-04-04 19:00,27709,ОЭС ЦЕНТРА
2007-04-04 20:00,29492,ОЭС ЦЕНТРА
2007-04-04 21:00,30356,ОЭС ЦЕНТРА
2007-04-04 22:00,29196,ОЭС ЦЕНТРА
2007-04-04 23:00,26821,ОЭС ЦЕНТРА
