date,mw,region
2017-07-22 0:00,19250,ОЭС ЦЕНТРА
2017-07-22 1:00,17298,ОЭС ЦЕНТРА
2017-07-22 2:00,17369,ОЭС ЦЕНТРА
2017-07-22 3:00,17121,ОЭС ЦЕНТРА
2017-07-22 4:00,17105,ОЭС ЦЕНТРА
2017-07-22 5:00,17189,ОЭС ЦЕНТРА
2017-07-22 6:00,17335,ОЭС ЦЕНТРА
2017-07-22 7:00,18509,ОЭС ЦЕНТРА
2017-07-22 8:00,19515,ОЭС ЦЕНТРА
2017-07-22 9:00,21690,ОЭС ЦЕНТРА
2017-07-22 10:00,22424,ОЭС ЦЕНТРА
2017-07-22 11:00,23099,ОЭС ЦЕНТРА
2017-07-22 12:00,23126,ОЭС ЦЕНТРА
2017-07-22 13:00,22918,ОЭС ЦЕНТРА
2017-07-22 14:00,22683,ОЭС ЦЕНТРА
2017-07-22 15:00,22608,ОЭС ЦЕНТРА
2017-07-22 16:00,21994,ОЭС ЦЕНТРА
2017-07-22 17:00,22044,ОЭС ЦЕНТРА
2017-07-22 18:00,21486,ОЭС ЦЕНТРА
2017-07-22 19:00,21415,ОЭС ЦЕНТРА
2017-07-22 20:00,22014,ОЭС ЦЕНТРА
2017-07-22 21:00,22088,ОЭС ЦЕНТРА
2017-07-22 22:00,22080,ОЭС ЦЕНТРА
2017-07-22 23:00,21726,ОЭС ЦЕНТРА
