date,mw,region
2020-06-15 0:00,3534,ОЭС ВОСТОКА
2020-06-15 1:00,3743,ОЭС ВОСТОКА
2020-06-15 2:00,3965,ОЭС ВОСТОКА
2020-06-15 3:00,4277,ОЭС ВОСТОКА
2020-06-15 4:00,4690,ОЭС ВОСТОКА
2020-06-15 5:00,4738,ОЭС ВОСТОКА
2020-06-15 6:00,4564,ОЭС ВОСТОКА
2020-06-15 7:00,4687,ОЭС ВОСТОКА
2020-06-15 8:00,4759,ОЭС ВОСТОКА
2020-06-15 9:00,4647,ОЭС ВОСТОКА
2020-06-15 10:00,4688,ОЭС ВОСТОКА
2020-06-15 11:00,4374,ОЭС ВОСТОКА
2020-06-15 12:00,4543,ОЭС ВОСТОКА
2020-06-15 13:00,4621,ОЭС ВОСТОКА
2020-06-15 14:00,4733,ОЭС ВОСТОКА
2020-06-15 15:00,4396,ОЭС ВОСТОКА
2020-06-15 16:00,4319,ОЭС ВОСТОКА
2020-06-15 17:00,4081,ОЭС ВОСТОКА
2020-06-15 18:00,3771,ОЭС ВОСТОКА
2020-06-15 19:00,3683,ОЭС ВОСТОКА
2020-06-15 20:00,3519,ОЭС ВОСТОКА
2020-06-15 21:00,3520,ОЭС ВОСТОКА
2020-06-15 22:00,3584,ОЭС ВОСТОКА
2020-06-15 23:00,3655,ОЭС ВОСТОКА
