unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Mwh,2015-01-01 13:00:00,2015-01-01,2015,1,01-01,Thursday,13,1011.0,23.0,592.0,,0.0,3879.0,8.0,222.0,1626.0,4109.0,5735.0,0.17628596338273758,0.004010462074978204,0.1032258064516129,,0.0,0.6763731473408893,0.0013949433304272015,0.03870967741935484,0.2835222319093287,0.7164777680906713,43.0
Mwh,2015-01-01 14:00:00,2015-01-01,2015,1,01-01,Thursday,14,1067.0,24.0,579.0,,0.0,3838.0,6.0,221.0,1670.0,4065.0,5735.0,0.18605056669572798,0.004184829991281604,0.10095902353966871,,0.0,0.6692240627724498,0.001046207497820401,0.03853530950305144,0.2911944202266783,0.7088055797733217,44.0
Mwh,2015-01-01 15:00:00,2015-01-01,2015,1,01-01,Thursday,15,1174.0,28.0,529.0,,0.0,3578.0,2.0,228.0,1731.0,3808.0,5539.0,0.21195161581512909,0.005055064090991154,0.09550460371908287,,0.0,0.6459649756273695,0.0003610760064993681,0.041162664740927966,0.3125112836252031,0.6874887163747969,46.0
Mwh,2015-01-01 16:00:00,2015-01-01,2015,1,01-01,Thursday,16,1283.0,28.0,525.0,,0.0,3527.0,0.0,230.0,1836.0,3757.0,5593.0,0.22939388521365994,0.0050062578222778474,0.09386733416770963,,0.0,0.6306096906847846,0.0,0.04112283211156803,0.3282674772036474,0.6717325227963525,46.0
Mwh,2015-01-01 17:00:00,2015-01-01,2015,1,01-01,Thursday,17,1333.0,24.0,535.0,,0.0,3633.0,0.0,229.0,1892.0,3862.0,5754.0,0.2316649287452207,0.004171011470281543,0.0929787973583594,,0.0,0.6313868613138686,0.0,0.039798401112269725,0.32881473757386165,0.6711852624261383,47.0
Mwh,2015-01-01 18:00:00,2015-01-01,2015,1,01-01,Thursday,18,1345.0,25.0,536.0,,0.0,3835.0,0.0,227.0,1906.0,4062.0,5968.0,0.2253686327077748,0.0041890080428954425,0.08981233243967829,,0.0,0.6425938337801609,0.0,0.038036193029490614,0.31936997319034854,0.6806300268096515,46.0
Mwh,2015-01-01 19:00:00,2015-01-01,2015,1,01-01,Thursday,19,1362.0,25.0,558.0,,0.0,4069.0,0.0,227.0,1945.0,4296.0,6241.0,0.21823425733055601,0.00400576830636116,0.08940874859798109,,0.0,0.6519788495433424,0.0,0.03637237622175933,0.31164877423489823,0.6883512257651018,47.0
Mwh,2015-01-01 20:00:00,2015-01-01,2015,1,01-01,Thursday,20,1304.0,25.0,613.0,,0.0,4250.0,0.0,228.0,1942.0,4478.0,6420.0,0.2031152647975078,0.003894080996884735,0.09548286604361371,,0.0,0.661993769470405,0.0,0.03551401869158879,0.30249221183800623,0.6975077881619938,46.0
Mwh,2015-01-01 21:00:00,2015-01-01,2015,1,01-01,Thursday,21,1138.0,25.0,593.0,,0.0,4349.0,0.0,227.0,1756.0,4576.0,6332.0,0.17972204674668352,0.003948199620972836,0.09365129500947568,,0.0,0.6868288060644346,0.0,0.03584965255843336,0.27732154137713205,0.722678458622868,46.0
Mwh,2015-01-01 22:00:00,2015-01-01,2015,1,01-01,Thursday,22,976.0,24.0,524.0,,0.0,4403.0,0.0,218.0,1524.0,4621.0,6145.0,0.15882831570382425,0.003905614320585842,0.0852725793327909,,0.0,0.7165174938974777,0.0,0.0354759967453214,0.24800650935720098,0.7519934906427991,46.0
Mwh,2015-01-01 23:00:00,2015-01-01,2015,1,01-01,Thursday,23,898.0,14.0,456.0,,0.0,4410.0,0.0,217.0,1368.0,4627.0,5995.0,0.14979149291075897,0.002335279399499583,0.07606338615512928,,0.0,0.7356130108423686,0.0,0.03619683069224354,0.22819015846538782,0.7718098415346122,46.0
Mwh,2015-01-02 00:00:00,2015-01-02,2015,1,01-02,Friday,0,884.0,8.0,448.0,,0.0,4367.0,0.0,191.0,1340.0,4558.0,5898.0,0.14988131570023736,0.0013563919972872161,0.0759579518480841,,0.0,0.7404204815191591,0.0,0.03238385893523228,0.2271956595456087,0.7728043404543913,41.0
Mwh,2015-01-02 01:00:00,2015-01-02,2015,1,01-02,Friday,1,715.0,7.0,446.0,,0.0,3887.0,0.0,148.0,1168.0,4035.0,5203.0,0.13742071881606766,0.0013453776667307323,0.08571977705170095,,0.0,0.7470689986546223,0.0,0.02844512781087834,0.22448587353449934,0.7755141264655007,29.0
Mwh,2015-01-02 02:00:00,2015-01-02,2015,1,01-02,Friday,2,655.0,9.0,435.0,,0.0,3231.0,0.0,139.0,1099.0,3370.0,4469.0,0.14656522712016112,0.0020138733497426717,0.09733721190422913,,0.0,0.7229805325576192,0.0,0.03110315506824793,0.24591631237413292,0.7540836876258671,28.0
Mwh,2015-01-02 03:00:00,2015-01-02,2015,1,01-02,Friday,3,651.0,7.0,339.0,,0.0,3212.0,0.0,136.0,997.0,3348.0,4345.0,0.14982738780207136,0.001611047180667434,0.07802071346375143,,0.0,0.739240506329114,0.0,0.031300345224395856,0.2294591484464902,0.7705408515535098,27.0
Mwh,2015-01-02 04:00:00,2015-01-02,2015,1,01-02,Friday,4,631.0,6.0,281.0,,0.0,3189.0,0.0,134.0,918.0,3323.0,4241.0,0.14878566375854752,0.0014147606696533837,0.0662579580287668,,0.0,0.7519452959207734,0.0,0.0315963216222589,0.2164583824569677,0.7835416175430323,27.0
Mwh,2015-01-02 05:00:00,2015-01-02,2015,1,01-02,Friday,5,677.0,9.0,266.0,,0.0,3168.0,0.0,136.0,952.0,3304.0,4256.0,0.15906954887218044,0.0021146616541353382,0.0625,,0.0,0.7443609022556391,0.0,0.03195488721804511,0.2236842105263158,0.7763157894736842,27.0
Mwh,2015-01-02 06:00:00,2015-01-02,2015,1,01-02,Friday,6,670.0,7.0,160.0,,0.0,3426.0,0.0,147.0,837.0,3573.0,4410.0,0.15192743764172337,0.0015873015873015873,0.036281179138321996,,0.0,0.7768707482993197,0.0,0.03333333333333333,0.18979591836734694,0.810204081632653,31.0
Mwh,2015-01-02 07:00:00,2015-01-02,2015,1,01-02,Friday,7,712.0,6.0,232.0,,0.0,4297.0,0.0,183.0,950.0,4480.0,5430.0,0.1311233885819521,0.0011049723756906078,0.0427255985267035,,0.0,0.7913443830570902,0.0,0.03370165745856354,0.17495395948434622,0.8250460405156538,37.0
Mwh,2015-01-02 08:00:00,2015-01-02,2015,1,01-02,Friday,8,958.0,14.0,291.0,,0.0,4377.0,0.0,210.0,1263.0,4587.0,5850.0,0.16376068376068376,0.002393162393162393,0.04974358974358974,,0.0,0.7482051282051282,0.0,0.035897435897435895,0.2158974358974359,0.7841025641025641,37.0
Mwh,2015-01-02 09:00:00,2015-01-02,2015,1,01-02,Friday,9,1049.0,21.0,302.0,,0.0,4390.0,0.0,213.0,1372.0,4603.0,5975.0,0.17556485355648535,0.003514644351464435,0.05054393305439331,,0.0,0.7347280334728034,0.0,0.035648535564853555,0.22962343096234308,0.7703765690376569,42.0
Mwh,2015-01-02 10:00:00,2015-01-02,2015,1,01-02,Friday,10,1109.0,27.0,391.0,,0.0,4356.0,5.0,227.0,1527.0,4588.0,6115.0,0.18135731807031888,0.004415372035977106,0.06394112837285364,,0.0,0.712346688470973,0.0008176614881439084,0.037121831561733445,0.24971381847914964,0.7502861815208504,46.0
Mwh,2015-01-02 11:00:00,2015-01-02,2015,1,01-02,Friday,11,1028.0,24.0,391.0,,0.0,4314.0,5.333,224.0,1443.0,4543.333,5986.333,0.17172449310788426,0.004009132134814419,0.06531544436301823,,0.0,0.7206415012328917,0.0008908625697902206,0.03741856659160124,0.2410490696057169,0.7589509303942831,44.0
Mwh,2015-01-02 12:00:00,2015-01-02,2015,1,01-02,Friday,12,1106.0,28.0,395.0,,0.0,4284.0,5.667,226.0,1529.0,4515.667,6044.667,0.18297120420363933,0.004632182384902261,0.0653468586441569,,0.0,0.708723904890046,0.0009375206276871827,0.03738832924956825,0.2529502452326985,0.7470497547673015,47.0
Mwh,2015-01-02 13:00:00,2015-01-02,2015,1,01-02,Friday,13,1187.0,28.0,373.0,,0.0,4217.0,6.0,226.0,1588.0,4449.0,6037.0,0.1966208381646513,0.004638065264204075,0.06178565512671857,,0.0,0.6985257578267351,0.0009938711280437303,0.037435812489647176,0.26304455855557396,0.736955441444426,47.0
Mwh,2015-01-02 14:00:00,2015-01-02,2015,1,01-02,Friday,14,1332.0,28.0,406.0,,0.0,4240.0,6.333,226.0,1766.0,4472.333,6238.333,0.21351857940254232,0.004488378545999388,0.06508148891699113,,0.0,0.679668751251336,0.0010151750475647903,0.03622762683556649,0.28308844686553286,0.7169115531344672,47.0
Mwh,2015-01-02 15:00:00,2015-01-02,2015,1,01-02,Friday,15,1312.0,25.0,399.0,,0.0,4244.0,6.667,230.0,1736.0,4480.667,6216.667,0.2110455650913906,0.0040214475055524125,0.0641823021886165,,0.0,0.6826809285425776,0.0010724396207807173,0.036997317051082196,0.27924931478555953,0.7207506852144405,45.0
Mwh,2015-01-02 16:00:00,2015-01-02,2015,1,01-02,Friday,16,1332.0,22.0,427.0,,0.0,4209.0,7.0,239.0,1781.0,4455.0,6236.0,0.21359846055163567,0.003527902501603592,0.06847338037203335,,0.0,0.6749518922386145,0.0011225144323284157,0.03832584990378448,0.2855997434252726,0.7144002565747274,45.0
Mwh,2015-01-02 17:00:00,2015-01-02,2015,1,01-02,Friday,17,1485.0,21.0,474.0,,0.0,4193.0,0.0,242.0,1980.0,4435.0,6415.0,0.23148869836321123,0.0032735775526110678,0.07388932190179268,,0.0,0.6536243180046766,0.0,0.0377240841777085,0.308651597817615,0.691348402182385,46.0
Mwh,2015-01-02 18:00:00,2015-01-02,2015,1,01-02,Friday,18,1591.0,21.0,552.0,,0.0,4223.0,0.0,233.0,2164.0,4456.0,6620.0,0.2403323262839879,0.0031722054380664655,0.08338368580060423,,0.0,0.6379154078549849,0.0,0.035196374622356495,0.3268882175226586,0.6731117824773414,46.0
Mwh,2015-01-02 19:00:00,2015-01-02,2015,1,01-02,Friday,19,1441.0,21.0,589.0,,0.0,4248.0,0.0,235.0,2051.0,4483.0,6534.0,0.22053872053872053,0.0032139577594123047,0.0901438628711356,,0.0,0.650137741046832,0.0,0.0359657177838996,0.31389654116926846,0.6861034588307315,47.0
Mwh,2015-01-02 20:00:00,2015-01-02,2015,1,01-02,Friday,20,1362.0,22.0,581.0,,0.0,4187.0,0.0,233.0,1965.0,4420.0,6385.0,0.21331245105716523,0.0034455755677368833,0.09099451840250587,,0.0,0.6557556773688332,0.0,0.03649177760375881,0.307752545027408,0.692247454972592,47.0
Mwh,2015-01-02 21:00:00,2015-01-02,2015,1,01-02,Friday,21,1494.0,14.0,581.0,,0.0,4050.0,0.0,231.0,2089.0,4281.0,6370.0,0.2345368916797488,0.002197802197802198,0.0912087912087912,,0.0,0.6357927786499215,0.0,0.03626373626373627,0.32794348508634225,0.6720565149136578,46.0
Mwh,2015-01-02 22:00:00,2015-01-02,2015,1,01-02,Friday,22,1294.0,8.0,541.0,,0.0,4177.0,0.0,221.0,1843.0,4398.0,6241.0,0.20733856753725363,0.0012818458580355712,0.0866848261496555,,0.0,0.6692837686268226,0.0,0.03541099182823265,0.2953052395449447,0.7046947604550553,44.0
Mwh,2015-01-02 23:00:00,2015-01-02,2015,1,01-02,Friday,23,1006.0,7.0,486.0,,0.0,4150.0,0.0,215.0,1499.0,4365.0,5864.0,0.17155525238744884,0.0011937244201909959,0.08287858117326058,,0.0,0.7077080491132333,0.0,0.0366643929058663,0.2556275579809004,0.7443724420190996,45.0
Mwh,2015-01-03 00:00:00,2015-01-03,2015,1,01-03,Saturday,0,884.0,6.0,449.0,,0.0,3948.0,0.0,205.0,1339.0,4153.0,5492.0,0.16096139839766935,0.0010924981791697013,0.08175528040786599,,0.0,0.7188638018936635,0.0,0.037327021121631464,0.24380917698470503,0.7561908230152949,44.0
Mwh,2015-01-03 01:00:00,2015-01-03,2015,1,01-03,Saturday,1,838.0,6.0,445.0,,0.0,4019.0,0.0,187.0,1289.0,4206.0,5495.0,0.15250227479526843,0.001091901728844404,0.08098271155595996,,0.0,0.7313921747042766,0.0,0.03403093721565059,0.2345768880800728,0.7654231119199272,36.0
Mwh,2015-01-03 02:00:00,2015-01-03,2015,1,01-03,Saturday,2,781.0,6.0,436.0,,0.0,4019.0,0.0,179.0,1223.0,4198.0,5421.0,0.14406935989669803,0.0011068068622025456,0.08042796532005166,,0.0,0.7413761298653385,0.0,0.03301973805570928,0.22560413207895222,0.7743958679210478,36.0
Mwh,2015-01-03 03:00:00,2015-01-03,2015,1,01-03,Saturday,3,767.0,7.0,427.0,,0.0,4040.0,0.0,166.0,1201.0,4206.0,5407.0,0.14185315331977066,0.0012946180876641392,0.07897170334751248,,0.0,0.7471795820233031,0.0,0.030700943221749585,0.22211947475494728,0.7778805252450527,35.0
Mwh,2015-01-03 04:00:00,2015-01-03,2015,1,01-03,Saturday,4,762.0,10.0,442.0,,0.0,3906.0,0.0,178.0,1214.0,4084.0,5298.0,0.1438278595696489,0.001887504718761797,0.08342770856927142,,0.0,0.7372593431483578,0.0,0.033597583993959984,0.22914307285768215,0.7708569271423179,36.0
Mwh,2015-01-03 05:00:00,2015-01-03,2015,1,01-03,Saturday,5,811.0,14.0,452.0,,0.0,3714.0,0.0,181.0,1277.0,3895.0,5172.0,0.15680587780355762,0.0027068832173240526,0.08739365815931942,,0.0,0.7180974477958236,0.0,0.03499613302397525,0.2469064191802011,0.7530935808197989,36.0
Mwh,2015-01-03 06:00:00,2015-01-03,2015,1,01-03,Saturday,6,814.0,9.0,437.0,,0.0,3645.0,0.0,180.0,1260.0,3825.0,5085.0,0.16007866273353,0.0017699115044247787,0.08593903638151426,,0.0,0.7168141592920354,0.0,0.035398230088495575,0.24778761061946902,0.7522123893805309,36.0
Mwh,2015-01-03 07:00:00,2015-01-03,2015,1,01-03,Saturday,7,938.0,12.0,444.0,,0.0,3574.0,0.0,168.0,1394.0,3742.0,5136.0,0.1826323987538941,0.002336448598130841,0.08644859813084112,,0.0,0.6958722741433022,0.0,0.03271028037383177,0.27141744548286606,0.7285825545171339,35.0
Mwh,2015-01-03 08:00:00,2015-01-03,2015,1,01-03,Saturday,8,915.0,9.0,448.0,,0.0,3536.0,0.0,193.0,1372.0,3729.0,5101.0,0.1793765928249363,0.0017643599294256027,0.08782591648696333,,0.0,0.6931974122721035,0.0,0.03783571848657126,0.26896686924132523,0.7310331307586748,35.0
Mwh,2015-01-03 09:00:00,2015-01-03,2015,1,01-03,Saturday,9,930.0,19.0,466.0,,0.0,3445.0,0.0,207.0,1415.0,3652.0,5067.0,0.18354055654233273,0.003749753305703572,0.09196763370830867,,0.0,0.6798894809552003,0.0,0.04085257548845471,0.279257943556345,0.7207420564436551,41.0
Mwh,2015-01-03 10:00:00,2015-01-03,2015,1,01-03,Saturday,10,1022.0,22.0,515.0,,0.0,3348.0,10.0,215.0,1559.0,3573.0,5132.0,0.19914263445050662,0.004286827747466875,0.10035074045206548,,0.0,0.6523772408417771,0.0019485580670303975,0.041893998441153546,0.30378020265003897,0.696219797349961,44.0
Mwh,2015-01-03 11:00:00,2015-01-03,2015,1,01-03,Saturday,11,1145.0,26.0,579.0,,0.0,3198.0,9.833,221.0,1750.0,3428.833,5178.8330000000005,0.22109228082851867,0.005020436071215271,0.11180124943206315,,0.0,0.6175136367594783,0.0018986903033946063,0.042673706605329806,0.3379139663317971,0.6620860336682028,48.0
Mwh,2015-01-03 12:00:00,2015-01-03,2015,1,01-03,Saturday,12,1163.0,30.0,659.0,,0.0,3075.0,9.667,227.0,1852.0,3311.667,5163.6669999999995,0.22522753694225442,0.005809824684666925,0.1276224822398501,,0.0,0.5955070301783597,0.0018721191742225051,0.04396100678064639,0.35865984386677147,0.6413401561332286,52.0
Mwh,2015-01-03 13:00:00,2015-01-03,2015,1,01-03,Saturday,13,1210.0,30.0,732.0,,0.0,3052.0,9.5,253.0,1972.0,3314.5,5286.5,0.22888489548850846,0.005674832119549797,0.13846590371701503,,0.0,0.5773195876288659,0.0017970301711907688,0.04785775087486995,0.3730256313250733,0.6269743686749267,75.0
Mwh,2015-01-03 14:00:00,2015-01-03,2015,1,01-03,Saturday,14,1200.0,29.0,701.0,,0.0,3095.0,9.333,249.0,1930.0,3353.333,5283.3330000000005,0.2271293518693597,0.00548895933684286,0.1326813963836843,,0.0,0.585804453363057,0.0017664985341639453,0.047129340512892144,0.3652997075898869,0.634700292410113,72.0
Mwh,2015-01-03 15:00:00,2015-01-03,2015,1,01-03,Saturday,15,1380.0,25.0,631.0,,0.0,3033.0,9.167,254.0,2036.0,3296.167,5332.1669999999995,0.25880659776784937,0.0046885253218813296,0.11833837912428476,,0.0,0.5688118920506429,0.0017191884650274458,0.047635417270314305,0.38183350221401546,0.6181664977859846,78.0
Mwh,2015-01-03 16:00:00,2015-01-03,2015,1,01-03,Saturday,16,1582.0,23.0,584.0,,0.0,2929.0,9.0,254.0,2189.0,3192.0,5381.0,0.29399739825311283,0.004274298457535774,0.10853001300873444,,0.0,0.5443226166140123,0.0016725515703400855,0.047203122096264635,0.406801709719383,0.593198290280617,78.0
Mwh,2015-01-03 17:00:00,2015-01-03,2015,1,01-03,Saturday,17,1671.0,21.0,560.0,,0.0,2850.0,0.0,251.0,2252.0,3101.0,5353.0,0.31216140481972726,0.003923033812815244,0.1046142350084065,,0.0,0.5324117317392116,0.0,0.04688959461983934,0.420698673640949,0.579301326359051,76.0
Mwh,2015-01-03 18:00:00,2015-01-03,2015,1,01-03,Saturday,18,1630.0,21.0,547.0,,0.0,2803.0,0.0,273.0,2198.0,3076.0,5274.0,0.30906332954114524,0.003981797497155859,0.1037163443306788,,0.0,0.531475161167994,0.0,0.051763367463026164,0.4167614713689799,0.5832385286310201,78.0
Mwh,2015-01-03 19:00:00,2015-01-03,2015,1,01-03,Saturday,19,1667.0,22.0,570.0,,0.0,2798.0,0.0,279.0,2259.0,3077.0,5336.0,0.31240629685157423,0.004122938530734633,0.1068215892053973,,0.0,0.5243628185907047,0.0,0.052286356821589206,0.4233508245877061,0.5766491754122939,78.0
Mwh,2015-01-03 20:00:00,2015-01-03,2015,1,01-03,Saturday,20,1700.0,26.0,574.0,,0.0,2740.0,0.0,281.0,2300.0,3021.0,5321.0,0.3194888178913738,0.004886299567750423,0.10787445968802857,,0.0,0.5149408006013907,0.0,0.052809622251456495,0.4322495771471528,0.5677504228528472,78.0
Mwh,2015-01-03 21:00:00,2015-01-03,2015,1,01-03,Saturday,21,1568.0,22.0,553.0,,0.0,2766.0,0.0,262.0,2143.0,3028.0,5171.0,0.3032295494101721,0.0042544962289692515,0.10694256430090891,,0.0,0.5349062076967704,0.0,0.05066718236317927,0.41442660994005026,0.5855733900599497,77.0
Mwh,2015-01-03 22:00:00,2015-01-03,2015,1,01-03,Saturday,22,1467.0,25.0,569.0,,0.0,2734.0,0.0,255.0,2061.0,2989.0,5050.0,0.2904950495049505,0.0049504950495049506,0.11267326732673268,,0.0,0.5413861386138614,0.0,0.0504950495049505,0.4081188118811881,0.5918811881188119,77.0
Mwh,2015-01-03 23:00:00,2015-01-03,2015,1,01-03,Saturday,23,1249.0,28.0,627.0,,0.0,2776.0,0.0,251.0,1904.0,3027.0,4931.0,0.2532954775907524,0.005678361387142568,0.12715473534779964,,0.0,0.5629689718109917,0.0,0.050902453863313726,0.3861285743256946,0.6138714256743054,72.0
Mwh,2015-01-04 00:00:00,2015-01-04,2015,1,01-04,Sunday,0,1001.0,22.0,587.0,,0.0,2804.0,0.0,217.0,1610.0,3021.0,4631.0,0.2161520190023753,0.004750593824228029,0.12675448067372058,,0.0,0.6054847765061542,0.0,0.046858129993521916,0.3476570935003239,0.6523429064996761,45.0
Mwh,2015-01-04 01:00:00,2015-01-04,2015,1,01-04,Sunday,1,961.0,15.0,482.0,,0.0,2766.0,0.0,202.0,1458.0,2968.0,4426.0,0.21712607320379576,0.0033890646181653863,0.10890194306371441,,0.0,0.6249435155896973,0.0,0.045639403524627205,0.32941708088567556,0.6705829191143244,35.0
Mwh,2015-01-04 02:00:00,2015-01-04,2015,1,01-04,Sunday,2,911.0,9.0,430.0,,0.0,2827.0,0.0,199.0,1350.0,3026.0,4376.0,0.20818098720292505,0.002056672760511883,0.09826325411334552,,0.0,0.6460237659963437,0.0,0.045475319926873856,0.30850091407678243,0.6914990859232175,33.0
Mwh,2015-01-04 03:00:00,2015-01-04,2015,1,01-04,Sunday,3,894.0,10.0,432.0,,0.0,2847.0,0.0,199.0,1336.0,3046.0,4382.0,0.20401643085349155,0.0022820629849383844,0.0985851209493382,,0.0,0.649703331811958,0.0,0.04541305340027385,0.30488361478776815,0.6951163852122318,33.0
Mwh,2015-01-04 04:00:00,2015-01-04,2015,1,01-04,Sunday,4,865.0,10.0,433.0,,0.0,2941.0,0.0,200.0,1308.0,3141.0,4449.0,0.1944257136435154,0.0022476961114857273,0.09732524162733198,,0.0,0.6610474263879523,0.0,0.04495392222971454,0.2939986513823331,0.706001348617667,33.0
Mwh,2015-01-04 05:00:00,2015-01-04,2015,1,01-04,Sunday,5,879.0,9.0,441.0,,0.0,2938.0,0.0,197.0,1329.0,3135.0,4464.0,0.19690860215053763,0.0020161290322580645,0.09879032258064516,,0.0,0.6581541218637993,0.0,0.04413082437275986,0.2977150537634409,0.7022849462365591,32.0
Mwh,2015-01-04 06:00:00,2015-01-04,2015,1,01-04,Sunday,6,923.0,11.0,459.0,,0.0,2822.0,0.0,202.0,1393.0,3024.0,4417.0,0.20896536110482228,0.002490378084672855,0.10391668553316731,,0.0,0.6388951777224361,0.0,0.045732397554901515,0.3153724247226624,0.6846275752773375,34.0
Mwh,2015-01-04 07:00:00,2015-01-04,2015,1,01-04,Sunday,7,959.0,13.0,470.0,,0.0,2789.0,0.0,209.0,1442.0,2998.0,4440.0,0.21599099099099098,0.002927927927927928,0.10585585585585586,,0.0,0.6281531531531531,0.0,0.04707207207207207,0.3247747747747748,0.6752252252252252,37.0
Mwh,2015-01-04 08:00:00,2015-01-04,2015,1,01-04,Sunday,8,1052.0,13.0,489.0,,0.0,2719.0,0.0,214.0,1554.0,2933.0,4487.0,0.23445509248941387,0.0028972587474927567,0.10898150211722754,,0.0,0.605972810340985,0.0,0.04769333630488077,0.3463338533541342,0.6536661466458659,41.0
Mwh,2015-01-04 09:00:00,2015-01-04,2015,1,01-04,Sunday,9,1242.0,21.0,528.0,,0.0,2768.0,1.0,239.0,1791.0,3008.0,4799.0,0.2588039174828089,0.004375911648260054,0.11002292144196707,,0.0,0.5767868305897061,0.00020837674515524068,0.049802042092102525,0.37320275057303604,0.6267972494269639,65.0
Mwh,2015-01-04 10:00:00,2015-01-04,2015,1,01-04,Sunday,10,1387.0,24.0,550.0,,0.0,2804.0,2.857,248.0,1961.0,3054.857,5015.857,0.2765230348472853,0.004784825404711498,0.10965224885797183,,0.0,0.55902710145046,0.0005695935908858646,0.04944319584868548,0.39096010910996865,0.6090398908900313,70.0
Mwh,2015-01-04 11:00:00,2015-01-04,2015,1,01-04,Sunday,11,1494.0,29.0,600.0,,0.0,2869.0,4.714,255.0,2123.0,3128.714,5251.714,0.28447855309714126,0.005522006720091764,0.11424841489845029,,0.0,0.5462978372394232,0.0008976117130521579,0.04855557633184138,0.40424897471568333,0.5957510252843167,74.0
Mwh,2015-01-04 12:00:00,2015-01-04,2015,1,01-04,Sunday,12,1531.0,35.0,659.0,,0.0,2977.0,6.571,269.0,2225.0,3252.571,5477.571,0.279503451438603,0.0063896935338674755,0.12030880110910475,,0.0,0.5434890757235278,0.0011996193203155194,0.049109358874581455,0.4062019460815752,0.5937980539184248,78.0
