"date","year","month","month_date","weekday","coal","gas","oil","nuclear","hydro","wind","solar","other","fossil","low.carbon","total.prod","unit","coal.perc","gas.perc","oil.perc","nuclear.perc","hydro.perc","wind.perc","solar.perc","other.perc","fossil.perc","low.carbon.perc"
2019-01-11,2019,1,"01_11","Friday",14892.2618690408,646.30316328127,56.2901698166902,965.296901135831,2724.50084508002,1330.05568068906,589.969141509379,614.700932157239,15594.8552021388,6224.52350057153,21819.3787027103,"Gwh",0.682524560939536,0.0296206034134689,0.00257982459462506,0.0442403477334543,0.12486610559363,0.0609575414044144,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2019-01-12,2019,1,"01_12","Saturday",14497.5404579617,629.172810696913,54.7981912673393,939.711576470095,2652.28758241293,1294.8023753341,574.331929776365,598.408200974668,15181.511459926,6059.54166496816,21241.0531248941,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462506,0.0442403477334545,0.12486610559363,0.0609575414044145,0.0270387690478142,0.0281722472730575,0.714724988947629,0.285275011052371
2019-01-13,2019,1,"01_13","Sunday",14042.374468852,609.419248668084,53.0777426849093,910.208313456473,2569.01614031191,1254.15065198975,556.300156617878,579.620527198016,14704.871460205,5869.29578957403,20574.167249779,"Gwh",0.682524560939536,0.0296206034134689,0.00257982459462506,0.0442403477334544,0.12486610559363,0.0609575414044143,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2019-01-14,2019,1,"01_14","Monday",14035.963680273,609.141029484579,53.0535110147342,909.792774540787,2567.84330309921,1253.57809250603,556.046187981843,579.355912074401,14698.1582207723,5866.61627020227,20564.7744909746,"Gwh",0.682524560939536,0.0296206034134689,0.00257982459462506,0.0442403477334543,0.124866105593629,0.0609575414044145,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2019-01-15,2019,1,"01_15","Tuesday",13896.7579854145,603.099698642764,52.5273376052184,900.769643800203,2542.37598076651,1241.14537228804,550.53144045651,573.609983675908,14552.3850216625,5808.43242098717,20360.8174426497,"Gwh",0.682524560939536,0.0296206034134688,0.00257982459462506,0.0442403477334543,0.12486610559363,0.0609575414044144,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2019-01-16,2019,1,"01_16","Wednesday",14172.4218943119,615.063123533463,53.5692994227465,918.63781717465,2592.8079809122,1265.76543008814,561.452091806017,584.988433991345,14841.0543172681,5923.65175397235,20764.7060712405,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462506,0.0442403477334544,0.12486610559363,0.0609575414044146,0.0270387690478142,0.0281722472730575,0.714724988947629,0.285275011052371
2019-01-17,2019,1,"01_17","Thursday",14085.4183350254,611.287291757329,53.2404410417991,912.998360461784,2576.89090445425,1257.99497995189,558.005374602684,581.397228742287,14749.9460678245,5887.2868482129,20637.2329160374,"Gwh",0.682524560939537,0.0296206034134688,0.00257982459462506,0.0442403477334543,0.124866105593629,0.0609575414044142,0.0270387690478141,0.0281722472730575,0.714724988947631,0.285275011052369
2019-01-18,2019,1,"01_18","Friday",14068.017623168,610.532125402102,53.1746693656096,911.870469119212,2573.70748916267,1256.44088992464,557.316031162018,580.678987692475,14731.7244179357,5880.01386706101,20611.7382849967,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462506,0.0442403477334545,0.12486610559363,0.0609575414044143,0.0270387690478143,0.0281722472730576,0.714724988947629,0.285275011052371
2019-01-19,2019,1,"01_19","Saturday",13562.4811523661,588.592555502879,51.2638290889468,879.102257482352,2481.22089753336,1211.29048492247,537.28879014897,559.81219508742,14202.3375369579,5668.71462517457,19871.0521621325,"Gwh",0.682524560939536,0.0296206034134688,0.00257982459462506,0.0442403477334544,0.12486610559363,0.0609575414044144,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2019-01-20,2019,1,"01_20","Sunday",12942.4663140818,561.684785898217,48.9202804163007,838.913708065406,2367.79078424887,1155.91580342524,512.72639492101,534.220132417815,13553.0713803963,5409.56682307834,18962.6382034747,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462506,0.0442403477334544,0.12486610559363,0.0609575414044146,0.0270387690478142,0.0281722472730575,0.714724988947629,0.285275011052371
2019-01-21,2019,1,"01_21","Monday",12897.5907940287,559.737251613684,48.7506587250752,836.004935655612,2359.58092376003,1151.90788703918,510.948614468765,532.367826552511,13506.0787043675,5390.8101874761,18896.8888918436,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462506,0.0442403477334545,0.12486610559363,0.0609575414044148,0.0270387690478143,0.0281722472730575,0.714724988947629,0.285275011052371
2019-01-22,2019,1,"01_22","Tuesday",12958.0353720594,562.360461058157,48.9791287581544,839.922874003498,2370.63910319397,1157.30630502857,513.343175894238,534.862769146594,13569.3749618757,5416.07422726687,18985.4491891426,"Gwh",0.682524560939536,0.0296206034134689,0.00257982459462506,0.0442403477334544,0.12486610559363,0.0609575414044147,0.0270387690478142,0.0281722472730575,0.714724988947629,0.285275011052371
2019-01-23,2019,1,"01_23","Wednesday",12831.6512543589,556.875568583351,48.5014186889887,831.730821094283,2347.51745528664,1146.01870377802,508.336365640976,529.64607099533,13437.0282416312,5363.24941679525,18800.2776584265,"Gwh",0.682524560939536,0.0296206034134689,0.00257982459462506,0.0442403477334545,0.12486610559363,0.0609575414044144,0.0270387690478143,0.0281722472730575,0.71472498894763,0.28527501105237
2019-01-24,2019,1,"01_24","Thursday",12601.7786924544,546.899423574828,47.632540229854,816.83078283187,2305.46286380303,1125.48835657595,499.229775977434,520.157728705713,13196.3106562591,5267.169507894,18463.4801641531,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462506,0.0442403477334544,0.12486610559363,0.0609575414044147,0.0270387690478142,0.0281722472730575,0.714724988947629,0.285275011052371
2019-01-25,2019,1,"01_25","Friday",12363.6636880912,536.565568187512,46.7325067662085,801.396480249291,2261.90033876024,1104.22186146623,489.796655210419,510.329166971448,12946.9617630449,5167.64450265763,18114.6062657025,"Gwh",0.682524560939536,0.0296206034134688,0.00257982459462505,0.0442403477334543,0.12486610559363,0.0609575414044145,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2019-01-26,2019,1,"01_26","Saturday",12156.6867996831,527.583063120077,45.9501699862705,787.980509542896,2224.03445160766,1085.73636956316,481.597096389859,501.785878694741,12730.2200327894,5081.13430579832,17811.3543385878,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462506,0.0442403477334545,0.12486610559363,0.0609575414044144,0.0270387690478143,0.0281722472730576,0.714724988947629,0.285275011052371
2019-01-27,2019,1,"01_27","Sunday",11370.9072852844,493.481340341937,42.9800595562404,737.047311020385,2080.27811896645,1015.55693570109,450.467797858708,469.351624971667,11907.3686851826,4752.7017885183,16660.0704737009,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462507,0.0442403477334545,0.12486610559363,0.0609575414044148,0.0270387690478143,0.0281722472730576,0.714724988947629,0.285275011052371
2019-01-28,2019,1,"01_28","Monday",11630.0863092644,504.729344475053,43.9597113647468,753.8469557545,2127.6942519938,1038.7046976859,460.735387001267,480.049636397809,12178.7753651042,4861.03092883328,17039.8062939375,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462506,0.0442403477334545,0.12486610559363,0.0609575414044147,0.0270387690478142,0.0281722472730576,0.714724988947629,0.285275011052371
2019-01-29,2019,1,"01_29","Tuesday",10950.5427198893,475.238111023562,41.3911543261893,709.799830691909,2003.3735074486,978.013392411235,433.814711581554,452.000433294638,11467.1719852391,4577.00187542794,16044.173860667,"Gwh",0.682524560939535,0.029620603413469,0.00257982459462507,0.0442403477334545,0.12486610559363,0.0609575414044147,0.0270387690478143,0.0281722472730576,0.714724988947629,0.285275011052371
2019-01-30,2019,1,"01_30","Wednesday",10859.8758528433,471.303296856854,41.0484492765704,703.922923170081,1986.7862382977,969.915765427149,430.222869443344,448.258019403514,11372.2275989767,4539.10581574179,15911.3334147185,"Gwh",0.682524560939535,0.029620603413469,0.00257982459462506,0.0442403477334545,0.12486610559363,0.0609575414044146,0.0270387690478143,0.0281722472730576,0.714724988947629,0.285275011052371
2019-01-31,2019,1,"01_31","Thursday",10626.3399831794,461.168169457756,40.1657241487643,688.785434098706,1944.06145412111,949.058241377232,420.971154844925,438.618468471831,11127.6738767859,4441.4947529138,15569.1686296997,"Gwh",0.682524560939536,0.0296206034134689,0.00257982459462506,0.0442403477334544,0.12486610559363,0.0609575414044145,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2019-02-01,2019,2,"02_01","Friday",10746.0556733601,466.363668911623,40.6182070739575,640.273751812265,2363.78699988543,910.213032116892,403.74069383069,443.559918478193,11253.0375493457,4761.57439612347,16014.6119454692,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-02,2019,2,"02_02","Saturday",10543.9760715359,457.593699037695,39.8543815958646,628.233402426634,2319.33597987832,893.096473939983,396.148349148186,435.218773183976,11041.4241521695,4672.0329785771,15713.4571307466,"Gwh",0.671015676805105,0.0291211345301169,0.00253632165501514,0.0399805973440032,0.147601890569331,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-03,2019,2,"02_03","Sunday",10192.576566886,442.343455857908,38.5261530551414,607.296243150142,2242.03937858517,863.332212676689,382.945897557428,420.71422003689,10673.4461757991,4516.32795200632,15189.7741278054,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506314,0.0252107697148987,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-04,2019,2,"02_04","Monday",9825.24960593463,426.401983525495,37.1377215210709,585.410090818625,2161.23924862151,832.21886308418,369.145034563123,405.55223671883,10288.7893109812,4353.56547380627,14642.3547847875,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501513,0.0399805973440031,0.14760189056933,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-05,2019,2,"02_05","Tuesday",9439.00879062534,409.639676574341,35.6777989324007,562.397009234266,2076.27867836162,799.503471100729,354.633558027106,389.60955507274,9884.32626613208,4182.42227179646,14066.7485379285,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.147601890569331,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-06,2019,2,"02_06","Wednesday",9446.97251877605,409.985291150654,35.7079004290743,562.871505761778,2078.03044269687,800.178015265337,354.932763728879,389.938270158226,9892.66571035578,4185.95099761109,14078.6167079669,"Gwh",0.671015676805105,0.0291211345301169,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-07,2019,2,"02_07","Thursday",9742.62592637104,422.816232296254,36.8254184930822,580.487189345682,2143.06469364323,825.22046737638,366.040775407222,402.141817706909,10202.2675771604,4316.95494347942,14519.2225206398,"Gwh",0.671015676805105,0.0291211345301169,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-08,2019,2,"02_08","Friday",10319.0007512785,447.830087256868,39.004014314835,614.828875524404,2269.84863740735,874.040601289829,387.695788073084,425.932572018986,10805.8348528502,4572.34647431365,15378.1813271639,"Gwh",0.671015676805106,0.0291211345301167,0.00253632165501513,0.039980597344003,0.14760189056933,0.0568364088506313,0.0252107697148987,0.0276972005308991,0.702673132990238,0.297326867009762
2019-02-09,2019,2,"02_09","Saturday",11155.1922071027,484.119617769676,42.1646714655644,664.651010913223,2453.78389260918,944.867738573589,419.112386759307,460.447655995056,11681.4764963379,4942.86268485036,16624.3391811883,"Gwh",0.671015676805106,0.0291211345301168,0.00253632165501513,0.0399805973440031,0.14760189056933,0.0568364088506314,0.0252107697148988,0.0276972005308991,0.702673132990237,0.297326867009762
2019-02-10,2019,2,"02_10","Sunday",11741.5216921985,509.565490950681,44.3808941581593,699.585817751336,2582.75754179237,994.531052692797,441.141406552385,484.649304163992,12295.4680773073,5202.66512295288,17498.1332002602,"Gwh",0.671015676805106,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506314,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009762
2019-02-11,2019,2,"02_11","Monday",12039.1660318311,522.482835740359,45.5059375963356,717.320125467118,2648.22973382255,1019.74214084499,452.324219656171,496.935030484045,12607.1548051678,5334.55125027487,17941.7060554427,"Gwh",0.671015676805104,0.0291211345301169,0.00253632165501515,0.0399805973440032,0.147601890569331,0.0568364088506315,0.0252107697148988,0.0276972005308993,0.702673132990236,0.297326867009764
2019-02-12,2019,2,"02_12","Tuesday",12611.5589926632,547.323883412817,47.6694826697516,751.424563382083,2774.13779541904,1068.22500267614,473.829629471145,520.56142725338,13206.5523587458,5588.17841820179,18794.7307769476,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506316,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-13,2019,2,"02_13","Wednesday",12665.3141576805,549.656781802926,47.8726677722984,754.627414942793,2785.96220468201,1072.77817578724,475.849267958117,522.780254080413,13262.8436072557,5611.99731745057,18874.8409247063,"Gwh",0.671015676805106,0.0291211345301168,0.00253632165501513,0.0399805973440031,0.14760189056933,0.0568364088506316,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-14,2019,2,"02_14","Thursday",12847.4844391279,557.562715236073,48.5612395087074,765.481523009643,2826.03381385098,1088.20837355263,482.693598386187,530.299611660914,13453.6083938727,5692.71692046035,19146.325314333,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506316,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-15,2019,2,"02_15","Friday",13049.5640409521,566.332685110002,49.3250649868003,777.521872395274,2870.48483385809,1105.32493172954,490.285943068691,538.640756955131,13665.2217910489,5782.25833800673,19447.4801290556,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501513,0.0399805973440031,0.14760189056933,0.0568364088506316,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-16,2019,2,"02_16","Saturday",12845.4935070902,557.476311591995,48.553714134539,765.362898877765,2825.59587276717,1088.03973751148,482.618796960744,530.217432889542,13451.5235328167,5691.8347390067,19143.3582718234,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440032,0.14760189056933,0.0568364088506318,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-17,2019,2,"02_17","Sunday",13128.2058564403,569.745629051088,49.6223172664522,782.207525604461,2887.78350666874,1111.98605535503,493.240599373705,541.886818424309,13747.5738027578,5817.10450542624,19564.6783081841,"Gwh",0.671015676805105,0.0291211345301169,0.00253632165501514,0.0399805973440032,0.14760189056933,0.0568364088506314,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-18,2019,2,"02_18","Monday",14122.6764092598,612.904249268106,53.3812416635698,841.460279477592,3106.53507803378,1196.21975791036,530.603911382678,582.935114724421,14788.9619001915,6257.75414152883,21046.7160417203,"Gwh",0.671015676805105,0.0291211345301169,0.00253632165501514,0.0399805973440032,0.147601890569331,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990236,0.297326867009764
2019-02-19,2019,2,"02_19","Tuesday",13944.4879918878,605.171123123115,52.7077206754977,830.843419674498,3067.33935103243,1181.12683222727,523.909183805494,575.580114686664,14602.3668356864,6178.79890142636,20781.1657371128,"Gwh",0.671015676805106,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506312,0.0252107697148987,0.0276972005308992,0.702673132990238,0.297326867009762
2019-02-20,2019,2,"02_20","Wednesday",14000.2340889427,607.590425157302,52.918431152213,834.164895367087,3079.60170137922,1185.84864137953,526.003623717909,577.881120285068,14660.7429452522,6203.49998212881,20864.242927381,"Gwh",0.671015676805105,0.0291211345301169,0.00253632165501514,0.0399805973440032,0.14760189056933,0.0568364088506318,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-21,2019,2,"02_21","Thursday",14441.2255352881,626.728832320604,54.5853015305143,860.440140578095,3176.605651444,1223.20152449465,542.57213945362,596.083718143877,15122.5396691392,6398.90317411424,21521.4428432535,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440032,0.147601890569331,0.0568364088506314,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-22,2019,2,"02_22","Friday",14287.923768387,620.075751726589,54.0058477195472,851.306082423478,3142.88418799033,1210.21654932596,536.812429694479,589.755952748264,14962.0053678331,6330.97520218251,21292.9805700156,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501513,0.0399805973440031,0.14760189056933,0.0568364088506314,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-23,2019,2,"02_23","Saturday",13704.5806813477,594.759484011702,51.800913088205,816.549211783182,3014.56745043286,1160.80618926848,514.895612039566,565.677572736386,14351.1410784476,6072.49603626047,20423.6371147081,"Gwh",0.671015676805105,0.0291211345301169,0.00253632165501514,0.0399805973440032,0.147601890569331,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-24,2019,2,"02_24","Sunday",13251.6436427763,575.102654983931,50.0888904648933,789.562221780906,2914.9358538652,1122.44148990644,497.878287751195,546.981902249348,13876.8351882251,5871.79975555309,19748.6349437782,"Gwh",0.671015676805106,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506312,0.0252107697148988,0.0276972005308992,0.702673132990238,0.297326867009762
2019-02-25,2019,2,"02_25","Monday",13787.2043609113,598.345235240943,52.1132161161938,821.472113256125,3032.74200541113,1167.80458497628,517.999871195467,569.087991748307,14437.6628122684,6109.10656658731,20546.7693788557,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-26,2019,2,"02_26","Tuesday",14252.0869917088,618.520486133183,53.870390984516,849.170848049671,3135.00124848168,1207.18110058523,535.466004036498,588.276734863575,14924.4778688265,6315.09593601665,21239.5738048432,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440032,0.147601890569331,0.0568364088506316,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2019-02-27,2019,2,"02_27","Wednesday",14148.5585257496,614.027496641121,53.479071527759,843.002393192008,3112.22831212335,1198.41202644533,531.576329913442,584.003438752252,14816.0650939185,6269.22250042638,21085.2875943449,"Gwh",0.671015676805105,0.0291211345301169,0.00253632165501514,0.0399805973440032,0.14760189056933,0.0568364088506314,0.0252107697148989,0.0276972005308993,0.702673132990237,0.297326867009763
2019-02-28,2019,2,"02_28","Thursday",13759.3313123838,597.13558422385,52.0078608778361,819.811375409831,3026.61083023774,1165.44368040016,516.952651239259,567.937488949105,14408.4747574855,6096.75602623609,20505.2307837216,"Gwh",0.671015676805104,0.0291211345301169,0.00253632165501514,0.0399805973440032,0.147601890569331,0.0568364088506318,0.0252107697148988,0.0276972005308992,0.702673132990236,0.297326867009763
2019-03-01,2019,3,"03_01","Friday",13118.6025815011,619.4371765528,48.8485828714011,1004.74475078741,3237.4729057585,1386.05607093305,763.829879115565,533.437309007351,13786.8883409253,6925.54091560188,20712.4292565272,"Gwh",0.633368612586425,0.0299065439828887,0.00235841881540801,0.0485092665058002,0.156305803904593,0.0669190491258411,0.0368778509587356,0.0257544541203078,0.665633575384722,0.334366424615278
2019-03-02,2019,3,"03_02","Saturday",12951.5282405485,611.548222116446,48.2264628903281,991.94864190154,3196.24148276805,1368.40370261593,754.101985244224,526.643621471789,13611.3029255553,6837.33943400153,20448.6423595568,"Gwh",0.633368612586425,0.0299065439828887,0.00235841881540801,0.0485092665058004,0.156305803904594,0.0669190491258407,0.0368778509587356,0.0257544541203078,0.665633575384722,0.334366424615278
2019-03-03,2019,3,"03_03","Sunday",12644.4474686301,597.04841200717,47.0830133161772,968.429536742589,3120.45858799789,1335.95884688225,736.222225000253,514.156899688551,13288.5788939534,6675.22609631153,19963.804990265,"Gwh",0.633368612586426,0.0299065439828886,0.00235841881540801,0.0485092665058003,0.156305803904593,0.0669190491258409,0.0368778509587356,0.0257544541203078,0.665633575384723,0.334366424615277
2019-03-04,2019,3,"03_04","Monday",12286.9643815639,580.168693855643,45.7518850885182,941.050152925329,3032.23716338704,1298.18869567859,715.407792862134,499.620685576148,12912.8849605081,6486.50449042924,19399.3894509373,"Gwh",0.633368612586426,0.0299065439828887,0.00235841881540801,0.0485092665058003,0.156305803904593,0.0669190491258407,0.0368778509587356,0.0257544541203078,0.665633575384722,0.334366424615278
2019-03-05,2019,3,"03_05","Tuesday",12417.6370504654,586.338825817037,46.238459375391,951.058282780202,3064.48520371477,1311.9950172674,723.01620147659,504.934184207314,13050.2143356578,6555.48888944628,19605.7032251041,"Gwh",0.633368612586426,0.0299065439828886,0.00235841881540801,0.0485092665058002,0.156305803904593,0.066919049125841,0.0368778509587356,0.0257544541203078,0.665633575384722,0.334366424615278
2019-03-06,2019,3,"03_06","Wednesday",12110.5562785469,571.839015707761,45.0950098012401,927.539177621251,2988.70230894461,1279.55016153371,705.136441232618,492.447462424075,12727.4903040559,6393.37555175626,19120.8658558122,"Gwh",0.633368612586425,0.0299065439828887,0.00235841881540802,0.0485092665058004,0.156305803904593,0.066919049125841,0.0368778509587356,0.0257544541203078,0.665633575384722,0.334366424615278
2019-03-07,2019,3,"03_07","Thursday",12118.0232881984,572.191594676983,45.1228140462042,928.111070755815,2990.5450541062,1280.33909419593,705.571207439159,492.751090917285,12735.3376969216,6397.31751741439,19132.655214336,"Gwh",0.633368612586425,0.0299065439828887,0.00235841881540801,0.0485092665058004,0.156305803904594,0.0669190491258412,0.0368778509587357,0.0257544541203079,0.665633575384721,0.334366424615279
2019-03-08,2019,3,"03_08","Friday",12467.1059894066,588.674661488136,46.4226624982785,954.84707479669,3076.69339041026,1317.22169615459,725.89652759492,506.945722974826,13102.203313393,6581.60441193129,19683.8077253243,"Gwh",0.633368612586425,0.0299065439828887,0.00235841881540802,0.0485092665058004,0.156305803904593,0.0669190491258412,0.0368778509587357,0.0257544541203079,0.665633575384721,0.334366424615279
2019-03-09,2019,3,"03_09","Saturday",12509.1079186964,590.657918190012,46.5790613762019,958.063973678613,3087.05883194418,1321.65944237956,728.342087506709,508.653633249129,13146.3448982626,6603.77796875819,19750.1228670208,"Gwh",0.633368612586425,0.0299065439828886,0.00235841881540801,0.0485092665058003,0.156305803904593,0.0669190491258409,0.0368778509587356,0.0257544541203078,0.665633575384722,0.334366424615278
2019-03-10,2019,3,"03_10","Sunday",11845.4774359182,559.322462300362,44.1079591050125,907.236971344223,2923.28485570837,1251.54305202499,689.702240900436,481.66865091514,12448.9078573236,6253.43577089316,18702.3436282167,"Gwh",0.633368612586425,0.0299065439828887,0.00235841881540801,0.0485092665058004,0.156305803904594,0.0669190491258407,0.0368778509587357,0.0257544541203079,0.665633575384722,0.334366424615278
