date,mw,region
2021-03-27 0:00,12517,ОЭС СР. ВОЛГИ
2021-03-27 1:00,11960,ОЭС СР. ВОЛГИ
2021-03-27 2:00,11813,ОЭС СР. ВОЛГИ
2021-03-27 3:00,12300,ОЭС СР. ВОЛГИ
2021-03-27 4:00,12452,ОЭС СР. ВОЛГИ
2021-03-27 5:00,11686,ОЭС СР. ВОЛГИ
2021-03-27 6:00,11731,ОЭС СР. ВОЛГИ
2021-03-27 7:00,12385,ОЭС СР. ВОЛГИ
2021-03-27 8:00,12566,ОЭС СР. ВОЛГИ
2021-03-27 9:00,12717,ОЭС СР. ВОЛГИ
2021-03-27 10:00,12896,ОЭС СР. ВОЛГИ
2021-03-27 11:00,13212,ОЭС СР. ВОЛГИ
2021-03-27 12:00,12872,ОЭС СР. ВОЛГИ
2021-03-27 13:00,13070,ОЭС СР. ВОЛГИ
2021-03-27 14:00,13074,ОЭС СР. ВОЛГИ
2021-03-27 15:00,12300,ОЭС СР. ВОЛГИ
2021-03-27 16:00,12352,ОЭС СР. ВОЛГИ
2021-03-27 17:00,13632,ОЭС СР. ВОЛГИ
2021-03-27 18:00,13218,ОЭС СР. ВОЛГИ
2021-03-27 19:00,14441,ОЭС СР. ВОЛГИ
2021-03-27 20:00,14615,ОЭС СР. ВОЛГИ
2021-03-27 21:00,14115,ОЭС СР. ВОЛГИ
2021-03-27 22:00,13887,ОЭС СР. ВОЛГИ
2021-03-27 23:00,12665,ОЭС СР. ВОЛГИ
