unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2015-01-01,2015,1,01-01,Thursday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
Gwh,2015-01-02,2015,1,01-02,Friday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
Gwh,2015-01-03,2015,1,01-03,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
Gwh,2015-01-04,2015,1,01-04,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0
Gwh,2015-01-05,2015,1,01-05,Monday,4.428,0.0,0.0,0.0,3.269,0.0,0.0,0.0,4.428,3.269,7.697,0.5752890736650643,0.0,0.0,0.0,0.4247109263349357,0.0,0.0,0.0,0.5752890736650643,0.4247109263349357,0.0
Gwh,2015-01-06,2015,1,01-06,Tuesday,4.51,0.0,0.0,0.0,2.57,0.0,0.0,0.0,4.51,2.57,7.08,0.637005649717514,0.0,0.0,0.0,0.36299435028248583,0.0,0.0,0.0,0.637005649717514,0.36299435028248583,0.0
Gwh,2015-01-07,2015,1,01-07,Wednesday,4.438,0.0,0.0,0.0,4.139,0.0,0.0,0.0,4.438,4.139,8.577,0.5174303369476506,0.0,0.0,0.0,0.48256966305234933,0.0,0.0,0.0,0.5174303369476506,0.48256966305234933,0.0
Gwh,2015-01-08,2015,1,01-08,Thursday,4.776,0.0,0.0,0.0,5.054,0.0,0.0,0.0,4.776,5.054,9.83,0.48585961342828077,0.0,0.0,0.0,0.5141403865717192,0.0,0.0,0.0,0.48585961342828077,0.5141403865717192,0.0
Gwh,2015-01-09,2015,1,01-09,Friday,4.776,0.0,0.0,0.0,3.409,0.0,0.0,0.0,4.776,3.409,8.185,0.5835064141722662,0.0,0.0,0.0,0.4164935858277336,0.0,0.0,0.0,0.5835064141722662,0.4164935858277336,0.0
Gwh,2015-01-10,2015,1,01-10,Saturday,4.613,0.0,0.0,0.0,2.014,0.0,0.0,0.0,4.613,2.014,6.627,0.6960917458880339,0.0,0.0,0.0,0.3039082541119662,0.0,0.0,0.0,0.6960917458880339,0.3039082541119662,0.0
Gwh,2015-01-11,2015,1,01-11,Sunday,4.479,0.0,0.0,0.0,1.69,0.0,0.0,0.0,4.479,1.69,6.169,0.7260496028529746,0.0,0.0,0.0,0.27395039714702546,0.0,0.0,0.0,0.7260496028529746,0.27395039714702546,0.0
Gwh,2015-01-12,2015,1,01-12,Monday,4.65,0.0,0.0,0.0,3.204,0.0,0.0,0.0,4.65,3.204,7.854,0.5920550038197098,0.0,0.0,0.0,0.40794499618029034,0.0,0.0,0.0,0.5920550038197098,0.40794499618029034,0.0
Gwh,2015-01-13,2015,1,01-13,Tuesday,4.773,0.0,0.0,0.0,2.883,0.0,0.0,0.0,4.773,2.883,7.656,0.6234326018808777,0.0,0.0,0.0,0.37656739811912227,0.0,0.0,0.0,0.6234326018808777,0.37656739811912227,0.0
Gwh,2015-01-14,2015,1,01-14,Wednesday,4.577,0.0,0.0,0.0,3.283,0.0,0.0,0.0,4.577,3.283,7.86,0.5823155216284986,0.0,0.0,0.0,0.41768447837150124,0.0,0.0,0.0,0.5823155216284986,0.41768447837150124,0.0
Gwh,2015-01-15,2015,1,01-15,Thursday,4.691,0.0,0.0,0.0,1.66,0.0,0.0,0.0,4.691,1.66,6.351,0.7386238387655487,0.0,0.0,0.0,0.26137616123445123,0.0,0.0,0.0,0.7386238387655487,0.26137616123445123,0.0
Gwh,2015-01-16,2015,1,01-16,Friday,4.592,0.0,0.0,0.0,1.851,0.0,0.0,0.0,4.592,1.851,6.443,0.7127114698121992,0.0,0.0,0.0,0.2872885301878007,0.0,0.0,0.0,0.7127114698121992,0.2872885301878007,0.0
Gwh,2015-01-17,2015,1,01-17,Saturday,4.528,0.0,0.0,0.0,0.212,0.0,0.0,0.0,4.528,0.212,4.74,0.9552742616033754,0.0,0.0,0.0,0.04472573839662447,0.0,0.0,0.0,0.9552742616033754,0.04472573839662447,0.0
Gwh,2015-01-18,2015,1,01-18,Sunday,4.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.208,0.0,4.208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gwh,2015-01-19,2015,1,01-19,Monday,4.338,0.0,0.0,0.0,2.929,0.0,0.0,0.0,4.338,2.929,7.267,0.5969450942617311,0.0,0.0,0.0,0.40305490573826885,0.0,0.0,0.0,0.5969450942617311,0.40305490573826885,0.0
Gwh,2015-01-20,2015,1,01-20,Tuesday,4.441,0.0,0.0,0.0,3.232,0.0,0.0,0.0,4.441,3.232,7.673,0.5787827446891698,0.0,0.0,0.0,0.4212172553108302,0.0,0.0,0.0,0.5787827446891698,0.4212172553108302,0.0
Gwh,2015-01-21,2015,1,01-21,Wednesday,4.562,0.0,0.0,0.0,2.77,0.0,0.0,0.0,4.562,2.77,7.332,0.6222040370976542,0.0,0.0,0.0,0.3777959629023459,0.0,0.0,0.0,0.6222040370976542,0.3777959629023459,0.0
Gwh,2015-01-22,2015,1,01-22,Thursday,4.544,0.0,0.0,0.0,1.85,0.0,0.0,0.0,4.544,1.85,6.394,0.7106662496090084,0.0,0.0,0.0,0.2893337503909916,0.0,0.0,0.0,0.7106662496090084,0.2893337503909916,0.0
Gwh,2015-01-23,2015,1,01-23,Friday,4.607,0.0,0.0,0.0,2.446,0.0,0.0,0.0,4.607,2.446,7.053,0.6531972210406919,0.0,0.0,0.0,0.3468027789593081,0.0,0.0,0.0,0.6531972210406919,0.3468027789593081,0.0
Gwh,2015-01-24,2015,1,01-24,Saturday,4.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285,0.0,4.285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gwh,2015-01-25,2015,1,01-25,Sunday,4.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.228,0.0,4.228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gwh,2015-01-26,2015,1,01-26,Monday,4.355,0.0,0.0,0.0,1.432,0.0,0.0,0.0,4.355,1.432,5.787,0.7525488163124244,0.0,0.0,0.0,0.2474511836875756,0.0,0.0,0.0,0.7525488163124244,0.2474511836875756,0.0
Gwh,2015-01-27,2015,1,01-27,Tuesday,4.522,0.0,0.0,0.0,3.239,0.0,0.0,0.0,4.522,3.239,7.761,0.5826568741141606,0.0,0.0,0.0,0.41734312588583944,0.0,0.0,0.0,0.5826568741141606,0.41734312588583944,0.0
Gwh,2015-01-28,2015,1,01-28,Wednesday,4.476,0.0,0.0,0.0,2.333,0.0,0.0,0.0,4.476,2.333,6.809,0.6573652518725216,0.0,0.0,0.0,0.34263474812747835,0.0,0.0,0.0,0.6573652518725216,0.34263474812747835,0.0
Gwh,2015-01-29,2015,1,01-29,Thursday,4.442,0.0,0.0,0.0,2.825,0.0,0.0,0.0,4.442,2.825,7.267,0.6112563643869547,0.0,0.0,0.0,0.38874363561304526,0.0,0.0,0.0,0.6112563643869547,0.38874363561304526,0.0
Gwh,2015-01-30,2015,1,01-30,Friday,4.479,0.0,0.0,0.0,2.231,0.0,0.0,0.0,4.479,2.231,6.71,0.667511177347243,0.0,0.0,0.0,0.3324888226527571,0.0,0.0,0.0,0.667511177347243,0.3324888226527571,0.0
Gwh,2015-01-31,2015,1,01-31,Saturday,4.377,0.0,0.0,0.0,0.444,0.0,0.0,0.0,4.377,0.444,4.821,0.9079029247044181,0.0,0.0,0.0,0.09209707529558184,0.0,0.0,0.0,0.9079029247044181,0.09209707529558184,0.0
Gwh,2015-02-01,2015,2,02-01,Sunday,4.424,0.0,0.0,0.0,2.084,0.0,0.0,0.0,4.424,2.084,6.508,0.6797787338660112,0.0,0.0,0.0,0.32022126613398894,0.0,0.0,0.0,0.6797787338660112,0.32022126613398894,0.0
