date,nuclear,hydro,fossil,P_BS,renewables,total.prod,low.carbon,nuclear.perc,hydro.perc,fossil.perc,P_BS.perc,renewables.perc,low.carbon.perc,unit,year,month,month_date,weekday
2018-01-01,1118.806,649.725557617188,3431.6260101562502,429.3901540527344,0.0,5629.547721826172,2197.9217116699224,0.19873816783936418,0.11541345587997309,0.6095740154846868,0.07627436079597603,0.0,0.3904259845153133,Gwh,2018,1,01-01,Monday
2018-01-02,1065.29196484375,684.801865722657,3573.3429246093747,428.3601875,0.0,5751.796942675782,2178.4540180664067,0.18521028740422948,0.11905876938070101,0.6212567933503972,0.07447414986467228,0.0,0.3787432066496027,Gwh,2018,1,01-02,Tuesday
2018-01-03,982.9200546875,721.1416079101567,3667.2975738281257,427.60501293945305,0.0,5798.964249365235,2131.6666755371098,0.16949924373048034,0.12435696736517976,0.6324056186808799,0.07373817022346006,0.0,0.36759438131912014,Gwh,2018,1,01-03,Wednesday
2018-01-04,982.70964453125,725.2525576171887,3726.282216796875,427.3352912597657,0.0,5861.579710205079,2135.297493408204,0.1676526965623859,0.12372988059080993,0.6357129649383381,0.0729044579084662,0.0,0.36428703506166193,Gwh,2018,1,01-04,Thursday
2018-01-05,987.089125,735.0907270507824,3790.6798394531247,426.4555217285157,0.0,5939.315213232423,2148.6353737792983,0.1661957800792972,0.12376691599278082,0.6382351674158878,0.07180213651203415,0.0,0.36176483258411224,Gwh,2018,1,01-05,Friday
2018-01-06,1020.86849609375,754.1748520507815,3757.8751488281255,428.4720610351563,0.0,5961.390558007813,2203.5154091796876,0.17124670597574562,0.1265098880390774,0.6303688899866239,0.07187451599855316,0.0,0.3696311100133761,Gwh,2018,1,01-06,Saturday
2018-01-07,1030.69651171875,757.1656376953135,3668.8913507812504,430.13970678710945,0.0,5886.893206982422,2218.0018562011724,0.175083269813056,0.12861888454121134,0.6232304921770268,0.07306735346870609,0.0,0.37676950782297336,Gwh,2018,1,01-07,Sunday
2018-01-08,1032.18651171875,760.4924418945316,3769.014244921876,429.91218945312494,0.0,5991.605387988282,2222.5911430664064,0.17227211154259822,0.126926323188629,0.6290491447380425,0.07175242053073035,0.0,0.3709508552619576,Gwh,2018,1,01-08,Monday
2018-01-09,1027.519578125,830.2356757812503,3891.743873437499,431.57003173828133,0.0,6181.069159082031,2289.3252856445315,0.16623654446823888,0.1343191047395676,0.629623091616641,0.06982125917555258,0.0,0.37037690838335907,Gwh,2018,1,01-09,Tuesday
2018-01-10,1032.72584375,829.4583867187503,3884.543084179689,423.6053469238281,0.0,6170.332661572267,2285.7895773925784,0.16736955694165934,0.1344268505788139,0.6295516461165751,0.06865194636295167,0.0,0.3704483538834249,Gwh,2018,1,01-10,Wednesday
2018-01-11,1109.43064453125,834.158571777344,3843.111512109377,428.147896484375,0.0,6214.848624902346,2371.737112792969,0.17851289894428965,0.1342202557331718,0.6183757230562898,0.06889112226624867,0.0,0.38162427694371015,Gwh,2018,1,01-11,Thursday
2018-01-12,1114.527453125,826.7296699218755,3932.181059765625,426.6088610839844,0.0,6300.047043896485,2367.8659841308604,0.17690779852267285,0.1312259518320288,0.6241510630583529,0.06771518658694542,0.0,0.3758489369416471,Gwh,2018,1,01-12,Friday
2018-01-13,1112.7776875,773.1277426757823,3982.5776144531246,421.06682885742185,0.0,6289.549873486329,2306.972259033204,0.1769248531108605,0.1229225871846428,0.6332055066836703,0.0669470530208265,0.0,0.3667944933163298,Gwh,2018,1,01-13,Saturday
2018-01-14,1094.81461328125,751.0105712890631,3999.9500613281234,422.96002099609376,0.0,6268.7352668945305,2268.785205566407,0.17464680939120444,0.1198025661181105,0.6380792761264042,0.06747134836428081,0.0,0.36192072387359575,Gwh,2018,1,01-14,Sunday
2018-01-15,1091.7251640625,820.0609858398442,4106.188466015625,424.7201083984376,0.0,6442.694724316407,2336.506258300782,0.1694516364312661,0.12728540167280014,0.6373402189176838,0.06592274297824999,0.0,0.3626597810823163,Gwh,2018,1,01-15,Monday
2018-01-16,1063.88883984375,821.2306796875005,4118.35502109375,421.53528662109375,0.0,6425.009827246095,2306.6548061523436,0.16558555838034522,0.12781780911913385,0.6409881279292876,0.06560850457123321,0.0,0.35901187207071217,Gwh,2018,1,01-16,Tuesday
2018-01-17,1063.5907578125,808.6253120117188,4084.9902210937494,424.462685546875,0.0,6381.668976464844,2296.678755371094,0.1666634170050107,0.12671063243704325,0.6401131484818333,0.06651280207611272,0.0,0.35988685151816674,Gwh,2018,1,01-17,Wednesday
2018-01-18,1063.57723828125,796.5331005859379,4083.7301859374984,422.9872312011719,0.0,6366.827756005858,2283.09757006836,0.16704978979178017,0.12510674563711333,0.6414073605313567,0.0664361040397498,0.0,0.3585926394686433,Gwh,2018,1,01-18,Thursday
2018-01-19,1063.94913671875,807.0323266601567,4179.353990625,423.19421997070316,0.0,6473.52967397461,2294.1756833496097,0.16435379001908673,0.12466650611097856,0.6456066784442444,0.06537302542569036,0.0,0.3543933215557556,Gwh,2018,1,01-19,Friday
2018-01-20,1064.58273828125,764.3023374023442,4122.87513046875,424.1835510253906,0.0,6375.943757177734,2253.068626708985,0.16696865261441388,0.11987281671704349,0.6466297833677428,0.06652874730079997,0.0,0.3533702166322574,Gwh,2018,1,01-20,Saturday
2018-01-21,1063.6896875,765.9516362304695,4063.43964375,423.1915373535156,0.0,6316.272504833985,2252.8328610839853,0.168404654277651,0.12126640129036065,0.6433287418552885,0.06700020257669972,0.0,0.3566712581447114,Gwh,2018,1,01-21,Sunday
2018-01-22,1064.125453125,792.428635742188,4209.356489062501,429.2441931152344,0.0,6495.154771044923,2285.798281982422,0.16383373308805793,0.12200304129391888,0.6480763950118021,0.06608683060622106,0.0,0.3519236049881978,Gwh,2018,1,01-22,Monday
2018-01-23,1064.88587890625,795.781946289063,4266.8943890625005,429.87987719726567,0.0,6557.442091455079,2290.547702392579,0.162393485760841,0.12135554308989423,0.6506949401234724,0.06555603102579233,0.0,0.34930505987652766,Gwh,2018,1,01-23,Tuesday
2018-01-24,1094.5497109375,810.0558574218753,4256.627167968749,429.7909204101563,0.0,6591.023656738281,2334.396488769532,0.1660667246761428,0.12290289029591346,0.6458218616188731,0.0652085234090706,0.0,0.35417813838112694,Gwh,2018,1,01-24,Wednesday
2018-01-25,1131.979984375,812.4467895507814,4232.86324453125,426.68619140625,0.0,6603.976209863281,2371.1129653320313,0.1714088525461897,0.12302388193606184,0.6409567675621413,0.06461049795560718,0.0,0.35904323243785874,Gwh,2018,1,01-25,Thursday
2018-01-26,1150.67678515625,800.350795898438,4291.1629875,425.7328525390625,0.0,6667.923421093751,2376.760433593751,0.17256898624782083,0.12002999215116288,0.6435531298882423,0.06384789171277387,0.0,0.35644687011175763,Gwh,2018,1,01-26,Friday
2018-01-27,1157.65934375,792.7916611328127,4172.443811718751,417.667927734375,0.0,6540.562744335939,2368.118932617188,0.17699690210181399,0.12121153670138891,0.6379334584523396,0.06385810274445745,0.0,0.3620665415476604,Gwh,2018,1,01-27,Saturday
2018-01-28,1166.65,775.7709106445313,4083.9169218750008,418.1902229003906,0.0,6444.528055419923,2360.611133544922,0.18102954785321074,0.12037668297403081,0.6337030247607316,0.06489074441202686,0.0,0.3662969752392684,Gwh,2018,1,01-28,Sunday
2018-01-29,1166.3086640625,815.1799550781253,4139.1837140625,421.28447265625,0.0,6541.956805859376,2402.773091796876,0.1782813153119389,0.1246079696441897,0.6327133970611354,0.06439731798273597,0.0,0.36728660293886467,Gwh,2018,1,01-29,Monday
2018-01-30,1166.1438984375,815.3826518554692,4058.03405390625,418.4075812988281,0.0,6457.968185498047,2399.9341315917977,0.18057442603328114,0.1262599363196748,0.6283762845129731,0.0647893531340709,0.0,0.3716237154870269,Gwh,2018,1,01-30,Tuesday
2018-01-31,1132.55216015625,807.932388183594,4080.726442968749,420.8879968261719,0.0,6442.098988134765,2361.372545166016,0.17580483662890242,0.12541446346472881,0.633446715190925,0.06533398471544367,0.0,0.36655328480907495,Gwh,2018,1,01-31,Wednesday
2018-02-01,1163.2976953125,803.0792631835941,4092.1108945312512,423.51803271484374,0.0,6482.005885742189,2389.894991210938,0.17946569562229,0.12389363375155923,0.6313031747675905,0.0653374958585603,0.0,0.36869682523240954,Gwh,2018,2,02-01,Thursday
2018-02-02,1193.81166796875,791.8739365234377,4080.466993359374,430.15590771484375,0.0,6496.308505566405,2415.8415122070314,0.18376769929350253,0.12189598690470368,0.6281208766275491,0.06621543717424469,0.0,0.37187912337245094,Gwh,2018,2,02-02,Friday
2018-02-03,1193.81376171875,748.1489702148447,3885.391817578125,425.98213891601563,0.0,6253.336688427735,2367.94487084961,0.19090828164234164,0.1196399630295535,0.6213309807495784,0.06812077457852658,0.0,0.3786690192504217,Gwh,2018,2,02-03,Saturday
2018-02-04,1187.14496875,751.9737368164068,3861.4029539062503,425.01616967773435,0.0,6225.537829150392,2364.1348752441418,0.19068954383207265,0.12078855794520643,0.6202521067056501,0.06826979151707073,0.0,0.3797478932943499,Gwh,2018,2,02-04,Sunday
2018-02-05,1180.1811015625,793.6415083007818,3984.4004519531254,432.2171162109375,0.0,6390.440178027345,2406.0397260742197,0.1846791564719425,0.12419199400842679,0.6234938972831546,0.06763495223647613,0.0,0.3765061027168455,Gwh,2018,2,02-05,Monday
2018-02-06,1209.625953125,787.8500883789067,4013.401426171876,433.0418444824219,0.0,6443.919312158205,2430.5178859863286,0.1877158751573304,0.12226256261347242,0.6228199379529014,0.06720162427629575,0.0,0.3771800620470986,Gwh,2018,2,02-06,Tuesday
2018-02-07,1218.67308203125,792.3421225585945,3976.4685937500008,431.76521875,0.0,6419.249017089845,2442.7804233398447,0.18984667502176653,0.12343221464834235,0.6194600930986668,0.06726101723122434,0.0,0.3805399069013332,Gwh,2018,2,02-07,Wednesday
2018-02-08,1219.306375,784.2957368164065,3950.576349609375,432.0858989257813,0.0,6386.264360351563,2435.6880107421875,0.1909263860998196,0.12280978245836838,0.6186052012090362,0.06765863023277587,0.0,0.38139479879096383,Gwh,2018,2,02-08,Thursday
2018-02-09,1221.44971484375,787.9311308593753,3950.8572761718765,434.8276865234376,0.0,6395.06580839844,2444.208532226563,0.19099877177802582,0.12320922950075197,0.6177977513512588,0.06799424736996326,0.0,0.3822022486487411,Gwh,2018,2,02-09,Friday
2018-02-10,1221.864625,760.8526713867192,3905.1479214843744,431.44505859375,0.0,6319.310276464844,2414.16235498047,0.19335411169010314,0.12040122071872,0.6179705934092853,0.06827407418189149,0.0,0.38202940659071477,Gwh,2018,2,02-10,Saturday
2018-02-11,1221.92240234375,748.985530273438,3850.522716796875,430.12562231445315,0.0,6251.556271728516,2401.0335549316405,0.19545891442578286,0.11980785227201486,0.6159302659099684,0.06880296739223402,0.0,0.38406973409003164,Gwh,2018,2,02-11,Sunday
2018-02-12,1219.83288671875,800.8299726562507,3947.887114453125,428.9351826171875,0.0,6397.485156445313,2449.5980419921884,0.19067381273871303,0.12517887155227453,0.6170998475042531,0.06704746820475942,0.0,0.38290015249574705,Gwh,2018,2,02-12,Monday
2018-02-13,1222.4444609375,794.8654658203129,4008.345725390626,426.76476684570315,0.0,6452.420418994142,2444.074693603516,0.18945517829851283,0.12318872829185909,0.6212158329905417,0.0661402604190864,0.0,0.37878416700945833,Gwh,2018,2,02-13,Tuesday
2018-02-14,1203.835359375,799.0345791015628,4083.05988984375,427.8693571777344,0.0,6513.799185498047,2430.739295654297,0.18481309065455237,0.12266797860156452,0.6268323252786243,0.06568660546525881,0.0,0.3731676747213757,Gwh,2018,2,02-14,Wednesday
2018-02-15,1209.1078359375,808.5130722656253,4075.8254015625007,432.8566469726562,0.0,6526.302956738282,2450.477555175781,0.1852668875399233,0.12388531112103081,0.6245228621135783,0.06632493922546763,0.0,0.3754771378864217,Gwh,2018,2,02-15,Thursday
2018-02-16,1207.6954296875,791.4905756835944,4024.08762890625,436.72980151367193,0.0,6460.003435791016,2435.9158068847664,0.1869496574872363,0.12252169577781002,0.6229234502587393,0.06760519647621444,0.0,0.37707654974126076,Gwh,2018,2,02-16,Friday
2018-02-17,1191.9252265625,760.6361240234382,3906.936196875,430.33197021484375,0.0,6289.829517675782,2382.8933208007816,0.18950040270772558,0.12093111933890834,0.6211513660101063,0.06841711194325979,0.0,0.37884863398989366,Gwh,2018,2,02-17,Saturday
2018-02-18,1137.74695703125,758.0347690429692,3901.0564195312495,430.24442822265627,0.0,6227.0825738281255,2326.026154296876,0.18270947005152932,0.12173192824339955,0.6264661457882449,0.06909245591682618,0.0,0.37353385421175517,Gwh,2018,2,02-18,Sunday
2018-02-19,1088.67859375,805.9833959960945,4042.8871101562486,430.5707524414063,0.0,6368.11985234375,2325.2327421875007,0.17095761684656705,0.12656536225514928,0.634863539615745,0.06761348128253855,0.0,0.3651364603842549,Gwh,2018,2,02-19,Monday
2018-02-20,1088.7231875,808.048352539063,4046.243029101564,433.7397951660156,0.0,6376.754364306643,2330.5113352050785,0.17073312304360325,0.12671781071920335,0.6345301697286752,0.06801889650851825,0.0,0.3654698302713248,Gwh,2018,2,02-20,Tuesday
2018-02-21,1087.5740390625,800.1425234375005,4077.5679386718753,439.14199194335936,0.0,6404.426493115235,2326.85855444336,0.16981599214725054,0.12493585870610811,0.6366796375999108,0.0685685115467306,0.0,0.36332036240008925,Gwh,2018,2,02-21,Wednesday
2018-02-22,1081.68944140625,812.5188066406255,4090.982176757813,442.4438737792969,0.0,6427.634298583986,2336.6521218261723,0.16828733421323414,0.12641024191740718,0.6364677868588542,0.06883463701050443,0.0,0.36353221314114575,Gwh,2018,2,02-22,Thursday
2018-02-23,1083.0943828125,766.4656303710944,4077.427753125001,437.8293852539063,0.0,6364.817151562502,2287.389398437501,0.17016897061160835,0.12042225442139126,0.640619778389711,0.06878899657728949,0.0,0.3593802216102891,Gwh,2018,2,02-23,Friday
2018-02-24,1098.669,766.7883066406259,4066.1493134765633,442.1784018554688,0.0,6373.785021972658,2307.6357084960946,0.172373086982461,0.12030344669568231,0.6379489266517665,0.06937453967009019,0.0,0.36205107334823344,Gwh,2018,2,02-24,Saturday
2018-02-25,1138.1240703125,753.9692343750004,4101.374040820313,440.7891396484375,0.0,6434.256485156251,2332.882444335938,0.17688509510588177,0.11718047549307335,0.6374278131874493,0.06850661621359555,0.0,0.3625721868125507,Gwh,2018,2,02-25,Sunday
2018-02-26,1152.027796875,805.7104570312505,4240.819993359374,441.5402609863281,0.0,6640.098508251952,2399.278514892578,0.17349558827227077,0.12134013614857633,0.6386682348295156,0.06649604074963737,0.0,0.36133176517048443,Gwh,2018,2,02-26,Monday
2018-02-27,1129.558859375,797.211766601563,4277.691108984374,437.7176652832032,0.0,6642.179400244141,2364.4882912597664,0.17005846896178112,0.12002261886697317,0.6440192068324958,0.06589970533874986,0.0,0.35598079316750414,Gwh,2018,2,02-27,Tuesday
2018-02-28,1150.20756640625,798.5590390625003,4247.914955273438,432.13395043945314,0.0,6628.815511181641,2380.900555908203,0.1735163038503716,0.12046783286025568,0.640825641942811,0.06519022134656176,0.0,0.35917435805718895,Gwh,2018,2,02-28,Wednesday
2018-03-01,1195.8715234375,805.6475839843755,4154.6605904296875,435.9387231445313,0.0,6592.118420996094,2437.4578305664063,0.18140929016514834,0.12221376081751868,0.6302466559455258,0.0661302930718073,0.0,0.36975334405447424,Gwh,2018,3,03-01,Thursday
