datetime,Nuclear,region,Wind,Hydro,Coal,Natural gas,Solar,Other
2022-05-17 08:00:00,4482,TEX,15834,50,7199,15177,0,115
2022-05-17 09:00:00,4471,TEX,16228,93,6955,14090,0,68
2022-05-17 10:00:00,4472,TEX,18085,94,6922,12151,0,108
2022-05-17 11:00:00,4474,TEX,18285,122,6738,13363,0,124
2022-05-17 12:00:00,4474,TEX,17922,106,6624,15818,13,118
2022-05-17 13:00:00,4476,TEX,18045,149,6834,15578,844,77
2022-05-17 14:00:00,4476,TEX,18840,149,6852,14112,3600,92
2022-05-17 15:00:00,4475,TEX,21559,141,6809,13820,4777,239
2022-05-17 16:00:00,4474,TEX,22040,141,6939,15813,4903,383
2022-05-17 17:00:00,4474,TEX,22000,108,6935,18998,5538,142
2022-05-17 18:00:00,4473,TEX,22682,165,6988,21764,5137,156
2022-05-17 19:00:00,4472,TEX,23644,135,7547,23389,5022,139
2022-05-17 20:00:00,4474,TEX,24116,54,7874,24968,5211,169
2022-05-17 21:00:00,4480,TEX,23720,36,7911,27257,5698,203
2022-05-17 22:00:00,4471,TEX,23038,78,7803,29070,6034,170
2022-05-17 23:00:00,4470,TEX,23308,78,8428,28260,5467,201
2022-05-18 00:00:00,4471,TEX,23502,78,8455,26916,4668,173
2022-05-18 01:00:00,4471,TEX,23531,77,8433,26263,2643,226
2022-05-18 02:00:00,4472,TEX,23893,34,8647,25805,213,177
2022-05-18 03:00:00,4473,TEX,24060,33,8043,23778,0,380
2022-05-18 04:00:00,4473,TEX,24089,12,7866,20314,0,172
2022-05-18 05:00:00,4474,TEX,24470,6,7813,15900,0,140
2022-05-18 06:00:00,4475,TEX,24230,7,7637,12901,0,99
2022-05-18 07:00:00,4472,TEX,24363,43,7480,10380,0,109
2022-05-18 08:00:00,4476,TEX,23837,93,7346,9353,0,82
2022-05-18 09:00:00,4511,TEX,23213,94,6911,8872,0,117
2022-05-18 10:00:00,4545,TEX,22097,114,7640,9199,0,103
2022-05-18 11:00:00,4580,TEX,21290,94,7770,10822,0,139
2022-05-18 12:00:00,4616,TEX,20721,87,7725,12887,21,131
2022-05-18 13:00:00,4653,TEX,19912,148,7684,12612,1564,220
2022-05-18 14:00:00,4690,TEX,17857,145,7723,13512,5788,102
2022-05-18 15:00:00,4726,TEX,17595,127,7764,14303,7869,116
2022-05-18 16:00:00,4757,TEX,16922,71,7743,16481,8704,356
2022-05-18 17:00:00,4784,TEX,15586,37,7741,20909,8906,233
2022-05-18 18:00:00,4790,TEX,14738,71,7742,25261,8905,135
2022-05-18 19:00:00,4785,TEX,14432,70,7782,28559,8732,146
2022-05-18 20:00:00,4784,TEX,13625,49,7802,31837,8573,205
2022-05-18 21:00:00,4783,TEX,13316,41,8537,33599,8397,219
2022-05-18 22:00:00,4783,TEX,13236,73,9071,34903,8228,236
2022-05-18 23:00:00,4782,TEX,12974,149,9018,35363,7726,528
2022-05-19 00:00:00,4783,TEX,13060,168,8974,35444,6335,198
2022-05-19 01:00:00,4782,TEX,13228,165,9035,35489,2773,244
2022-05-19 02:00:00,4783,TEX,14406,93,9181,34168,154,153
2022-05-19 03:00:00,4783,TEX,17109,30,9235,29569,0,170
2022-05-19 04:00:00,4783,TEX,19595,6,8411,23735,0,192
2022-05-19 05:00:00,4785,TEX,20942,6,7905,18925,0,157
2022-05-19 06:00:00,4799,TEX,20890,41,7781,15771,0,94
2022-05-19 07:00:00,4814,TEX,21351,92,7688,12751,0,92
2022-05-19 08:00:00,4815,TEX,21964,93,6853,11145,0,80
2022-05-19 09:00:00,4816,TEX,21908,93,6147,10771,0,88
2022-05-19 10:00:00,4818,TEX,19616,140,6904,11830,0,126
2022-05-19 11:00:00,4825,TEX,16743,106,7796,15420,0,123
2022-05-19 12:00:00,4848,TEX,15460,140,7832,17831,13,150
2022-05-19 13:00:00,4872,TEX,12330,148,7837,20489,1435,94
2022-05-19 14:00:00,4890,TEX,12487,147,7785,18132,5533,129
2022-05-19 15:00:00,4902,TEX,13656,148,7819,17779,7902,147
2022-05-19 16:00:00,4909,TEX,14445,140,7781,19539,8608,148
2022-05-19 17:00:00,4920,TEX,14324,124,7807,22576,8913,46
2022-05-19 18:00:00,4931,TEX,13701,130,7818,26004,9196,33
2022-05-19 19:00:00,4939,TEX,14730,112,7728,27963,9317,50
2022-05-19 20:00:00,4938,TEX,17008,113,7734,28640,9135,90
2022-05-19 21:00:00,4937,TEX,18995,74,7758,29382,8730,114
2022-05-19 22:00:00,4937,TEX,20098,74,7885,30201,8343,91
2022-05-19 23:00:00,4937,TEX,20584,74,7918,29808,7947,48
2022-05-20 00:00:00,4937,TEX,20667,74,7882,28794,6609,95
2022-05-20 01:00:00,4945,TEX,20368,32,8251,29041,3175,136
2022-05-20 02:00:00,4958,TEX,20932,30,8794,28232,250,275
2022-05-20 03:00:00,4969,TEX,23379,30,8079,25091,0,73
2022-05-20 04:00:00,4982,TEX,25160,8,7216,20664,0,73
2022-05-20 05:00:00,4994,TEX,25996,7,7048,16171,0,30
2022-05-20 06:00:00,5006,TEX,25901,41,6974,12592,0,45
2022-05-20 07:00:00,5017,TEX,25874,92,6955,10121,0,58
2022-05-20 08:00:00,5026,TEX,25900,92,6974,8677,0,48
2022-05-20 09:00:00,5036,TEX,25613,93,6719,8164,0,47
2022-05-20 10:00:00,5041,TEX,25200,111,6796,8375,0,70
2022-05-20 11:00:00,5043,TEX,24234,86,7123,10044,0,73
2022-05-20 12:00:00,5043,TEX,23726,139,7159,12290,13,94
2022-05-20 13:00:00,5043,TEX,22887,147,7157,12865,1372,46
2022-05-20 14:00:00,5043,TEX,21858,148,7142,12135,4999,84
2022-05-20 15:00:00,5042,TEX,21223,148,7122,14232,6552,96
2022-05-20 16:00:00,5042,TEX,19887,140,7257,17082,8109,69
2022-05-20 17:00:00,5041,TEX,17635,125,7268,21979,8510,115
2022-05-20 18:00:00,5040,TEX,15009,132,7342,27329,8671,136
2022-05-20 19:00:00,5039,TEX,12728,112,7930,31927,8685,89
2022-05-20 20:00:00,5038,TEX,10701,79,8723,34708,8530,173
2022-05-20 21:00:00,5038,TEX,10135,73,8847,35982,8377,445
2022-05-20 22:00:00,5037,TEX,10754,75,8694,36208,8038,221
2022-05-20 23:00:00,5036,TEX,12574,75,8547,35393,7194,100
2022-05-21 00:00:00,5036,TEX,14188,31,8429,33769,5445,43
2022-05-21 01:00:00,5036,TEX,15633,30,8454,32212,2786,84
2022-05-21 02:00:00,5036,TEX,15410,30,8730,32430,318,69
2022-05-21 03:00:00,5036,TEX,16618,29,7977,30314,0,34
2022-05-21 04:00:00,5037,TEX,18825,7,7351,25879,0,86
2022-05-21 05:00:00,5037,TEX,21056,7,7320,20920,0,40
2022-05-21 06:00:00,5038,TEX,21172,85,7297,17531,0,66
2022-05-21 07:00:00,5038,TEX,20827,93,7197,15519,0,42
2022-05-21 08:00:00,5039,TEX,20605,121,7035,13969,0,45
2022-05-21 09:00:00,5039,TEX,20369,140,7076,12832,0,47
2022-05-21 10:00:00,5039,TEX,20519,157,7071,11937,0,43
2022-05-21 11:00:00,5040,TEX,20343,117,7074,12038,0,39
2022-05-21 12:00:00,5040,TEX,20008,139,7044,12706,20,17
2022-05-21 13:00:00,5040,TEX,21662,118,7043,11047,1456,48
2022-05-21 14:00:00,5040,TEX,22220,58,7017,11399,3150,130
2022-05-21 15:00:00,5039,TEX,21618,50,7079,13953,4302,85
2022-05-21 16:00:00,5038,TEX,20790,49,7031,16254,6177,63
2022-05-21 17:00:00,5037,TEX,20262,34,7071,19939,6573,32
2022-05-21 18:00:00,5036,TEX,18960,69,7053,23918,7024,56
2022-05-21 19:00:00,5035,TEX,17722,71,7218,27029,7335,46
2022-05-21 20:00:00,5033,TEX,16718,78,7508,28866,7928,106
2022-05-21 21:00:00,5034,TEX,16122,72,7637,29468,8532,250
2022-05-21 22:00:00,5049,TEX,16313,74,7732,29500,8205,75
2022-05-21 23:00:00,5048,TEX,17780,34,7424,27613,7375,62
2022-05-22 00:00:00,5048,TEX,19559,32,7252,25038,5274,57
2022-05-22 01:00:00,5049,TEX,21163,44,7169,23026,2627,93
2022-05-22 02:00:00,5049,TEX,22471,100,7253,22197,251,89
2022-05-22 03:00:00,5049,TEX,22276,119,7171,20728,0,76
2022-05-22 04:00:00,5050,TEX,23533,98,7039,16576,0,57
2022-05-22 05:00:00,5051,TEX,23162,69,7074,13297,0,65
2022-05-22 06:00:00,5052,TEX,22400,85,7073,11209,0,57
2022-05-22 07:00:00,5052,TEX,21877,91,6543,9414,0,47
2022-05-22 08:00:00,5053,TEX,21489,120,5756,8677,0,69
2022-05-22 09:00:00,5053,TEX,20808,139,5280,8458,0,30
2022-05-22 10:00:00,5054,TEX,19920,164,4616,8547,0,78
2022-05-22 11:00:00,5056,TEX,19136,128,4630,8949,0,40
2022-05-22 12:00:00,5056,TEX,18832,137,4228,9459,2,56
2022-05-22 13:00:00,5056,TEX,18473,116,4450,9727,370,92
2022-05-22 14:00:00,5057,TEX,18264,55,4947,9837,1370,27
2022-05-22 15:00:00,5057,TEX,18681,48,4689,10354,2199,97
2022-05-22 16:00:00,5058,TEX,16310,47,4910,11614,3959,175
2022-05-22 17:00:00,5058,TEX,11783,35,6195,14557,5567,78
2022-05-22 18:00:00,5058,TEX,9310,72,6500,16715,6662,91
2022-05-22 19:00:00,5058,TEX,7203,72,6436,19740,7146,125
2022-05-22 20:00:00,5058,TEX,4865,38,6810,22884,7340,82
2022-05-22 21:00:00,5057,TEX,3523,30,7097,25421,7256,167
2022-05-22 22:00:00,5056,TEX,3124,30,7313,27437,6715,157
2022-05-22 23:00:00,5055,TEX,3061,30,8004,28757,5506,53
2022-05-23 00:00:00,5054,TEX,4534,31,7999,28887,3671,66
2022-05-23 01:00:00,5053,TEX,5806,32,7492,29091,1503,88
2022-05-23 02:00:00,5053,TEX,6485,75,7646,28885,135,222
2022-05-23 03:00:00,5057,TEX,7724,103,7233,27080,57,108
2022-05-23 04:00:00,5058,TEX,9146,121,7075,23267,57,58
2022-05-23 05:00:00,5059,TEX,10258,93,7144,18813,57,78
2022-05-23 06:00:00,5060,TEX,10513,66,6995,16024,57,83
2022-05-23 07:00:00,5057,TEX,10223,49,7026,14462,57,49
2022-05-23 08:00:00,5053,TEX,9174,48,6976,14488,57,39
2022-05-23 09:00:00,5055,TEX,8502,113,6870,14976,57,52
2022-05-23 10:00:00,5057,TEX,8165,117,6803,15561,41,50
2022-05-23 11:00:00,5060,TEX,8103,110,6765,17361,0,77
2022-05-23 12:00:00,5061,TEX,8143,116,6612,19551,5,53
2022-05-23 13:00:00,5062,TEX,8114,104,6582,20493,429,33
2022-05-23 14:00:00,5063,TEX,8163,103,6601,20697,1626,67
2022-05-23 15:00:00,5062,TEX,8368,68,6591,20256,3221,33
2022-05-23 16:00:00,5062,TEX,8344,48,6549,20361,4310,49
2022-05-23 17:00:00,5062,TEX,9426,27,6246,20970,5084,57
2022-05-23 18:00:00,5062,TEX,11071,112,5943,20933,5834,61
2022-05-23 19:00:00,5062,TEX,12232,116,5808,22197,5937,48
2022-05-23 20:00:00,5061,TEX,13136,111,5963,23164,5454,80
2022-05-23 21:00:00,5059,TEX,14396,122,5971,23622,5486,41
2022-05-23 22:00:00,5059,TEX,14671,121,5968,23540,5988,86
2022-05-23 23:00:00,5058,TEX,15996,121,6027,21845,6155,56
2022-05-24 00:00:00,5059,TEX,17812,94,6019,20590,4681,78
2022-05-24 01:00:00,5059,TEX,18985,73,6052,20660,1598,38
2022-05-24 02:00:00,5059,TEX,19889,31,6087,20571,143,39
2022-05-24 03:00:00,5060,TEX,19336,31,6104,19662,0,266
2022-05-24 04:00:00,5059,TEX,18934,31,6122,17429,0,112
2022-05-24 05:00:00,5061,TEX,17795,31,6071,14763,0,70
2022-05-24 06:00:00,5061,TEX,17772,31,6029,12016,0,71
2022-05-24 07:00:00,5061,TEX,17917,50,5768,10462,0,54
2022-05-24 08:00:00,5062,TEX,15962,72,5639,11250,0,7
2022-05-24 09:00:00,5063,TEX,17065,117,5391,9994,0,35
2022-05-24 10:00:00,5063,TEX,16870,116,5352,10240,0,54
2022-05-24 11:00:00,5064,TEX,16002,110,5637,12511,3,59
2022-05-24 12:00:00,5065,TEX,13078,140,6006,16713,10,119
2022-05-24 13:00:00,5065,TEX,9727,147,6283,20239,463,90
2022-05-24 14:00:00,5065,TEX,8464,147,6273,21020,1748,90
2022-05-24 15:00:00,5065,TEX,7399,143,6806,21872,2844,116
2022-05-24 16:00:00,5065,TEX,7190,141,6658,22832,3803,47
2022-05-24 17:00:00,5065,TEX,6238,108,6236,23667,5272,57
2022-05-24 18:00:00,5065,TEX,5190,120,6236,24479,6083,35
2022-05-24 19:00:00,5065,TEX,6032,111,6188,24990,6172,46
2022-05-24 20:00:00,5065,TEX,8279,76,6074,24319,5960,44
2022-05-24 21:00:00,5064,TEX,10630,26,6036,23546,5261,65
2022-05-24 22:00:00,5064,TEX,13124,26,6033,23885,4132,27
2022-05-24 23:00:00,5065,TEX,14799,26,6038,23329,3338,82
2022-05-25 00:00:00,5065,TEX,16458,26,6147,22211,1624,92
2022-05-25 01:00:00,5064,TEX,17510,26,6212,20551,560,199
2022-05-25 02:00:00,5064,TEX,20262,26,5881,18154,91,44
2022-05-25 03:00:00,5064,TEX,21234,26,5430,16887,0,90
2022-05-25 04:00:00,5065,TEX,19198,57,5825,15338,0,135
2022-05-25 05:00:00,5066,TEX,17367,73,5641,13867,0,27
2022-05-25 06:00:00,5067,TEX,18684,80,4689,10277,0,75
2022-05-25 07:00:00,5067,TEX,19252,104,3907,8918,0,51
2022-05-25 08:00:00,5065,TEX,17194,75,4532,9022,0,46
2022-05-25 09:00:00,5065,TEX,16146,109,4487,8719,0,10
2022-05-25 10:00:00,5067,TEX,15891,76,3986,9174,0,65
2022-05-25 11:00:00,5068,TEX,16385,103,3784,10467,0,47
2022-05-25 12:00:00,5068,TEX,16315,133,4023,12322,9,40
2022-05-25 13:00:00,5069,TEX,15957,141,4360,12720,971,47
2022-05-25 14:00:00,5070,TEX,15511,141,4217,12572,3000,52
2022-05-25 15:00:00,5070,TEX,16862,133,4096,12474,3373,34
2022-05-25 16:00:00,5073,TEX,16958,133,4099,12749,4161,59
2022-05-25 17:00:00,5081,TEX,15857,99,4103,13527,5461,102
2022-05-25 18:00:00,5082,TEX,16010,130,4214,14552,5514,95
2022-05-25 19:00:00,5078,TEX,15398,111,4728,15874,6009,80
2022-05-25 20:00:00,5075,TEX,15141,76,5177,17356,6096,54
2022-05-25 21:00:00,5073,TEX,15498,26,5302,18968,5505,59
2022-05-25 22:00:00,5073,TEX,15112,26,5418,20644,5132,41
2022-05-25 23:00:00,5073,TEX,13600,26,5443,22207,5186,64
2022-05-26 00:00:00,5072,TEX,12149,26,5357,22895,5022,127
2022-05-26 01:00:00,5072,TEX,9105,26,5308,25797,3365,99
2022-05-26 02:00:00,5072,TEX,4407,26,6284,30974,329,153
2022-05-26 03:00:00,5072,TEX,2200,26,6667,31583,0,228
2022-05-26 04:00:00,5073,TEX,1631,26,6004,30086,0,71
2022-05-26 05:00:00,5073,TEX,1882,26,5668,26686,0,79
2022-05-26 06:00:00,5074,TEX,2613,2,5693,23154,0,110
2022-05-26 07:00:00,5075,TEX,4136,34,5681,19913,0,47
2022-05-26 08:00:00,5074,TEX,6962,42,5677,15887,0,30
2022-05-26 09:00:00,5074,TEX,9177,56,5602,13242,0,43
2022-05-26 10:00:00,5074,TEX,10256,85,5364,12848,0,28
2022-05-26 11:00:00,5075,TEX,11471,79,4978,13263,0,66
2022-05-26 12:00:00,5076,TEX,12743,134,4984,13977,46,180
2022-05-26 13:00:00,5075,TEX,12275,132,4994,13724,2351,131
2022-05-26 14:00:00,5075,TEX,8982,141,4693,14742,7039,149
2022-05-26 15:00:00,5073,TEX,7122,141,5313,16321,8688,75
2022-05-26 16:00:00,5073,TEX,7815,132,5250,17562,9069,165
2022-05-26 17:00:00,5072,TEX,5819,99,5622,21565,9304,187
2022-05-26 18:00:00,5072,TEX,4269,133,5721,25465,9324,115
2022-05-26 19:00:00,5071,TEX,3964,104,5907,28365,9333,118
2022-05-26 20:00:00,5070,TEX,3787,73,6178,30968,9525,87
2022-05-26 21:00:00,5068,TEX,3620,25,6306,33170,9540,217
2022-05-26 22:00:00,5067,TEX,3771,25,6280,34919,9373,180
2022-05-26 23:00:00,5066,TEX,3878,30,6884,35521,9084,113
2022-05-27 00:00:00,5062,TEX,3980,74,7522,35235,7903,140
2022-05-27 01:00:00,5060,TEX,4455,74,7633,36131,4113,351
2022-05-27 02:00:00,5058,TEX,5885,76,7608,35785,404,324
2022-05-27 03:00:00,5056,TEX,7908,7,6971,32857,0,125
2022-05-27 04:00:00,5054,TEX,9352,1,6068,28449,0,160
2022-05-27 05:00:00,5052,TEX,10323,1,6018,23725,0,177
2022-05-27 06:00:00,5052,TEX,12522,1,5963,18503,0,164
2022-05-27 07:00:00,5053,TEX,13580,36,5992,14924,0,154
2022-05-27 08:00:00,5054,TEX,13631,44,6030,13502,0,103
2022-05-27 09:00:00,5055,TEX,13003,44,6027,12998,0,86
2022-05-27 10:00:00,5055,TEX,12988,86,6035,12669,0,103
2022-05-27 11:00:00,5053,TEX,12487,80,6027,14189,0,100
2022-05-27 12:00:00,5054,TEX,12210,134,6003,15755,72,133
2022-05-27 13:00:00,5055,TEX,11137,134,5963,16508,2333,146
2022-05-27 14:00:00,5056,TEX,8356,142,5976,17401,6828,163
2022-05-27 15:00:00,5057,TEX,8990,142,5981,18088,8529,141
2022-05-27 16:00:00,5058,TEX,9731,134,6014,20343,8804,234
2022-05-27 17:00:00,5057,TEX,9450,100,5977,24255,8961,155
2022-05-27 18:00:00,5058,TEX,9459,106,6046,27201,9023,155
2022-05-27 19:00:00,5057,TEX,9454,88,6243,30024,9035,185
2022-05-27 20:00:00,5058,TEX,9519,53,6323,32536,8844,186
2022-05-27 21:00:00,5057,TEX,10033,3,6451,34442,8465,237
2022-05-27 22:00:00,5056,TEX,10632,65,6380,35380,8182,211
2022-05-27 23:00:00,5056,TEX,11465,95,6470,35031,7877,160
2022-05-28 00:00:00,5055,TEX,13143,105,6686,32718,6948,193
2022-05-28 01:00:00,5055,TEX,15102,104,6668,31542,3558,244
2022-05-28 02:00:00,5054,TEX,17383,28,6439,29670,334,147
2022-05-28 03:00:00,5054,TEX,20804,9,6292,24137,0,182
2022-05-28 04:00:00,5053,TEX,22908,0,6246,18540,0,276
2022-05-28 05:00:00,5051,TEX,23062,0,6019,15139,0,174
2022-05-28 06:00:00,5048,TEX,22587,1,6634,11416,0,144
2022-05-28 07:00:00,5046,TEX,22608,35,6437,9005,0,91
2022-05-28 08:00:00,5044,TEX,22363,42,5440,8266,0,94
2022-05-28 09:00:00,5043,TEX,21655,43,4884,8134,0,97
2022-05-28 10:00:00,5042,TEX,21056,85,4516,8160,0,116
2022-05-28 11:00:00,5041,TEX,20806,79,4650,8273,0,96
2022-05-28 12:00:00,5041,TEX,20590,133,4280,8513,27,92
2022-05-28 13:00:00,5042,TEX,20473,133,4121,8769,1065,135
2022-05-28 14:00:00,5043,TEX,20040,141,5074,9139,3388,81
2022-05-28 15:00:00,5043,TEX,20529,141,6150,10044,4457,96
2022-05-28 16:00:00,5043,TEX,20911,133,6548,12529,4855,144
2022-05-28 17:00:00,5042,TEX,20537,98,6842,16192,5251,157
2022-05-28 18:00:00,5041,TEX,20296,104,6963,19284,5665,120
2022-05-28 19:00:00,5041,TEX,19766,44,7077,21906,6304,125
2022-05-28 20:00:00,5040,TEX,20418,43,7144,23594,6544,115
2022-05-28 21:00:00,5039,TEX,20762,3,7204,24929,6897,156
2022-05-28 22:00:00,5038,TEX,21412,109,7297,25282,7061,155
2022-05-28 23:00:00,5036,TEX,22141,112,7607,25107,6424,272
2022-05-29 00:00:00,5035,TEX,23152,112,7716,24308,4895,181
2022-05-29 01:00:00,5033,TEX,23695,28,7729,23811,2428,294
2022-05-29 02:00:00,5033,TEX,24197,23,7849,22865,201,142
2022-05-29 03:00:00,5032,TEX,24756,5,7849,20480,0,166
2022-05-29 04:00:00,5031,TEX,24703,0,7890,17261,0,211
2022-05-29 05:00:00,5031,TEX,25203,0,7966,13388,0,151
2022-05-29 06:00:00,5033,TEX,25566,34,7754,10404,0,133
2022-05-29 07:00:00,5034,TEX,25825,42,7159,8254,0,82
2022-05-29 08:00:00,5035,TEX,25713,43,5838,7829,0,106
2022-05-29 09:00:00,5036,TEX,25351,42,5618,7560,0,78
2022-05-29 10:00:00,5035,TEX,24311,85,5001,7531,0,114
2022-05-29 11:00:00,5036,TEX,24096,79,4663,7609,0,82
2022-05-29 12:00:00,5039,TEX,23835,98,4595,7772,23,100
2022-05-29 13:00:00,5040,TEX,23402,98,4561,7754,848,100
2022-05-29 14:00:00,5039,TEX,23743,91,4935,8044,2956,145
2022-05-29 15:00:00,5040,TEX,24353,90,5967,8896,4299,84
2022-05-29 16:00:00,5040,TEX,24000,90,6657,10885,5287,133
2022-05-29 17:00:00,5040,TEX,24239,62,7522,13339,5261,146
2022-05-29 18:00:00,5040,TEX,24493,43,7865,15723,5257,124
2022-05-29 19:00:00,5040,TEX,23593,13,8083,17852,6249,158
2022-05-29 20:00:00,5039,TEX,24141,21,8096,19870,5865,148
2022-05-29 21:00:00,5036,TEX,24097,28,8096,21464,5927,147
2022-05-29 22:00:00,5036,TEX,23975,111,8116,22376,5965,285
2022-05-29 23:00:00,5035,TEX,24013,146,8113,22660,5613,320
2022-05-30 00:00:00,5035,TEX,23992,153,8130,22221,4857,162
2022-05-30 01:00:00,5037,TEX,24612,17,7970,21553,2731,208
2022-05-30 02:00:00,5037,TEX,25944,43,8011,20273,393,158
2022-05-30 03:00:00,5039,TEX,26509,43,8093,18331,0,143
2022-05-30 04:00:00,5040,TEX,26871,42,8199,14853,0,175
2022-05-30 05:00:00,5040,TEX,26850,8,8314,11603,0,162
2022-05-30 06:00:00,5040,TEX,26622,43,8008,9701,0,114
2022-05-30 07:00:00,5043,TEX,26507,42,7084,8455,0,87
2022-05-30 08:00:00,5044,TEX,26281,50,5992,8062,0,106
2022-05-30 09:00:00,5046,TEX,26069,50,5430,7889,0,88
2022-05-30 10:00:00,5047,TEX,25867,85,5230,7968,0,106
2022-05-30 11:00:00,5047,TEX,25873,71,5512,8111,0,95
2022-05-30 12:00:00,5049,TEX,25339,90,5747,8134,46,122
2022-05-30 13:00:00,5049,TEX,23940,90,5891,8110,1706,78
2022-05-30 14:00:00,5050,TEX,23320,90,5947,8540,4186,151
2022-05-30 15:00:00,5050,TEX,23013,125,6961,10499,4985,134
2022-05-30 16:00:00,5049,TEX,21669,131,7558,13008,6726,152
2022-05-30 17:00:00,5049,TEX,19534,70,7780,16382,8497,134
2022-05-30 18:00:00,5048,TEX,16795,86,8191,20846,8630,169
2022-05-30 19:00:00,5047,TEX,15746,85,8329,23609,8723,171
2022-05-30 20:00:00,5047,TEX,16768,8,8301,24709,8721,142
2022-05-30 21:00:00,5047,TEX,18434,7,8177,24669,8696,144
2022-05-30 22:00:00,5046,TEX,19976,112,7994,24661,8348,145
2022-05-30 23:00:00,5046,TEX,21518,112,7996,24445,7255,142
2022-05-31 00:00:00,5046,TEX,22885,112,8347,23411,5523,164
2022-05-31 01:00:00,5046,TEX,24098,29,8446,22651,2928,252
2022-05-31 02:00:00,5047,TEX,23816,23,8521,23340,419,185
2022-05-31 03:00:00,5047,TEX,23736,45,8690,22025,0,199
2022-05-31 04:00:00,5049,TEX,24992,43,8709,17413,0,410
2022-05-31 05:00:00,5050,TEX,25898,10,8726,13433,0,168
2022-05-31 06:00:00,5050,TEX,26053,4,8717,10826,0,166
2022-05-31 07:00:00,5050,TEX,25696,38,8528,9052,0,117
2022-05-31 08:00:00,5051,TEX,25310,46,7849,8448,0,99
2022-05-31 09:00:00,5052,TEX,24871,59,7356,8403,0,97
2022-05-31 10:00:00,5052,TEX,24041,118,6738,9573,0,119
2022-05-31 11:00:00,5052,TEX,23132,104,7464,10566,0,140
2022-05-31 12:00:00,5053,TEX,21915,137,8201,11741,52,114
2022-05-31 13:00:00,5053,TEX,20701,137,8609,12491,1562,121
2022-05-31 14:00:00,5053,TEX,21357,148,8221,12803,3830,156
2022-05-31 15:00:00,5053,TEX,22042,149,8096,14898,4127,168
2022-05-31 16:00:00,5052,TEX,21351,141,7938,18327,5165,184
2022-05-31 17:00:00,5051,TEX,19603,105,7846,22151,6924,167
2022-05-31 18:00:00,5051,TEX,17528,110,7734,25918,8624,184
2022-05-31 19:00:00,5050,TEX,16260,90,7721,29486,8788,210
2022-05-31 20:00:00,5048,TEX,16090,59,7987,31274,8747,184
2022-05-31 21:00:00,5047,TEX,16576,8,8255,32463,8327,204
2022-05-31 22:00:00,5047,TEX,17628,31,8288,33300,7118,170
2022-05-31 23:00:00,5047,TEX,19811,123,8224,31667,6284,181
