datetime,Wind,region,Coal,Natural gas,Nuclear,Petroleum,Other,Solar,Hydro
2022-05-03 11:00:00,136,NY,0,6521,3278,624,192,0,3007
2022-05-03 12:00:00,127,NY,0,6942,3275,684,199,0,3566
2022-05-03 13:00:00,74,NY,0,7076,3275,688,199,0,3738
2022-05-03 14:00:00,88,NY,0,7280,3270,685,199,0,3816
2022-05-03 15:00:00,60,NY,0,7359,3263,682,202,0,3770
2022-05-03 16:00:00,61,NY,0,6913,3269,602,204,0,3401
2022-05-03 17:00:00,108,NY,0,6475,3267,595,209,0,3548
2022-05-03 18:00:00,122,NY,0,6563,3257,594,206,0,3866
2022-05-03 19:00:00,140,NY,0,6724,3254,594,197,0,3748
2022-05-03 20:00:00,219,NY,0,6743,3258,585,198,0,3570
2022-05-03 21:00:00,304,NY,0,6898,3249,581,198,0,3700
2022-05-03 22:00:00,442,NY,0,7429,3254,637,192,0,3533
2022-05-03 23:00:00,599,NY,0,7860,3253,655,187,0,3403
2022-05-04 00:00:00,701,NY,0,7769,3253,671,187,0,3541
2022-05-04 01:00:00,824,NY,0,7750,3254,673,188,0,3329
2022-05-04 02:00:00,771,NY,0,7080,3253,607,191,0,3425
2022-05-04 03:00:00,748,NY,0,6282,3250,594,189,0,3098
2022-05-04 04:00:00,783,NY,0,5807,3245,596,194,0,2510
2022-05-04 05:00:00,856,NY,0,5651,3173,584,190,0,2112
2022-05-04 06:00:00,854,NY,0,5471,3172,584,187,0,1853
2022-05-04 07:00:00,833,NY,0,5301,3131,577,185,0,1970
2022-05-04 08:00:00,759,NY,0,5173,3092,569,184,0,1910
2022-05-04 09:00:00,717,NY,0,5187,3137,575,193,0,2141
2022-05-04 10:00:00,593,NY,0,5532,3258,589,200,0,2478
2022-05-04 11:00:00,459,NY,0,6281,3268,601,201,0,2905
2022-05-04 12:00:00,348,NY,0,6788,3271,608,203,0,3394
2022-05-04 13:00:00,259,NY,0,7163,3273,672,209,0,3325
2022-05-04 14:00:00,165,NY,0,7410,3271,649,208,0,3717
2022-05-04 15:00:00,188,NY,0,7943,3268,663,207,0,3795
2022-05-04 16:00:00,242,NY,0,8192,3273,663,209,0,3539
2022-05-04 17:00:00,291,NY,0,8167,3273,659,211,0,3579
2022-05-04 18:00:00,286,NY,0,8015,3278,646,214,0,3583
2022-05-04 19:00:00,259,NY,0,7641,3281,630,216,0,3636
2022-05-04 20:00:00,308,NY,0,7203,3279,610,230,0,3528
2022-05-04 21:00:00,339,NY,0,7482,3277,673,217,0,3399
2022-05-04 22:00:00,267,NY,0,7766,3274,654,208,0,3397
2022-05-04 23:00:00,150,NY,0,7620,3268,601,208,0,3808
2022-05-05 00:00:00,115,NY,0,7441,3272,642,206,0,3914
2022-05-05 01:00:00,98,NY,0,7455,3276,652,206,0,3927
2022-05-05 02:00:00,161,NY,0,7167,3269,617,206,0,3789
2022-05-05 03:00:00,321,NY,0,6560,3264,590,207,0,3306
2022-05-05 04:00:00,440,NY,0,6036,3261,589,208,0,2653
2022-05-05 05:00:00,385,NY,0,5389,3244,579,205,0,2522
2022-05-05 06:00:00,332,NY,0,4990,3242,567,207,0,2617
2022-05-05 07:00:00,297,NY,0,4836,3167,574,201,0,2582
2022-05-05 08:00:00,254,NY,0,4871,3168,575,203,0,2657
2022-05-05 09:00:00,215,NY,0,4953,3176,578,202,0,2843
2022-05-05 10:00:00,207,NY,0,5417,3251,594,203,0,3157
2022-05-05 11:00:00,225,NY,0,6160,3256,589,206,0,3164
2022-05-05 12:00:00,136,NY,0,6732,3262,594,216,0,3554
2022-05-05 13:00:00,89,NY,0,6490,3261,591,234,0,3600
2022-05-05 14:00:00,95,NY,0,6028,3254,582,241,0,3648
2022-05-05 15:00:00,62,NY,0,5827,3301,588,253,0,3492
2022-05-05 16:00:00,84,NY,0,5694,3301,573,253,0,3323
2022-05-05 17:00:00,103,NY,0,5700,3300,584,253,0,3525
2022-05-05 18:00:00,107,NY,0,5836,3298,586,249,0,3460
2022-05-05 19:00:00,146,NY,0,5798,3301,579,244,0,3371
2022-05-05 20:00:00,161,NY,0,5997,3303,577,253,0,3424
2022-05-05 21:00:00,161,NY,0,6571,3302,579,233,0,3308
2022-05-05 22:00:00,188,NY,0,6676,3302,579,226,0,3548
2022-05-05 23:00:00,194,NY,0,6753,3302,581,216,0,4023
2022-05-06 00:00:00,172,NY,0,7036,3301,587,197,0,3633
2022-05-06 01:00:00,229,NY,0,7182,3298,596,189,0,3816
2022-05-06 02:00:00,247,NY,0,7108,3297,602,203,0,3506
2022-05-06 03:00:00,252,NY,0,6353,3288,590,204,0,3194
2022-05-06 04:00:00,189,NY,0,5732,3284,592,210,0,3037
2022-05-06 05:00:00,154,NY,0,5284,3272,586,212,0,2764
2022-05-06 06:00:00,156,NY,0,4860,3115,559,215,0,2667
2022-05-06 07:00:00,145,NY,0,4697,3028,551,193,0,2474
2022-05-06 08:00:00,128,NY,0,4774,3035,554,194,0,2206
2022-05-06 09:00:00,105,NY,0,4968,3051,556,195,0,2263
2022-05-06 10:00:00,72,NY,0,5649,3212,585,210,0,2626
2022-05-06 11:00:00,88,NY,0,5892,3299,601,210,0,3210
2022-05-06 12:00:00,107,NY,0,6357,3295,592,210,0,3576
2022-05-06 13:00:00,108,NY,0,6680,3296,600,211,0,3639
2022-05-06 14:00:00,92,NY,0,6665,3298,601,214,0,3681
2022-05-06 15:00:00,103,NY,0,6432,3293,600,217,0,3800
2022-05-06 16:00:00,165,NY,0,6524,3266,592,217,0,3522
2022-05-06 17:00:00,185,NY,0,6543,3263,591,220,0,3384
2022-05-06 18:00:00,248,NY,0,6638,3249,587,216,0,3188
2022-05-06 19:00:00,319,NY,0,6763,3236,587,217,0,3037
2022-05-06 20:00:00,437,NY,0,6679,3232,586,209,0,3118
2022-05-06 21:00:00,583,NY,0,6871,3227,585,210,0,3087
2022-05-06 22:00:00,641,NY,0,7141,3224,593,209,0,3024
2022-05-06 23:00:00,590,NY,0,7207,3226,585,205,0,3173
2022-05-07 00:00:00,554,NY,0,7365,3233,599,203,0,2971
2022-05-07 01:00:00,610,NY,0,7321,3237,434,201,0,2977
2022-05-07 02:00:00,684,NY,0,7010,3241,434,212,0,2669
2022-05-07 03:00:00,676,NY,0,6385,3243,434,204,0,2620
2022-05-07 04:00:00,509,NY,0,6125,3244,434,206,0,1796
2022-05-07 05:00:00,840,NY,0,5671,3279,98,209,0,1479
2022-05-07 06:00:00,775,NY,0,4979,3187,0,203,0,1579
2022-05-07 07:00:00,741,NY,0,4983,3098,0,194,0,1367
2022-05-07 08:00:00,747,NY,0,4905,3099,0,196,0,1366
2022-05-07 09:00:00,772,NY,0,4955,3103,0,198,0,1394
2022-05-07 10:00:00,783,NY,0,5107,3194,0,205,0,1425
2022-05-07 11:00:00,723,NY,0,5458,3276,0,215,0,2008
2022-05-07 12:00:00,617,NY,0,5939,3282,0,213,0,1711
2022-05-07 13:00:00,596,NY,0,6210,3293,0,216,0,1799
2022-05-07 14:00:00,596,NY,0,6200,3285,0,222,0,2158
2022-05-07 15:00:00,553,NY,0,6364,3282,0,221,0,2054
2022-05-07 16:00:00,475,NY,0,6458,3283,0,221,0,1901
2022-05-07 17:00:00,455,NY,0,6434,3281,0,229,0,1695
2022-05-07 18:00:00,481,NY,0,6342,3272,0,240,0,1935
2022-05-07 19:00:00,463,NY,0,6199,3268,0,225,0,2008
2022-05-07 20:00:00,470,NY,0,6250,3267,0,223,0,2004
2022-05-07 21:00:00,432,NY,0,6278,3272,0,223,0,2060
2022-05-07 22:00:00,505,NY,0,6380,3271,0,218,0,2347
2022-05-07 23:00:00,518,NY,0,6757,3270,0,221,0,2694
2022-05-08 00:00:00,442,NY,0,7040,3273,0,211,0,2814
2022-05-08 01:00:00,364,NY,0,7247,3277,0,212,0,2879
2022-05-08 02:00:00,417,NY,0,6882,3274,0,208,0,2877
2022-05-08 03:00:00,411,NY,0,6622,3163,0,214,0,2492
2022-05-08 04:00:00,389,NY,0,6314,3094,0,214,0,2363
2022-05-08 05:00:00,398,NY,0,6467,3149,0,216,0,2313
2022-05-08 06:00:00,351,NY,0,6439,3160,0,216,0,2273
2022-05-08 07:00:00,304,NY,0,6310,3168,0,215,0,2317
2022-05-08 08:00:00,368,NY,0,6235,3178,0,212,0,2139
2022-05-08 09:00:00,360,NY,0,6345,3201,0,213,0,1962
2022-05-08 10:00:00,331,NY,0,6589,3212,0,212,0,2147
2022-05-08 11:00:00,340,NY,0,6583,3219,0,212,0,2065
2022-05-08 12:00:00,219,NY,0,6468,3223,0,221,0,2085
2022-05-08 13:00:00,186,NY,0,6531,3225,0,231,0,2220
2022-05-08 14:00:00,244,NY,0,5913,3228,0,240,0,2199
2022-05-08 15:00:00,258,NY,0,5383,3225,0,253,0,2417
2022-05-08 16:00:00,256,NY,0,5433,3230,0,239,0,2218
2022-05-08 17:00:00,311,NY,0,5278,3236,0,247,0,2131
2022-05-08 18:00:00,308,NY,0,5289,3239,0,248,0,2192
2022-05-08 19:00:00,279,NY,0,5192,3245,0,256,0,2356
2022-05-08 20:00:00,241,NY,0,5285,3254,0,238,0,2229
2022-05-08 21:00:00,222,NY,0,5702,3265,0,238,0,2380
2022-05-08 22:00:00,230,NY,0,6192,3272,0,231,0,2613
2022-05-08 23:00:00,250,NY,0,6809,3278,0,220,0,2769
2022-05-09 00:00:00,261,NY,0,7143,3277,0,217,0,2883
2022-05-09 01:00:00,249,NY,0,7451,3282,0,218,0,3038
2022-05-09 02:00:00,304,NY,0,7330,3279,0,215,0,2615
2022-05-09 03:00:00,429,NY,0,7004,3284,0,215,0,1996
2022-05-09 04:00:00,424,NY,0,6438,3283,0,212,0,2194
2022-05-09 05:00:00,291,NY,0,5936,3270,0,214,0,2246
2022-05-09 06:00:00,275,NY,0,5597,3279,0,212,0,2392
2022-05-09 07:00:00,257,NY,0,5319,3282,0,211,0,2479
2022-05-09 08:00:00,215,NY,0,5477,3280,0,214,0,2680
2022-05-09 09:00:00,188,NY,0,6000,3292,0,215,0,2507
2022-05-09 10:00:00,178,NY,0,6856,3289,0,214,0,2397
2022-05-09 11:00:00,231,NY,0,7782,3295,0,212,0,2375
2022-05-09 12:00:00,128,NY,0,8074,3301,0,220,0,2778
2022-05-09 13:00:00,54,NY,0,7321,3286,0,236,0,2996
2022-05-09 14:00:00,113,NY,0,6699,3279,1,243,0,2875
2022-05-09 15:00:00,172,NY,0,6249,3272,0,250,0,3038
2022-05-09 16:00:00,159,NY,0,5901,3274,0,247,0,3097
2022-05-09 17:00:00,151,NY,0,5855,3274,0,245,0,3119
2022-05-09 18:00:00,222,NY,0,6011,3269,0,244,0,3077
2022-05-09 19:00:00,219,NY,0,5930,3265,0,232,0,3259
2022-05-09 20:00:00,178,NY,0,6138,3262,0,228,0,3278
2022-05-09 21:00:00,168,NY,0,6341,3274,0,225,0,3385
2022-05-09 22:00:00,189,NY,0,6825,3280,0,209,0,3634
2022-05-09 23:00:00,217,NY,0,7230,3283,0,202,0,3944
2022-05-10 00:00:00,186,NY,0,8095,3287,0,192,0,3761
2022-05-10 01:00:00,268,NY,0,8326,3286,0,189,0,3740
2022-05-10 02:00:00,392,NY,0,7792,3278,0,188,0,3391
2022-05-10 03:00:00,528,NY,0,6943,3265,0,187,0,3025
2022-05-10 04:00:00,628,NY,0,6275,3252,0,189,0,2594
2022-05-10 05:00:00,728,NY,0,6258,3186,0,183,0,2155
2022-05-10 06:00:00,888,NY,0,5549,3186,0,187,0,1963
2022-05-10 07:00:00,880,NY,0,5689,3134,0,183,0,1821
2022-05-10 08:00:00,867,NY,0,5711,3174,0,189,0,1639
2022-05-10 09:00:00,826,NY,0,5859,3202,0,189,0,1566
2022-05-10 10:00:00,744,NY,0,6351,3295,0,193,0,1861
2022-05-10 11:00:00,621,NY,0,6949,3298,0,193,0,2425
2022-05-10 12:00:00,374,NY,0,6998,3296,0,205,0,2994
2022-05-10 13:00:00,276,NY,0,6524,3286,0,217,0,3117
2022-05-10 14:00:00,294,NY,0,6185,3283,0,227,0,3163
2022-05-10 15:00:00,210,NY,0,6002,3272,0,230,0,3349
2022-05-10 16:00:00,148,NY,0,5821,3269,0,234,0,3503
2022-05-10 17:00:00,153,NY,0,5843,3265,0,238,0,3526
2022-05-10 18:00:00,140,NY,0,5853,3263,0,242,0,3637
2022-05-10 19:00:00,132,NY,0,5798,3265,0,238,0,3694
2022-05-10 20:00:00,98,NY,0,5928,3264,0,232,0,3721
2022-05-10 21:00:00,103,NY,0,6446,3267,13,226,0,3557
2022-05-10 22:00:00,119,NY,0,6908,3256,274,220,0,3762
2022-05-10 23:00:00,125,NY,0,7160,3271,259,209,0,3609
2022-05-11 00:00:00,128,NY,0,7470,3293,22,196,0,3321
2022-05-11 01:00:00,173,NY,0,7625,3296,31,192,0,3166
2022-05-11 02:00:00,323,NY,0,7037,3281,0,186,0,3240
2022-05-11 03:00:00,325,NY,0,6624,3275,0,182,0,2672
2022-05-11 04:00:00,454,NY,0,6216,3262,0,185,0,2310
2022-05-11 05:00:00,511,NY,0,5602,3172,0,179,0,1822
2022-05-11 06:00:00,564,NY,0,5343,3082,0,173,0,1713
2022-05-11 07:00:00,581,NY,0,5097,3085,0,171,0,1594
2022-05-11 08:00:00,568,NY,0,5102,3097,0,173,0,1643
2022-05-11 09:00:00,528,NY,0,5158,3119,0,173,0,1768
2022-05-11 10:00:00,484,NY,0,5704,3199,0,177,0,1893
2022-05-11 11:00:00,416,NY,0,6482,3308,0,186,0,2180
2022-05-11 12:00:00,212,NY,0,6868,3314,1,194,0,2654
2022-05-11 13:00:00,49,NY,0,6702,3310,0,206,0,3279
2022-05-11 14:00:00,8,NY,0,6594,3319,0,217,0,2884
2022-05-11 15:00:00,4,NY,0,6181,3311,0,223,0,3255
2022-05-11 16:00:00,18,NY,0,6073,3311,0,227,0,3432
2022-05-11 17:00:00,23,NY,0,6366,3292,0,225,0,3412
2022-05-11 18:00:00,43,NY,0,6542,3295,0,224,0,3165
2022-05-11 19:00:00,54,NY,0,6748,3297,0,225,0,3091
2022-05-11 20:00:00,108,NY,0,6786,3297,0,218,0,3146
2022-05-11 21:00:00,101,NY,0,7404,3306,0,213,0,3288
2022-05-11 22:00:00,57,NY,0,7318,3310,0,209,0,3782
2022-05-11 23:00:00,80,NY,0,7927,3310,0,197,0,3752
2022-05-12 00:00:00,96,NY,0,8026,3311,0,194,0,3466
2022-05-12 01:00:00,106,NY,0,8197,3313,0,190,0,3288
2022-05-12 02:00:00,181,NY,0,7533,3306,0,190,0,3232
2022-05-12 03:00:00,243,NY,0,6949,3299,0,193,0,2900
2022-05-12 04:00:00,236,NY,0,6300,3291,0,192,0,2512
2022-05-12 05:00:00,261,NY,0,6013,3206,0,186,0,2215
2022-05-12 06:00:00,309,NY,0,5515,3199,0,188,0,2363
2022-05-12 07:00:00,352,NY,0,5353,3190,0,188,0,2242
2022-05-12 08:00:00,289,NY,0,5405,3196,0,182,0,2059
2022-05-12 09:00:00,240,NY,0,5532,3198,0,186,0,1971
2022-05-12 10:00:00,210,NY,0,5914,3204,0,185,0,2206
2022-05-12 11:00:00,214,NY,0,6385,3292,0,192,0,2589
2022-05-12 12:00:00,182,NY,0,6943,3287,0,202,0,2932
2022-05-12 13:00:00,139,NY,0,6776,3284,0,210,0,3333
2022-05-12 14:00:00,95,NY,0,6576,3277,0,220,0,3456
2022-05-12 15:00:00,81,NY,0,6604,3284,0,219,0,3520
2022-05-12 16:00:00,59,NY,0,6624,3280,0,231,0,3504
2022-05-12 17:00:00,61,NY,0,6890,3287,0,232,0,3462
2022-05-12 18:00:00,74,NY,0,7279,3279,0,234,0,3461
2022-05-12 19:00:00,71,NY,0,7080,3279,0,231,0,3656
2022-05-12 20:00:00,110,NY,0,7186,3286,0,227,0,3756
2022-05-12 21:00:00,122,NY,0,7624,3283,0,222,0,3953
2022-05-12 22:00:00,162,NY,0,8398,3283,0,215,0,3987
2022-05-12 23:00:00,133,NY,0,8900,3285,0,210,0,3999
2022-05-13 00:00:00,145,NY,0,8982,3287,1,211,0,3968
2022-05-13 01:00:00,191,NY,0,8829,3290,0,212,0,3992
2022-05-13 02:00:00,301,NY,0,8104,3283,0,211,0,3861
2022-05-13 03:00:00,446,NY,0,7073,3273,0,213,0,3620
2022-05-13 04:00:00,574,NY,0,6497,3266,0,208,0,2947
2022-05-13 05:00:00,636,NY,0,5952,3218,74,207,0,2424
2022-05-13 06:00:00,674,NY,0,5784,3209,74,208,0,2154
2022-05-13 07:00:00,690,NY,0,5501,3209,74,208,0,1908
2022-05-13 08:00:00,863,NY,0,5435,3210,74,208,0,1442
2022-05-13 09:00:00,827,NY,0,5553,3214,74,208,0,1495
2022-05-13 10:00:00,815,NY,0,6007,3227,74,209,0,1720
2022-05-13 11:00:00,747,NY,0,6273,3231,74,205,0,2292
2022-05-13 12:00:00,496,NY,0,6683,3237,74,217,0,3208
2022-05-13 13:00:00,401,NY,0,7089,3243,75,217,0,3655
2022-05-13 14:00:00,315,NY,0,7178,3238,74,232,0,3623
2022-05-13 15:00:00,221,NY,0,7099,3242,74,235,0,3650
2022-05-13 16:00:00,154,NY,0,6985,3246,74,245,0,3674
2022-05-13 17:00:00,124,NY,0,7282,3245,78,243,0,3667
2022-05-13 18:00:00,113,NY,0,7422,3244,83,244,0,3656
2022-05-13 19:00:00,121,NY,0,7221,3250,252,248,0,3807
2022-05-13 20:00:00,132,NY,0,7864,3249,297,244,0,3841
2022-05-13 21:00:00,179,NY,0,8494,3258,78,237,0,3844
2022-05-13 22:00:00,184,NY,0,8802,3235,155,226,0,3937
2022-05-13 23:00:00,183,NY,0,8949,3226,156,217,0,4008
2022-05-14 00:00:00,107,NY,0,9112,3209,201,210,0,3978
2022-05-14 01:00:00,108,NY,0,9011,3238,131,210,0,3752
2022-05-14 02:00:00,189,NY,0,8329,3247,86,209,0,3552
2022-05-14 03:00:00,313,NY,0,7799,3234,102,210,0,3126
2022-05-14 04:00:00,540,NY,0,6918,3231,78,210,0,2589
2022-05-14 05:00:00,612,NY,0,6351,3259,0,213,0,2046
2022-05-14 06:00:00,557,NY,0,6091,3265,1,211,0,2156
2022-05-14 07:00:00,618,NY,0,5881,3262,0,212,0,2156
2022-05-14 08:00:00,667,NY,0,5658,3266,0,210,0,2123
2022-05-14 09:00:00,736,NY,0,5445,3268,0,212,0,1948
2022-05-14 10:00:00,695,NY,0,5475,3266,1,210,0,1925
2022-05-14 11:00:00,597,NY,0,5621,3264,0,212,0,2113
2022-05-14 12:00:00,345,NY,0,5853,3260,0,222,0,2735
2022-05-14 13:00:00,216,NY,0,6010,3253,0,230,0,3240
2022-05-14 14:00:00,157,NY,0,6145,3251,0,243,0,3423
2022-05-14 15:00:00,83,NY,0,6431,3266,0,237,0,3318
2022-05-14 16:00:00,25,NY,0,6602,3272,0,249,0,3353
2022-05-14 17:00:00,11,NY,0,7410,3281,0,248,0,3413
2022-05-14 18:00:00,25,NY,0,7924,3283,0,252,0,3273
2022-05-14 19:00:00,73,NY,0,7877,3281,0,244,0,3133
2022-05-14 20:00:00,170,NY,0,8253,3280,0,227,0,3298
2022-05-14 21:00:00,102,NY,0,8510,3284,0,232,0,3533
2022-05-14 22:00:00,71,NY,0,8615,3288,0,231,0,3637
2022-05-14 23:00:00,96,NY,0,8555,3293,0,217,0,3601
2022-05-15 00:00:00,103,NY,0,8308,3288,0,212,0,3465
2022-05-15 01:00:00,208,NY,0,7958,3288,0,216,0,3140
2022-05-15 02:00:00,202,NY,0,7755,3287,0,214,0,2600
2022-05-15 03:00:00,278,NY,0,7271,3277,0,211,0,2510
2022-05-15 04:00:00,341,NY,0,6937,3290,0,213,0,2180
2022-05-15 05:00:00,368,NY,0,6506,3290,0,215,0,2235
2022-05-15 06:00:00,295,NY,0,6047,3204,0,207,0,2189
2022-05-15 07:00:00,296,NY,0,5762,3203,0,204,0,2144
2022-05-15 08:00:00,304,NY,0,5661,3202,0,209,0,2183
2022-05-15 09:00:00,283,NY,0,5566,3202,0,208,0,1938
2022-05-15 10:00:00,301,NY,0,5662,3200,1,208,0,1990
2022-05-15 11:00:00,280,NY,0,5885,3237,1,211,0,1979
2022-05-15 12:00:00,181,NY,0,6277,3277,0,217,0,2097
2022-05-15 13:00:00,98,NY,0,6190,3274,0,224,0,2755
2022-05-15 14:00:00,98,NY,0,6408,3276,0,227,0,3019
2022-05-15 15:00:00,88,NY,0,6593,3280,0,237,0,3118
2022-05-15 16:00:00,133,NY,0,6771,3279,0,237,0,3344
2022-05-15 17:00:00,162,NY,0,6922,3287,0,238,0,3347
2022-05-15 18:00:00,249,NY,0,6990,3285,0,233,0,3329
2022-05-15 19:00:00,342,NY,0,7102,3282,0,234,0,3212
2022-05-15 20:00:00,385,NY,0,7599,3282,0,221,0,3358
2022-05-15 21:00:00,344,NY,0,8146,3280,0,216,0,3324
2022-05-15 22:00:00,267,NY,0,8345,3295,0,214,0,3722
2022-05-15 23:00:00,166,NY,0,8724,3297,1,205,0,4035
2022-05-16 00:00:00,131,NY,0,8737,3293,1,199,0,3790
2022-05-16 01:00:00,89,NY,0,8671,3301,1,199,0,3696
2022-05-16 02:00:00,92,NY,0,8234,3296,1,201,0,3397
2022-05-16 03:00:00,139,NY,0,7765,3297,1,200,0,3089
2022-05-16 04:00:00,326,NY,0,7147,3288,0,197,0,2511
2022-05-16 05:00:00,339,NY,0,6578,3295,0,197,0,2411
2022-05-16 06:00:00,248,NY,0,6154,3175,0,190,0,2344
2022-05-16 07:00:00,254,NY,0,5684,3108,0,185,0,2256
2022-05-16 08:00:00,278,NY,0,5763,3064,0,181,0,1962
2022-05-16 09:00:00,286,NY,0,5941,3131,0,176,0,1984
2022-05-16 10:00:00,267,NY,0,6431,3212,0,182,0,2304
2022-05-16 11:00:00,158,NY,0,7143,3293,0,190,0,2613
2022-05-16 12:00:00,74,NY,0,7589,3282,0,198,0,3202
2022-05-16 13:00:00,50,NY,0,7826,3280,0,209,0,3412
2022-05-16 14:00:00,119,NY,0,7876,3283,1,211,0,3533
2022-05-16 15:00:00,137,NY,0,8171,3290,0,206,0,3707
2022-05-16 16:00:00,164,NY,0,8445,3295,1,226,0,3741
2022-05-16 17:00:00,228,NY,0,8765,3299,1,220,0,3616
2022-05-16 18:00:00,406,NY,0,9031,3299,0,214,0,3571
2022-05-16 19:00:00,710,NY,0,9068,3289,0,207,0,2894
2022-05-16 20:00:00,866,NY,0,9498,3412,1,205,0,3568
2022-05-16 21:00:00,623,NY,0,9567,3260,0,186,0,3572
2022-05-16 22:00:00,860,NY,0,9665,3259,0,187,0,3627
2022-05-16 23:00:00,788,NY,0,10042,3258,0,185,0,3229
2022-05-17 00:00:00,1112,NY,0,9616,3266,0,184,0,3040
2022-05-17 01:00:00,1000,NY,0,9054,3271,0,183,0,3153
2022-05-17 02:00:00,930,NY,0,8528,3266,0,182,0,3126
2022-05-17 03:00:00,940,NY,0,7955,3245,0,180,0,2736
2022-05-17 04:00:00,1056,NY,0,7363,3250,0,179,0,2036
2022-05-17 05:00:00,1083,NY,0,6576,3252,0,180,0,1710
2022-05-17 06:00:00,946,NY,0,6296,3169,0,177,0,1648
2022-05-17 07:00:00,844,NY,0,5946,3028,0,171,0,1590
2022-05-17 08:00:00,838,NY,0,5914,3025,0,170,0,1693
2022-05-17 09:00:00,881,NY,0,5951,3035,0,162,0,1686
2022-05-17 10:00:00,920,NY,0,6367,3167,0,175,0,1837
2022-05-17 11:00:00,963,NY,0,6746,3249,0,180,0,2147
2022-05-17 12:00:00,1171,NY,0,7587,3254,0,191,0,2386
