datetime,Nuclear,region,Wind,Hydro,Coal,Natural gas,Petroleum,Solar,Other
2022-05-04 11:00:00,4132,SE,0,260,3898,14637,-1,2,318
2022-05-04 12:00:00,4130,SE,0,216,4205,14718,-1,185,319
2022-05-04 13:00:00,4135,SE,0,354,4257,14671,-1,935,325
2022-05-04 14:00:00,4123,SE,0,412,4212,14975,0,1858,327
2022-05-04 15:00:00,4124,SE,0,407,4083,16012,-1,2732,331
2022-05-04 16:00:00,4122,SE,0,394,4402,17826,0,3124,331
2022-05-04 17:00:00,4114,SE,0,438,4966,19359,0,3146,333
2022-05-04 18:00:00,4115,SE,0,686,5324,20549,0,3113,333
2022-05-04 19:00:00,4108,SE,0,1462,5493,21198,-1,3014,330
2022-05-04 20:00:00,4110,SE,0,2395,5515,21416,-1,2850,324
2022-05-04 21:00:00,4109,SE,0,2936,5722,21315,3,2661,327
2022-05-04 22:00:00,4112,SE,0,3371,5781,21224,0,2204,321
2022-05-04 23:00:00,4105,SE,0,3565,5529,20996,-1,1681,317
2022-05-05 00:00:00,4108,SE,0,3327,5735,20871,0,556,318
2022-05-05 01:00:00,4112,SE,0,3123,5805,20787,-1,16,322
2022-05-05 02:00:00,4115,SE,0,2035,6071,20119,-1,-1,315
2022-05-05 03:00:00,4130,SE,0,1052,6098,18823,-2,0,316
2022-05-05 04:00:00,4150,SE,0,530,5478,16951,0,-1,313
2022-05-05 05:00:00,4175,SE,0,447,5472,14908,-1,0,309
2022-05-05 06:00:00,4194,SE,0,399,5118,13805,0,0,268
2022-05-05 07:00:00,4219,SE,0,343,4217,14048,0,0,248
2022-05-05 08:00:00,4239,SE,0,307,4191,13327,0,-1,250
2022-05-05 09:00:00,4266,SE,0,300,4204,13082,-1,0,250
2022-05-05 10:00:00,4280,SE,0,378,4218,13355,0,0,252
2022-05-05 11:00:00,4292,SE,0,360,4303,14438,0,3,246
2022-05-05 12:00:00,4294,SE,0,238,4482,15295,0,415,247
2022-05-05 13:00:00,4304,SE,0,277,4460,14773,-1,1791,247
2022-05-05 14:00:00,4287,SE,0,365,4485,15136,0,2659,246
2022-05-05 15:00:00,4278,SE,0,375,4693,16879,0,2993,250
2022-05-05 16:00:00,4279,SE,0,409,5007,18243,-1,3160,256
2022-05-05 17:00:00,4281,SE,0,428,5265,19554,-1,3292,249
2022-05-05 18:00:00,4284,SE,0,542,6023,20487,-1,3260,248
2022-05-05 19:00:00,4280,SE,0,937,6951,20771,-1,3235,246
2022-05-05 20:00:00,4278,SE,0,1779,7224,20962,-1,3172,246
2022-05-05 21:00:00,4278,SE,0,3157,7040,20933,-2,2923,243
2022-05-05 22:00:00,4277,SE,0,3694,7242,21001,-1,2477,241
2022-05-05 23:00:00,4281,SE,0,3676,7266,20670,0,1722,245
2022-05-06 00:00:00,4286,SE,0,3383,7145,20435,-1,501,243
2022-05-06 01:00:00,4285,SE,0,2851,7238,19770,0,10,243
2022-05-06 02:00:00,4293,SE,0,1687,7290,19464,0,0,243
2022-05-06 03:00:00,4291,SE,0,964,7282,18197,-1,-1,224
2022-05-06 04:00:00,4288,SE,0,545,6903,16171,0,0,196
2022-05-06 05:00:00,4292,SE,0,453,6162,14951,0,0,200
2022-05-06 06:00:00,4292,SE,0,450,5556,14624,-1,0,202
2022-05-06 07:00:00,4299,SE,0,372,5264,13834,-1,0,200
2022-05-06 08:00:00,4299,SE,0,304,4768,13701,-2,-1,195
2022-05-06 09:00:00,4313,SE,0,331,4692,13460,0,-2,192
2022-05-06 10:00:00,4475,SE,0,301,4700,13314,-2,0,186
2022-05-06 11:00:00,4533,SE,0,300,4864,14444,0,0,189
2022-05-06 12:00:00,4598,SE,0,343,5116,14983,0,123,180
2022-05-06 13:00:00,4674,SE,0,326,5460,15268,0,356,189
2022-05-06 14:00:00,4770,SE,0,638,5545,15110,0,680,196
2022-05-06 15:00:00,4857,SE,0,661,5661,15236,-1,1400,199
2022-05-06 16:00:00,4930,SE,0,771,5656,15456,0,2139,189
2022-05-06 17:00:00,4964,SE,0,713,5525,16283,0,2194,191
2022-05-06 18:00:00,4970,SE,0,995,5443,17859,-1,1842,227
2022-05-06 19:00:00,4942,SE,0,1768,5424,17806,-2,1839,251
2022-05-06 20:00:00,4658,SE,0,2386,5163,18390,-1,1526,247
2022-05-06 21:00:00,4663,SE,0,2801,5099,17946,0,1519,252
2022-05-06 22:00:00,4670,SE,0,2904,5129,17625,-1,1371,249
2022-05-06 23:00:00,4669,SE,0,2558,5135,17580,-1,1221,255
2022-05-07 00:00:00,4672,SE,0,2349,4626,17147,0,568,225
2022-05-07 01:00:00,4754,SE,0,1990,4698,16774,0,30,211
2022-05-07 02:00:00,4907,SE,0,1667,4864,16431,0,0,215
2022-05-07 03:00:00,5015,SE,0,990,4533,15851,-1,-1,209
2022-05-07 04:00:00,5019,SE,0,680,4242,14248,0,-1,199
2022-05-07 05:00:00,5030,SE,0,424,4372,12965,0,0,201
2022-05-07 06:00:00,5035,SE,0,276,3904,11525,-1,0,201
2022-05-07 07:00:00,5048,SE,0,209,3929,11025,-1,-1,202
2022-05-07 08:00:00,5050,SE,0,176,3886,10475,0,0,198
2022-05-07 09:00:00,5064,SE,0,143,3997,10295,-1,0,193
2022-05-07 10:00:00,5070,SE,0,151,3941,10564,0,-1,194
2022-05-07 11:00:00,5073,SE,0,173,3897,10618,-1,3,192
2022-05-07 12:00:00,5079,SE,0,203,4004,10306,0,609,149
2022-05-07 13:00:00,5085,SE,0,353,4044,9824,-1,2171,141
2022-05-07 14:00:00,5078,SE,0,533,4045,10093,-1,3075,142
2022-05-07 15:00:00,5083,SE,0,548,4060,10512,-1,3308,147
2022-05-07 16:00:00,5063,SE,0,625,4053,11000,-1,3346,152
2022-05-07 17:00:00,5069,SE,0,852,4063,11323,0,3401,153
2022-05-07 18:00:00,5061,SE,0,866,4068,11566,0,3443,160
2022-05-07 19:00:00,5062,SE,0,1094,4060,11972,-1,3353,166
2022-05-07 20:00:00,5061,SE,0,1190,4051,12515,0,3177,175
2022-05-07 21:00:00,5060,SE,0,1365,4042,12995,0,3098,177
2022-05-07 22:00:00,5060,SE,0,1549,4029,13286,-2,2718,180
2022-05-07 23:00:00,5056,SE,0,1588,4038,13238,0,2415,193
2022-05-08 00:00:00,5057,SE,0,1811,4044,13526,-2,836,199
2022-05-08 01:00:00,5073,SE,0,1831,4025,13917,0,23,200
2022-05-08 02:00:00,5052,SE,0,1657,4047,13580,0,-1,195
2022-05-08 03:00:00,5070,SE,0,1066,4227,12806,0,0,201
2022-05-08 04:00:00,5066,SE,0,692,4371,11249,-2,0,199
2022-05-08 05:00:00,5059,SE,0,311,4171,10329,0,-1,198
2022-05-08 06:00:00,5067,SE,0,278,4204,9239,0,0,198
2022-05-08 07:00:00,5072,SE,0,201,4148,8819,-2,-1,201
2022-05-08 08:00:00,5085,SE,0,161,4055,8806,-1,0,209
2022-05-08 09:00:00,5143,SE,0,151,4079,8488,0,0,201
2022-05-08 10:00:00,5166,SE,0,145,4092,8563,-1,-2,197
2022-05-08 11:00:00,5189,SE,0,212,4117,8485,0,3,195
2022-05-08 12:00:00,5212,SE,0,321,4188,8174,0,675,196
2022-05-08 13:00:00,5237,SE,0,386,4193,8086,-1,2272,196
2022-05-08 14:00:00,5250,SE,0,439,4215,8338,0,2908,197
2022-05-08 15:00:00,5273,SE,0,438,4137,8912,-1,3072,205
2022-05-08 16:00:00,5287,SE,0,539,4164,9777,-1,3172,204
2022-05-08 17:00:00,5305,SE,0,602,4098,10625,0,3207,195
2022-05-08 18:00:00,5321,SE,0,915,4076,11187,-1,3253,191
2022-05-08 19:00:00,5337,SE,0,1119,4073,11982,-1,3193,196
2022-05-08 20:00:00,5353,SE,0,1298,4098,12705,-1,3096,197
2022-05-08 21:00:00,5373,SE,0,1377,4348,12914,0,3016,187
2022-05-08 22:00:00,5401,SE,0,1802,4471,13438,-1,2697,192
2022-05-08 23:00:00,5417,SE,0,2169,4503,13525,0,2062,205
2022-05-09 00:00:00,5498,SE,0,1944,4579,14442,22,745,205
2022-05-09 01:00:00,5626,SE,0,1741,4605,14553,53,18,203
2022-05-09 02:00:00,5714,SE,0,1590,4419,14098,54,0,204
2022-05-09 03:00:00,5801,SE,0,979,4168,13432,55,0,198
2022-05-09 04:00:00,5857,SE,0,544,4108,11745,16,0,196
2022-05-09 05:00:00,5873,SE,0,324,3992,10489,0,0,203
2022-05-09 06:00:00,5891,SE,0,218,3976,9662,0,-1,200
2022-05-09 07:00:00,5891,SE,0,192,4001,9135,0,0,216
2022-05-09 08:00:00,5901,SE,0,202,4009,9052,0,0,212
2022-05-09 09:00:00,5899,SE,0,187,4089,9309,-1,0,208
2022-05-09 10:00:00,5923,SE,0,199,4088,9754,0,0,211
2022-05-09 11:00:00,5934,SE,0,213,4119,10866,-3,2,207
2022-05-09 12:00:00,5945,SE,0,318,4125,11515,0,615,210
2022-05-09 13:00:00,5965,SE,0,305,4108,10944,0,2085,213
2022-05-09 14:00:00,5955,SE,0,338,4216,11100,6,2678,218
2022-05-09 15:00:00,5966,SE,0,358,4356,11678,51,2937,194
2022-05-09 16:00:00,5965,SE,0,379,4363,12248,-1,3288,205
2022-05-09 17:00:00,5974,SE,0,459,4616,12218,-1,3563,211
2022-05-09 18:00:00,5981,SE,0,620,4675,12399,-1,3630,212
2022-05-09 19:00:00,5980,SE,0,1191,4584,12651,-1,3643,218
2022-05-09 20:00:00,5978,SE,0,1570,4620,13135,0,3591,237
2022-05-09 21:00:00,5975,SE,0,2104,4654,13852,0,3435,241
2022-05-09 22:00:00,5976,SE,0,2352,4673,14666,0,3155,252
2022-05-09 23:00:00,5983,SE,0,2694,4604,14818,0,2421,259
2022-05-10 00:00:00,5975,SE,0,2786,4618,15246,-1,829,262
2022-05-10 01:00:00,5980,SE,0,2280,4568,15584,0,22,259
2022-05-10 02:00:00,5974,SE,0,1764,4490,15308,0,0,257
2022-05-10 03:00:00,5987,SE,0,1376,4488,13832,-1,-3,254
2022-05-10 04:00:00,5988,SE,0,744,4178,12745,-2,0,251
2022-05-10 05:00:00,5987,SE,0,311,4000,11341,0,-1,260
2022-05-10 06:00:00,5987,SE,0,137,3992,10531,-1,0,263
2022-05-10 07:00:00,5998,SE,0,138,3999,10181,-2,-1,259
2022-05-10 08:00:00,5996,SE,0,148,4005,9904,0,0,256
2022-05-10 09:00:00,6001,SE,0,155,3996,9763,0,-1,254
2022-05-10 10:00:00,5996,SE,0,134,3997,10126,-2,0,259
2022-05-10 11:00:00,6006,SE,0,174,4004,11094,0,6,256
2022-05-10 12:00:00,5999,SE,0,269,3991,12090,-1,680,250
2022-05-10 13:00:00,6001,SE,0,336,4049,11288,-1,2245,241
2022-05-10 14:00:00,5997,SE,0,373,4080,11280,-1,3025,242
2022-05-10 15:00:00,5989,SE,0,382,4243,11681,-1,3287,257
2022-05-10 16:00:00,5975,SE,0,436,4410,12337,0,3463,263
2022-05-10 17:00:00,5983,SE,0,446,4327,13231,-1,3552,263
2022-05-10 18:00:00,5974,SE,0,506,4417,14249,0,3556,264
2022-05-10 19:00:00,5967,SE,0,1097,4421,15013,-1,3541,260
2022-05-10 20:00:00,5967,SE,0,1612,4693,15596,0,3496,253
2022-05-10 21:00:00,5968,SE,0,2416,4803,16520,-1,3342,252
2022-05-10 22:00:00,5969,SE,0,2927,4871,17323,-1,3058,254
2022-05-10 23:00:00,5964,SE,0,3348,4877,17345,-1,2410,263
2022-05-11 00:00:00,5964,SE,0,3256,4889,17949,0,862,257
2022-05-11 01:00:00,5970,SE,0,2500,4795,17968,0,28,266
2022-05-11 02:00:00,5968,SE,0,1862,4639,17336,0,0,267
2022-05-11 03:00:00,5974,SE,0,928,4645,15859,-2,0,262
2022-05-11 04:00:00,5979,SE,0,632,4296,13664,-2,0,263
2022-05-11 05:00:00,5976,SE,0,396,3953,12327,0,0,270
2022-05-11 06:00:00,5987,SE,0,353,3952,11341,0,0,260
2022-05-11 07:00:00,5986,SE,0,323,3906,11037,-1,0,251
2022-05-11 08:00:00,5986,SE,0,247,3859,10787,0,-1,250
2022-05-11 09:00:00,5985,SE,0,246,3857,10639,-1,0,249
2022-05-11 10:00:00,6003,SE,0,269,3859,11188,0,0,255
2022-05-11 11:00:00,5996,SE,0,281,3881,12146,0,10,262
2022-05-11 12:00:00,5998,SE,0,198,4059,12556,0,655,266
2022-05-11 13:00:00,5996,SE,0,198,4148,11899,0,2107,262
2022-05-11 14:00:00,5989,SE,0,307,4212,11717,0,3034,218
2022-05-11 15:00:00,5987,SE,0,380,4394,12593,0,3402,204
2022-05-11 16:00:00,5969,SE,0,412,4392,14210,-1,3528,233
2022-05-11 17:00:00,5974,SE,0,550,4379,15716,-2,3555,248
2022-05-11 18:00:00,5968,SE,0,726,4677,16834,-1,3569,237
2022-05-11 19:00:00,5963,SE,0,1357,5064,17590,1,3555,238
2022-05-11 20:00:00,5953,SE,0,2252,5239,18523,0,3494,275
2022-05-11 21:00:00,5955,SE,0,2778,5191,19545,-2,3341,277
2022-05-11 22:00:00,5955,SE,0,3148,5225,20350,0,3038,274
2022-05-11 23:00:00,5950,SE,0,3284,5267,20197,-1,2384,278
2022-05-12 00:00:00,5951,SE,0,3346,5264,20226,-2,874,291
2022-05-12 01:00:00,5958,SE,0,2720,5238,19927,0,28,308
2022-05-12 02:00:00,5957,SE,0,1894,5230,19351,0,0,324
2022-05-12 03:00:00,5964,SE,0,1130,5191,17859,0,-1,295
2022-05-12 04:00:00,5959,SE,0,539,4987,15244,-2,-1,272
2022-05-12 05:00:00,5978,SE,0,466,4994,12716,-1,-2,275
2022-05-12 06:00:00,5975,SE,0,429,4778,12041,0,0,271
2022-05-12 07:00:00,5983,SE,0,304,4177,11954,0,0,224
2022-05-12 08:00:00,5982,SE,0,245,4061,11559,0,0,232
2022-05-12 09:00:00,5988,SE,0,201,4052,11487,0,-2,240
2022-05-12 10:00:00,5986,SE,0,234,4066,11864,0,0,224
2022-05-12 11:00:00,5987,SE,0,240,4073,12882,-1,9,220
2022-05-12 12:00:00,5993,SE,0,148,4150,13662,0,715,222
2022-05-12 13:00:00,5979,SE,0,79,4136,13345,0,2285,221
2022-05-12 14:00:00,5982,SE,0,276,4126,13602,-1,3039,225
2022-05-12 15:00:00,5972,SE,0,287,4179,15265,35,3364,224
2022-05-12 16:00:00,5962,SE,0,417,4179,16422,27,3520,238
2022-05-12 17:00:00,5960,SE,0,575,4555,17451,0,3513,294
2022-05-12 18:00:00,5949,SE,0,739,4946,18351,-1,3502,329
2022-05-12 19:00:00,5935,SE,0,999,5146,19253,-2,3423,328
2022-05-12 20:00:00,5947,SE,0,1772,5131,19961,0,3199,345
2022-05-12 21:00:00,5937,SE,0,3034,5096,20344,0,2821,347
2022-05-12 22:00:00,5937,SE,0,3482,5141,20833,-1,2260,341
2022-05-12 23:00:00,5939,SE,0,3420,5087,20834,-1,1572,336
2022-05-13 00:00:00,5944,SE,0,3097,5095,20817,0,548,333
2022-05-13 01:00:00,5943,SE,0,2468,5120,20479,0,16,333
2022-05-13 02:00:00,5939,SE,0,1782,5109,19949,0,0,353
2022-05-13 03:00:00,5951,SE,0,1093,5116,18141,0,0,338
2022-05-13 04:00:00,5954,SE,0,590,4857,15685,0,0,300
2022-05-13 05:00:00,5956,SE,0,478,4617,13800,0,-2,296
2022-05-13 06:00:00,5961,SE,0,279,4269,13028,-2,-1,289
2022-05-13 07:00:00,5957,SE,0,231,4059,12396,-2,0,293
2022-05-13 08:00:00,5959,SE,0,214,4053,11983,0,0,292
2022-05-13 09:00:00,5960,SE,0,194,4057,11820,-1,0,296
2022-05-13 10:00:00,5955,SE,0,197,4056,12365,0,0,300
2022-05-13 11:00:00,5965,SE,0,207,4069,13062,-2,1,297
2022-05-13 12:00:00,5966,SE,0,189,4139,14258,0,275,296
2022-05-13 13:00:00,5961,SE,0,290,4257,14452,-1,803,293
2022-05-13 14:00:00,5948,SE,0,323,4153,14961,0,1432,293
2022-05-13 15:00:00,5951,SE,0,336,4155,15546,-1,1922,289
2022-05-13 16:00:00,5946,SE,0,390,4151,16692,-1,1963,298
2022-05-13 17:00:00,5946,SE,0,442,4175,17752,0,2239,294
2022-05-13 18:00:00,5938,SE,0,611,4549,18531,1,2313,294
2022-05-13 19:00:00,5945,SE,0,977,4650,19293,0,2518,297
2022-05-13 20:00:00,5935,SE,0,1984,4639,19481,-1,2472,300
2022-05-13 21:00:00,5931,SE,0,2902,4639,19653,-1,2293,296
2022-05-13 22:00:00,5938,SE,0,3156,4638,19867,0,1824,300
2022-05-13 23:00:00,5948,SE,0,3027,4638,19721,0,1583,317
2022-05-14 00:00:00,5937,SE,0,2958,4662,19250,-1,608,320
2022-05-14 01:00:00,5952,SE,0,2093,4786,19274,-2,15,322
2022-05-14 02:00:00,5944,SE,0,1112,4784,18801,0,0,329
2022-05-14 03:00:00,5953,SE,0,911,4779,16416,0,0,328
2022-05-14 04:00:00,5948,SE,0,683,4691,14057,0,-1,328
2022-05-14 05:00:00,5954,SE,0,244,4557,12523,0,0,327
2022-05-14 06:00:00,5959,SE,0,248,4371,11680,0,-2,326
2022-05-14 07:00:00,5964,SE,0,238,4125,11365,-3,0,326
2022-05-14 08:00:00,5965,SE,0,220,4117,10657,0,-1,324
2022-05-14 09:00:00,5970,SE,0,189,4197,10652,-1,-1,324
2022-05-14 10:00:00,5971,SE,0,198,4194,10744,0,0,324
2022-05-14 11:00:00,5976,SE,0,150,4183,11357,0,2,326
2022-05-14 12:00:00,5975,SE,0,230,4194,11624,-1,311,319
2022-05-14 13:00:00,5970,SE,0,192,4249,11923,0,1153,314
2022-05-14 14:00:00,5966,SE,0,364,4284,12517,0,1829,325
2022-05-14 15:00:00,5952,SE,0,451,4262,13794,0,2304,312
2022-05-14 16:00:00,5953,SE,0,490,4301,15426,0,2574,313
2022-05-14 17:00:00,5944,SE,0,739,4313,16561,0,2837,315
2022-05-14 18:00:00,5947,SE,0,728,4953,17199,-2,2962,318
2022-05-14 19:00:00,5940,SE,0,739,5114,18410,-1,2987,320
2022-05-14 20:00:00,5938,SE,0,1355,5110,19175,-1,2853,319
2022-05-14 21:00:00,5937,SE,0,1786,5096,20104,-1,2469,316
2022-05-14 22:00:00,5934,SE,0,2215,5112,20686,0,1886,332
2022-05-14 23:00:00,5936,SE,0,2206,4992,20265,-2,1360,373
2022-05-15 00:00:00,5939,SE,0,1689,5067,19832,0,448,383
2022-05-15 01:00:00,5934,SE,0,1399,5068,19154,-1,12,378
2022-05-15 02:00:00,5926,SE,0,831,5098,18590,-1,0,377
2022-05-15 03:00:00,5925,SE,0,630,5098,16959,-1,0,338
2022-05-15 04:00:00,5934,SE,0,386,4965,14893,0,-1,332
2022-05-15 05:00:00,5945,SE,0,314,4425,13213,0,0,326
2022-05-15 06:00:00,5945,SE,0,194,4125,12286,0,0,313
2022-05-15 07:00:00,5941,SE,0,152,4129,11650,0,0,316
2022-05-15 08:00:00,5952,SE,0,152,4129,11339,-1,-1,313
2022-05-15 09:00:00,5951,SE,0,193,4104,10994,-1,0,313
2022-05-15 10:00:00,5951,SE,0,117,4106,10740,-1,-1,314
2022-05-15 11:00:00,5953,SE,0,115,4214,10698,0,6,313
2022-05-15 12:00:00,5957,SE,0,174,4323,10244,0,526,311
2022-05-15 13:00:00,5945,SE,0,251,4567,10192,-1,1833,320
2022-05-15 14:00:00,5941,SE,0,355,4734,10557,-1,2664,322
2022-05-15 15:00:00,5925,SE,0,439,5038,11820,0,3017,320
2022-05-15 16:00:00,5920,SE,0,524,5211,13651,0,3053,321
2022-05-15 17:00:00,5927,SE,0,596,5270,15867,0,2871,326
2022-05-15 18:00:00,5931,SE,0,800,5784,17208,0,2803,316
2022-05-15 19:00:00,5918,SE,0,763,6095,18654,-1,2571,311
2022-05-15 20:00:00,5918,SE,0,1268,6146,19515,0,2228,313
2022-05-15 21:00:00,5928,SE,0,1721,6106,19931,0,1776,314
2022-05-15 22:00:00,5923,SE,0,1821,6127,20302,-3,1160,310
2022-05-15 23:00:00,5910,SE,0,1852,5989,20165,-1,681,313
2022-05-16 00:00:00,5922,SE,0,1652,5925,19485,0,320,309
2022-05-16 01:00:00,5918,SE,0,1372,6080,19019,0,9,313
2022-05-16 02:00:00,5929,SE,0,1140,6128,17906,0,0,309
2022-05-16 03:00:00,5933,SE,0,607,6128,16261,0,0,300
2022-05-16 04:00:00,5936,SE,0,376,5655,14321,-1,-1,300
2022-05-16 05:00:00,5937,SE,0,312,4889,12498,0,-1,302
2022-05-16 06:00:00,5938,SE,0,204,4765,11818,0,-1,313
2022-05-16 07:00:00,5937,SE,0,161,4723,10838,-1,-2,310
2022-05-16 08:00:00,5948,SE,0,148,4731,10243,-1,0,315
2022-05-16 09:00:00,5944,SE,0,158,4726,10229,-1,0,320
2022-05-16 10:00:00,5946,SE,0,126,4732,10873,0,0,316
2022-05-16 11:00:00,5951,SE,0,168,4941,11944,-2,7,316
2022-05-16 12:00:00,5956,SE,0,182,5308,12478,-1,567,317
2022-05-16 13:00:00,5943,SE,0,101,4968,12931,-1,1840,308
2022-05-16 14:00:00,5939,SE,0,155,4911,13814,-1,2673,290
2022-05-16 15:00:00,5917,SE,0,248,4863,15084,0,3103,277
2022-05-16 16:00:00,5915,SE,0,309,4938,16904,0,3444,303
2022-05-16 17:00:00,5906,SE,0,351,5234,18278,0,3572,327
2022-05-16 18:00:00,5901,SE,0,516,6191,19311,-1,3476,346
2022-05-16 19:00:00,5899,SE,0,853,6541,20586,0,3353,384
2022-05-16 20:00:00,5879,SE,0,1861,6861,20900,0,3171,380
2022-05-16 21:00:00,5860,SE,0,2389,7396,20987,0,2889,381
