2022/06/29 16:12 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
187,15:00～16:00,06月29日,15:41,29,77

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
145,15:00～16:00,06月29日,15:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
187,15:00～16:00,06月29日,15:41,29,77

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
145,15:00～16:00,06月29日,15:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/06/29,00:00,101,101,67,149
2022/06/29,01:00,96,96,64,149
2022/06/29,02:00,95,95,63,149
2022/06/29,03:00,95,95,63,149
2022/06/29,04:00,95,95,63,149
2022/06/29,05:00,96,97,64,149
2022/06/29,06:00,100,100,60,166
2022/06/29,07:00,112,111,66,169
2022/06/29,08:00,126,128,72,175
2022/06/29,09:00,134,136,74,181
2022/06/29,10:00,139,142,74,186
2022/06/29,11:00,141,144,75,188
2022/06/29,12:00,141,140,74,190
2022/06/29,13:00,143,144,75,190
2022/06/29,14:00,144,145,76,189
2022/06/29,15:00,145,145,76,190
2022/06/29,16:00,,142,,189
2022/06/29,17:00,,139,,184
2022/06/29,18:00,,135,,178
2022/06/29,19:00,,133,,174
2022/06/29,20:00,,130,,173
2022/06/29,21:00,,123,,173
2022/06/29,22:00,,115,,161
2022/06/29,23:00,,107,,149

最大使用率(%),時間帯
76,15:00～16:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
,,,,,

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
,,,

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
,,,,,

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
,,,

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2022/06/29,00:00,107,0
2022/06/29,00:05,106,0
2022/06/29,00:10,103,0
2022/06/29,00:15,102,0
2022/06/29,00:20,103,0
2022/06/29,00:25,103,0
2022/06/29,00:30,102,0
2022/06/29,00:35,102,0
2022/06/29,00:40,101,0
2022/06/29,00:45,102,0
2022/06/29,00:50,101,0
2022/06/29,00:55,101,0
2022/06/29,01:00,99,0
2022/06/29,01:05,97,0
2022/06/29,01:10,96,0
2022/06/29,01:15,97,0
2022/06/29,01:20,97,0
2022/06/29,01:25,98,0
2022/06/29,01:30,98,0
2022/06/29,01:35,96,0
2022/06/29,01:40,97,0
2022/06/29,01:45,97,0
2022/06/29,01:50,97,0
2022/06/29,01:55,97,0
2022/06/29,02:00,95,0
2022/06/29,02:05,93,0
2022/06/29,02:10,95,0
2022/06/29,02:15,96,0
2022/06/29,02:20,96,0
2022/06/29,02:25,96,0
2022/06/29,02:30,94,0
2022/06/29,02:35,97,0
2022/06/29,02:40,98,0
2022/06/29,02:45,97,0
2022/06/29,02:50,97,0
2022/06/29,02:55,96,0
2022/06/29,03:00,94,0
2022/06/29,03:05,94,0
2022/06/29,03:10,96,0
2022/06/29,03:15,97,0
2022/06/29,03:20,97,0
2022/06/29,03:25,96,0
2022/06/29,03:30,96,0
2022/06/29,03:35,96,0
2022/06/29,03:40,96,0
2022/06/29,03:45,96,0
2022/06/29,03:50,96,0
2022/06/29,03:55,93,0
2022/06/29,04:00,93,0
2022/06/29,04:05,95,0
2022/06/29,04:10,96,0
2022/06/29,04:15,96,0
2022/06/29,04:20,96,0
2022/06/29,04:25,95,0
2022/06/29,04:30,96,0
2022/06/29,04:35,96,0
2022/06/29,04:40,97,0
2022/06/29,04:45,97,0
2022/06/29,04:50,95,0
2022/06/29,04:55,94,0
2022/06/29,05:00,95,0
2022/06/29,05:05,97,0
2022/06/29,05:10,95,0
2022/06/29,05:15,98,0
2022/06/29,05:20,98,0
2022/06/29,05:25,97,0
2022/06/29,05:30,98,0
2022/06/29,05:35,99,0
2022/06/29,05:40,99,0
2022/06/29,05:45,98,0
2022/06/29,05:50,98,0
2022/06/29,05:55,95,0
2022/06/29,06:00,95,0
2022/06/29,06:05,97,0
2022/06/29,06:10,99,0
2022/06/29,06:15,98,1
2022/06/29,06:20,99,1
2022/06/29,06:25,100,1
2022/06/29,06:30,98,1
2022/06/29,06:35,102,2
2022/06/29,06:40,103,2
2022/06/29,06:45,104,2
2022/06/29,06:50,104,2
2022/06/29,06:55,102,3
2022/06/29,07:00,102,3
2022/06/29,07:05,108,4
2022/06/29,07:10,109,4
2022/06/29,07:15,110,5
2022/06/29,07:20,110,5
2022/06/29,07:25,110,6
2022/06/29,07:30,111,6
2022/06/29,07:35,115,7
2022/06/29,07:40,116,7
2022/06/29,07:45,117,8
2022/06/29,07:50,115,8
2022/06/29,07:55,115,9
