2022/07/20 13:47 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
209,15:00～16:00,07月20日,13:41,31,76

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
159,15:00～16:00,07月20日,13:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
191,19:00～20:00,07月20日,13:41,29,77

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
148,19:00～20:00,07月20日,13:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/07/20,00:00,107,108,61,174
2022/07/20,01:00,102,103,58,174
2022/07/20,02:00,101,101,58,174
2022/07/20,03:00,100,101,57,174
2022/07/20,04:00,99,101,56,174
2022/07/20,05:00,101,102,58,173
2022/07/20,06:00,105,106,53,198
2022/07/20,07:00,119,120,59,201
2022/07/20,08:00,137,137,66,207
2022/07/20,09:00,148,147,69,212
2022/07/20,10:00,153,149,73,209
2022/07/20,11:00,156,153,73,212
2022/07/20,12:00,157,154,73,214
2022/07/20,13:00,,158,,216
2022/07/20,14:00,,159,,214
2022/07/20,15:00,,159,,210
2022/07/20,16:00,,159,,206
2022/07/20,17:00,,154,,201
2022/07/20,18:00,,150,,195
2022/07/20,19:00,,148,,191
2022/07/20,20:00,,144,,191
2022/07/20,21:00,,138,,198
2022/07/20,22:00,,129,,198
2022/07/20,23:00,,119,,186

最大使用率(%),時間帯
73,12:00～13:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
,,,,,

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
,,,

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
,,,,,

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
,,,

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2022/07/20,00:00,112,0
2022/07/20,00:05,111,0
2022/07/20,00:10,111,0
2022/07/20,00:15,110,0
2022/07/20,00:20,109,0
2022/07/20,00:25,109,0
2022/07/20,00:30,108,0
2022/07/20,00:35,107,0
2022/07/20,00:40,107,0
2022/07/20,00:45,106,0
2022/07/20,00:50,106,0
2022/07/20,00:55,105,0
2022/07/20,01:00,105,0
2022/07/20,01:05,105,0
2022/07/20,01:10,104,0
2022/07/20,01:15,104,0
2022/07/20,01:20,104,0
2022/07/20,01:25,103,0
2022/07/20,01:30,103,0
2022/07/20,01:35,103,0
2022/07/20,01:40,102,0
2022/07/20,01:45,102,0
2022/07/20,01:50,102,0
2022/07/20,01:55,102,0
2022/07/20,02:00,102,0
2022/07/20,02:05,101,0
2022/07/20,02:10,101,0
2022/07/20,02:15,101,0
2022/07/20,02:20,101,0
2022/07/20,02:25,101,0
2022/07/20,02:30,101,0
2022/07/20,02:35,101,0
2022/07/20,02:40,102,0
2022/07/20,02:45,102,0
2022/07/20,02:50,102,0
2022/07/20,02:55,102,0
2022/07/20,03:00,102,0
2022/07/20,03:05,102,0
2022/07/20,03:10,102,0
2022/07/20,03:15,102,0
2022/07/20,03:20,102,0
2022/07/20,03:25,101,0
2022/07/20,03:30,101,0
2022/07/20,03:35,101,0
2022/07/20,03:40,101,0
2022/07/20,03:45,101,0
2022/07/20,03:50,100,0
2022/07/20,03:55,100,0
2022/07/20,04:00,100,0
2022/07/20,04:05,100,0
2022/07/20,04:10,100,0
2022/07/20,04:15,100,0
2022/07/20,04:20,100,0
2022/07/20,04:25,100,0
2022/07/20,04:30,100,0
2022/07/20,04:35,100,0
2022/07/20,04:40,100,0
2022/07/20,04:45,101,0
2022/07/20,04:50,101,0
2022/07/20,04:55,101,0
2022/07/20,05:00,101,0
2022/07/20,05:05,101,0
2022/07/20,05:10,102,0
2022/07/20,05:15,102,0
2022/07/20,05:20,102,0
2022/07/20,05:25,102,0
2022/07/20,05:30,102,0
2022/07/20,05:35,102,0
2022/07/20,05:40,102,0
2022/07/20,05:45,102,0
2022/07/20,05:50,102,0
2022/07/20,05:55,102,0
2022/07/20,06:00,102,0
2022/07/20,06:05,103,0
2022/07/20,06:10,103,0
2022/07/20,06:15,103,0
2022/07/20,06:20,103,0
2022/07/20,06:25,104,1
2022/07/20,06:30,104,1
2022/07/20,06:35,106,1
2022/07/20,06:40,107,1
2022/07/20,06:45,108,2
2022/07/20,06:50,108,2
2022/07/20,06:55,109,2
2022/07/20,07:00,110,2
2022/07/20,07:05,113,3
2022/07/20,07:10,114,3
2022/07/20,07:15,115,3
2022/07/20,07:20,116,3
2022/07/20,07:25,116,5
2022/07/20,07:30,117,5
2022/07/20,07:35,122,6
2022/07/20,07:40,123,6
2022/07/20,07:45,123,7
2022/07/20,07:50,124,7
2022/07/20,07:55,125,8
2022/07/20,08:00,126,8
2022/07/20,08:05,131,9
2022/07/20,08:10,132,9
2022/07/20,08:15,133,10
2022/07/20,08:20,134,10
2022/07/20,08:25,135,11
2022/07/20,08:30,137,11
2022/07/20,08:35,141,12
2022/07/20,08:40,142,12
2022/07/20,08:45,143,13
2022/07/20,08:50,144,13
2022/07/20,08:55,144,13
2022/07/20,09:00,145,13
2022/07/20,09:05,147,14
2022/07/20,09:10,148,14
2022/07/20,09:15,148,16
2022/07/20,09:20,148,16
2022/07/20,09:25,148,16
2022/07/20,09:30,148,16
2022/07/20,09:35,151,17
2022/07/20,09:40,151,17
2022/07/20,09:45,151,18
2022/07/20,09:50,151,18
2022/07/20,09:55,151,18
2022/07/20,10:00,151,18
2022/07/20,10:05,153,19
2022/07/20,10:10,152,19
2022/07/20,10:15,153,20
2022/07/20,10:20,153,20
2022/07/20,10:25,152,21
2022/07/20,10:30,153,21
2022/07/20,10:35,155,22
2022/07/20,10:40,155,22
2022/07/20,10:45,155,22
2022/07/20,10:50,155,22
2022/07/20,10:55,155,23
2022/07/20,11:00,155,23
2022/07/20,11:05,154,22
2022/07/20,11:10,154,22
2022/07/20,11:15,154,23
2022/07/20,11:20,154,23
2022/07/20,11:25,154,24
2022/07/20,11:30,154,24
2022/07/20,11:35,156,25
2022/07/20,11:40,156,25
2022/07/20,11:45,155,25
2022/07/20,11:50,156,25
2022/07/20,11:55,155,25
2022/07/20,12:00,155,25
2022/07/20,12:05,155,26
2022/07/20,12:10,155,26
2022/07/20,12:15,155,26
2022/07/20,12:20,154,26
2022/07/20,12:25,154,26
2022/07/20,12:30,154,26
2022/07/20,12:35,154,26
2022/07/20,12:40,154,26
2022/07/20,12:45,154,26
2022/07/20,12:50,154,26
2022/07/20,12:55,154,26
2022/07/20,13:00,155,26
2022/07/20,13:05,156,26
2022/07/20,13:10,156,26
2022/07/20,13:15,156,26
2022/07/20,13:20,157,26
2022/07/20,13:25,157,26
2022/07/20,13:30,157,26
2022/07/20,13:35,157,25
2022/07/20,13:40,157,25
2022/07/20,13:45,157,
2022/07/20,13:50,,
2022/07/20,13:55,,
2022/07/20,14:00,,
2022/07/20,14:05,,
2022/07/20,14:10,,
2022/07/20,14:15,,
2022/07/20,14:20,,
2022/07/20,14:25,,
2022/07/20,14:30,,
2022/07/20,14:35,,
2022/07/20,14:40,,
2022/07/20,14:45,,
2022/07/20,14:50,,
2022/07/20,14:55,,
2022/07/20,15:00,,
2022/07/20,15:05,,
2022/07/20,15:10,,
2022/07/20,15:15,,
2022/07/20,15:20,,
2022/07/20,15:25,,
2022/07/20,15:30,,
2022/07/20,15:35,,
2022/07/20,15:40,,
2022/07/20,15:45,,
2022/07/20,15:50,,
2022/07/20,15:55,,
2022/07/20,16:00,,
2022/07/20,16:05,,
2022/07/20,16:10,,
2022/07/20,16:15,,
2022/07/20,16:20,,
2022/07/20,16:25,,
2022/07/20,16:30,,
2022/07/20,16:35,,
2022/07/20,16:40,,
2022/07/20,16:45,,
2022/07/20,16:50,,
2022/07/20,16:55,,
2022/07/20,17:00,,
2022/07/20,17:05,,
2022/07/20,17:10,,
2022/07/20,17:15,,
2022/07/20,17:20,,
2022/07/20,17:25,,
2022/07/20,17:30,,
2022/07/20,17:35,,
2022/07/20,17:40,,
2022/07/20,17:45,,
2022/07/20,17:50,,
2022/07/20,17:55,,
2022/07/20,18:00,,
2022/07/20,18:05,,
2022/07/20,18:10,,
2022/07/20,18:15,,
2022/07/20,18:20,,
2022/07/20,18:25,,
2022/07/20,18:30,,
2022/07/20,18:35,,
2022/07/20,18:40,,
2022/07/20,18:45,,
2022/07/20,18:50,,
2022/07/20,18:55,,
2022/07/20,19:00,,
2022/07/20,19:05,,
2022/07/20,19:10,,
2022/07/20,19:15,,
2022/07/20,19:20,,
2022/07/20,19:25,,
2022/07/20,19:30,,
2022/07/20,19:35,,
2022/07/20,19:40,,
2022/07/20,19:45,,
2022/07/20,19:50,,
2022/07/20,19:55,,
2022/07/20,20:00,,
2022/07/20,20:05,,
2022/07/20,20:10,,
2022/07/20,20:15,,
2022/07/20,20:20,,
2022/07/20,20:25,,
2022/07/20,20:30,,
2022/07/20,20:35,,
2022/07/20,20:40,,
2022/07/20,20:45,,
2022/07/20,20:50,,
2022/07/20,20:55,,
2022/07/20,21:00,,
2022/07/20,21:05,,
2022/07/20,21:10,,
2022/07/20,21:15,,
2022/07/20,21:20,,
2022/07/20,21:25,,
2022/07/20,21:30,,
2022/07/20,21:35,,
2022/07/20,21:40,,
2022/07/20,21:45,,
2022/07/20,21:50,,
2022/07/20,21:55,,
2022/07/20,22:00,,
2022/07/20,22:05,,
2022/07/20,22:10,,
2022/07/20,22:15,,
2022/07/20,22:20,,
2022/07/20,22:25,,
2022/07/20,22:30,,
2022/07/20,22:35,,
2022/07/20,22:40,,
2022/07/20,22:45,,
2022/07/20,22:50,,
2022/07/20,22:55,,
2022/07/20,23:00,,
2022/07/20,23:05,,
2022/07/20,23:10,,
2022/07/20,23:15,,
2022/07/20,23:20,,
2022/07/20,23:25,,
2022/07/20,23:30,,
2022/07/20,23:35,,
2022/07/20,23:40,,
2022/07/20,23:45,,
2022/07/20,23:50,,
2022/07/20,23:55,,
