date,mw,region
2004-08-03 0:00,4532,ОЭС ЮГА
2004-08-03 1:00,4040,ОЭС ЮГА
2004-08-03 2:00,3982,ОЭС ЮГА
2004-08-03 3:00,3924,ОЭС ЮГА
2004-08-03 4:00,3884,ОЭС ЮГА
2004-08-03 5:00,4201,ОЭС ЮГА
2004-08-03 6:00,4434,ОЭС ЮГА
2004-08-03 7:00,4735,ОЭС ЮГА
2004-08-03 8:00,5080,ОЭС ЮГА
2004-08-03 9:00,5372,ОЭС ЮГА
2004-08-03 10:00,5564,ОЭС ЮГА
2004-08-03 11:00,5690,ОЭС ЮГА
2004-08-03 12:00,5575,ОЭС ЮГА
2004-08-03 13:00,5310,ОЭС ЮГА
2004-08-03 14:00,5289,ОЭС ЮГА
2004-08-03 15:00,5337,ОЭС ЮГА
2004-08-03 16:00,5404,ОЭС ЮГА
2004-08-03 17:00,5329,ОЭС ЮГА
2004-08-03 18:00,5390,ОЭС ЮГА
2004-08-03 19:00,5462,ОЭС ЮГА
2004-08-03 20:00,5535,ОЭС ЮГА
2004-08-03 21:00,5826,ОЭС ЮГА
2004-08-03 22:00,6092,ОЭС ЮГА
2004-08-03 23:00,5629,ОЭС ЮГА
