sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),208.0,2.0,2019,Aug,11,11:00
DELTA (GAS),368.0,9.0,2019,Aug,11,11:00
EGBIN (STEAM),505.0,4.0,2019,Aug,11,11:00
GEREGU (GAS),210.0,2.0,2019,Aug,11,11:00
GEREGU NIPP (GAS),129.0,1.0,2019,Aug,11,11:00
IHOVBOR NIPP (GAS),93.5,1.0,2019,Aug,11,11:00
JEBBA (HYDRO),342.0,4.0,2019,Aug,11,11:00
KAINJI (HYDRO),288.0,4.0,2019,Aug,11,11:00
ODUKPANI NIPP (GAS),193.1,2.0,2019,Aug,11,11:00
OLORUNSOGO (GAS),168.1,5.0,2019,Aug,11,11:00
OMOKU (GAS),62.6,4.0,2019,Aug,11,11:00
OMOTOSHO (GAS),127.5,4.0,2019,Aug,11,11:00
OMOTOSHO NIPP (GAS),104.5,1.0,2019,Aug,11,11:00
PARAS ENERGY (GAS),40.6,8.0,2019,Aug,11,11:00
RIVERS IPP (GAS),80.0,1.0,2019,Aug,11,11:00
SHIRORO (HYDRO),308.0,4.0,2019,Aug,11,11:00
TRANS-AMADI (GAS),21.8,1.0,2019,Aug,11,11:00
