sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),49.0,1.0,2019,Feb,23,17:00
AFAM VI (GAS/STEAM),250.0,4.0,2019,Feb,23,17:00
ALAOJI NIPP (GAS),72.4,1.0,2019,Feb,23,17:00
AZURA-EDO IPP (GAS),225.0,3.0,2019,Feb,23,17:00
DELTA (GAS),267.0,9.0,2019,Feb,23,17:00
GEREGU (GAS),216.0,2.0,2019,Feb,23,17:00
GEREGU NIPP (GAS),210.0,2.0,2019,Feb,23,17:00
IBOM POWER (GAS),77.2,1.0,2019,Feb,23,17:00
IHOVBOR NIPP (GAS),85.6,1.0,2019,Feb,23,17:00
JEBBA (HYDRO),225.0,3.0,2019,Feb,23,17:00
KAINJI (HYDRO),332.0,4.0,2019,Feb,23,17:00
OLORUNSOGO (GAS),170.2,6.0,2019,Feb,23,17:00
OMOKU (GAS),57.9,3.0,2019,Feb,23,17:00
OMOTOSHO (GAS),120.6,4.0,2019,Feb,23,17:00
OMOTOSHO NIPP (GAS),101.8,1.0,2019,Feb,23,17:00
PARAS ENERGY (GAS),61.4,10.0,2019,Feb,23,17:00
SAPELE (STEAM),60.0,1.0,2019,Feb,23,17:00
SHIRORO (HYDRO),108.0,2.0,2019,Feb,23,17:00
