sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),52.0,1.0,2022,Jun,26,21:15
AZURA-EDO IPP (GAS),426.0,3.0,2022,Jun,26,21:15
DADINKOWA G.S (HYDRO),15.0,2.0,2022,Jun,26,21:15
GEREGU (GAS),140.0,1.0,2022,Jun,26,21:15
GEREGU NIPP (GAS),135.0,1.0,2022,Jun,26,21:15
IBOM POWER (GAS),76.6,1.0,2022,Jun,26,21:15
IHOVBOR NIPP (GAS),103.4,2.0,2022,Jun,26,21:15
JEBBA (HYDRO),324.0,4.0,2022,Jun,26,21:15
ODUKPANI NIPP (GAS),324.7,3.0,2022,Jun,26,21:15
OLORUNSOGO (GAS),162.8,1.0,2022,Jun,26,21:15
OMOKU (GAS),56.1,3.0,2022,Jun,26,21:15
OMOTOSHO (GAS),121.3,4.0,2022,Jun,26,21:15
OMOTOSHO NIPP (GAS),110.2,1.0,2022,Jun,26,21:15
PARAS ENERGY (GAS),53.5,1.0,2022,Jun,26,21:15
RIVERS IPP (GAS),140.0,1.0,2022,Jun,26,21:15
SAPELE (STEAM),53.0,1.0,2022,Jun,26,21:15
SHIRORO (HYDRO),252.0,2.0,2022,Jun,26,21:15
TRANS-AMADI (GAS),45.9,3.0,2022,Jun,26,21:15
