sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),120.0,2.0,2021,Jun,21,20:30
AZURA-EDO IPP (GAS),433.0,3.0,2021,Jun,21,20:30
EGBIN (STEAM),520.0,3.0,2021,Jun,21,20:30
GEREGU (GAS),362.0,3.0,2021,Jun,21,20:30
JEBBA (HYDRO),333.0,4.0,2021,Jun,21,20:30
ODUKPANI NIPP (GAS),214.6,2.0,2021,Jun,21,20:30
OLORUNSOGO (GAS),60.1,1.0,2021,Jun,21,20:30
OMOTOSHO (GAS),76.9,3.0,2021,Jun,21,20:30
PARAS ENERGY (GAS),52.9,1.0,2021,Jun,21,20:30
SAPELE (STEAM),52.0,1.0,2021,Jun,21,20:30
SHIRORO (HYDRO),240.0,2.0,2021,Jun,21,20:30
