sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),389.0,3.0,2021,Feb,28,16:00
DELTA (GAS),305.0,8.0,2021,Feb,28,16:00
EGBIN (STEAM),694.0,5.0,2021,Feb,28,16:00
GEREGU (GAS),240.0,3.0,2021,Feb,28,16:00
GEREGU NIPP (GAS),80.0,1.0,2021,Feb,28,16:00
JEBBA (HYDRO),278.0,3.0,2021,Feb,28,16:00
KAINJI (HYDRO),312.0,4.0,2021,Feb,28,16:00
ODUKPANI NIPP (GAS),300.0,3.0,2021,Feb,28,16:00
OLORUNSOGO (GAS),184.8,6.0,2021,Feb,28,16:00
OMOKU (GAS),35.4,2.0,2021,Feb,28,16:00
OMOTOSHO (GAS),147.9,5.0,2021,Feb,28,16:00
PARAS ENERGY (GAS),52.4,8.0,2021,Feb,28,16:00
RIVERS IPP (GAS),105.0,1.0,2021,Feb,28,16:00
SAPELE (STEAM),56.0,1.0,2021,Feb,28,16:00
TRANS-AMADI (GAS),41.4,4.0,2021,Feb,28,16:00
