sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),70.0,1.0,2021,Sep,25,21:30
AFAM VI (GAS/STEAM),220.0,4.0,2021,Sep,25,21:30
ALAOJI NIPP (GAS),83.4,1.0,2021,Sep,25,21:30
AZURA-EDO IPP (GAS),408.0,3.0,2021,Sep,25,21:30
GEREGU (GAS),135.0,1.0,2021,Sep,25,21:30
GEREGU NIPP (GAS),131.0,1.0,2021,Sep,25,21:30
JEBBA (HYDRO),442.0,5.0,2021,Sep,25,21:30
ODUKPANI NIPP (GAS),314.0,3.0,2021,Sep,25,21:30
OLORUNSOGO (GAS),88.2,1.0,2021,Sep,25,21:30
OMOKU (GAS),60.4,3.0,2021,Sep,25,21:30
OMOTOSHO (GAS),92.2,3.0,2021,Sep,25,21:30
PARAS ENERGY (GAS),40.61,1.0,2021,Sep,25,21:30
SAPELE (STEAM),52.0,1.0,2021,Sep,25,21:30
SAPELE NIPP (GAS),86.2,1.0,2021,Sep,25,21:30
SHIRORO (HYDRO),447.0,3.0,2021,Sep,25,21:30
