sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),264.0,2.0,2019,Aug,5,20:45
DELTA (GAS),459.0,10.0,2019,Aug,5,20:45
EGBIN (STEAM),377.0,4.0,2019,Aug,5,20:45
GEREGU NIPP (GAS),126.0,1.0,2019,Aug,5,20:45
IBOM POWER (GAS),98.1,1.0,2019,Aug,5,20:45
IHOVBOR NIPP (GAS),104.9,1.0,2019,Aug,5,20:45
JEBBA (HYDRO),309.0,4.0,2019,Aug,5,20:45
ODUKPANI NIPP (GAS),269.8,3.0,2019,Aug,5,20:45
OMOKU (GAS),56.9,3.0,2019,Aug,5,20:45
OMOTOSHO (GAS),126.2,4.0,2019,Aug,5,20:45
OMOTOSHO NIPP (GAS),103.0,1.0,2019,Aug,5,20:45
RIVERS IPP (GAS),139.0,1.0,2019,Aug,5,20:45
SAPELE NIPP (GAS),92.5,1.0,2019,Aug,5,20:45
