sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),80.0,2.0,2021,May,6,19:15
ALAOJI NIPP (GAS),196.1,2.0,2021,May,6,19:15
DELTA (GAS),1.0,1.0,2021,May,6,19:15
GEREGU (GAS),425.0,3.0,2021,May,6,19:15
JEBBA (HYDRO),365.0,4.0,2021,May,6,19:15
ODUKPANI NIPP (GAS),437.9,4.0,2021,May,6,19:15
OLORUNSOGO (GAS),154.2,1.0,2021,May,6,19:15
OMOKU (GAS),40.0,2.0,2021,May,6,19:15
OMOTOSHO (GAS),130.1,4.0,2021,May,6,19:15
PARAS ENERGY (GAS),54.5,1.0,2021,May,6,19:15
SHIRORO (HYDRO),50.0,3.0,2021,May,6,19:15
TRANS-AMADI (GAS),36.6,3.0,2021,May,6,19:15
