sector,num,unit,year,month,day,hour
AZURA-EDO IPP (GAS),354.0,3.0,2019,Jul,31,19:30
DELTA (GAS),424.0,1.0,2019,Jul,31,19:30
GEREGU NIPP (GAS),136.0,1.0,2019,Jul,31,19:30
IBOM POWER (GAS),87.1,1.0,2019,Jul,31,19:30
IHOVBOR NIPP (GAS),112.6,1.0,2019,Jul,31,19:30
ODUKPANI NIPP (GAS),200.7,2.0,2019,Jul,31,19:30
OMOKU (GAS),58.8,3.0,2019,Jul,31,19:30
OMOTOSHO (GAS),135.1,4.0,2019,Jul,31,19:30
OMOTOSHO NIPP (GAS),107.8,1.0,2019,Jul,31,19:30
PARAS ENERGY (GAS),65.7,8.0,2019,Jul,31,19:30
RIVERS IPP (GAS),145.0,1.0,2019,Jul,31,19:30
SAPELE NIPP (GAS),92.5,1.0,2019,Jul,31,19:30
