sector,num,unit,year,month,day,hour
AFAM IV & V (GAS),60.0,2.0,2021,May,4,08:00
ALAOJI NIPP (GAS),80.9,1.0,2021,May,4,08:00
AZURA-EDO IPP (GAS),379.0,3.0,2021,May,4,08:00
DELTA (GAS),241.0,7.0,2021,May,4,08:00
EGBIN (STEAM),515.0,5.0,2021,May,4,08:00
GEREGU (GAS),207.0,2.0,2021,May,4,08:00
JEBBA (HYDRO),180.0,2.0,2021,May,4,08:00
KAINJI (HYDRO),207.0,4.0,2021,May,4,08:00
ODUKPANI NIPP (GAS),161.5,2.0,2021,May,4,08:00
OLORUNSOGO (GAS),116.8,4.0,2021,May,4,08:00
OMOKU (GAS),37.9,2.0,2021,May,4,08:00
OMOTOSHO (GAS),97.9,3.0,2021,May,4,08:00
PARAS ENERGY (GAS),51.6,8.0,2021,May,4,08:00
SAPELE (STEAM),45.0,1.0,2021,May,4,08:00
SHIRORO (HYDRO),111.0,2.0,2021,May,4,08:00
TRANS-AMADI (GAS),38.6,3.0,2021,May,4,08:00
