sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),221.1,4.0,2019,May,20,02:00
DELTA (GAS),382.0,8.0,2019,May,20,02:00
GEREGU NIPP (GAS),160.0,2.0,2019,May,20,02:00
IBOM POWER (GAS),105.8,1.0,2019,May,20,02:00
IHOVBOR NIPP (GAS),6.7,1.0,2019,May,20,02:00
JEBBA (HYDRO),313.0,4.0,2019,May,20,02:00
KAINJI (HYDRO),263.0,4.0,2019,May,20,02:00
OMOKU (GAS),54.2,3.0,2019,May,20,02:00
OMOTOSHO NIPP (GAS),95.8,1.0,2019,May,20,02:00
PARAS ENERGY (GAS),60.2,8.0,2019,May,20,02:00
RIVERS IPP (GAS),150.0,1.0,2019,May,20,02:00
SAPELE (STEAM),45.0,1.0,2019,May,20,02:00
SAPELE NIPP (GAS),77.5,1.0,2019,May,20,02:00
SHIRORO (HYDRO),264.0,2.0,2019,May,20,02:00
