sector,num,unit,year,month,day,hour
AFAM VI (GAS/STEAM),247.0,4.0,2018,Sep,26,20:00
ALAOJI NIPP (GAS),115.4,2.0,2018,Sep,26,20:00
AZURA-EDO IPP (GAS),387.0,3.0,2018,Sep,26,20:00
EGBIN (STEAM),533.0,4.0,2018,Sep,26,20:00
GEREGU NIPP (GAS),0.0,3.0,2018,Sep,26,20:00
IHOVBOR NIPP (GAS),90.4,1.0,2018,Sep,26,20:00
JEBBA (HYDRO),398.0,5.0,2018,Sep,26,20:00
KAINJI (HYDRO),359.0,4.0,2018,Sep,26,20:00
OLORUNSOGO NIPP (GAS),217.4,2.0,2018,Sep,26,20:00
OMOKU (GAS),54.6,3.0,2018,Sep,26,20:00
OMOTOSHO NIPP (GAS),101.0,1.0,2018,Sep,26,20:00
PARAS ENERGY (GAS),70.2,9.0,2018,Sep,26,20:00
RIVERS IPP (GAS),148.0,1.0,2018,Sep,26,20:00
SAPELE (STEAM),50.0,1.0,2018,Sep,26,20:00
SHIRORO (HYDRO),443.0,4.0,2018,Sep,26,20:00
