unit,num,sector,year,month,day,hour
4,0.00,AFAM VI (GAS/STEAM),2018,Feb,2,16:00
4,564.00,EGBIN (STEAM),2018,Feb,2,16:00
1,99.00,GEREGU NIPP (GAS),2018,Feb,2,16:00
1,84.40,IHOVBOR NIPP (GAS),2018,Feb,2,16:00
5,137.10,OLORUNSOGO (GAS),2018,Feb,2,16:00
2,205.20,OLORUNSOGO NIPP (GAS),2018,Feb,2,16:00
4,129.10,OMOTOSHO (GAS),2018,Feb,2,16:00
2,207.00,OMOTOSHO NIPP (GAS),2018,Feb,2,16:00
9,69.40,PARAS ENERGY (GAS),2018,Feb,2,16:00
