unit,num,sector,year,month,day,hour
4,629.00,EGBIN (STEAM),2018,Jan,1,13:00
1,110.00,GEREGU NIPP (GAS),2018,Jan,1,13:00
1,98.80,IHOVBOR NIPP (GAS),2018,Jan,1,13:00
4,130.30,OMOTOSHO (GAS),2018,Jan,1,13:00
1,105.50,OMOTOSHO NIPP (GAS),2018,Jan,1,13:00
9,69.40,PARAS ENERGY (GAS),2018,Jan,1,13:00
